timestamp|symbol|open|high|low|close|volume|timeframe|tema|hrma|smma|Z-Score of body size|Candle classification|diag_asc_line_1|diag_asc_line_2|diag_asc_line_3|diag_desc_line_1|diag_desc_line_2|diag_desc_line_3|diag_high_map|diag_low_map|horiz_peak_line_1|horiz_peak_line_2|horiz_peak_line_3|horiz_bottom_line_1|horiz_bottom_line_2|horiz_bottom_line_3|horiz_high_map|horiz_low_map|ha_open|ha_high|ha_low|ha_close|ha_classification|ha_body_size|ha_body_zscore|kc_ultra_extreme_upper|kc_extreme_upper|kc_uppermost|kc_upper|kc_upper_middle|kc_lower_middle|kc_lower|kc_lowermost|kc_extreme_lower|kc_ultra_extreme_lower|sr_support_4|sr_support_3|sr_support_2|sr_support_1|sr_resistance_1|sr_resistance_2|sr_resistance_3|sr_resistance_4|zigzag_high|zigzag_low|ema|dual_tema_high|dual_tema_low|pinbar|collected_at
1770630000|XAUUSD|2681.21|2682.93|2676.47|2682.53|1054|M5|2681.24869|2687.10256|2675.47742|1.16487|1|2672.23139|2679.09639|2663.4672|2684.63095|2673.25342|2697.07431|0.0|0.0|2681.52736|2686.56513|2684.32159|2675.4089|2675.35794|2672.38193|0.0|0.0|2681.87|2682.93|2676.47|2680.785|-1|1.085|-0.76909|2708.37|2701.91|2695.45|2688.99|2685.76|2679.3|2676.07|2669.61|2663.15|2656.69|2663.55|2666.78|2670.01|2673.24|2686.16|2689.39|2692.62|2695.85|0.0|2674.25399|2666.85933|2682.97366|2677.06309|0|1770869869
1770630300|XAUUSD|2680.09|2682.47|2676.58|2677.14|5513|M5|2679.83332|2686.81017|2673.90386|2.19154|-2|2681.31032|2666.36889|2670.87646|2686.11778|2686.43376|2681.25994|0.0|0.0|2684.97403|2679.12859|2679.10067|2674.0339|2673.90422|2682.67946|0.0|0.0|2678.615|2682.47|2676.58|2679.07|1|0.455|-0.73588|2700.7|2694.81|2688.92|2683.03|2680.085|2674.195|2671.25|2665.36|2659.47|2653.58|2664.8|2667.745|2670.69|2673.635|2685.415|2688.36|2691.305|2694.25|0.0|0.0|2680.81169|2681.7586|2676.29728|0|1770869869
1770630600|XAUUSD|2679.85|2680.34|2665.38|2669.9|7502|M5|2673.5044|2673.64959|2669.59392|2.66451|-2|2660.24539|2663.30194|2665.75219|2681.17333|2681.26408|2670.54103|0.0|0.0|2679.14426|2675.90241|2673.65153|2667.95564|2665.78954|2658.05009|2680.60055|2664.69568|2674.875|2680.34|2665.38|2673.8675|-1|1.0075|-0.76004|2729.74|2714.78|2699.82|2684.86|2677.38|2662.42|2654.94|2639.98|2625.02|2610.06|2635.46|2642.94|2650.42|2657.9|2687.82|2695.3|2702.78|2710.26|0.0|0.0|2657.4556|2680.13872|2664.46149|1|1770869869
1770630900|XAUUSD|2667.11|2680.86|2662.19|2676.11|6057|M5|2673.64909|2669.29384|2679.10113|-2.58009|-2|2658.87966|2667.80766|2657.46678|2683.99056|2680.00323|2675.7218|2682.41327|0.0|2682.7668|2678.72179|2682.656|2664.54965|2663.31935|2665.58647|0.0|0.0|2671.61|2680.86|2662.19|2671.5675|-1|0.0425|-0.92644|2750.79|2732.12|2713.45|2694.78|2685.445|2666.775|2657.44|2638.77|2620.1|2601.43|2624.85|2634.185|2643.52|2652.855|2690.195|2699.53|2708.865|2718.2|0.0|0.0|2668.20566|2680.58067|2661.73104|0|1770869869
1770631200|XAUUSD|2675.74|2685.61|2674.3|2682.73|1281|M5|2677.79654|2684.72473|2687.66989|0.61038|0|2677.81362|2675.10822|2689.11294|2687.40193|2689.91176|2670.75036|0.0|0.0|2687.28152|2687.41931|2678.8656|2676.50161|2671.37707|2666.3079|0.0|0.0|2679.235|2685.61|2674.3|2679.595|1|0.36|1.22985|2727.97|2716.66|2705.35|2694.04|2688.385|2677.075|2671.42|2660.11|2648.8|2637.49|2651.68|2657.335|2662.99|2668.645|2691.265|2696.92|2702.575|2708.23|0.0|0.0|2672.85386|2686.37225|2673.48157|0|1770869869
1770631500|XAUUSD|2682.79|2683.77|2670.57|2674.57|8358|M5|2675.59421|2672.27994|2675.94407|0.52405|-1|2675.65163|2669.0162|2656.39578|2684.99331|2687.54738|2670.02534|2684.48248|0.0|2684.84205|2678.5164|2676.02561|2672.62317|2669.80144|2669.59658|0.0|0.0|2678.68|2683.77|2670.57|2677.925|-1|0.755|-0.07796|2727.37|2714.17|2700.97|2687.77|2681.17|2667.97|2661.37|2648.17|2634.97|2621.77|2644.17|2650.77|2657.37|2663.97|2690.37|2696.97|2703.57|2710.17|0.0|0.0|2690.09464|2683.74947|2669.62844|0|1770869869
1770631800|XAUUSD|2670.99|2678.98|2666.32|2675.27|1235|M5|2679.78375|2675.61406|2682.97085|-1.93517|1|2669.18285|2671.9446|2652.30663|2679.61749|2682.84644|2670.82404|0.0|0.0|2677.51286|2679.89625|2678.95891|2663.9118|2664.23099|2672.9522|0.0|2665.82917|2673.13|2678.98|2666.32|2672.89|-1|0.24|-0.50572|2725.91|2713.25|2700.59|2687.93|2681.6|2668.94|2662.61|2649.95|2637.29|2624.63|2641.0|2647.33|2653.66|2659.99|2685.31|2691.64|2697.97|2704.3|0.0|0.0|2688.38259|2679.51319|2665.97506|0|1770869869
1770632100|XAUUSD|2674.39|2684.71|2672.56|2683.87|6034|M5|2679.83965|2680.6505|2678.12547|-0.38885|1|2672.74235|2679.62779|2670.54934|2681.88199|2684.63769|2673.44471|0.0|0.0|2682.86204|2687.42929|2684.29847|2671.78243|2673.04713|2671.73812|0.0|0.0|2679.13|2684.71|2672.56|2678.8825|-1|0.2475|-0.04791|2732.47|2720.32|2708.17|2696.02|2689.945|2677.795|2671.72|2659.57|2647.42|2635.27|2648.26|2654.335|2660.41|2666.485|2690.785|2696.86|2702.935|2709.01|2688.35578|2670.91159|2683.70471|2685.32699|2672.2013|0|1770869869
1770632400|XAUUSD|2687.87|2687.98|2682.77|2685.63|8604|M5|2686.71044|2681.33749|2693.40385|0.28988|-2|2685.01517|2683.68171|2686.63859|2692.0897|2681.25449|2690.29209|0.0|0.0|2686.52357|2686.40264|2687.44888|2684.13373|2685.33946|2689.36277|0.0|2682.38567|2686.75|2687.98|2682.77|2686.0625|-1|0.6875|-0.06138|2706.47|2701.26|2696.05|2690.84|2688.235|2683.025|2680.42|2675.21|2670.0|2664.79|2672.35|2674.955|2677.56|2680.165|2690.585|2693.19|2695.795|2698.4|0.0|0.0|2693.03005|2687.34414|2682.98565|0|1770869869
1770632700|XAUUSD|2681.47|2684.21|2673.22|2676.3|2543|M5|2673.30627|2679.36666|2663.78052|1.11362|0|2674.65089|2674.60204|2687.61315|2679.51617|2686.05634|2698.48752|2684.23192|0.0|2682.79305|2686.29706|2684.76121|2670.88499|2670.05645|2673.20074|0.0|0.0|2678.885|2684.21|2673.22|2678.8|-1|0.085|1.94747|2720.26|2709.27|2698.28|2687.29|2681.795|2670.805|2665.31|2654.32|2643.33|2632.34|2651.24|2656.735|2662.23|2667.725|2689.705|2695.2|2700.695|2706.19|0.0|0.0|2667.88088|2684.44737|2673.09154|0|1770869869
1770633000|XAUUSD|2677.35|2686.62|2677.11|2682.06|1098|M5|2682.11364|2678.70452|2670.06108|-2.64647|1|2673.36245|2676.11867|2674.18802|2681.74977|2692.7195|2670.73227|0.0|0.0|2685.02746|2684.35929|2694.53378|2678.19138|2680.08004|2672.58329|2686.76351|0.0|2679.705|2686.62|2677.11|2680.785|1|1.08|0.07814|2720.1|2710.59|2701.08|2691.57|2686.815|2677.305|2672.55|2663.04|2653.53|2644.02|2658.09|2662.845|2667.6|2672.355|2691.375|2696.13|2700.885|2705.64|2687.32806|0.0|2685.0042|2686.30059|2677.06074|0|1770869869
1770633300|XAUUSD|2683.16|2694.12|2679.91|2691.05|2683|M5|2689.13535|2686.68808|2677.92646|-1.07761|-1|2678.16509|2684.56402|2663.94928|2695.26335|2703.26959|2699.66055|0.0|0.0|2692.64324|2694.64378|2686.88416|2680.49834|2683.08137|2677.56331|0.0|0.0|2687.105|2694.12|2679.91|2687.06|-1|0.045|-0.52673|2747.89|2733.68|2719.47|2705.26|2698.155|2683.945|2676.84|2662.63|2648.42|2634.21|2651.49|2658.595|2665.7|2672.805|2701.225|2708.33|2715.435|2722.54|2696.29278|2675.27191|2682.79542|2694.54434|2680.5804|0|1770869869
1770633600|XAUUSD|2687.92|2689.55|2685.53|2687.81|8673|M5|2688.90573|2698.36322|2680.62111|2.01511|1|2681.06689|2680.47978|2671.44058|2687.8239|2682.82513|2693.56587|0.0|0.0|2691.48299|2689.65246|2682.06886|2683.77598|2683.52943|2681.05342|0.0|0.0|2687.865|2689.55|2685.53|2687.7025|-1|0.1625|1.94879|2703.89|2699.87|2695.85|2691.83|2689.82|2685.8|2683.79|2679.77|2675.75|2671.73|2677.49|2679.5|2681.51|2683.52|2691.56|2693.57|2695.58|2697.59|0.0|2680.79293|2693.30661|2689.06558|2686.49898|0|1770869869
1770633900|XAUUSD|2691.5|2692.99|2683.22|2683.9|3765|M5|2688.68243|2684.59745|2685.54755|2.21682|0|2681.21983|2675.61432|2667.17414|2690.3911|2698.04971|2691.57147|0.0|0.0|2692.10966|2688.81101|2698.62437|2682.06021|2683.62561|2688.7276|0.0|2683.21873|2687.7|2692.99|2683.22|2687.9025|1|0.2025|1.78189|2722.98|2713.21|2703.44|2693.67|2688.785|2679.015|2674.13|2664.36|2654.59|2644.82|2663.68|2668.565|2673.45|2678.335|2697.875|2702.76|2707.645|2712.53|2695.94229|0.0|2676.41628|2693.77526|2682.42026|0|1770869869
1770634200|XAUUSD|2683.33|2686.91|2681.6|2683.98|8813|M5|2677.89697|2676.99615|2684.59205|2.64586|-1|2686.05271|2674.99428|2686.70208|2687.21782|2678.5839|2690.6047|0.0|0.0|2687.07737|2690.87068|2694.08879|2683.24613|2677.05467|2681.95633|0.0|0.0|2683.655|2686.91|2681.6|2683.955|1|0.3|0.06987|2705.22|2699.91|2694.6|2689.29|2686.635|2681.325|2678.67|2673.36|2668.05|2662.74|2670.98|2673.635|2676.29|2678.945|2689.565|2692.22|2694.875|2697.53|0.0|2677.90743|2679.70946|2686.27107|2680.63863|0|1770869869
1770634500|XAUUSD|2679.41|2683.34|2672.47|2673.64|2333|M5|2673.12874|2667.15705|2680.41356|0.97111|-1|2676.21046|2674.9211|2676.76961|2681.5462|2682.1498|2681.82944|0.0|0.0|2685.43911|2684.27951|2676.99465|2673.35362|2668.84568|2673.39091|0.0|0.0|2676.525|2683.34|2672.47|2677.215|1|0.69|-0.4572|2717.12|2706.25|2695.38|2684.51|2679.075|2668.205|2662.77|2651.9|2641.03|2630.16|2650.73|2656.165|2661.6|2667.035|2688.775|2694.21|2699.645|2705.08|0.0|2670.66976|2676.05464|2682.54026|2671.83911|0|1770869869
1770634800|XAUUSD|2674.27|2678.57|2673.16|2677.65|2292|M5|2673.46169|2671.81428|2665.80906|1.5241|1|2668.57137|2667.19372|2676.68235|2673.59691|2674.55597|2667.10712|0.0|0.0|2677.58797|2677.54128|2684.38819|2672.42876|2676.38642|2667.27555|0.0|2672.63214|2675.96|2678.57|2673.16|2675.9125|-1|0.0475|1.32844|2699.29|2693.88|2688.47|2683.06|2680.355|2674.945|2672.24|2666.83|2661.42|2656.01|2662.34|2665.045|2667.75|2670.455|2681.275|2683.98|2686.685|2689.39|0.0|0.0|2687.90767|2677.86377|2673.07498|0|1770869869
1770635100|XAUUSD|2678.86|2685.46|2674.61|2682.32|7755|M5|2678.16617|2679.21911|2669.77993|-1.95081|-1|2674.02094|2665.83074|2661.77575|2687.22114|2692.69518|2686.17898|0.0|0.0|2687.85031|2680.33478|2679.78233|2675.32621|2677.85551|2681.24858|0.0|0.0|2680.59|2685.46|2674.61|2680.3125|-1|0.2775|1.63715|2725.72|2714.87|2704.02|2693.17|2687.745|2676.895|2671.47|2660.62|2649.77|2638.92|2652.91|2658.335|2663.76|2669.185|2690.885|2696.31|2701.735|2707.16|0.0|0.0|2666.87937|2686.32018|2674.6969|0|1770869869
1770635400|XAUUSD|2676.11|2678.9|2663.33|2667.22|8657|M5|2674.4115|2670.57064|2678.89771|0.51565|0|2664.50188|2664.28144|2663.68584|2681.75545|2669.79096|2675.07744|0.0|0.0|2678.96351|2678.38351|2686.3015|2663.43555|2663.24011|2668.53348|2679.74527|0.0|2671.665|2678.9|2663.33|2671.39|-1|0.275|-0.25631|2729.5|2713.93|2698.36|2682.79|2675.005|2659.435|2651.65|2636.08|2620.51|2604.94|2632.19|2639.975|2647.76|2655.545|2686.685|2694.47|2702.255|2710.04|0.0|0.0|2652.58264|2678.79706|2662.99217|0|1770869869
1770635700|XAUUSD|2665.56|2665.64|2656.23|2656.36|4189|M5|2650.27994|2646.50636|2661.26106|-0.93005|1|2653.17316|2664.72408|2662.64554|2666.4319|2656.72334|2655.10095|2666.14907|0.0|2663.16463|2660.48249|2667.58602|2657.61368|2659.04992|2661.58387|0.0|0.0|2660.96|2665.64|2656.23|2660.9475|-1|0.0125|-1.45437|2694.0|2684.59|2675.18|2665.77|2661.065|2651.655|2646.95|2637.54|2628.13|2618.72|2637.41|2642.115|2646.82|2651.525|2670.345|2675.05|2679.755|2684.46|0.0|0.0|2656.51088|2666.45235|2656.25119|0|1770869869
1770636000|XAUUSD|2659.31|2664.06|2647.47|2650.22|3551|M5|2645.91792|2643.34648|2644.73965|-0.51111|0|2645.07122|2657.35286|2648.0924|2662.7118|2655.68945|2658.08257|0.0|0.0|2665.06641|2664.43439|2665.88282|2649.16811|2652.39284|2640.245|0.0|2647.27349|2654.765|2664.06|2647.47|2655.265|1|0.5|-0.85479|2716.58|2699.99|2683.4|2666.81|2658.515|2641.925|2633.63|2617.04|2600.45|2583.86|2614.29|2622.585|2630.88|2639.175|2672.355|2680.65|2688.945|2697.24|0.0|0.0|2654.3211|2663.35266|2646.59464|0|1770869869
1770636300|XAUUSD|2652.96|2656.87|2641.87|2646.61|6584|M5|2651.41676|2639.08523|2656.33929|1.45449|0|2639.53117|2634.78731|2630.50699|2662.13499|2656.89911|2642.29415|2656.96115|0.0|2654.32559|2654.81158|2651.32749|2642.58366|2643.89881|2639.60404|2657.61264|0.0|2649.785|2656.87|2641.87|2649.5775|-1|0.2075|-0.02505|2706.61|2691.61|2676.61|2661.61|2654.11|2639.11|2631.61|2616.61|2601.61|2586.61|2611.87|2619.37|2626.87|2634.37|2664.37|2671.87|2679.37|2686.87|0.0|0.0|2660.28775|2657.76588|2641.93282|0|1770869869
1770636600|XAUUSD|2650.14|2652.42|2647.62|2648.6|2352|M5|2655.26226|2648.12028|2656.68396|0.55747|2|2644.31561|2649.95865|2638.36943|2649.9143|2654.90591|2663.03949|0.0|2646.23601|2651.98356|2656.55466|2644.56698|2647.67245|2646.1427|2647.64835|2652.73615|2647.50466|2649.37|2652.42|2647.62|2649.695|1|0.325|-0.43549|2667.8|2663.0|2658.2|2653.4|2651.0|2646.2|2643.8|2639.0|2634.2|2629.4|2638.02|2640.42|2642.82|2645.22|2654.82|2657.22|2659.62|2662.02|0.0|0.0|2644.84779|2652.73242|2647.70809|0|1770869869
1770636900|XAUUSD|2647.15|2651.66|2643.91|2650.3|8167|M5|2650.21995|2640.5023|2643.83338|-0.60927|-2|2647.71473|2638.96563|2655.69601|2652.10226|2645.72608|2642.55483|0.0|0.0|2652.7152|2646.55841|2658.42411|2644.55732|2647.30829|2640.56403|2652.64892|0.0|2648.725|2651.66|2643.91|2648.255|-1|0.47|-0.7492|2681.3|2673.55|2665.8|2658.05|2654.175|2646.425|2642.55|2634.8|2627.05|2619.3|2628.41|2632.285|2636.16|2640.035|2655.535|2659.41|2663.285|2667.16|2652.82975|0.0|2636.77498|2652.41971|2644.34302|0|1770869869
1770637200|XAUUSD|2645.03|2654.76|2641.93|2649.91|8973|M5|2647.33577|2649.54194|2656.86799|2.45787|2|2639.93063|2640.60982|2641.35122|2654.31485|2648.4123|2646.02391|0.0|0.0|2654.74401|2650.34863|2647.65974|2641.41936|2645.41849|2640.6732|0.0|2641.26082|2647.47|2654.76|2641.93|2647.9075|1|0.4375|1.10084|2701.23|2688.4|2675.57|2662.74|2656.325|2643.495|2637.08|2624.25|2611.42|2598.59|2616.27|2622.685|2629.1|2635.515|2661.175|2667.59|2674.005|2680.42|0.0|2640.47245|2634.03024|2654.60714|2641.80271|1|1770869869
1770637500|XAUUSD|2646.33|2648.62|2643.06|2647.76|8021|M5|2646.1809|2651.24862|2653.32039|0.97818|2|2643.69553|2648.91649|2635.3268|2645.02123|2651.6366|2644.86936|0.0|0.0|2649.87651|2643.595|2652.84397|2640.99686|2641.14448|2638.51391|2649.21605|0.0|2647.045|2648.62|2643.06|2646.4425|-1|0.6025|-1.77414|2670.0|2664.44|2658.88|2653.32|2650.54|2644.98|2642.2|2636.64|2631.08|2625.52|2631.94|2634.72|2637.5|2640.28|2651.4|2654.18|2656.96|2659.74|2650.04945|0.0|2660.64428|2647.97222|2643.17472|0|1770869869
1770637800|XAUUSD|2648.41|2654.44|2646.23|2650.28|6089|M5|2643.6429|2645.1991|2658.22589|-2.98599|2|2641.44427|2636.88196|2630.60869|2656.00938|2660.77826|2642.86567|0.0|0.0|2652.87323|2656.37219|2650.73016|2646.29289|2647.8357|2649.96563|0.0|0.0|2649.345|2654.44|2646.23|2649.84|1|0.495|1.75976|2683.12|2674.91|2666.7|2658.49|2654.385|2646.175|2642.07|2633.86|2625.65|2617.44|2629.81|2633.915|2638.02|2642.125|2658.545|2662.65|2666.755|2670.86|0.0|0.0|2660.91178|2654.70955|2646.30983|0|1770869869
1770638100|XAUUSD|2648.95|2650.45|2644.67|2646.92|6721|M5|2639.26717|2652.31343|2642.09013|0.18385|-1|2644.22445|2654.77601|2641.02211|2654.90039|2644.26271|2652.9504|2651.78784|0.0|2651.36031|2651.36724|2652.12852|2643.68823|2640.15929|2644.09826|0.0|0.0|2647.935|2650.45|2644.67|2647.7475|-1|0.1875|-0.9006|2670.04|2664.26|2658.48|2652.7|2649.81|2644.03|2641.14|2635.36|2629.58|2623.8|2633.11|2636.0|2638.89|2641.78|2653.34|2656.23|2659.12|2662.01|2652.55694|0.0|2662.29121|2649.66139|2645.5653|0|1770869869
1770638400|XAUUSD|2650.1|2654.65|2647.89|2651.76|6865|M5|2658.54399|2661.42757|2640.47119|-1.77382|2|2651.82923|2647.92416|2638.58059|2653.6557|2657.7964|2663.55016|0.0|0.0|2654.6949|2657.91903|2659.42219|2647.39493|2644.57587|2646.88377|0.0|2646.91817|2650.93|2654.65|2647.89|2651.1|1|0.17|-0.74969|2678.8|2672.04|2665.28|2658.52|2655.14|2648.38|2645.0|2638.24|2631.48|2624.72|2634.37|2637.75|2641.13|2644.51|2658.03|2661.41|2664.79|2668.17|0.0|2643.65312|2637.11353|2654.92382|2648.44533|0|1770869869
1770638700|XAUUSD|2650.44|2654.98|2645.76|2648.58|6354|M5|2641.95661|2640.08939|2649.64817|-0.71062|-2|2642.76788|2648.53805|2659.09798|2655.72883|2649.09887|2670.62202|2656.10486|0.0|2655.02861|2657.06957|2649.43318|2646.25769|2640.76662|2648.88658|0.0|2644.96021|2649.51|2654.98|2645.76|2649.94|1|0.43|1.01094|2685.46|2676.24|2667.02|2657.8|2653.19|2643.97|2639.36|2630.14|2620.92|2611.7|2627.32|2631.93|2636.54|2641.15|2659.59|2664.2|2668.81|2673.42|0.0|0.0|2658.49662|2655.68857|2645.89377|0|1770869869
1770639000|XAUUSD|2652.24|2665.3|2648.32|2660.59|8047|M5|2661.54602|2665.85533|2659.89047|2.63079|0|2652.93986|2656.03301|2646.06021|2664.58982|2665.99092|2654.46683|0.0|0.0|2662.74708|2663.56954|2658.85922|2647.8432|2650.59673|2649.50408|0.0|0.0|2656.415|2665.3|2648.32|2656.6125|1|0.1975|-0.36813|2728.51|2711.53|2694.55|2677.57|2669.08|2652.1|2643.61|2626.63|2609.65|2592.67|2614.36|2622.85|2631.34|2639.83|2673.79|2682.28|2690.77|2699.26|0.0|0.0|2671.16451|2666.06758|2648.16021|0|1770869869
1770639300|XAUUSD|2666.81|2670.03|2657.42|2661.87|9911|M5|2660.62401|2657.78984|2665.75341|2.57941|-1|2655.04257|2648.17654|2672.44009|2665.04915|2668.91545|2655.00881|0.0|0.0|2668.91964|2673.78198|2672.50754|2659.23542|2655.20384|2656.994|0.0|2657.30776|2664.34|2670.03|2657.42|2664.0325|-1|0.3075|0.59642|2712.31|2699.7|2687.09|2674.48|2668.175|2655.565|2649.26|2636.65|2624.04|2611.43|2632.2|2638.505|2644.81|2651.115|2676.335|2682.64|2688.945|2695.25|0.0|0.0|2651.59505|2669.64357|2657.22478|0|1770869869
1770639600|XAUUSD|2656.75|2663.1|2652.58|2661.41|6179|M5|2653.91319|2658.01673|2668.80408|2.99982|0|2647.301|2655.94768|2642.78941|2661.5088|2664.25619|2678.64823|0.0|0.0|2661.0232|2658.76256|2668.36143|2652.2567|2648.66399|2647.77582|0.0|0.0|2659.08|2663.1|2652.58|2658.46|-1|0.62|1.51353|2703.49|2692.97|2682.45|2671.93|2666.67|2656.15|2650.89|2640.37|2629.85|2619.33|2631.54|2636.8|2642.06|2647.32|2668.36|2673.62|2678.88|2684.14|2666.70326|0.0|2672.03713|2663.20666|2653.47386|0|1770869869
1770639900|XAUUSD|2660.4|2673.91|2656.78|2669.28|1015|M5|2662.96417|2678.41705|2665.5147|-0.19311|0|2653.38372|2661.84195|2652.11998|2670.7336|2666.00735|2687.18353|0.0|0.0|2672.17618|2670.6637|2677.25834|2654.18604|2652.09107|2655.71159|2673.91628|2656.60398|2664.84|2673.91|2656.78|2665.0925|1|0.2525|0.70273|2737.8|2720.67|2703.54|2686.41|2677.845|2660.715|2652.15|2635.02|2617.89|2600.76|2622.52|2631.085|2639.65|2648.215|2682.475|2691.04|2699.605|2708.17|0.0|0.0|2673.84945|2674.04271|2656.87622|0|1770869869
1770640200|XAUUSD|2671.32|2683.05|2669.56|2678.48|2453|M5|2676.88648|2683.48659|2676.27131|-0.92521|2|2667.65547|2663.59252|2664.24924|2687.85188|2672.67412|2670.66166|2683.3985|0.0|2685.42426|2681.17346|2677.03096|2669.30438|2672.22048|2670.21268|0.0|0.0|2674.9|2683.05|2669.56|2675.6025|1|0.7025|0.76284|2732.44|2718.95|2705.46|2691.97|2685.225|2671.735|2664.99|2651.5|2638.01|2624.52|2642.58|2649.325|2656.07|2662.815|2689.795|2696.54|2703.285|2710.03|0.0|0.0|2688.27699|2683.04291|2668.93286|1|1770869869
1770640500|XAUUSD|2682.53|2687.14|2681.1|2683.6|7540|M5|2682.70101|2680.54976|2678.19931|-1.42355|2|2678.91117|2687.11694|2666.03152|2685.89533|2679.75799|2690.28189|0.0|0.0|2688.94016|2690.55634|2693.89579|2681.71877|2677.55108|2673.45482|0.0|0.0|2683.065|2687.14|2681.1|2683.5925|1|0.5275|-1.28773|2707.76|2701.72|2695.68|2689.64|2686.62|2680.58|2677.56|2671.52|2665.48|2659.44|2669.02|2672.04|2675.06|2678.08|2690.16|2693.18|2696.2|2699.22|2689.26166|2678.64468|2694.57935|2686.43471|2681.65272|0|1770869869
1770640800|XAUUSD|2688.28|2689.09|2678.94|2682.83|6784|M5|2676.79237|2673.72041|2677.65732|2.04707|-2|2684.1388|2676.03127|2676.74151|2689.75311|2696.49466|2701.33043|0.0|0.0|2686.89899|2684.9259|2692.495|2677.01379|2683.22023|2686.39578|0.0|0.0|2685.555|2689.09|2678.94|2684.785|-1|0.77|0.84632|2723.43|2713.28|2703.13|2692.98|2687.905|2677.755|2672.68|2662.53|2652.38|2642.23|2658.64|2663.715|2668.79|2673.865|2694.165|2699.24|2704.315|2709.39|2690.5446|2676.90488|2668.36713|2688.27344|2679.41479|1|1770869869
1770641100|XAUUSD|2681.51|2688.29|2677.51|2684.66|9946|M5|2681.5175|2686.5822|2692.21677|-0.07849|0|2679.0336|2673.75492|2667.69356|2689.37808|2689.82088|2683.9918|2689.00157|0.0|2688.88379|2686.77318|2695.95889|2674.83954|2682.71357|2677.9081|0.0|0.0|2683.085|2688.29|2677.51|2682.9925|-1|0.0925|-0.84193|2727.78|2717.0|2706.22|2695.44|2690.05|2679.27|2673.88|2663.1|2652.32|2641.54|2655.95|2661.34|2666.73|2672.12|2693.68|2699.07|2704.46|2709.85|0.0|0.0|2685.23981|2688.84266|2677.77521|0|1770869869
1770641400|XAUUSD|2680.67|2688.42|2675.83|2683.53|7515|M5|2676.80927|2692.17844|2688.60774|-1.75356|-1|2675.23196|2667.52555|2664.48937|2689.04106|2697.35109|2678.90639|0.0|2675.54248|2686.67322|2692.06166|2689.43456|2678.44658|2674.77078|2682.24064|0.0|0.0|2682.1|2688.42|2675.83|2682.1125|1|0.0125|-0.41361|2733.89|2721.3|2708.71|2696.12|2689.825|2677.235|2670.94|2658.35|2645.76|2633.17|2650.65|2656.945|2663.24|2669.535|2694.715|2701.01|2707.305|2713.6|0.0|2671.94225|2667.76601|2688.73809|2676.15622|0|1770869869
1770641700|XAUUSD|2686.36|2687.14|2681.12|2681.24|1424|M5|2675.76674|2678.9196|2680.80297|-0.35959|1|2685.81606|2690.74061|2670.74578|2684.72082|2692.51319|2680.21414|0.0|2680.85438|2684.54008|2683.68692|2686.16264|2683.68238|2685.70006|2679.48288|0.0|0.0|2683.8|2687.14|2681.12|2683.965|1|0.165|0.21489|2705.32|2699.3|2693.28|2687.26|2684.25|2678.23|2675.22|2669.2|2663.18|2657.16|2669.08|2672.09|2675.1|2678.11|2690.15|2693.16|2696.17|2699.18|0.0|0.0|2684.26272|2687.46982|2680.74631|0|1770869869
1770642000|XAUUSD|2681.74|2682.11|2675.67|2678.42|5172|M5|2673.8793|2685.96719|2688.35367|-2.11616|0|2680.0584|2667.8875|2675.78816|2680.86712|2680.50984|2672.55322|0.0|0.0|2683.81498|2677.51309|2682.39897|2677.3293|2676.15558|2669.46892|0.0|0.0|2680.08|2682.11|2675.67|2679.485|-1|0.595|0.0635|2704.18|2697.74|2691.3|2684.86|2681.64|2675.2|2671.98|2665.54|2659.1|2652.66|2662.79|2666.01|2669.23|2672.45|2685.33|2688.55|2691.77|2694.99|0.0|0.0|2694.04821|2681.4968|2675.97668|0|1770869869
1770642300|XAUUSD|2683.56|2684.37|2681.87|2683.85|6169|M5|2681.31357|2678.2015|2696.67791|1.56953|-2|2682.44008|2689.07393|2687.96877|2686.001|2690.0792|2684.02173|0.0|0.0|2683.11936|2684.98664|2676.60895|2683.36677|2684.34263|2682.95554|0.0|0.0|2683.705|2684.37|2681.87|2683.4125|-1|0.2925|0.36354|2693.85|2691.35|2688.85|2686.35|2685.1|2682.6|2681.35|2678.85|2676.35|2673.85|2676.87|2678.12|2679.37|2680.62|2685.62|2686.87|2688.12|2689.37|0.0|2681.74362|2678.45051|2683.9991|2680.96029|1|1770869869
1770642600|XAUUSD|2685.02|2687.05|2676.68|2678.97|4163|M5|2675.45649|2680.65335|2669.79258|2.77377|-2|2678.53252|2676.20212|2665.8239|2685.54128|2692.14936|2677.78344|0.0|2675.46946|2686.56768|2683.64245|2688.00439|2677.35996|2671.5461|2673.83978|0.0|2676.40713|2681.995|2687.05|2676.68|2681.93|-1|0.065|-0.68988|2720.45|2710.08|2699.71|2689.34|2684.155|2673.785|2668.6|2658.23|2647.86|2637.49|2655.94|2661.125|2666.31|2671.495|2692.235|2697.42|2702.605|2707.79|2687.15563|2675.75574|2689.84017|2686.61524|2677.44095|0|1770869869
