Cherry_B_timestamp	Cherry_B_symbol	Cherry_B_timeframe	Cherry_B_close	Cherry_B_Base_FL	Cherry_B_UOEDT	Cherry_B_LOEDT	Cherry_B_horiz_high_map	Cherry_B_horiz_low_map	Cherry_B_ssa	Cherry_B_ema_ssa	Cherry_B_crossing
1778533910	XAUUSD	M15	4723.97						4720.68262	4720.37852	1
1778534810	XAUUSD	M15	4723.69						4721.73994	4721.05923	0
1778535710	XAUUSD	M15	4723.52						4722.91861	4721.98892	0
1778536610	XAUUSD	M15	4727.20						4724.11955	4723.05423	0
1778537510	XAUUSD	M15	4726.80						4725.19687	4724.12555	0
1778538410	XAUUSD	M15	4724.77						4726.17868	4725.15211	0
1778539310	XAUUSD	M15	4724.79						4727.19151	4726.17181	0
1778540210	XAUUSD	M15	4724.29						4728.31982	4727.24581	0
1778541110	XAUUSD	M15	4726.81						4729.63532	4728.44057	0
1778542010	XAUUSD	M15	4733.69						4731.08650	4729.76353	0
1778542910	XAUUSD	M15	4735.02						4732.47953	4731.12153	0
1778543810	XAUUSD	M15	4735.26						4733.81254	4732.46703	0
1778544710	XAUUSD	M15	4737.46						4735.18758	4733.82731	0
1778545610	XAUUSD	M15	4734.75						4736.73164	4735.27947	0
1778550110	XAUUSD	M15	4739.29						4738.75854	4737.01900	0
1778551010	XAUUSD	M15	4739.98						4741.38344	4739.20122	0
1778551910	XAUUSD	M15	4744.86						4744.74791	4741.97457	0
1778552810	XAUUSD	M15	4750.90						4748.72876	4745.35167	0
1778553710	XAUUSD	M15	4751.22						4752.97562	4749.16364	0
1778554610	XAUUSD	M15	4752.78						4757.09190	4753.12777	0
1778555510	XAUUSD	M15	4755.96						4760.52136	4756.82456	0
1778556410	XAUUSD	M15	4767.49						4762.62643	4759.72550	0
1778557310	XAUUSD	M15	4766.99						4762.66088	4761.19319	0
1778558210	XAUUSD	M15	4762.38				4773.58000		4760.45903	4760.82611	1
1778559110	XAUUSD	M15	4758.19						4756.29171	4758.55891	0
1778560010	XAUUSD	M15	4749.41						4750.72341	4754.64116	0
1778560910	XAUUSD	M15	4746.39						4744.62484	4749.63300	0
1778561810	XAUUSD	M15	4735.23						4738.74739	4744.19019	0
1778562710	XAUUSD	M15	4729.34						4733.91695	4739.05357	0
1778563610	XAUUSD	M15	4727.18						4730.56336	4734.80847	0
1778564510	XAUUSD	M15	4731.54						4728.69944	4731.75395	0
1778565410	XAUUSD	M15	4727.13						4727.89432	4729.82414	0
1778566310	XAUUSD	M15	4731.87						4727.79091	4728.80752	0
1778567210	XAUUSD	M15	4730.09						4727.76611	4728.28682	0
1778568110	XAUUSD	M15	4731.17						4727.47577	4727.88129	0
1778569010	XAUUSD	M15	4723.75						4726.68706	4727.28418	0
1778569910	XAUUSD	M15	4724.47						4725.56592	4726.42505	0
1778570810	XAUUSD	M15	4720.22						4724.17405	4725.29955	0
1778571710	XAUUSD	M15	4721.87						4722.73068	4724.01511	0
1778572610	XAUUSD	M15	4722.39						4721.25598	4722.63555	0
1778573510	XAUUSD	M15	4724.61						4719.72222	4721.17888	0
1778574410	XAUUSD	M15	4714.26						4717.98867	4719.58378	0
1778575310	XAUUSD	M15	4712.53						4716.20064	4717.89221	0
1778576210	XAUUSD	M15	4715.34						4714.24168	4716.06695	0
1778577110	XAUUSD	M15	4715.54						4711.89623	4713.98159	0
1778578010	XAUUSD	M15	4714.39						4709.11044	4711.54601	0
1778578910	XAUUSD	M15	4705.31						4705.99360	4708.76980	0
1778579810	XAUUSD	M15	4696.16						4702.97259	4705.87120	0
1778580710	XAUUSD	M15	4702.67						4700.52796	4703.19958	0
1778581610	XAUUSD	M15	4697.35						4698.68095	4700.94026	0
1778582510	XAUUSD	M15	4695.96						4697.68327	4699.31176	0
1778583410	XAUUSD	M15	4697.96						4697.55726	4698.43451	0
1778584310	XAUUSD	M15	4700.38						4698.11095	4698.27273	0
1778585210	XAUUSD	M15	4699.74						4699.05460	4698.66367	1
1778586110	XAUUSD	M15	4699.38						4700.13333	4699.39850	0
1778587010	XAUUSD	M15	4703.11						4701.07908	4700.23879	0
1778587910	XAUUSD	M15	4699.96						4701.57024	4700.90452	0
1778588810	XAUUSD	M15	4703.38						4701.56698	4701.23575	0
1778589710	XAUUSD	M15	4698.01						4700.97905	4701.10740	1
1778590610	XAUUSD	M15	4699.56						4700.05627	4700.58183	0
1778591510	XAUUSD	M15	4695.11						4698.93370	4699.75777	0
1778592410	XAUUSD	M15	4699.46						4697.92910	4698.84344	0
1778593310	XAUUSD	M15	4705.08						4697.11480	4697.97912	0
1778594210	XAUUSD	M15	4700.10						4696.50255	4697.24083	0
1778595110	XAUUSD	M15	4690.76						4696.34272	4696.79178	0
1778596010	XAUUSD	M15	4694.42						4696.91668	4696.85423	1
1778596910	XAUUSD	M15	4691.74						4698.04360	4697.44891	0
1778597810	XAUUSD	M15	4700.04						4699.59140	4698.52015	0
1778598710	XAUUSD	M15	4704.28						4701.07779	4699.79897	0
1778599610	XAUUSD	M15	4706.58						4702.13635	4700.96766	0
1778600510	XAUUSD	M15	4705.77						4702.52602	4701.74684	0
1778601410	XAUUSD	M15	4697.39						4702.19124	4701.96904	0
1778602310	XAUUSD	M15	4702.80						4701.34859	4701.65882	1
1778603210	XAUUSD	M15	4705.75				4711.51000		4699.87241	4700.76561	0
1778604110	XAUUSD	M15	4688.99						4697.70482	4699.23521	0
1778605010	XAUUSD	M15	4690.89						4695.28898	4697.26210	0
1778605910	XAUUSD	M15	4699.22						4692.52179	4694.89194	0
1778606810	XAUUSD	M15	4678.66						4689.10143	4691.99668	0
1778607710	XAUUSD	M15	4692.84						4685.50953	4688.75311	0
1778608610	XAUUSD	M15	4683.27						4681.36711	4685.06011	0
1778609510	XAUUSD	M15	4685.85						4677.03370	4681.04690	0
1778610410	XAUUSD	M15	4672.89						4672.67098	4676.85894	0
1778611310	XAUUSD	M15	4664.59						4668.92996	4672.89445	0
1778612210	XAUUSD	M15	4656.04					4638.57000	4666.31889	4669.60667	0
1778613110	XAUUSD	M15	4665.63						4665.22784	4667.41725	0
1778614010	XAUUSD	M15	4666.07						4665.37543	4666.39634	0
1778614910	XAUUSD	M15	4671.91						4666.55946	4666.47790	1
1778615810	XAUUSD	M15	4668.37						4668.34582	4667.41186	0
1778616710	XAUUSD	M15	4669.87						4670.53192	4668.97189	0
1778617610	XAUUSD	M15	4671.18						4672.84108	4670.90648	0
1778618510	XAUUSD	M15	4677.21						4675.10597	4673.00623	0
1778619410	XAUUSD	M15	4679.35						4677.17400	4675.09011	0
1778620310	XAUUSD	M15	4679.70						4679.14913	4677.11962	0
1778621210	XAUUSD	M15	4678.77						4681.29926	4679.20944	0
1778622110	XAUUSD	M15	4681.41						4683.96308	4681.58626	0
1778623010	XAUUSD	M15	4685.17						4687.32141	4684.45384	0
1778623910	XAUUSD	M15	4695.23						4691.37911	4687.91647	0
1778624810	XAUUSD	M15	4695.93						4695.81642	4691.86645	0
1778625710	XAUUSD	M15	4699.91						4700.42449	4696.14547	0
1778626610	XAUUSD	M15	4703.46						4704.84572	4700.49559	0
1778627510	XAUUSD	M15	4709.36						4708.74177	4704.61868	0
1778628410	XAUUSD	M15	4715.53						4711.78799	4708.20333	0
1778629310	XAUUSD	M15	4713.40						4713.78372	4710.99353	0
1778630210	XAUUSD	M15	4713.24						4714.90182	4712.94767	0
1778631110	XAUUSD	M15	4714.81						4715.38740	4714.16754	0
1778632010	XAUUSD	M15	4715.27						4715.50814	4714.83784	0
1778636510	XAUUSD	M15	4714.49						4715.55615	4715.19700	0
1778637410	XAUUSD	M15	4717.15						4715.79849	4715.49774	0
1778638310	XAUUSD	M15	4716.54						4716.31220	4715.90497	0
1778639210	XAUUSD	M15	4717.03						4717.13510	4716.52004	0
1778640110	XAUUSD	M15	4717.78						4718.18584	4717.35294	0
1778641010	XAUUSD	M15	4720.16						4719.29363	4718.32328	0
1778641910	XAUUSD	M15	4721.25						4720.20292	4719.26310	0
1778642810	XAUUSD	M15	4717.08						4720.67035	4719.96673	0
1778643710	XAUUSD	M15	4720.28				4726.76000		4720.59803	4720.28238	0
1778644610	XAUUSD	M15	4722.74						4719.73255	4720.00747	1
1778645510	XAUUSD	M15	4720.34						4717.92523	4718.96635	0
1778646410	XAUUSD	M15	4714.69						4715.26988	4717.11812	0
1778647310	XAUUSD	M15	4709.59						4712.05542	4714.58677	0
1778648210	XAUUSD	M15	4704.48						4708.61691	4711.60184	0
1778649110	XAUUSD	M15	4708.80						4705.30057	4708.45120	0
1778650010	XAUUSD	M15	4702.62						4702.19077	4705.32099	0
1778650910	XAUUSD	M15	4701.61						4699.61665	4702.46882	0
1778651810	XAUUSD	M15	4700.18						4697.70712	4700.08797	0
1778652710	XAUUSD	M15	4694.62						4696.51894	4698.30345	0
1778653610	XAUUSD	M15	4691.90					4687.60000	4696.13024	4697.21685	0
1778654510	XAUUSD	M15	4692.30						4696.46022	4696.83853	0
1778655410	XAUUSD	M15	4700.85						4697.27817	4697.05835	1
1778656310	XAUUSD	M15	4703.81						4698.12812	4697.59324	0
1778657210	XAUUSD	M15	4696.13						4698.75666	4698.17495	0
1778658110	XAUUSD	M15	4698.56						4699.29118	4698.73307	0
1778659010	XAUUSD	M15	4701.34						4699.68115	4699.20711	0
1778659910	XAUUSD	M15	4698.64						4699.94873	4699.57792	0
1778660810	XAUUSD	M15	4699.66						4700.31548	4699.94670	0
1778661710	XAUUSD	M15	4705.38						4700.90251	4700.42460	0
1778662610	XAUUSD	M15	4698.23						4701.65636	4701.04048	0
1778663510	XAUUSD	M15	4696.81						4702.78638	4701.91343	0
1778664410	XAUUSD	M15	4704.29						4704.24457	4703.07900	0
1778665310	XAUUSD	M15	4711.03						4705.65667	4704.36784	0
1778666210	XAUUSD	M15	4708.78				4715.35000		4706.64857	4705.50820	0
1778667110	XAUUSD	M15	4711.37						4707.11746	4706.31283	0
1778668010	XAUUSD	M15	4701.26						4706.90435	4706.60859	0
1778668910	XAUUSD	M15	4702.33						4706.25925	4706.43392	1
1778669810	XAUUSD	M15	4707.62						4705.19258	4705.81325	0
1778670710	XAUUSD	M15	4703.70						4703.64652	4704.72989	0
1778671610	XAUUSD	M15	4702.83						4701.84122	4703.28555	0
1778672510	XAUUSD	M15	4700.23						4699.94261	4701.61408	0
1778673410	XAUUSD	M15	4697.02						4698.16923	4699.89166	0
1778674310	XAUUSD	M15	4696.01						4696.74652	4698.31909	0
1778675210	XAUUSD	M15	4700.65						4695.79625	4697.05767	0
1778676110	XAUUSD	M15	4694.61						4695.23893	4696.14830	0
1778677010	XAUUSD	M15	4688.95						4695.23368	4695.69099	0
1778677910	XAUUSD	M15	4694.22						4695.86842	4695.77971	1
1778678810	XAUUSD	M15	4700.94						4696.86119	4696.32045	0
1778679710	XAUUSD	M15	4702.25						4697.84893	4697.08469	0
1778680610	XAUUSD	M15	4699.58						4698.62248	4697.85358	0
1778681510	XAUUSD	M15	4695.85						4699.10799	4698.48079	0
1778682410	XAUUSD	M15	4694.26						4699.28528	4698.88304	0
1778683310	XAUUSD	M15	4699.12						4699.09953	4698.99128	0
1778684210	XAUUSD	M15	4698.39						4698.36342	4698.67735	1
1778685110	XAUUSD	M15	4703.50						4697.08700	4697.88218	0
1778686010	XAUUSD	M15	4697.44						4695.17849	4696.53033	0
1778686910	XAUUSD	M15	4694.11						4692.89765	4694.71399	0
1778687810	XAUUSD	M15	4685.18						4690.46131	4692.58765	0
1778688710	XAUUSD	M15	4682.91						4688.21586	4690.40175	0
1778689610	XAUUSD	M15	4683.91						4686.27725	4688.33950	0
1778690510	XAUUSD	M15	4689.94						4684.62512	4686.48231	0
1778691410	XAUUSD	M15	4688.82						4683.09419	4684.78825	0
1778692310	XAUUSD	M15	4678.77						4681.75380	4683.27102	0
1778693210	XAUUSD	M15	4679.30					4669.65000	4680.97465	4682.12284	0
1778694110	XAUUSD	M15	4681.34						4680.88044	4681.50164	0
1778695010	XAUUSD	M15	4684.23						4681.54805	4681.52484	1
1778695910	XAUUSD	M15	4683.87						4683.00026	4682.26255	0
1778696810	XAUUSD	M15	4679.82						4685.27100	4683.76677	0
1778697710	XAUUSD	M15	4687.55						4688.38039	4686.07358	0
1778698610	XAUUSD	M15	4691.20						4691.90826	4688.99092	0
1778699510	XAUUSD	M15	4699.36						4695.43859	4692.21475	0
1778700410	XAUUSD	M15	4695.53						4698.40626	4695.31051	0
1778701310	XAUUSD	M15	4702.05						4700.60135	4697.95593	0
1778702210	XAUUSD	M15	4706.57				4709.71000		4701.64247	4699.79920	0
1778703110	XAUUSD	M15	4700.07						4701.35837	4700.57879	0
1778704010	XAUUSD	M15	4695.79						4700.05581	4700.31730	1
1778704910	XAUUSD	M15	4699.69						4698.09693	4699.20711	0
1778705810	XAUUSD	M15	4698.41						4695.67732	4697.44222	0
1778706710	XAUUSD	M15	4691.12						4693.13303	4695.28762	0
1778707610	XAUUSD	M15	4685.58						4690.91664	4693.10213	0
1778708510	XAUUSD	M15	4692.45						4689.32570	4691.21392	0
1778709410	XAUUSD	M15	4692.02						4688.20491	4689.70941	0
1778710310	XAUUSD	M15	4686.18						4687.50604	4688.60773	0
1778711210	XAUUSD	M15	4684.92						4687.27869	4687.94321	0
1778712110	XAUUSD	M15	4689.08						4687.43117	4687.68719	0
1778713010	XAUUSD	M15	4687.18						4687.74542	4687.71631	1
1778713910	XAUUSD	M15	4688.58						4688.21094	4687.96363	0
1778714810	XAUUSD	M15	4688.35						4688.77342	4688.36852	0
1778715710	XAUUSD	M15	4690.79						4689.45180	4688.91016	0
1778716610	XAUUSD	M15	4691.25						4690.22115	4689.56565	0
1778717510	XAUUSD	M15	4690.69						4691.12842	4690.34704	0
1778718410	XAUUSD	M15	4688.77						4692.24295	4691.29500	0
1778722910	XAUUSD	M15	4691.17						4693.63461	4692.46480	0
1778723810	XAUUSD	M15	4697.04						4695.19165	4693.82823	0
1778724710	XAUUSD	M15	4699.03						4696.65680	4695.24251	0
1778725610	XAUUSD	M15	4700.05						4697.86100	4696.55176	0
1778726510	XAUUSD	M15	4701.22						4698.68822	4697.61999	0
1778727410	XAUUSD	M15	4697.34						4699.07073	4698.34536	0
1778728310	XAUUSD	M15	4694.95						4699.13534	4698.74035	0
1778729210	XAUUSD	M15	4696.62						4699.00548	4698.87292	0
1778730110	XAUUSD	M15	4697.62						4698.69983	4698.78637	1
1778731010	XAUUSD	M15	4701.02						4698.23989	4698.51313	0
1778731910	XAUUSD	M15	4700.55						4697.56928	4698.04121	0
1778732810	XAUUSD	M15	4704.98						4696.70031	4697.37076	0
1778733710	XAUUSD	M15	4689.14						4695.49520	4696.43298	0
1778734610	XAUUSD	M15	4692.74						4694.33189	4695.38244	0
1778735510	XAUUSD	M15	4688.80						4693.03857	4694.21051	0
1778736410	XAUUSD	M15	4688.90						4691.63152	4692.92101	0
1778737310	XAUUSD	M15	4688.33						4690.06081	4691.49091	0
1778738210	XAUUSD	M15	4693.81						4688.36836	4689.92964	0
1778739110	XAUUSD	M15	4691.75						4686.54241	4688.23602	0
1778740010	XAUUSD	M15	4686.68						4684.88942	4686.56272	0
1778740910	XAUUSD	M15	4683.12						4683.86376	4685.21324	0
1778741810	XAUUSD	M15	4691.17						4683.84164	4684.52744	0
1778742710	XAUUSD	M15	4676.46						4684.74867	4684.63806	1
1778743610	XAUUSD	M15	4675.11						4686.90913	4685.77359	0
1778744510	XAUUSD	M15	4682.25					4668.77000	4690.05770	4687.91565	0
1778745410	XAUUSD	M15	4702.15						4693.49927	4690.70746	0
1778746310	XAUUSD	M15	4704.61						4696.15866	4693.43306	0
1778747210	XAUUSD	M15	4702.17						4697.57671	4695.50488	0
1778748110	XAUUSD	M15	4699.83						4697.71724	4696.61106	0
1778749010	XAUUSD	M15	4693.63						4696.84479	4696.72793	0
1778749910	XAUUSD	M15	4697.09						4695.54717	4696.13755	1
1778750810	XAUUSD	M15	4689.67						4694.25331	4695.19543	0
1778751710	XAUUSD	M15	4687.88						4693.63528	4694.41535	0
1778752610	XAUUSD	M15	4691.32						4694.02536	4694.22036	0
1778753510	XAUUSD	M15	4699.04						4695.34022	4694.78029	1
1778754410	XAUUSD	M15	4700.21						4697.12926	4695.95478	0
1778755310	XAUUSD	M15	4695.29						4698.97346	4697.46412	0
1778756210	XAUUSD	M15	4705.52						4700.58873	4699.02643	0
1778757110	XAUUSD	M15	4709.19				4718.75000		4701.37830	4700.20236	0
1778758010	XAUUSD	M15	4692.95						4701.10778	4700.65507	0
1778758910	XAUUSD	M15	4698.49						4700.28769	4700.47138	1
1778759810	XAUUSD	M15	4703.04						4699.00616	4699.73877	0
1778760710	XAUUSD	M15	4696.94						4697.44820	4698.59349	0
1778761610	XAUUSD	M15	4693.30						4696.08074	4697.33711	0
1778762510	XAUUSD	M15	4694.50						4695.19855	4696.26783	0
1778763410	XAUUSD	M15	4690.74						4694.81421	4695.54102	0
1778764310	XAUUSD	M15	4695.48						4694.92171	4695.23137	0
1778765210	XAUUSD	M15	4699.57						4695.20601	4695.21869	0
1778766110	XAUUSD	M15	4697.25						4695.38378	4695.30123	1
1778767010	XAUUSD	M15	4697.54						4695.44317	4695.37220	0
1778767910	XAUUSD	M15	4693.50						4695.43067	4695.40143	0
1778768810	XAUUSD	M15	4697.07						4695.59525	4695.49834	0
1778769710	XAUUSD	M15	4697.36						4695.99676	4695.74755	0
1778770610	XAUUSD	M15	4691.95						4696.72079	4696.23417	0
1778771510	XAUUSD	M15	4695.38						4697.85860	4697.04638	0
1778772410	XAUUSD	M15	4694.52						4699.10566	4698.07602	0
1778773310	XAUUSD	M15	4703.83						4700.14745	4699.11173	0
1778774210	XAUUSD	M15	4702.44						4700.38970	4699.75072	0
1778775110	XAUUSD	M15	4697.97				4710.02000		4699.62249	4699.68660	1
1778776010	XAUUSD	M15	4704.79						4697.89569	4698.79115	0
1778776910	XAUUSD	M15	4704.05						4695.16541	4696.97828	0
1778777810	XAUUSD	M15	4688.27						4691.77899	4694.37863	0
1778778710	XAUUSD	M15	4676.87					4666.82000	4688.59012	4691.48438	0
1778779610	XAUUSD	M15	4679.71						4686.27288	4688.87863	0
1778780510	XAUUSD	M15	4687.69						4684.92963	4686.90413	0
1778781410	XAUUSD	M15	4691.35						4684.30577	4685.60495	0
1778782310	XAUUSD	M15	4687.01						4684.09662	4684.85078	0
1778783210	XAUUSD	M15	4679.35						4684.12136	4684.48607	0
1778784110	XAUUSD	M15	4684.85						4684.25636	4684.37121	0
1778785010	XAUUSD	M15	4685.90						4684.07989	4684.22555	0
1778785910	XAUUSD	M15	4682.69						4683.40767	4683.81661	0
1778786810	XAUUSD	M15	4685.96						4682.31179	4683.06420	0
1778787710	XAUUSD	M15	4678.68						4680.84366	4681.95393	0
1778788610	XAUUSD	M15	4677.27						4679.42561	4680.68977	0
1778789510	XAUUSD	M15	4675.41						4678.31570	4679.50273	0
1778790410	XAUUSD	M15	4678.59						4677.70032	4678.60153	0
1778791310	XAUUSD	M15	4678.73						4677.49604	4678.04878	0
1778792210	XAUUSD	M15	4677.43						4677.55175	4677.80027	0
1778793110	XAUUSD	M15	4681.43						4677.65315	4677.72671	0
1778794010	XAUUSD	M15	4678.14						4677.39290	4677.55981	0
1778794910	XAUUSD	M15	4674.72						4676.56365	4677.06173	0
1778795810	XAUUSD	M15	4673.49						4675.01385	4676.03779	0
1778796710	XAUUSD	M15	4668.59						4672.62173	4674.32976	0
1778797610	XAUUSD	M15	4671.68						4669.48172	4671.90574	0
1778798510	XAUUSD	M15	4667.56						4665.61268	4668.75921	0
1778799410	XAUUSD	M15	4663.28						4661.35319	4665.05620	0
1778800310	XAUUSD	M15	4656.57						4657.15545	4661.10582	0
1778801210	XAUUSD	M15	4654.29						4653.58610	4657.34596	0
1778802110	XAUUSD	M15	4649.74						4651.07963	4654.21280	0
1778803010	XAUUSD	M15	4648.21						4650.02602	4652.11941	0
1778803910	XAUUSD	M15	4650.83						4650.55120	4651.33531	0
1778804810	XAUUSD	M15	4652.37						4652.45520	4651.89525	1
1778809310	XAUUSD	M15	4655.59						4655.33682	4653.61603	0
1778810210	XAUUSD	M15	4659.12						4658.56159	4656.08881	0
1778811110	XAUUSD	M15	4661.76						4661.36471	4658.72676	0
1778812010	XAUUSD	M15	4662.45						4662.99397	4660.86036	0
1778812910	XAUUSD	M15	4659.12						4662.87634	4661.86835	0
1778813810	XAUUSD	M15	4664.05						4660.77137	4661.31986	1
1778814710	XAUUSD	M15	4657.34						4656.49629	4658.90808	0
1778815610	XAUUSD	M15	4652.19						4650.45355	4654.68081	0
1778816510	XAUUSD	M15	4650.65						4643.24453	4648.96267	0
1778817410	XAUUSD	M15	4629.81						4635.51428	4642.23848	0
1778818310	XAUUSD	M15	4618.86						4628.41535	4635.32691	0
1778819210	XAUUSD	M15	4630.12						4622.67127	4628.99909	0
1778820110	XAUUSD	M15	4614.75						4618.16546	4623.58227	0
1778821010	XAUUSD	M15	4609.13						4615.25091	4619.41659	0
1778821910	XAUUSD	M15	4622.82						4613.84106	4616.62883	0
1778822810	XAUUSD	M15	4613.50						4613.24094	4614.93488	0
1778823710	XAUUSD	M15	4613.08						4613.37880	4614.15684	0
1778824610	XAUUSD	M15	4612.75						4614.02952	4614.09318	0
1778825510	XAUUSD	M15	4617.87						4615.03107	4614.56212	1
1778826410	XAUUSD	M15	4618.19						4616.10785	4615.33499	0
1778827310	XAUUSD	M15	4617.54						4617.10595	4616.22047	0
1778828210	XAUUSD	M15	4612.79						4617.82754	4617.02400	0
1778829110	XAUUSD	M15	4613.26						4618.07607	4617.55004	0
1778830010	XAUUSD	M15	4615.45						4617.42245	4617.48624	1
1778830910	XAUUSD	M15	4620.12						4615.36595	4616.42610	0
1778831810	XAUUSD	M15	4610.78						4611.45115	4613.93863	0
1778832710	XAUUSD	M15	4605.80						4605.81483	4609.87673	0
1778833610	XAUUSD	M15	4605.95						4598.77031	4604.32352	0
1778834510	XAUUSD	M15	4592.22						4590.78380	4597.55366	0
1778835410	XAUUSD	M15	4589.00						4582.92051	4590.23709	0
1778836310	XAUUSD	M15	4568.77						4576.04210	4583.13959	0
1778837210	XAUUSD	M15	4559.55						4571.32863	4577.23411	0
1778838110	XAUUSD	M15	4570.89						4569.32620	4573.28016	0
1778839010	XAUUSD	M15	4575.03						4569.58826	4571.43421	0
1778839910	XAUUSD	M15	4567.71						4571.42247	4571.42834	0
1778840810	XAUUSD	M15	4569.70						4574.13731	4572.78282	1
1778841710	XAUUSD	M15	4585.92						4576.65586	4574.71934	0
1778842610	XAUUSD	M15	4581.79						4577.63214	4576.17574	0
1778843510	XAUUSD	M15	4577.76						4576.59593	4576.38584	0
1778844410	XAUUSD	M15	4570.97						4573.51992	4574.95288	1
1778845310	XAUUSD	M15	4565.34						4568.87061	4571.91175	0
1778846210	XAUUSD	M15	4558.28						4563.38050	4567.64612	0
1778847110	XAUUSD	M15	4562.53						4557.94800	4562.79706	0
1778848010	XAUUSD	M15	4554.18						4553.15230	4557.97468	0
1778848910	XAUUSD	M15	4547.34						4549.73808	4553.85638	0
1778849810	XAUUSD	M15	4553.47						4548.15035	4551.00336	0
1778850710	XAUUSD	M15	4543.60						4548.22362	4549.61349	0
1778851610	XAUUSD	M15	4545.78						4549.95346	4549.78348	1
1778852510	XAUUSD	M15	4561.06						4552.81762	4551.30055	0
1778853410	XAUUSD	M15	4551.79						4555.83885	4553.56970	0
1778854310	XAUUSD	M15	4555.18						4558.70816	4556.13893	0
1778855210	XAUUSD	M15	4566.14						4560.85755	4558.49824	0
1778856110	XAUUSD	M15	4566.42						4561.64318	4560.07071	0
1778857010	XAUUSD	M15	4562.48						4560.88358	4560.47714	0
1778857910	XAUUSD	M15	4551.49						4558.71247	4559.59481	1
1778858810	XAUUSD	M15	4552.02						4555.62082	4557.60782	0
1778859710	XAUUSD	M15	4545.68						4551.91226	4554.76004	0
1778860610	XAUUSD	M15	4554.98						4548.13497	4551.44750	0
1778861510	XAUUSD	M15	4545.58						4544.46317	4547.95534	0
1778862410	XAUUSD	M15	4545.99						4541.58128	4544.76831	0
1778863310	XAUUSD	M15	4546.78						4539.83904	4542.30368	0
1778864210	XAUUSD	M15	4548.72						4539.42762	4540.86565	0
1778865110	XAUUSD	M15	4520.06						4540.29496	4540.58031	0
1778866010	XAUUSD	M15	4533.57					4511.92000	4542.92348	4541.75189	1
1778866910	XAUUSD	M15	4543.39						4546.39722	4544.07456	0
1778867810	XAUUSD	M15	4555.44						4549.71453	4546.89454	0
1778868710	XAUUSD	M15	4556.86						4551.85513	4549.37484	0
1778869610	XAUUSD	M15	4562.82						4552.32898	4550.85191	0
1778870510	XAUUSD	M15	4552.62						4550.91882	4550.88536	0
1778871410	XAUUSD	M15	4547.05						4548.24270	4549.56403	1
1778872310	XAUUSD	M15	4541.42						4545.09998	4547.33201	0
1778873210	XAUUSD	M15	4539.78						4542.41664	4544.87432	0
1778874110	XAUUSD	M15	4532.79						4540.93969	4542.90701	0
1778875010	XAUUSD	M15	4540.91						4541.31529	4542.11115	0
1778875910	XAUUSD	M15	4547.34						4543.41800	4542.76457	1
1778876810	XAUUSD	M15	4544.56						4546.83834	4544.80146	0
1778877710	XAUUSD	M15	4557.10						4551.14880	4547.97513	0
1778878610	XAUUSD	M15	4557.83						4555.39388	4551.68451	0
1778879510	XAUUSD	M15	4560.87						4558.95171	4555.31811	0
1778880410	XAUUSD	M15	4559.57						4561.28844	4558.30327	0
1778881310	XAUUSD	M15	4561.75						4562.21746	4560.26036	0
1778882210	XAUUSD	M15	4558.25						4561.66647	4560.96341	0
1778883110	XAUUSD	M15	4557.64						4559.88974	4560.42658	1
1778884010	XAUUSD	M15	4559.25						4557.16801	4558.79730	0
1778884910	XAUUSD	M15	4550.41						4553.77154	4556.28442	0
1778885810	XAUUSD	M15	4550.33						4550.24236	4553.26339	0
1778886710	XAUUSD	M15	4553.54						4546.86539	4550.06439	0
1778887610	XAUUSD	M15	4545.92						4543.81744	4546.94091	0
1778888510	XAUUSD	M15	4538.50						4541.55420	4544.24756	0
1778889410	XAUUSD	M15	4539.19						4540.46507	4542.35632	0
1778890310	XAUUSD	M15	4540.46						4540.59611	4541.47621	0
1778891210	XAUUSD	M15	4539.71						4541.79996	4541.63809	1
1779068510	XAUUSD	M15	4548.40						4543.76565	4542.70187	0
1779069410	XAUUSD	M15	4541.41						4545.74296	4544.22242	0
1779070310	XAUUSD	M15	4549.91						4547.24383	4545.73312	0
1779071210	XAUUSD	M15	4546.03						4547.33278	4546.53295	0
1779072110	XAUUSD	M15	4541.66						4545.52083	4546.02689	1
1779073010	XAUUSD	M15	4538.19						4541.59751	4543.81220	0
1779073910	XAUUSD	M15	4539.39						4535.68285	4539.74753	0
1779074810	XAUUSD	M15	4537.11						4528.17878	4533.96316	0
1779075710	XAUUSD	M15	4526.43						4519.92908	4526.94612	0
1779076610	XAUUSD	M15	4516.11						4512.22784	4519.58698	0
1779077510	XAUUSD	M15	4481.80						4506.35575	4512.97137	0
1779078410	XAUUSD	M15	4515.89					4480.72000	4503.94284	4508.45710	0
1779079310	XAUUSD	M15	4496.04						4504.32718	4506.39214	0
1779080210	XAUUSD	M15	4503.99						4507.78013	4507.08613	1
1779081110	XAUUSD	M15	4512.74						4513.42495	4510.25554	0
1779082010	XAUUSD	M15	4525.48						4520.10374	4515.17964	0
1779082910	XAUUSD	M15	4537.04						4526.54858	4520.86411	0
1779083810	XAUUSD	M15	4533.69						4531.75723	4526.31067	0
1779084710	XAUUSD	M15	4536.37						4535.48820	4530.89944	0
1779085610	XAUUSD	M15	4533.69						4537.71544	4534.30744	0
1779086510	XAUUSD	M15	4529.45						4538.83648	4536.57196	0
1779087410	XAUUSD	M15	4536.01						4539.40922	4537.99059	0
