Most_Recent_timestamp	Most_Recent_symbol	Most_Recent_timeframe	Most_Recent_close	Most_Recent_Base_FL	Most_Recent_UOEDT	Most_Recent_LOEDT	Most_Recent_horiz_high_map	Most_Recent_horiz_low_map	Most_Recent_ssa	Most_Recent_ema_ssa	Most_Recent_crossing
1778712312	XAUUSD	M15	4703.50						4697.08699763	4697.88217555	0
1778713212	XAUUSD	M15	4697.44						4695.17848649	4696.53033102	0
1778714112	XAUUSD	M15	4694.11						4692.89765279	4694.71399191	0
1778715012	XAUUSD	M15	4685.18						4690.46130664	4692.58764927	0
1778715912	XAUUSD	M15	4682.91						4688.21585900	4690.40175414	0
1778716812	XAUUSD	M15	4683.91						4686.27724598	4688.33950006	0
1778717712	XAUUSD	M15	4689.94						4684.62511558	4686.48230782	0
1778718612	XAUUSD	M15	4688.82						4683.09418535	4684.78824659	0
1778719512	XAUUSD	M15	4678.77						4681.75379528	4683.27102093	0
1778720412	XAUUSD	M15	4679.30					4669.65000	4680.97465248	4682.12283671	0
1778721312	XAUUSD	M15	4681.34						4680.88043738	4681.50163704	0
1778722212	XAUUSD	M15	4684.23						4681.54804633	4681.52484169	1
1778723112	XAUUSD	M15	4683.87						4683.00026251	4682.26255210	0
1778724012	XAUUSD	M15	4679.82						4685.27099690	4683.76677450	0
1778724912	XAUUSD	M15	4687.55						4688.38039329	4686.07358389	0
1778725812	XAUUSD	M15	4691.20						4691.90826147	4688.99092268	0
1778726712	XAUUSD	M15	4699.36						4695.43858671	4692.21475469	0
1778727612	XAUUSD	M15	4695.53						4698.40626078	4695.31050774	0
1778728512	XAUUSD	M15	4702.05						4700.60135385	4697.95593079	0
1778729412	XAUUSD	M15	4706.57				4709.71000		4701.64247120	4699.79920100	0
1778730312	XAUUSD	M15	4700.07						4701.35837058	4700.57878579	0
1778731212	XAUUSD	M15	4695.79						4700.05580891	4700.31729735	1
1778732112	XAUUSD	M15	4699.69						4698.09692918	4699.20711327	0
1778733012	XAUUSD	M15	4698.41						4695.67731856	4697.44221591	0
1778733912	XAUUSD	M15	4691.12						4693.13303270	4695.28762431	0
1778734812	XAUUSD	M15	4685.58						4690.91664214	4693.10213322	0
1778735712	XAUUSD	M15	4692.45						4689.32570103	4691.21391713	0
1778736612	XAUUSD	M15	4692.02						4688.20491029	4689.70941371	0
1778737512	XAUUSD	M15	4686.18						4687.50603675	4688.60772523	0
1778738412	XAUUSD	M15	4684.92						4687.27868812	4687.94320667	0
1778739312	XAUUSD	M15	4689.08						4687.43117232	4687.68718950	0
1778740212	XAUUSD	M15	4687.18						4687.74542493	4687.71630721	1
1778741112	XAUUSD	M15	4688.58						4688.21094383	4687.96362552	0
1778742012	XAUUSD	M15	4688.35						4688.77341675	4688.36852113	0
1778742912	XAUUSD	M15	4690.79						4689.45180089	4688.91016101	0
1778743812	XAUUSD	M15	4691.25						4690.22114731	4689.56565416	0
1778744712	XAUUSD	M15	4690.69						4691.12842264	4690.34703840	0
1778745612	XAUUSD	M15	4688.77						4692.24295417	4691.29499629	0
1778750112	XAUUSD	M15	4691.17						4693.63461123	4692.46480376	0
1778751012	XAUUSD	M15	4697.04						4695.19164914	4693.82822645	0
1778751912	XAUUSD	M15	4699.03						4696.65679836	4695.24251240	0
1778752812	XAUUSD	M15	4700.05						4697.86099963	4696.55175602	0
1778753712	XAUUSD	M15	4701.22						4698.68822102	4697.61998852	0
1778754612	XAUUSD	M15	4697.34						4699.07073296	4698.34536074	0
1778755512	XAUUSD	M15	4694.95						4699.13533647	4698.74034860	0
1778756412	XAUUSD	M15	4696.62						4699.00548295	4698.87291578	0
1778757312	XAUUSD	M15	4697.62						4698.69983110	4698.78637344	1
1778758212	XAUUSD	M15	4701.02						4698.23989044	4698.51313194	0
1778759112	XAUUSD	M15	4700.55						4697.56927976	4698.04120585	0
1778760012	XAUUSD	M15	4704.98						4696.70031277	4697.37075931	0
1778760912	XAUUSD	M15	4689.14						4695.49519944	4696.43297937	0
1778761812	XAUUSD	M15	4692.74						4694.33189363	4695.38243650	0
1778762712	XAUUSD	M15	4688.80						4693.03857475	4694.21050563	0
1778763612	XAUUSD	M15	4688.90						4691.63151638	4692.92101100	0
1778764512	XAUUSD	M15	4688.33						4690.06081302	4691.49091201	0
1778765412	XAUUSD	M15	4693.81						4688.36836118	4689.92963660	0
1778766312	XAUUSD	M15	4691.75						4686.54240883	4688.23602271	0
1778767212	XAUUSD	M15	4686.68						4684.88942171	4686.56272221	0
1778768112	XAUUSD	M15	4683.12						4683.86376453	4685.21324337	0
1778769012	XAUUSD	M15	4691.17						4683.84164099	4684.52744218	0
1778769912	XAUUSD	M15	4676.46						4684.74867154	4684.63805686	1
1778770812	XAUUSD	M15	4675.11						4686.90913286	4685.77359486	0
1778771712	XAUUSD	M15	4682.25					4668.77000	4690.05769815	4687.91564651	0
1778772612	XAUUSD	M15	4702.15						4693.49926725	4690.70745688	0
1778773512	XAUUSD	M15	4704.61						4696.15865783	4693.43305735	0
1778774412	XAUUSD	M15	4702.17						4697.57670590	4695.50488163	0
1778775312	XAUUSD	M15	4699.83						4697.71724247	4696.61106205	0
1778776212	XAUUSD	M15	4693.63						4696.84479092	4696.72792649	0
1778777112	XAUUSD	M15	4697.09						4695.54716914	4696.13754781	1
1778778012	XAUUSD	M15	4689.67						4694.25330754	4695.19542767	0
1778778912	XAUUSD	M15	4687.88						4693.63527918	4694.41535342	0
1778779812	XAUUSD	M15	4691.32						4694.02536388	4694.22035865	0
1778780712	XAUUSD	M15	4699.04						4695.34022335	4694.78029100	1
1778781612	XAUUSD	M15	4700.21						4697.12926110	4695.95477605	0
1778782512	XAUUSD	M15	4695.29						4698.97345971	4697.46411788	0
1778783412	XAUUSD	M15	4705.52						4700.58873303	4699.02642546	0
1778784312	XAUUSD	M15	4709.19				4718.75000		4701.37829611	4700.20236079	0
1778785212	XAUUSD	M15	4692.95						4701.10777803	4700.65506941	0
1778786112	XAUUSD	M15	4698.49						4700.28769171	4700.47138056	1
1778787012	XAUUSD	M15	4703.04						4699.00616295	4699.73877175	0
1778787912	XAUUSD	M15	4696.94						4697.44819966	4698.59348571	0
1778788812	XAUUSD	M15	4693.30						4696.08073948	4697.33711259	0
1778789712	XAUUSD	M15	4694.50						4695.19855257	4696.26783258	0
1778790612	XAUUSD	M15	4690.74						4694.81420968	4695.54102113	0
1778791512	XAUUSD	M15	4695.48						4694.92171040	4695.23136577	0
1778792412	XAUUSD	M15	4699.57						4695.20600646	4695.21868611	0
1778793312	XAUUSD	M15	4697.25						4695.38377703	4695.30123157	1
1778794212	XAUUSD	M15	4697.54						4695.44316720	4695.37219938	0
1778795112	XAUUSD	M15	4693.50						4695.43066539	4695.40143239	0
1778796012	XAUUSD	M15	4697.07						4695.59525425	4695.49834332	0
1778796912	XAUUSD	M15	4697.36						4695.99675809	4695.74755070	0
1778797812	XAUUSD	M15	4691.95						4696.72078659	4696.23416865	0
1778798712	XAUUSD	M15	4695.38						4697.85859796	4697.04638330	0
1778799612	XAUUSD	M15	4694.52						4699.10566277	4698.07602304	0
1778800512	XAUUSD	M15	4703.83						4700.14744672	4699.11173488	0
1778801412	XAUUSD	M15	4702.44						4700.38970233	4699.75071860	0
1778802312	XAUUSD	M15	4697.97				4710.02000		4699.62249096	4699.68660478	1
1778803212	XAUUSD	M15	4704.79						4697.89568559	4698.79114519	0
1778804112	XAUUSD	M15	4704.05						4695.16540644	4696.97827581	0
1778805012	XAUUSD	M15	4688.27						4691.77898998	4694.37863289	0
1778805912	XAUUSD	M15	4676.87					4666.82000	4688.59012412	4691.48437851	0
1778806812	XAUUSD	M15	4679.71						4686.27287702	4688.87862776	0
1778807712	XAUUSD	M15	4687.69						4684.92962895	4686.90412836	0
1778808612	XAUUSD	M15	4691.35						4684.30576722	4685.60494779	0
1778809512	XAUUSD	M15	4687.01						4684.09661526	4684.85078152	0
1778810412	XAUUSD	M15	4679.35						4684.12135526	4684.48606839	0
1778811312	XAUUSD	M15	4684.85						4684.25635802	4684.37121321	0
1778812212	XAUUSD	M15	4685.90						4684.07989257	4684.22555289	0
1778813112	XAUUSD	M15	4682.69						4683.40766516	4683.81660902	0
1778814012	XAUUSD	M15	4685.96						4682.31179453	4683.06420178	0
1778814912	XAUUSD	M15	4678.68						4680.84366104	4681.95393141	0
1778815812	XAUUSD	M15	4677.27						4679.42560678	4680.68976909	0
1778816712	XAUUSD	M15	4675.41						4678.31569938	4679.50273424	0
1778817612	XAUUSD	M15	4678.59						4677.70032023	4678.60152723	0
1778818512	XAUUSD	M15	4678.73						4677.49603879	4678.04878301	0
1778819412	XAUUSD	M15	4677.43						4677.55174889	4677.80026595	0
1778820312	XAUUSD	M15	4681.43						4677.65315286	4677.72670940	0
1778821212	XAUUSD	M15	4678.14						4677.39290446	4677.55980693	0
1778822112	XAUUSD	M15	4674.72						4676.56364799	4677.06172746	0
1778823012	XAUUSD	M15	4673.49						4675.01385294	4676.03779020	0
1778823912	XAUUSD	M15	4668.59						4672.62172628	4674.32975824	0
1778824812	XAUUSD	M15	4671.68						4669.48171593	4671.90573709	0
1778825712	XAUUSD	M15	4667.56						4665.61267571	4668.75920640	0
1778826612	XAUUSD	M15	4663.28						4661.35319395	4665.05620018	0
1778827512	XAUUSD	M15	4656.57						4657.15544879	4661.10582448	0
1778828412	XAUUSD	M15	4654.29						4653.58610159	4657.34596304	0
1778829312	XAUUSD	M15	4649.74						4651.07963245	4654.21279774	0
1778830212	XAUUSD	M15	4648.21						4650.02601943	4652.11940859	0
1778831112	XAUUSD	M15	4650.83						4650.55120409	4651.33530634	0
1778832012	XAUUSD	M15	4652.37						4652.45519603	4651.89525118	1
1778836512	XAUUSD	M15	4655.59						4655.33681522	4653.61603320	0
1778837412	XAUUSD	M15	4659.12						4658.56159058	4656.08881189	0
1778838312	XAUUSD	M15	4661.76						4661.36471445	4658.72676317	0
1778839212	XAUUSD	M15	4662.45						4662.99396582	4660.86036450	0
1778840112	XAUUSD	M15	4659.12						4662.87634374	4661.86835412	0
1778841012	XAUUSD	M15	4664.05						4660.77137026	4661.31986219	1
1778841912	XAUUSD	M15	4657.34						4656.49629261	4658.90807740	0
1778842812	XAUUSD	M15	4652.19						4650.45354865	4654.68081303	0
1778843712	XAUUSD	M15	4650.65						4643.24453302	4648.96267302	0
1778844612	XAUUSD	M15	4629.81						4635.51428224	4642.23847763	0
1778845512	XAUUSD	M15	4618.86						4628.41534739	4635.32691251	0
1778846412	XAUUSD	M15	4630.12						4622.67126910	4628.99909080	0
1778847312	XAUUSD	M15	4614.75						4618.16545742	4623.58227411	0
1778848212	XAUUSD	M15	4609.13						4615.25091140	4619.41659276	0
1778849112	XAUUSD	M15	4622.82						4613.84106105	4616.62882690	0
1778850012	XAUUSD	M15	4613.50						4613.24094154	4614.93488422	0
1778850912	XAUUSD	M15	4613.08						4613.37880394	4614.15684408	0
1778851812	XAUUSD	M15	4612.75						4614.02951712	4614.09318060	0
1778852712	XAUUSD	M15	4617.87						4615.03106695	4614.56212378	1
1778853612	XAUUSD	M15	4618.19						4616.10785468	4615.33498923	0
1778854512	XAUUSD	M15	4617.54						4617.10595291	4616.22047107	0
1778855412	XAUUSD	M15	4612.79						4617.82753803	4617.02400455	0
1778856312	XAUUSD	M15	4613.26						4618.07607413	4617.55003934	0
1778857212	XAUUSD	M15	4615.45						4617.42245016	4617.48624475	1
1778858112	XAUUSD	M15	4620.12						4615.36595089	4616.42609782	0
1778859012	XAUUSD	M15	4610.78						4611.45115477	4613.93862629	0
1778859912	XAUUSD	M15	4605.80						4605.81482554	4609.87672592	0
1778860812	XAUUSD	M15	4605.95						4598.77030772	4604.32351682	0
1778861712	XAUUSD	M15	4592.22						4590.78380396	4597.55366039	0
1778862612	XAUUSD	M15	4589.00						4582.92051035	4590.23708537	0
1778863512	XAUUSD	M15	4568.77						4576.04209871	4583.13959204	0
1778864412	XAUUSD	M15	4559.55						4571.32862859	4577.23411031	0
1778865312	XAUUSD	M15	4570.89						4569.32620185	4573.28015608	0
1778866212	XAUUSD	M15	4575.03						4569.58826093	4571.43420851	0
1778867112	XAUUSD	M15	4567.71						4571.42246652	4571.42833751	0
1778868012	XAUUSD	M15	4569.70						4574.13730857	4572.78282304	1
1778868912	XAUUSD	M15	4585.92						4576.65585872	4574.71934088	0
1778869812	XAUUSD	M15	4581.79						4577.63214065	4576.17574077	0
1778870712	XAUUSD	M15	4577.76						4576.59593054	4576.38583565	0
1778871612	XAUUSD	M15	4570.97						4573.51992066	4574.95287816	1
1778872512	XAUUSD	M15	4565.34						4568.87061497	4571.91174657	0
1778873412	XAUUSD	M15	4558.28						4563.38050251	4567.64612454	0
1778874312	XAUUSD	M15	4562.53						4557.94800368	4562.79706411	0
1778875212	XAUUSD	M15	4554.18						4553.15229599	4557.97468005	0
1778876112	XAUUSD	M15	4547.34						4549.73808094	4553.85638050	0
1778877012	XAUUSD	M15	4553.47						4548.15034688	4551.00336369	0
1778877912	XAUUSD	M15	4543.60						4548.22361880	4549.61349125	0
1778878812	XAUUSD	M15	4545.78						4549.95345979	4549.78347552	1
1778879712	XAUUSD	M15	4561.06						4552.81762423	4551.30054988	0
1778880612	XAUUSD	M15	4551.79						4555.83885322	4553.56970155	0
1778881512	XAUUSD	M15	4555.18						4558.70815731	4556.13892943	0
1778882412	XAUUSD	M15	4566.14						4560.85754504	4558.49823724	0
1778883312	XAUUSD	M15	4566.42						4561.64318144	4560.07070934	0
1778884212	XAUUSD	M15	4562.48						4560.88357716	4560.47714325	0
1778885112	XAUUSD	M15	4551.49						4558.71247066	4559.59480695	1
1778886012	XAUUSD	M15	4552.02						4555.62082427	4557.60781561	0
1778886912	XAUUSD	M15	4545.68						4551.91226492	4554.76004027	0
1778887812	XAUUSD	M15	4554.98						4548.13496893	4551.44750460	0
1778888712	XAUUSD	M15	4545.58						4544.46317327	4547.95533893	0
1778889612	XAUUSD	M15	4545.99						4541.58128296	4544.76831095	0
1778890512	XAUUSD	M15	4546.78						4539.83904441	4542.30367768	0
1778891412	XAUUSD	M15	4548.72						4539.42762385	4540.86565076	0
1778892312	XAUUSD	M15	4520.06						4540.29496104	4540.58030590	0
1778893212	XAUUSD	M15	4533.57					4511.92000	4542.92348239	4541.75189414	1
1778894112	XAUUSD	M15	4543.39						4546.39722186	4544.07455800	0
1778895012	XAUUSD	M15	4555.44						4549.71452753	4546.89454277	0
1778895912	XAUUSD	M15	4556.86						4551.85513199	4549.37483738	0
1778896812	XAUUSD	M15	4562.82						4552.32897908	4550.85190823	0
1778897712	XAUUSD	M15	4552.62						4550.91882075	4550.88536449	0
1778898612	XAUUSD	M15	4547.05						4548.24270393	4549.56403421	1
1778899512	XAUUSD	M15	4541.42						4545.09998258	4547.33200840	0
1778900412	XAUUSD	M15	4539.78						4542.41664034	4544.87432437	0
1778901312	XAUUSD	M15	4532.79						4540.93969175	4542.90700806	0
1778902212	XAUUSD	M15	4540.91						4541.31528610	4542.11114708	0
1778903112	XAUUSD	M15	4547.34						4543.41800190	4542.76457449	1
1778904012	XAUUSD	M15	4544.56						4546.83834442	4544.80145946	0
1778904912	XAUUSD	M15	4557.10						4551.14879586	4547.97512766	0
1778905812	XAUUSD	M15	4557.83						4555.39388293	4551.68450530	0
1778906712	XAUUSD	M15	4560.87						4558.95171208	4555.31810869	0
1778907612	XAUUSD	M15	4559.57						4561.28843596	4558.30327233	0
1778908512	XAUUSD	M15	4561.75						4562.21745526	4560.26036379	0
1778909412	XAUUSD	M15	4558.25						4561.66646527	4560.96341453	0
1778910312	XAUUSD	M15	4557.64						4559.88974451	4560.42657952	1
1778911212	XAUUSD	M15	4559.25						4557.16801254	4558.79729603	0
1778912112	XAUUSD	M15	4550.41						4553.77154460	4556.28442032	0
1778913012	XAUUSD	M15	4550.33						4550.24236046	4553.26339039	0
1778913912	XAUUSD	M15	4553.54						4546.86539060	4550.06439050	0
1778914812	XAUUSD	M15	4545.92						4543.81743662	4546.94091356	0
1778915712	XAUUSD	M15	4538.50						4541.55420376	4544.24755866	0
1778916612	XAUUSD	M15	4539.19						4540.46507190	4542.35631528	0
1778917512	XAUUSD	M15	4540.46						4540.59611405	4541.47621467	0
1778918412	XAUUSD	M15	4539.71						4541.79995935	4541.63808701	1
1779095712	XAUUSD	M15	4548.40						4543.76564875	4542.70186788	0
1779096612	XAUUSD	M15	4541.41						4545.74296434	4544.22241611	0
1779097512	XAUUSD	M15	4549.91						4547.24382561	4545.73312086	0
1779098412	XAUUSD	M15	4546.03						4547.33278362	4546.53295224	0
1779099312	XAUUSD	M15	4541.66						4545.52083399	4546.02689312	1
1779100212	XAUUSD	M15	4538.19						4541.59751464	4543.81220388	0
1779101112	XAUUSD	M15	4539.39						4535.68285366	4539.74752877	0
1779102012	XAUUSD	M15	4537.11						4528.17878384	4533.96315631	0
1779102912	XAUUSD	M15	4526.43						4519.92907798	4526.94611714	0
1779103812	XAUUSD	M15	4516.11						4512.22783682	4519.58697698	0
1779104712	XAUUSD	M15	4481.80						4506.35575336	4512.97136517	0
1779105612	XAUUSD	M15	4515.89					4480.72000	4503.94283887	4508.45710202	0
1779106512	XAUUSD	M15	4496.04						4504.32717792	4506.39213997	0
1779107412	XAUUSD	M15	4503.99						4507.78012636	4507.08613316	1
1779108312	XAUUSD	M15	4512.74						4513.42495476	4510.25554396	0
1779109212	XAUUSD	M15	4525.48						4520.10373622	4515.17964009	0
1779110112	XAUUSD	M15	4537.04						4526.54858153	4520.86411081	0
1779111012	XAUUSD	M15	4533.69						4531.75722977	4526.31067029	0
1779111912	XAUUSD	M15	4536.37						4535.48820282	4530.89943655	0
1779112812	XAUUSD	M15	4533.69						4537.71543941	4534.30743798	0
1779113712	XAUUSD	M15	4529.45						4538.83647801	4536.57195799	0
1779114612	XAUUSD	M15	4536.01						4539.40921833	4537.99058816	0
1779115512	XAUUSD	M15	4545.64						4539.68333490	4538.83696153	0
1779116412	XAUUSD	M15	4541.14						4539.71121923	4539.27409038	0
1779117312	XAUUSD	M15	4544.30						4539.77251867	4539.52330452	0
1779118212	XAUUSD	M15	4532.85						4539.80260661	4539.66295557	0
1779119112	XAUUSD	M15	4541.67						4540.03285726	4539.84790641	0
1779120012	XAUUSD	M15	4540.66						4540.11154868	4539.97972755	0
1779120912	XAUUSD	M15	4538.26						4539.98037652	4539.98005203	0
1779121812	XAUUSD	M15	4548.64						4539.69694549	4539.83849876	1
1779122712	XAUUSD	M15	4539.77						4539.10319894	4539.47084885	0
1779123612	XAUUSD	M15	4531.09						4538.65487326	4539.06286105	0
1779124512	XAUUSD	M15	4537.42						4538.82791776	4538.94538941	0
1779125412	XAUUSD	M15	4537.45						4539.61197704	4539.27868323	1
1779126312	XAUUSD	M15	4540.72						4541.02588374	4540.15228348	0
1779127212	XAUUSD	M15	4546.89						4542.87455619	4541.51341984	0
1779128112	XAUUSD	M15	4543.75						4544.78851406	4543.15096695	0
1779129012	XAUUSD	M15	4550.61						4546.61856492	4544.88476593	0
1779129912	XAUUSD	M15	4549.30						4547.98533245	4546.43504919	0
1779130812	XAUUSD	M15	4546.30						4548.81014855	4547.62259887	0
1779131712	XAUUSD	M15	4547.05						4549.14717963	4548.38488925	0
1779132612	XAUUSD	M15	4547.92						4549.01162967	4548.69825946	0
1779133512	XAUUSD	M15	4548.11						4548.43021162	4548.56423554	1
1779134412	XAUUSD	M15	4549.95						4547.48828665	4548.02626110	0
1779135312	XAUUSD	M15	4546.45						4546.23345539	4547.12985825	0
1779136212	XAUUSD	M15	4544.98						4544.85014372	4545.99000098	0
1779137112	XAUUSD	M15	4542.91						4543.45838132	4544.72419115	0
1779138012	XAUUSD	M15	4543.23						4542.19014947	4543.45717031	0
1779138912	XAUUSD	M15	4539.25						4541.12863536	4542.29290284	0
1779139812	XAUUSD	M15	4539.64						4540.49000632	4541.39145458	0
1779140712	XAUUSD	M15	4543.74						4540.38572642	4540.88859050	0
1779141612	XAUUSD	M15	4540.26						4540.83879994	4540.86369522	0
1779142512	XAUUSD	M15	4539.54					4530.01000	4542.08036802	4541.47203162	1
1779143412	XAUUSD	M15	4536.47						4544.25318877	4542.86261020	0
1779144312	XAUUSD	M15	4561.99						4547.50388129	4545.18324574	0
1779145212	XAUUSD	M15	4550.65						4551.12988895	4548.15656735	0
1779146112	XAUUSD	M15	4553.50						4555.34519021	4551.75087878	0
1779147012	XAUUSD	M15	4550.67						4559.88805021	4555.81946449	0
1779147912	XAUUSD	M15	4569.76						4564.52595108	4560.17270778	0
1779148812	XAUUSD	M15	4571.32						4568.34630436	4564.25950607	0
1779149712	XAUUSD	M15	4567.76						4570.88679086	4567.57314847	0
1779150612	XAUUSD	M15	4571.72						4571.89368356	4569.73341601	0
1779151512	XAUUSD	M15	4566.48						4571.03116606	4570.38229103	0
1779152412	XAUUSD	M15	4575.63				4584.14000		4568.37435358	4569.37832231	1
1779153312	XAUUSD	M15	4564.31						4563.84802570	4566.61317401	0
1779154212	XAUUSD	M15	4561.85						4558.16263440	4562.38790420	0
1779155112	XAUUSD	M15	4547.79						4551.98322290	4557.18556355	0
1779156012	XAUUSD	M15	4546.69						4546.35123706	4551.76840030	0
1779156912	XAUUSD	M15	4540.53						4541.89623672	4546.83231851	0
1779157812	XAUUSD	M15	4534.69						4539.19526090	4543.01378971	0
1779158712	XAUUSD	M15	4538.63						4538.53350018	4540.77364495	0
1779159612	XAUUSD	M15	4543.55						4539.61551450	4540.19457972	0
1779160512	XAUUSD	M15	4548.68						4541.85239955	4541.02348963	1
1779161412	XAUUSD	M15	4537.08						4544.50420562	4542.76384763	0
1779162312	XAUUSD	M15	4543.26						4547.25037781	4545.00711272	0
1779163212	XAUUSD	M15	4550.18						4549.37917416	4547.19314344	0
1779164112	XAUUSD	M15	4553.20						4550.34530997	4548.76922671	0
1779165012	XAUUSD	M15	4553.91						4549.98818606	4549.37870638	0
1779165912	XAUUSD	M15	4548.20						4548.51734522	4548.94802580	1
1779166812	XAUUSD	M15	4546.99						4546.55838156	4547.75320368	0
1779167712	XAUUSD	M15	4545.23						4544.71902237	4546.23611303	0
1779168612	XAUUSD	M15	4541.94						4543.58734209	4544.91172756	0
1779169512	XAUUSD	M15	4541.54						4543.63383192	4544.27277974	0
1779170412	XAUUSD	M15	4535.50						4545.00196712	4544.63737343	1
1779171312	XAUUSD	M15	4554.45						4547.72281574	4546.18009458	0
1779172212	XAUUSD	M15	4551.54						4550.97766384	4548.57887921	0
1779173112	XAUUSD	M15	4558.16						4554.49919822	4551.53903872	0
1779174012	XAUUSD	M15	4558.30						4557.84358949	4554.69131410	0
1779174912	XAUUSD	M15	4562.31						4560.88786190	4557.78958800	0
1779175812	XAUUSD	M15	4563.27						4563.57394378	4560.68176589	0
1779176712	XAUUSD	M15	4564.53						4566.07211056	4563.37693823	0
1779177612	XAUUSD	M15	4566.15						4568.60217141	4565.98955482	0
1779182112	XAUUSD	M15	4573.35						4571.33100000	4568.66027741	0
1779183012	XAUUSD	M15	4572.87						4574.15944726	4571.40986234	0
1779183912	XAUUSD	M15	4576.59						4577.03485569	4574.22235901	0
1779184812	XAUUSD	M15	4573.61						4579.66097050	4576.94166475	0
1779185712	XAUUSD	M15	4585.64						4581.81559704	4579.37863090	0
1779186612	XAUUSD	M15	4585.82						4582.87467952	4581.12665521	0
1779187512	XAUUSD	M15	4585.56						4582.62903865	4581.87784693	0
1779188412	XAUUSD	M15	4581.89						4581.06400067	4581.47092380	1
1779189312	XAUUSD	M15	4578.88				4589.36000		4578.44343234	4579.95717807	0
1779190212	XAUUSD	M15	4573.64						4575.15301720	4577.55509764	0
1779191112	XAUUSD	M15	4570.93						4571.68765161	4574.62137462	0
1779192012	XAUUSD	M15	4563.51						4568.44240726	4571.53189094	0
1779192912	XAUUSD	M15	4565.86						4565.80856234	4568.67022664	0
1779193812	XAUUSD	M15	4559.49						4563.72912023	4566.19967343	0
1779194712	XAUUSD	M15	4570.67						4562.20507862	4564.20237603	0
1779195612	XAUUSD	M15	4563.98						4560.67810241	4562.44023922	0
1779196512	XAUUSD	M15	4554.74						4559.06013230	4560.75018576	0
1779197412	XAUUSD	M15	4559.84						4557.38719775	4559.06869176	0
1779198312	XAUUSD	M15	4556.29						4555.38990365	4557.22929770	0
1779199212	XAUUSD	M15	4547.20						4553.12362278	4555.17646024	0
1779200112	XAUUSD	M15	4551.96						4550.86719948	4553.02182986	0
1779201012	XAUUSD	M15	4549.17						4548.56505919	4550.79344452	0
1779201912	XAUUSD	M15	4547.74						4546.35359629	4548.57352041	0
1779202812	XAUUSD	M15	4545.29						4544.32722929	4546.45037485	0
1779203712	XAUUSD	M15	4540.25						4542.59761349	4544.52399417	0
1779204612	XAUUSD	M15	4540.40						4541.32003692	4542.92201554	0
1779205512	XAUUSD	M15	4539.81						4540.49831354	4541.71016454	0
1779206412	XAUUSD	M15	4542.44						4540.13449882	4540.92233168	0
1779207312	XAUUSD	M15	4544.88						4540.15257307	4540.53745238	0
1779208212	XAUUSD	M15	4538.61					4531.31000	4540.50115375	4540.51930307	0
1779209112	XAUUSD	M15	4538.72						4541.35814778	4540.93872542	1
1779210012	XAUUSD	M15	4540.81						4542.69581327	4541.81726935	0
1779210912	XAUUSD	M15	4542.06						4544.37555404	4543.09641169	0
1779211812	XAUUSD	M15	4547.85						4546.19776520	4544.64708845	0
1779212712	XAUUSD	M15	4552.25						4547.77238207	4546.20973526	0
1779213612	XAUUSD	M15	4548.06						4548.76706282	4547.48839904	0
1779214512	XAUUSD	M15	4548.68						4549.16354508	4548.32597206	0
1779215412	XAUUSD	M15	4548.41						4548.92887822	4548.62742514	0
1779216312	XAUUSD	M15	4542.24						4548.16039629	4548.39391071	1
1779217212	XAUUSD	M15	4557.24				4559.38000		4547.17393551	4547.78392311	0
1779218112	XAUUSD	M15	4546.38						4545.75182783	4546.76787547	0
1779219012	XAUUSD	M15	4538.46						4544.35021121	4545.55904334	0
1779219912	XAUUSD	M15	4543.21						4543.27620280	4544.41762307	0
1779220812	XAUUSD	M15	4542.77						4542.38575180	4543.40168744	0
1779221712	XAUUSD	M15	4539.64						4541.58585793	4542.49377268	0
1779222612	XAUUSD	M15	4540.64						4540.82611895	4541.65994582	0
1779223512	XAUUSD	M15	4539.59						4539.98723359	4540.82358970	0
1779224412	XAUUSD	M15	4541.86						4539.09427028	4539.95892999	0
1779225312	XAUUSD	M15	4541.51						4538.19724128	4539.07808564	0
1779226212	XAUUSD	M15	4539.91						4537.51417766	4538.29613165	0
1779227112	XAUUSD	M15	4529.39						4537.32153386	4537.80883276	0
1779228012	XAUUSD	M15	4544.71						4538.02555895	4537.91719585	1
1779228912	XAUUSD	M15	4536.84						4539.15820244	4538.53769915	0
1779229812	XAUUSD	M15	4539.37						4540.63916930	4539.58843422	0
1779230712	XAUUSD	M15	4542.24						4541.90585752	4540.74714587	0
1779231612	XAUUSD	M15	4530.82						4542.23894073	4541.49304330	0
1779232512	XAUUSD	M15	4542.29						4541.27970286	4541.38637308	1
1779233412	XAUUSD	M15	4543.60						4538.19010572	4539.78823940	0
1779234312	XAUUSD	M15	4537.29						4532.69944360	4536.24384150	0
1779235212	XAUUSD	M15	4537.27						4525.14286664	4530.69335407	0
1779236112	XAUUSD	M15	4524.35						4516.08880222	4523.39107814	0
1779237012	XAUUSD	M15	4491.86						4506.73716691	4515.06412252	0
1779237912	XAUUSD	M15	4476.25					4464.78000	4498.86775892	4506.96594072	0
1779238812	XAUUSD	M15	4504.37						4493.57969138	4500.27281605	0
1779239712	XAUUSD	M15	4492.64						4490.42705621	4495.34993613	0
1779240612	XAUUSD	M15	4490.09						4489.65104052	4492.50048832	0
1779241512	XAUUSD	M15	4494.63						4490.94755321	4491.72402077	0
1779242412	XAUUSD	M15	4494.11						4493.60962856	4492.66682466	1
