Best_Fit_timestamp	Best_Fit_symbol	Best_Fit_timeframe	Best_Fit_close	Best_Fit_Base_FL	Best_Fit_UOEDT	Best_Fit_LOEDT	Best_Fit_horiz_high_map	Best_Fit_horiz_low_map	Best_Fit_ssa	Best_Fit_ema_ssa	Best_Fit_crossing
1778587814	XAUUSD	M15	4746.39						4744.62484471	4749.63300217	0
1778588714	XAUUSD	M15	4735.23						4738.74738724	4744.19019470	0
1778589614	XAUUSD	M15	4729.34						4733.91694919	4739.05357195	0
1778590514	XAUUSD	M15	4727.18						4730.56336259	4734.80846727	0
1778591414	XAUUSD	M15	4731.54						4728.69943602	4731.75395165	0
1778592314	XAUUSD	M15	4727.13						4727.89431842	4729.82413503	0
1778593214	XAUUSD	M15	4731.87						4727.79090533	4728.80752018	0
1778594114	XAUUSD	M15	4730.09						4727.76611453	4728.28681735	0
1778595014	XAUUSD	M15	4731.17						4727.47577085	4727.88129410	0
1778595914	XAUUSD	M15	4723.75						4726.68705802	4727.28417606	0
1778596814	XAUUSD	M15	4724.47						4725.56591672	4726.42504639	0
1778597714	XAUUSD	M15	4720.22						4724.17404929	4725.29954784	0
1778598614	XAUUSD	M15	4721.87						4722.73067507	4724.01511145	0
1778599514	XAUUSD	M15	4722.39						4721.25597975	4722.63554560	0
1778600414	XAUUSD	M15	4724.61						4719.72222333	4721.17888447	0
1778601314	XAUUSD	M15	4714.26						4717.98867150	4719.58377798	0
1778602214	XAUUSD	M15	4712.53						4716.20063635	4717.89220717	0
1778603114	XAUUSD	M15	4715.34						4714.24168469	4716.06694593	0
1778604014	XAUUSD	M15	4715.54						4711.89622728	4713.98158660	0
1778604914	XAUUSD	M15	4714.39						4709.11044081	4711.54601371	0
1778605814	XAUUSD	M15	4705.31						4705.99359622	4708.76980497	0
1778606714	XAUUSD	M15	4696.16						4702.97259002	4705.87119749	0
1778607614	XAUUSD	M15	4702.67						4700.52796246	4703.19957998	0
1778608514	XAUUSD	M15	4697.35						4698.68094927	4700.94026463	0
1778609414	XAUUSD	M15	4695.96						4697.68326523	4699.31176493	0
1778610314	XAUUSD	M15	4697.96						4697.55726322	4698.43451408	0
1778611214	XAUUSD	M15	4700.38						4698.11094681	4698.27273044	0
1778612114	XAUUSD	M15	4699.74						4699.05459985	4698.66366515	1
1778613014	XAUUSD	M15	4699.38						4700.13333073	4699.39849794	0
1778613914	XAUUSD	M15	4703.11						4701.07908198	4700.23878996	0
1778614814	XAUUSD	M15	4699.96						4701.57024210	4700.90451603	0
1778615714	XAUUSD	M15	4703.38						4701.56697737	4701.23574670	0
1778616614	XAUUSD	M15	4698.01						4700.97904559	4701.10739615	1
1778617514	XAUUSD	M15	4699.56						4700.05627008	4700.58183311	0
1778618414	XAUUSD	M15	4695.11						4698.93370136	4699.75776724	0
1778619314	XAUUSD	M15	4699.46						4697.92910385	4698.84343554	0
1778620214	XAUUSD	M15	4705.08						4697.11479563	4697.97911559	0
1778621114	XAUUSD	M15	4700.10						4696.50254556	4697.24083057	0
1778622014	XAUUSD	M15	4690.76						4696.34272462	4696.79177760	0
1778622914	XAUUSD	M15	4694.42						4696.91667558	4696.85422659	1
1778623814	XAUUSD	M15	4691.74						4698.04359514	4697.44891086	0
1778624714	XAUUSD	M15	4700.04						4699.59139885	4698.52015486	0
1778625614	XAUUSD	M15	4704.28						4701.07778911	4699.79897198	0
1778626514	XAUUSD	M15	4706.58						4702.13635311	4700.96766255	0
1778627414	XAUUSD	M15	4705.77						4702.52602025	4701.74684140	0
1778628314	XAUUSD	M15	4697.39						4702.19124177	4701.96904158	0
1778629214	XAUUSD	M15	4702.80						4701.34859349	4701.65881753	1
1778630114	XAUUSD	M15	4705.75				4711.51000		4699.87241046	4700.76561400	0
1778631014	XAUUSD	M15	4688.99						4697.70481530	4699.23521465	0
1778631914	XAUUSD	M15	4690.89						4695.28898055	4697.26209760	0
1778632814	XAUUSD	M15	4699.22						4692.52178565	4694.89194162	0
1778633714	XAUUSD	M15	4678.66						4689.10142784	4691.99668473	0
1778634614	XAUUSD	M15	4692.84						4685.50953114	4688.75310794	0
1778635514	XAUUSD	M15	4683.27						4681.36710912	4685.06010853	0
1778636414	XAUUSD	M15	4685.85						4677.03369673	4681.04690263	0
1778637314	XAUUSD	M15	4672.89						4672.67098075	4676.85894169	0
1778638214	XAUUSD	M15	4664.59						4668.92995654	4672.89444912	0
1778639114	XAUUSD	M15	4656.04					4638.57000	4666.31888534	4669.60666723	0
1778640014	XAUUSD	M15	4665.63						4665.22783816	4667.41725269	0
1778640914	XAUUSD	M15	4666.07						4665.37542929	4666.39634099	0
1778641814	XAUUSD	M15	4671.91						4666.55946158	4666.47790128	1
1778642714	XAUUSD	M15	4668.37						4668.34581756	4667.41185942	0
1778643614	XAUUSD	M15	4669.87						4670.53192074	4668.97189008	0
1778644514	XAUUSD	M15	4671.18						4672.84107814	4670.90648411	0
1778645414	XAUUSD	M15	4677.21						4675.10597332	4673.00622872	0
1778646314	XAUUSD	M15	4679.35						4677.17399621	4675.09011246	0
1778647214	XAUUSD	M15	4679.70						4679.14912677	4677.11961962	0
1778648114	XAUUSD	M15	4678.77						4681.29926235	4679.20944099	0
1778649014	XAUUSD	M15	4681.41						4683.96308425	4681.58626262	0
1778649914	XAUUSD	M15	4685.17						4687.32141100	4684.45383681	0
1778650814	XAUUSD	M15	4695.23						4691.37910749	4687.91647215	0
1778651714	XAUUSD	M15	4695.93						4695.81641876	4691.86644546	0
1778652614	XAUUSD	M15	4699.91						4700.42448599	4696.14546572	0
1778653514	XAUUSD	M15	4703.46						4704.84572369	4700.49559471	0
1778654414	XAUUSD	M15	4709.36						4708.74176953	4704.61868212	0
1778655314	XAUUSD	M15	4715.53						4711.78798611	4708.20333411	0
1778656214	XAUUSD	M15	4713.40						4713.78372225	4710.99352818	0
1778657114	XAUUSD	M15	4713.24						4714.90182119	4712.94767469	0
1778658014	XAUUSD	M15	4714.81						4715.38740319	4714.16753894	0
1778658914	XAUUSD	M15	4715.27						4715.50814490	4714.83784192	0
1778663414	XAUUSD	M15	4714.49						4715.55615352	4715.19699772	0
1778664314	XAUUSD	M15	4717.15						4715.79848827	4715.49774299	0
1778665214	XAUUSD	M15	4716.54						4716.31220022	4715.90497161	0
1778666114	XAUUSD	M15	4717.03						4717.13510450	4716.52003805	0
1778667014	XAUUSD	M15	4717.78						4718.18584065	4717.35293935	0
1778667914	XAUUSD	M15	4720.16						4719.29362566	4718.32328251	0
1778668814	XAUUSD	M15	4721.25						4720.20291978	4719.26310114	0
1778669714	XAUUSD	M15	4717.08						4720.67035295	4719.96672705	0
1778670614	XAUUSD	M15	4720.28				4726.76000		4720.59802909	4720.28237807	0
1778671514	XAUUSD	M15	4722.74						4719.73255341	4720.00746574	1
1778672414	XAUUSD	M15	4720.34						4717.92523197	4718.96634885	0
1778673314	XAUUSD	M15	4714.69						4715.26988379	4717.11811632	0
1778674214	XAUUSD	M15	4709.59						4712.05542080	4714.58676856	0
1778675114	XAUUSD	M15	4704.48						4708.61690568	4711.60183712	0
1778676014	XAUUSD	M15	4708.80						4705.30056704	4708.45120208	0
1778676914	XAUUSD	M15	4702.62						4702.19077291	4705.32098749	0
1778677814	XAUUSD	M15	4701.61						4699.61665372	4702.46882061	0
1778678714	XAUUSD	M15	4700.18						4697.70712418	4700.08797239	0
1778679614	XAUUSD	M15	4694.62						4696.51893713	4698.30345476	0
1778680514	XAUUSD	M15	4691.90					4687.60000	4696.13024256	4697.21684866	0
1778681414	XAUUSD	M15	4692.30						4696.46021819	4696.83853342	0
1778682314	XAUUSD	M15	4700.85						4697.27817030	4697.05835186	1
1778683214	XAUUSD	M15	4703.81						4698.12812451	4697.59323819	0
1778684114	XAUUSD	M15	4696.13						4698.75666276	4698.17495047	0
1778685014	XAUUSD	M15	4698.56						4699.29118161	4698.73306604	0
1778685914	XAUUSD	M15	4701.34						4699.68114615	4699.20710609	0
1778686814	XAUUSD	M15	4698.64						4699.94873241	4699.57791925	0
1778687714	XAUUSD	M15	4699.66						4700.31547505	4699.94669715	0
1778688614	XAUUSD	M15	4705.38						4700.90250607	4700.42460161	0
1778689514	XAUUSD	M15	4698.23						4701.65635864	4701.04048013	0
1778690414	XAUUSD	M15	4696.81						4702.78638465	4701.91343239	0
1778691314	XAUUSD	M15	4704.29						4704.24457143	4703.07900191	0
1778692214	XAUUSD	M15	4711.03						4705.65667434	4704.36783812	0
1778693114	XAUUSD	M15	4708.78				4715.35000		4706.64857042	4705.50820427	0
1778694014	XAUUSD	M15	4711.37						4707.11745840	4706.31283134	0
1778694914	XAUUSD	M15	4701.26						4706.90434939	4706.60859037	0
1778695814	XAUUSD	M15	4702.33						4706.25925335	4706.43392186	1
1778696714	XAUUSD	M15	4707.62						4705.19257619	4705.81324902	0
1778697614	XAUUSD	M15	4703.70						4703.64652248	4704.72988575	0
1778698514	XAUUSD	M15	4702.83						4701.84122251	4703.28555413	0
1778699414	XAUUSD	M15	4700.23						4699.94261156	4701.61408285	0
1778700314	XAUUSD	M15	4697.02						4698.16923072	4699.89165678	0
1778701214	XAUUSD	M15	4696.01						4696.74652093	4698.31908886	0
1778702114	XAUUSD	M15	4700.65						4695.79624922	4697.05766904	0
1778703014	XAUUSD	M15	4694.61						4695.23893143	4696.14830023	0
1778703914	XAUUSD	M15	4688.95						4695.23367979	4695.69099001	0
1778704814	XAUUSD	M15	4694.22						4695.86842288	4695.77970645	1
1778705714	XAUUSD	M15	4700.94						4696.86119052	4696.32044848	0
1778706614	XAUUSD	M15	4702.25						4697.84893391	4697.08469120	0
1778707514	XAUUSD	M15	4699.58						4698.62247565	4697.85358343	0
1778708414	XAUUSD	M15	4695.85						4699.10799473	4698.48078908	0
1778709314	XAUUSD	M15	4694.26						4699.28528269	4698.88303589	0
1778710214	XAUUSD	M15	4699.12						4699.09953337	4698.99128463	0
1778711114	XAUUSD	M15	4698.39						4698.36342234	4698.67735348	1
1778712014	XAUUSD	M15	4703.50						4697.08699763	4697.88217555	0
1778712914	XAUUSD	M15	4697.44						4695.17848649	4696.53033102	0
1778713814	XAUUSD	M15	4694.11						4692.89765279	4694.71399191	0
1778714714	XAUUSD	M15	4685.18						4690.46130664	4692.58764927	0
1778715614	XAUUSD	M15	4682.91						4688.21585900	4690.40175414	0
1778716514	XAUUSD	M15	4683.91						4686.27724598	4688.33950006	0
1778717414	XAUUSD	M15	4689.94						4684.62511558	4686.48230782	0
1778718314	XAUUSD	M15	4688.82						4683.09418535	4684.78824659	0
1778719214	XAUUSD	M15	4678.77						4681.75379528	4683.27102093	0
1778720114	XAUUSD	M15	4679.30					4669.65000	4680.97465248	4682.12283671	0
1778721014	XAUUSD	M15	4681.34						4680.88043738	4681.50163704	0
1778721914	XAUUSD	M15	4684.23						4681.54804633	4681.52484169	1
1778722814	XAUUSD	M15	4683.87						4683.00026251	4682.26255210	0
1778723714	XAUUSD	M15	4679.82						4685.27099690	4683.76677450	0
1778724614	XAUUSD	M15	4687.55						4688.38039329	4686.07358389	0
1778725514	XAUUSD	M15	4691.20						4691.90826147	4688.99092268	0
1778726414	XAUUSD	M15	4699.36						4695.43858671	4692.21475469	0
1778727314	XAUUSD	M15	4695.53						4698.40626078	4695.31050774	0
1778728214	XAUUSD	M15	4702.05						4700.60135385	4697.95593079	0
1778729114	XAUUSD	M15	4706.57				4709.71000		4701.64247120	4699.79920100	0
1778730014	XAUUSD	M15	4700.07						4701.35837058	4700.57878579	0
1778730914	XAUUSD	M15	4695.79						4700.05580891	4700.31729735	1
1778731814	XAUUSD	M15	4699.69						4698.09692918	4699.20711327	0
1778732714	XAUUSD	M15	4698.41						4695.67731856	4697.44221591	0
1778733614	XAUUSD	M15	4691.12						4693.13303270	4695.28762431	0
1778734514	XAUUSD	M15	4685.58						4690.91664214	4693.10213322	0
1778735414	XAUUSD	M15	4692.45						4689.32570103	4691.21391713	0
1778736314	XAUUSD	M15	4692.02						4688.20491029	4689.70941371	0
1778737214	XAUUSD	M15	4686.18						4687.50603675	4688.60772523	0
1778738114	XAUUSD	M15	4684.92						4687.27868812	4687.94320667	0
1778739014	XAUUSD	M15	4689.08						4687.43117232	4687.68718950	0
1778739914	XAUUSD	M15	4687.18						4687.74542493	4687.71630721	1
1778740814	XAUUSD	M15	4688.58						4688.21094383	4687.96362552	0
1778741714	XAUUSD	M15	4688.35						4688.77341675	4688.36852113	0
1778742614	XAUUSD	M15	4690.79						4689.45180089	4688.91016101	0
1778743514	XAUUSD	M15	4691.25						4690.22114731	4689.56565416	0
1778744414	XAUUSD	M15	4690.69						4691.12842264	4690.34703840	0
1778745314	XAUUSD	M15	4688.77						4692.24295417	4691.29499629	0
1778749814	XAUUSD	M15	4691.17						4693.63461123	4692.46480376	0
1778750714	XAUUSD	M15	4697.04						4695.19164914	4693.82822645	0
1778751614	XAUUSD	M15	4699.03						4696.65679836	4695.24251240	0
1778752514	XAUUSD	M15	4700.05						4697.86099963	4696.55175602	0
1778753414	XAUUSD	M15	4701.22						4698.68822102	4697.61998852	0
1778754314	XAUUSD	M15	4697.34						4699.07073296	4698.34536074	0
1778755214	XAUUSD	M15	4694.95						4699.13533647	4698.74034860	0
1778756114	XAUUSD	M15	4696.62						4699.00548295	4698.87291578	0
1778757014	XAUUSD	M15	4697.62						4698.69983110	4698.78637344	1
1778757914	XAUUSD	M15	4701.02						4698.23989044	4698.51313194	0
1778758814	XAUUSD	M15	4700.55						4697.56927976	4698.04120585	0
1778759714	XAUUSD	M15	4704.98						4696.70031277	4697.37075931	0
1778760614	XAUUSD	M15	4689.14						4695.49519944	4696.43297937	0
1778761514	XAUUSD	M15	4692.74						4694.33189363	4695.38243650	0
1778762414	XAUUSD	M15	4688.80						4693.03857475	4694.21050563	0
1778763314	XAUUSD	M15	4688.90						4691.63151638	4692.92101100	0
1778764214	XAUUSD	M15	4688.33						4690.06081302	4691.49091201	0
1778765114	XAUUSD	M15	4693.81						4688.36836118	4689.92963660	0
1778766014	XAUUSD	M15	4691.75						4686.54240883	4688.23602271	0
1778766914	XAUUSD	M15	4686.68						4684.88942171	4686.56272221	0
1778767814	XAUUSD	M15	4683.12						4683.86376453	4685.21324337	0
1778768714	XAUUSD	M15	4691.17						4683.84164099	4684.52744218	0
1778769614	XAUUSD	M15	4676.46						4684.74867154	4684.63805686	1
1778770514	XAUUSD	M15	4675.11						4686.90913286	4685.77359486	0
1778771414	XAUUSD	M15	4682.25					4668.77000	4690.05769815	4687.91564651	0
1778772314	XAUUSD	M15	4702.15						4693.49926725	4690.70745688	0
1778773214	XAUUSD	M15	4704.61						4696.15865783	4693.43305735	0
1778774114	XAUUSD	M15	4702.17						4697.57670590	4695.50488163	0
1778775014	XAUUSD	M15	4699.83						4697.71724247	4696.61106205	0
1778775914	XAUUSD	M15	4693.63						4696.84479092	4696.72792649	0
1778776814	XAUUSD	M15	4697.09						4695.54716914	4696.13754781	1
1778777714	XAUUSD	M15	4689.67						4694.25330754	4695.19542767	0
1778778614	XAUUSD	M15	4687.88						4693.63527918	4694.41535342	0
1778779514	XAUUSD	M15	4691.32						4694.02536388	4694.22035865	0
1778780414	XAUUSD	M15	4699.04						4695.34022335	4694.78029100	1
1778781314	XAUUSD	M15	4700.21						4697.12926110	4695.95477605	0
1778782214	XAUUSD	M15	4695.29						4698.97345971	4697.46411788	0
1778783114	XAUUSD	M15	4705.52						4700.58873303	4699.02642546	0
1778784014	XAUUSD	M15	4709.19				4718.75000		4701.37829611	4700.20236079	0
1778784914	XAUUSD	M15	4692.95						4701.10777803	4700.65506941	0
1778785814	XAUUSD	M15	4698.49						4700.28769171	4700.47138056	1
1778786714	XAUUSD	M15	4703.04						4699.00616295	4699.73877175	0
1778787614	XAUUSD	M15	4696.94						4697.44819966	4698.59348571	0
1778788514	XAUUSD	M15	4693.30						4696.08073948	4697.33711259	0
1778789414	XAUUSD	M15	4694.50						4695.19855257	4696.26783258	0
1778790314	XAUUSD	M15	4690.74						4694.81420968	4695.54102113	0
1778791214	XAUUSD	M15	4695.48						4694.92171040	4695.23136577	0
1778792114	XAUUSD	M15	4699.57						4695.20600646	4695.21868611	0
1778793014	XAUUSD	M15	4697.25						4695.38377703	4695.30123157	1
1778793914	XAUUSD	M15	4697.54						4695.44316720	4695.37219938	0
1778794814	XAUUSD	M15	4693.50						4695.43066539	4695.40143239	0
1778795714	XAUUSD	M15	4697.07						4695.59525425	4695.49834332	0
1778796614	XAUUSD	M15	4697.36						4695.99675809	4695.74755070	0
1778797514	XAUUSD	M15	4691.95						4696.72078659	4696.23416865	0
1778798414	XAUUSD	M15	4695.38						4697.85859796	4697.04638330	0
1778799314	XAUUSD	M15	4694.52						4699.10566277	4698.07602304	0
1778800214	XAUUSD	M15	4703.83						4700.14744672	4699.11173488	0
1778801114	XAUUSD	M15	4702.44						4700.38970233	4699.75071860	0
1778802014	XAUUSD	M15	4697.97				4710.02000		4699.62249096	4699.68660478	1
1778802914	XAUUSD	M15	4704.79						4697.89568559	4698.79114519	0
1778803814	XAUUSD	M15	4704.05						4695.16540644	4696.97827581	0
1778804714	XAUUSD	M15	4688.27						4691.77898998	4694.37863289	0
1778805614	XAUUSD	M15	4676.87					4666.82000	4688.59012412	4691.48437851	0
1778806514	XAUUSD	M15	4679.71						4686.27287702	4688.87862776	0
1778807414	XAUUSD	M15	4687.69						4684.92962895	4686.90412836	0
1778808314	XAUUSD	M15	4691.35						4684.30576722	4685.60494779	0
1778809214	XAUUSD	M15	4687.01						4684.09661526	4684.85078152	0
1778810114	XAUUSD	M15	4679.35						4684.12135526	4684.48606839	0
1778811014	XAUUSD	M15	4684.85						4684.25635802	4684.37121321	0
1778811914	XAUUSD	M15	4685.90						4684.07989257	4684.22555289	0
1778812814	XAUUSD	M15	4682.69						4683.40766516	4683.81660902	0
1778813714	XAUUSD	M15	4685.96						4682.31179453	4683.06420178	0
1778814614	XAUUSD	M15	4678.68						4680.84366104	4681.95393141	0
1778815514	XAUUSD	M15	4677.27						4679.42560678	4680.68976909	0
1778816414	XAUUSD	M15	4675.41						4678.31569938	4679.50273424	0
1778817314	XAUUSD	M15	4678.59						4677.70032023	4678.60152723	0
1778818214	XAUUSD	M15	4678.73						4677.49603879	4678.04878301	0
1778819114	XAUUSD	M15	4677.43						4677.55174889	4677.80026595	0
1778820014	XAUUSD	M15	4681.43						4677.65315286	4677.72670940	0
1778820914	XAUUSD	M15	4678.14						4677.39290446	4677.55980693	0
1778821814	XAUUSD	M15	4674.72						4676.56364799	4677.06172746	0
1778822714	XAUUSD	M15	4673.49						4675.01385294	4676.03779020	0
1778823614	XAUUSD	M15	4668.59						4672.62172628	4674.32975824	0
1778824514	XAUUSD	M15	4671.68						4669.48171593	4671.90573709	0
1778825414	XAUUSD	M15	4667.56						4665.61267571	4668.75920640	0
1778826314	XAUUSD	M15	4663.28						4661.35319395	4665.05620018	0
1778827214	XAUUSD	M15	4656.57						4657.15544879	4661.10582448	0
1778828114	XAUUSD	M15	4654.29						4653.58610159	4657.34596304	0
1778829014	XAUUSD	M15	4649.74						4651.07963245	4654.21279774	0
1778829914	XAUUSD	M15	4648.21						4650.02601943	4652.11940859	0
1778830814	XAUUSD	M15	4650.83						4650.55120409	4651.33530634	0
1778831714	XAUUSD	M15	4652.37						4652.45519603	4651.89525118	1
1778836214	XAUUSD	M15	4655.59						4655.33681522	4653.61603320	0
1778837114	XAUUSD	M15	4659.12						4658.56159058	4656.08881189	0
1778838014	XAUUSD	M15	4661.76						4661.36471445	4658.72676317	0
1778838914	XAUUSD	M15	4662.45						4662.99396582	4660.86036450	0
1778839814	XAUUSD	M15	4659.12						4662.87634374	4661.86835412	0
1778840714	XAUUSD	M15	4664.05						4660.77137026	4661.31986219	1
1778841614	XAUUSD	M15	4657.34						4656.49629261	4658.90807740	0
1778842514	XAUUSD	M15	4652.19						4650.45354865	4654.68081303	0
1778843414	XAUUSD	M15	4650.65						4643.24453302	4648.96267302	0
1778844314	XAUUSD	M15	4629.81						4635.51428224	4642.23847763	0
1778845214	XAUUSD	M15	4618.86						4628.41534739	4635.32691251	0
1778846114	XAUUSD	M15	4630.12						4622.67126910	4628.99909080	0
1778847014	XAUUSD	M15	4614.75						4618.16545742	4623.58227411	0
1778847914	XAUUSD	M15	4609.13						4615.25091140	4619.41659276	0
1778848814	XAUUSD	M15	4622.82						4613.84106105	4616.62882690	0
1778849714	XAUUSD	M15	4613.50						4613.24094154	4614.93488422	0
1778850614	XAUUSD	M15	4613.08						4613.37880394	4614.15684408	0
1778851514	XAUUSD	M15	4612.75						4614.02951712	4614.09318060	0
1778852414	XAUUSD	M15	4617.87						4615.03106695	4614.56212378	1
1778853314	XAUUSD	M15	4618.19						4616.10785468	4615.33498923	0
1778854214	XAUUSD	M15	4617.54						4617.10595291	4616.22047107	0
1778855114	XAUUSD	M15	4612.79						4617.82753803	4617.02400455	0
1778856014	XAUUSD	M15	4613.26						4618.07607413	4617.55003934	0
1778856914	XAUUSD	M15	4615.45						4617.42245016	4617.48624475	1
1778857814	XAUUSD	M15	4620.12						4615.36595089	4616.42609782	0
1778858714	XAUUSD	M15	4610.78						4611.45115477	4613.93862629	0
1778859614	XAUUSD	M15	4605.80						4605.81482554	4609.87672592	0
1778860514	XAUUSD	M15	4605.95						4598.77030772	4604.32351682	0
1778861414	XAUUSD	M15	4592.22						4590.78380396	4597.55366039	0
1778862314	XAUUSD	M15	4589.00						4582.92051035	4590.23708537	0
1778863214	XAUUSD	M15	4568.77						4576.04209871	4583.13959204	0
1778864114	XAUUSD	M15	4559.55						4571.32862859	4577.23411031	0
1778865014	XAUUSD	M15	4570.89						4569.32620185	4573.28015608	0
1778865914	XAUUSD	M15	4575.03						4569.58826093	4571.43420851	0
1778866814	XAUUSD	M15	4567.71						4571.42246652	4571.42833751	0
1778867714	XAUUSD	M15	4569.70						4574.13730857	4572.78282304	1
1778868614	XAUUSD	M15	4585.92						4576.65585872	4574.71934088	0
1778869514	XAUUSD	M15	4581.79						4577.63214065	4576.17574077	0
1778870414	XAUUSD	M15	4577.76						4576.59593054	4576.38583565	0
1778871314	XAUUSD	M15	4570.97						4573.51992066	4574.95287816	1
1778872214	XAUUSD	M15	4565.34						4568.87061497	4571.91174657	0
1778873114	XAUUSD	M15	4558.28						4563.38050251	4567.64612454	0
1778874014	XAUUSD	M15	4562.53						4557.94800368	4562.79706411	0
1778874914	XAUUSD	M15	4554.18						4553.15229599	4557.97468005	0
1778875814	XAUUSD	M15	4547.34						4549.73808094	4553.85638050	0
1778876714	XAUUSD	M15	4553.47						4548.15034688	4551.00336369	0
1778877614	XAUUSD	M15	4543.60						4548.22361880	4549.61349125	0
1778878514	XAUUSD	M15	4545.78						4549.95345979	4549.78347552	1
1778879414	XAUUSD	M15	4561.06						4552.81762423	4551.30054988	0
1778880314	XAUUSD	M15	4551.79						4555.83885322	4553.56970155	0
1778881214	XAUUSD	M15	4555.18						4558.70815731	4556.13892943	0
1778882114	XAUUSD	M15	4566.14						4560.85754504	4558.49823724	0
1778883014	XAUUSD	M15	4566.42						4561.64318144	4560.07070934	0
1778883914	XAUUSD	M15	4562.48						4560.88357716	4560.47714325	0
1778884814	XAUUSD	M15	4551.49						4558.71247066	4559.59480695	1
1778885714	XAUUSD	M15	4552.02						4555.62082427	4557.60781561	0
1778886614	XAUUSD	M15	4545.68						4551.91226492	4554.76004027	0
1778887514	XAUUSD	M15	4554.98						4548.13496893	4551.44750460	0
1778888414	XAUUSD	M15	4545.58						4544.46317327	4547.95533893	0
1778889314	XAUUSD	M15	4545.99						4541.58128296	4544.76831095	0
1778890214	XAUUSD	M15	4546.78						4539.83904441	4542.30367768	0
1778891114	XAUUSD	M15	4548.72						4539.42762385	4540.86565076	0
1778892014	XAUUSD	M15	4520.06						4540.29496104	4540.58030590	0
1778892914	XAUUSD	M15	4533.57					4511.92000	4542.92348239	4541.75189414	1
1778893814	XAUUSD	M15	4543.39						4546.39722186	4544.07455800	0
1778894714	XAUUSD	M15	4555.44						4549.71452753	4546.89454277	0
1778895614	XAUUSD	M15	4556.86						4551.85513199	4549.37483738	0
1778896514	XAUUSD	M15	4562.82						4552.32897908	4550.85190823	0
1778897414	XAUUSD	M15	4552.62						4550.91882075	4550.88536449	0
1778898314	XAUUSD	M15	4547.05						4548.24270393	4549.56403421	1
1778899214	XAUUSD	M15	4541.42						4545.09998258	4547.33200840	0
1778900114	XAUUSD	M15	4539.78						4542.41664034	4544.87432437	0
1778901014	XAUUSD	M15	4532.79						4540.93969175	4542.90700806	0
1778901914	XAUUSD	M15	4540.91						4541.31528610	4542.11114708	0
1778902814	XAUUSD	M15	4547.34						4543.41800190	4542.76457449	1
1778903714	XAUUSD	M15	4544.56						4546.83834442	4544.80145946	0
1778904614	XAUUSD	M15	4557.10						4551.14879586	4547.97512766	0
1778905514	XAUUSD	M15	4557.83						4555.39388293	4551.68450530	0
1778906414	XAUUSD	M15	4560.87						4558.95171208	4555.31810869	0
1778907314	XAUUSD	M15	4559.57						4561.28843596	4558.30327233	0
1778908214	XAUUSD	M15	4561.75						4562.21745526	4560.26036379	0
1778909114	XAUUSD	M15	4558.25						4561.66646527	4560.96341453	0
1778910014	XAUUSD	M15	4557.64						4559.88974451	4560.42657952	1
1778910914	XAUUSD	M15	4559.25						4557.16801254	4558.79729603	0
1778911814	XAUUSD	M15	4550.41						4553.77154460	4556.28442032	0
1778912714	XAUUSD	M15	4550.33						4550.24236046	4553.26339039	0
1778913614	XAUUSD	M15	4553.54						4546.86539060	4550.06439050	0
1778914514	XAUUSD	M15	4545.92						4543.81743662	4546.94091356	0
1778915414	XAUUSD	M15	4538.50						4541.55420376	4544.24755866	0
1778916314	XAUUSD	M15	4539.19						4540.46507190	4542.35631528	0
1778917214	XAUUSD	M15	4540.46						4540.59611405	4541.47621467	0
1778918114	XAUUSD	M15	4539.71						4541.79995935	4541.63808701	1
1779095414	XAUUSD	M15	4548.40						4543.76564875	4542.70186788	0
1779096314	XAUUSD	M15	4541.41						4545.74296434	4544.22241611	0
1779097214	XAUUSD	M15	4549.91						4547.24382561	4545.73312086	0
1779098114	XAUUSD	M15	4546.03						4547.33278362	4546.53295224	0
1779099014	XAUUSD	M15	4541.66						4545.52083399	4546.02689312	1
1779099914	XAUUSD	M15	4538.19						4541.59751464	4543.81220388	0
1779100814	XAUUSD	M15	4539.39						4535.68285366	4539.74752877	0
1779101714	XAUUSD	M15	4537.11						4528.17878384	4533.96315631	0
1779102614	XAUUSD	M15	4526.43						4519.92907798	4526.94611714	0
1779103514	XAUUSD	M15	4516.11						4512.22783682	4519.58697698	0
1779104414	XAUUSD	M15	4481.80						4506.35575336	4512.97136517	0
1779105314	XAUUSD	M15	4515.89					4480.72000	4503.94283887	4508.45710202	0
1779106214	XAUUSD	M15	4496.04						4504.32717792	4506.39213997	0
1779107114	XAUUSD	M15	4503.99						4507.78012636	4507.08613316	1
1779108014	XAUUSD	M15	4512.74						4513.42495476	4510.25554396	0
1779108914	XAUUSD	M15	4525.48						4520.10373622	4515.17964009	0
1779109814	XAUUSD	M15	4537.04						4526.54858153	4520.86411081	0
1779110714	XAUUSD	M15	4533.69						4531.75722977	4526.31067029	0
1779111614	XAUUSD	M15	4536.37						4535.48820282	4530.89943655	0
1779112514	XAUUSD	M15	4533.69						4537.71543941	4534.30743798	0
1779113414	XAUUSD	M15	4529.45						4538.83647801	4536.57195799	0
1779114314	XAUUSD	M15	4536.01						4539.40921833	4537.99058816	0
1779115214	XAUUSD	M15	4545.64						4539.68333490	4538.83696153	0
1779116114	XAUUSD	M15	4541.14						4539.71121923	4539.27409038	0
1779117014	XAUUSD	M15	4544.30						4539.77251867	4539.52330452	0
1779117914	XAUUSD	M15	4532.85						4539.80260661	4539.66295557	0
