Non_B_timestamp	Non_B_symbol	Non_B_timeframe	Non_B_close	Non_B_Base_FL	Non_B_UOEDT	Non_B_LOEDT	Non_B_horiz_high_map	Non_B_horiz_low_map	Non_B_ssa	Non_B_ema_ssa	Non_B_crossing
1778682729	XAUUSD	M15	4694.26	4656.95658	4727.19337	4521.65853			4699.28528	4698.88304	0
1778683629	XAUUSD	M15	4699.12	4656.78311	4727.01990	4521.48507			4699.09953	4698.99128	0
1778684529	XAUUSD	M15	4698.39	4656.60965	4726.84643	4521.31160			4698.36342	4698.67735	1
1778685429	XAUUSD	M15	4703.50	4656.43618	4726.67296	4521.13813			4697.08700	4697.88218	0
1778686329	XAUUSD	M15	4697.44	4656.26271	4726.49949	4520.96466			4695.17849	4696.53033	0
1778687229	XAUUSD	M15	4694.11	4656.08924	4726.32603	4520.79119			4692.89765	4694.71399	0
1778688129	XAUUSD	M15	4685.18	4655.91577	4726.15256	4520.61772			4690.46131	4692.58765	0
1778689029	XAUUSD	M15	4682.91	4655.74230	4725.97909	4520.44426			4688.21586	4690.40175	0
1778689929	XAUUSD	M15	4683.91	4655.56884	4725.80562	4520.27079			4686.27725	4688.33950	0
1778690829	XAUUSD	M15	4689.94	4655.39537	4725.63215	4520.09732			4684.62512	4686.48231	0
1778691729	XAUUSD	M15	4688.82	4655.22190	4725.45868	4519.92385			4683.09419	4684.78825	0
1778692629	XAUUSD	M15	4678.77	4655.04843	4725.28522	4519.75038			4681.75380	4683.27102	0
1778693529	XAUUSD	M15	4679.30	4654.87496	4725.11175	4519.57691		4669.65000	4680.97465	4682.12284	0
1778694429	XAUUSD	M15	4681.34	4654.70149	4724.93828	4519.40344			4680.88044	4681.50164	0
1778695329	XAUUSD	M15	4684.23	4654.52803	4724.76481	4519.22998			4681.54805	4681.52484	1
1778696229	XAUUSD	M15	4683.87	4654.35456	4724.59134	4519.05651			4683.00026	4682.26255	0
1778697129	XAUUSD	M15	4679.82	4654.18109	4724.41787	4518.88304			4685.27100	4683.76677	0
1778698029	XAUUSD	M15	4687.55	4654.00762	4724.24441	4518.70957			4688.38039	4686.07358	0
1778698929	XAUUSD	M15	4691.20	4653.83415	4724.07094	4518.53610			4691.90826	4688.99092	0
1778699829	XAUUSD	M15	4699.36	4653.66068	4723.89747	4518.36263			4695.43859	4692.21475	0
1778700729	XAUUSD	M15	4695.53	4653.48722	4723.72400	4518.18917			4698.40626	4695.31051	0
1778701629	XAUUSD	M15	4702.05	4653.31375	4723.55053	4518.01570			4700.60135	4697.95593	0
1778702529	XAUUSD	M15	4706.57	4653.14028	4723.37706	4517.84223	4709.71000		4701.64247	4699.79920	0
1778703429	XAUUSD	M15	4700.07	4652.96681	4723.20360	4517.66876			4701.35837	4700.57879	0
1778704329	XAUUSD	M15	4695.79	4652.79334	4723.03013	4517.49529			4700.05581	4700.31730	1
1778705229	XAUUSD	M15	4699.69	4652.61987	4722.85666	4517.32182			4698.09693	4699.20711	0
1778706129	XAUUSD	M15	4698.41	4652.44641	4722.68319	4517.14836			4695.67732	4697.44222	0
1778707029	XAUUSD	M15	4691.12	4652.27294	4722.50972	4516.97489			4693.13303	4695.28762	0
1778707929	XAUUSD	M15	4685.58	4652.09947	4722.33625	4516.80142			4690.91664	4693.10213	0
1778708829	XAUUSD	M15	4692.45	4651.92600	4722.16279	4516.62795			4689.32570	4691.21392	0
1778709729	XAUUSD	M15	4692.02	4651.75253	4721.98932	4516.45448			4688.20491	4689.70941	0
1778710629	XAUUSD	M15	4686.18	4651.57906	4721.81585	4516.28101			4687.50604	4688.60773	0
1778711529	XAUUSD	M15	4684.92	4651.40559	4721.64238	4516.10755			4687.27869	4687.94321	0
1778712429	XAUUSD	M15	4689.08	4651.23213	4721.46891	4515.93408			4687.43117	4687.68719	0
1778713329	XAUUSD	M15	4687.18	4651.05866	4721.29544	4515.76061			4687.74542	4687.71631	1
1778714229	XAUUSD	M15	4688.58	4650.88519	4721.12198	4515.58714			4688.21094	4687.96363	0
1778715129	XAUUSD	M15	4688.35	4650.71172	4720.94851	4515.41367			4688.77342	4688.36852	0
1778716029	XAUUSD	M15	4690.79	4650.53825	4720.77504	4515.24020			4689.45180	4688.91016	0
1778716929	XAUUSD	M15	4691.25	4650.36478	4720.60157	4515.06674			4690.22115	4689.56565	0
1778717829	XAUUSD	M15	4690.69	4650.19132	4720.42810	4514.89327			4691.12842	4690.34704	0
1778718729	XAUUSD	M15	4688.77	4650.01785	4720.25463	4514.71980			4692.24295	4691.29500	0
1778723229	XAUUSD	M15	4691.17	4649.84438	4720.08117	4514.54633			4693.63461	4692.46480	0
1778724129	XAUUSD	M15	4697.04	4649.67091	4719.90770	4514.37286			4695.19165	4693.82823	0
1778725029	XAUUSD	M15	4699.03	4649.49744	4719.73423	4514.19939			4696.65680	4695.24251	0
1778725929	XAUUSD	M15	4700.05	4649.32397	4719.56076	4514.02593			4697.86100	4696.55176	0
1778726829	XAUUSD	M15	4701.22	4649.15051	4719.38729	4513.85246			4698.68822	4697.61999	0
1778727729	XAUUSD	M15	4697.34	4648.97704	4719.21382	4513.67899			4699.07073	4698.34536	0
1778728629	XAUUSD	M15	4694.95	4648.80357	4719.04035	4513.50552			4699.13534	4698.74035	0
1778729529	XAUUSD	M15	4696.62	4648.63010	4718.86689	4513.33205			4699.00548	4698.87292	0
1778730429	XAUUSD	M15	4697.62	4648.45663	4718.69342	4513.15858			4698.69983	4698.78637	1
1778731329	XAUUSD	M15	4701.02	4648.28316	4718.51995	4512.98512			4698.23989	4698.51313	0
1778732229	XAUUSD	M15	4700.55	4648.10970	4718.34648	4512.81165			4697.56928	4698.04121	0
1778733129	XAUUSD	M15	4704.98	4647.93623	4718.17301	4512.63818			4696.70031	4697.37076	0
1778734029	XAUUSD	M15	4689.14	4647.76276	4717.99954	4512.46471			4695.49520	4696.43298	0
1778734929	XAUUSD	M15	4692.74	4647.58929	4717.82608	4512.29124			4694.33189	4695.38244	0
1778735829	XAUUSD	M15	4688.80	4647.41582	4717.65261	4512.11777			4693.03857	4694.21051	0
1778736729	XAUUSD	M15	4688.90	4647.24235	4717.47914	4511.94431			4691.63152	4692.92101	0
1778737629	XAUUSD	M15	4688.33	4647.06889	4717.30567	4511.77084			4690.06081	4691.49091	0
1778738529	XAUUSD	M15	4693.81	4646.89542	4717.13220	4511.59737			4688.36836	4689.92964	0
1778739429	XAUUSD	M15	4691.75	4646.72195	4716.95873	4511.42390			4686.54241	4688.23602	0
1778740329	XAUUSD	M15	4686.68	4646.54848	4716.78527	4511.25043			4684.88942	4686.56272	0
1778741229	XAUUSD	M15	4683.12	4646.37501	4716.61180	4511.07696			4683.86376	4685.21324	0
1778742129	XAUUSD	M15	4691.17	4646.20154	4716.43833	4510.90350			4683.84164	4684.52744	0
1778743029	XAUUSD	M15	4676.46	4646.02808	4716.26486	4510.73003			4684.74867	4684.63806	1
1778743929	XAUUSD	M15	4675.11	4645.85461	4716.09139	4510.55656			4686.90913	4685.77359	0
1778744829	XAUUSD	M15	4682.25	4645.68114	4715.91792	4510.38309		4668.77000	4690.05770	4687.91565	0
1778745729	XAUUSD	M15	4702.15	4645.50767	4715.74446	4510.20962			4693.49927	4690.70746	0
1778746629	XAUUSD	M15	4704.61	4645.33420	4715.57099	4510.03615			4696.15866	4693.43306	0
1778747529	XAUUSD	M15	4702.17	4645.16073	4715.39752	4509.86268			4697.57671	4695.50488	0
1778748429	XAUUSD	M15	4699.83	4644.98727	4715.22405	4509.68922			4697.71724	4696.61106	0
1778749329	XAUUSD	M15	4693.63	4644.81380	4715.05058	4509.51575			4696.84479	4696.72793	0
1778750229	XAUUSD	M15	4697.09	4644.64033	4714.87711	4509.34228			4695.54717	4696.13755	1
1778751129	XAUUSD	M15	4689.67	4644.46686	4714.70365	4509.16881			4694.25331	4695.19543	0
1778752029	XAUUSD	M15	4687.88	4644.29339	4714.53018	4508.99534			4693.63528	4694.41535	0
1778752929	XAUUSD	M15	4691.32	4644.11992	4714.35671	4508.82187			4694.02536	4694.22036	0
1778753829	XAUUSD	M15	4699.04	4643.94646	4714.18324	4508.64841			4695.34022	4694.78029	1
1778754729	XAUUSD	M15	4700.21	4643.77299	4714.00977	4508.47494			4697.12926	4695.95478	0
1778755629	XAUUSD	M15	4695.29	4643.59952	4713.83630	4508.30147			4698.97346	4697.46412	0
1778756529	XAUUSD	M15	4705.52	4643.42605	4713.66284	4508.12800			4700.58873	4699.02643	0
1778757429	XAUUSD	M15	4709.19	4643.25258	4713.48937	4507.95453	4718.75000		4701.37830	4700.20236	0
1778758329	XAUUSD	M15	4692.95	4643.07911	4713.31590	4507.78106			4701.10778	4700.65507	0
1778759229	XAUUSD	M15	4698.49	4642.90565	4713.14243	4507.60760			4700.28769	4700.47138	1
1778760129	XAUUSD	M15	4703.04	4642.73218	4712.96896	4507.43413			4699.00616	4699.73877	0
1778761029	XAUUSD	M15	4696.94	4642.55871	4712.79549	4507.26066			4697.44820	4698.59349	0
1778761929	XAUUSD	M15	4693.30	4642.38524	4712.62203	4507.08719			4696.08074	4697.33711	0
1778762829	XAUUSD	M15	4694.50	4642.21177	4712.44856	4506.91372			4695.19855	4696.26783	0
1778763729	XAUUSD	M15	4690.74	4642.03830	4712.27509	4506.74025			4694.81421	4695.54102	0
1778764629	XAUUSD	M15	4695.48	4641.86483	4712.10162	4506.56679			4694.92171	4695.23137	0
1778765529	XAUUSD	M15	4699.57	4641.69137	4711.92815	4506.39332			4695.20601	4695.21869	0
1778766429	XAUUSD	M15	4697.25	4641.51790	4711.75468	4506.21985			4695.38378	4695.30123	1
1778767329	XAUUSD	M15	4697.54	4641.34443	4711.58122	4506.04638			4695.44317	4695.37220	0
1778768229	XAUUSD	M15	4693.50	4641.17096	4711.40775	4505.87291			4695.43067	4695.40143	0
1778769129	XAUUSD	M15	4697.07	4640.99749	4711.23428	4505.69944			4695.59525	4695.49834	0
1778770029	XAUUSD	M15	4697.36	4640.82402	4711.06081	4505.52598			4695.99676	4695.74755	0
1778770929	XAUUSD	M15	4691.95	4640.65056	4710.88734	4505.35251			4696.72079	4696.23417	0
1778771829	XAUUSD	M15	4695.38	4640.47709	4710.71387	4505.17904			4697.85860	4697.04638	0
1778772729	XAUUSD	M15	4694.52	4640.30362	4710.54041	4505.00557			4699.10566	4698.07602	0
1778773629	XAUUSD	M15	4703.83	4640.13015	4710.36694	4504.83210			4700.14745	4699.11173	0
1778774529	XAUUSD	M15	4702.44	4639.95668	4710.19347	4504.65863			4700.38970	4699.75072	0
1778775429	XAUUSD	M15	4697.97	4639.78321	4710.02000	4504.48517	4710.02000		4699.62249	4699.68660	1
1778776329	XAUUSD	M15	4704.79	4639.60975	4709.84653	4504.31170			4697.89569	4698.79115	0
1778777229	XAUUSD	M15	4704.05	4639.43628	4709.67306	4504.13823			4695.16541	4696.97828	0
1778778129	XAUUSD	M15	4688.27	4639.26281	4709.49959	4503.96476			4691.77899	4694.37863	0
1778779029	XAUUSD	M15	4676.87	4639.08934	4709.32613	4503.79129		4666.82000	4688.59012	4691.48438	0
1778779929	XAUUSD	M15	4679.71	4638.91587	4709.15266	4503.61782			4686.27288	4688.87863	0
1778780829	XAUUSD	M15	4687.69	4638.74240	4708.97919	4503.44436			4684.92963	4686.90413	0
1778781729	XAUUSD	M15	4691.35	4638.56894	4708.80572	4503.27089			4684.30577	4685.60495	0
1778782629	XAUUSD	M15	4687.01	4638.39547	4708.63225	4503.09742			4684.09662	4684.85078	0
1778783529	XAUUSD	M15	4679.35	4638.22200	4708.45878	4502.92395			4684.12136	4684.48607	0
1778784429	XAUUSD	M15	4684.85	4638.04853	4708.28532	4502.75048			4684.25636	4684.37121	0
1778785329	XAUUSD	M15	4685.90	4637.87506	4708.11185	4502.57701			4684.07989	4684.22555	0
1778786229	XAUUSD	M15	4682.69	4637.70159	4707.93838	4502.40355			4683.40767	4683.81661	0
1778787129	XAUUSD	M15	4685.96	4637.52813	4707.76491	4502.23008			4682.31179	4683.06420	0
1778788029	XAUUSD	M15	4678.68	4637.35466	4707.59144	4502.05661			4680.84366	4681.95393	0
1778788929	XAUUSD	M15	4677.27	4637.18119	4707.41797	4501.88314			4679.42561	4680.68977	0
1778789829	XAUUSD	M15	4675.41	4637.00772	4707.24451	4501.70967			4678.31570	4679.50273	0
1778790729	XAUUSD	M15	4678.59	4636.83425	4707.07104	4501.53620			4677.70032	4678.60153	0
1778791629	XAUUSD	M15	4678.73	4636.66078	4706.89757	4501.36274			4677.49604	4678.04878	0
1778792529	XAUUSD	M15	4677.43	4636.48732	4706.72410	4501.18927			4677.55175	4677.80027	0
1778793429	XAUUSD	M15	4681.43	4636.31385	4706.55063	4501.01580			4677.65315	4677.72671	0
1778794329	XAUUSD	M15	4678.14	4636.14038	4706.37716	4500.84233			4677.39290	4677.55981	0
1778795229	XAUUSD	M15	4674.72	4635.96691	4706.20370	4500.66886			4676.56365	4677.06173	0
1778796129	XAUUSD	M15	4673.49	4635.79344	4706.03023	4500.49539			4675.01385	4676.03779	0
1778797029	XAUUSD	M15	4668.59	4635.61997	4705.85676	4500.32193			4672.62173	4674.32976	0
1778797929	XAUUSD	M15	4671.68	4635.44651	4705.68329	4500.14846			4669.48172	4671.90574	0
1778798829	XAUUSD	M15	4667.56	4635.27304	4705.50982	4499.97499			4665.61268	4668.75921	0
1778799729	XAUUSD	M15	4663.28	4635.09957	4705.33635	4499.80152			4661.35319	4665.05620	0
1778800629	XAUUSD	M15	4656.57	4634.92610	4705.16289	4499.62805			4657.15545	4661.10582	0
1778801529	XAUUSD	M15	4654.29	4634.75263	4704.98942	4499.45458			4653.58610	4657.34596	0
1778802429	XAUUSD	M15	4649.74	4634.57916	4704.81595	4499.28111			4651.07963	4654.21280	0
1778803329	XAUUSD	M15	4648.21	4634.40570	4704.64248	4499.10765			4650.02602	4652.11941	0
1778804229	XAUUSD	M15	4650.83	4634.23223	4704.46901	4498.93418			4650.55120	4651.33531	0
1778805129	XAUUSD	M15	4652.37	4634.05876	4704.29554	4498.76071			4652.45520	4651.89525	1
1778809629	XAUUSD	M15	4655.59	4633.88529	4704.12208	4498.58724			4655.33682	4653.61603	0
1778810529	XAUUSD	M15	4659.12	4633.71182	4703.94861	4498.41377			4658.56159	4656.08881	0
1778811429	XAUUSD	M15	4661.76	4633.53835	4703.77514	4498.24030			4661.36471	4658.72676	0
1778812329	XAUUSD	M15	4662.45	4633.36489	4703.60167	4498.06684			4662.99397	4660.86036	0
1778813229	XAUUSD	M15	4659.12	4633.19142	4703.42820	4497.89337			4662.87634	4661.86835	0
1778814129	XAUUSD	M15	4664.05	4633.01795	4703.25473	4497.71990			4660.77137	4661.31986	1
1778815029	XAUUSD	M15	4657.34	4632.84448	4703.08127	4497.54643			4656.49629	4658.90808	0
1778815929	XAUUSD	M15	4652.19	4632.67101	4702.90780	4497.37296			4650.45355	4654.68081	0
1778816829	XAUUSD	M15	4650.65	4632.49754	4702.73433	4497.19949			4643.24453	4648.96267	0
1778817729	XAUUSD	M15	4629.81	4632.32408	4702.56086	4497.02603			4635.51428	4642.23848	0
1778818629	XAUUSD	M15	4618.86	4632.15061	4702.38739	4496.85256			4628.41535	4635.32691	0
1778819529	XAUUSD	M15	4630.12	4631.97714	4702.21392	4496.67909			4622.67127	4628.99909	0
1778820429	XAUUSD	M15	4614.75	4631.80367	4702.04046	4496.50562			4618.16546	4623.58227	0
1778821329	XAUUSD	M15	4609.13	4631.63020	4701.86699	4496.33215			4615.25091	4619.41659	0
1778822229	XAUUSD	M15	4622.82	4631.45673	4701.69352	4496.15868			4613.84106	4616.62883	0
1778823129	XAUUSD	M15	4613.50	4631.28326	4701.52005	4495.98522			4613.24094	4614.93488	0
1778824029	XAUUSD	M15	4613.08	4631.10980	4701.34658	4495.81175			4613.37880	4614.15684	0
1778824929	XAUUSD	M15	4612.75	4630.93633	4701.17311	4495.63828			4614.02952	4614.09318	0
1778825829	XAUUSD	M15	4617.87	4630.76286	4700.99965	4495.46481			4615.03107	4614.56212	1
1778826729	XAUUSD	M15	4618.19	4630.58939	4700.82618	4495.29134			4616.10785	4615.33499	0
1778827629	XAUUSD	M15	4617.54	4630.41592	4700.65271	4495.11787			4617.10595	4616.22047	0
1778828529	XAUUSD	M15	4612.79	4630.24245	4700.47924	4494.94441			4617.82754	4617.02400	0
1778829429	XAUUSD	M15	4613.26	4630.06899	4700.30577	4494.77094			4618.07607	4617.55004	0
1778830329	XAUUSD	M15	4615.45	4629.89552	4700.13230	4494.59747			4617.42245	4617.48624	1
1778831229	XAUUSD	M15	4620.12	4629.72205	4699.95883	4494.42400			4615.36595	4616.42610	0
1778832129	XAUUSD	M15	4610.78	4629.54858	4699.78537	4494.25053			4611.45115	4613.93863	0
1778833029	XAUUSD	M15	4605.80	4629.37511	4699.61190	4494.07706			4605.81483	4609.87673	0
1778833929	XAUUSD	M15	4605.95	4629.20164	4699.43843	4493.90360			4598.77031	4604.32352	0
1778834829	XAUUSD	M15	4592.22	4629.02818	4699.26496	4493.73013			4590.78380	4597.55366	0
1778835729	XAUUSD	M15	4589.00	4628.85471	4699.09149	4493.55666			4582.92051	4590.23709	0
1778836629	XAUUSD	M15	4568.77	4628.68124	4698.91802	4493.38319			4576.04210	4583.13959	0
1778837529	XAUUSD	M15	4559.55	4628.50777	4698.74456	4493.20972			4571.32863	4577.23411	0
1778838429	XAUUSD	M15	4570.89	4628.33430	4698.57109	4493.03625			4569.32620	4573.28016	0
1778839329	XAUUSD	M15	4575.03	4628.16083	4698.39762	4492.86279			4569.58826	4571.43421	0
1778840229	XAUUSD	M15	4567.71	4627.98737	4698.22415	4492.68932			4571.42247	4571.42834	0
1778841129	XAUUSD	M15	4569.70	4627.81390	4698.05068	4492.51585			4574.13731	4572.78282	1
1778842029	XAUUSD	M15	4585.92	4627.64043	4697.87721	4492.34238			4576.65586	4574.71934	0
1778842929	XAUUSD	M15	4581.79	4627.46696	4697.70375	4492.16891			4577.63214	4576.17574	0
1778843829	XAUUSD	M15	4577.76	4627.29349	4697.53028	4491.99544			4576.59593	4576.38584	0
1778844729	XAUUSD	M15	4570.97	4627.12002	4697.35681	4491.82198			4573.51992	4574.95288	1
1778845629	XAUUSD	M15	4565.34	4626.94656	4697.18334	4491.64851			4568.87061	4571.91175	0
1778846529	XAUUSD	M15	4558.28	4626.77309	4697.00987	4491.47504			4563.38050	4567.64612	0
1778847429	XAUUSD	M15	4562.53	4626.59962	4696.83640	4491.30157			4557.94800	4562.79706	0
1778848329	XAUUSD	M15	4554.18	4626.42615	4696.66294	4491.12810			4553.15230	4557.97468	0
1778849229	XAUUSD	M15	4547.34	4626.25268	4696.48947	4490.95463			4549.73808	4553.85638	0
1778850129	XAUUSD	M15	4553.47	4626.07921	4696.31600	4490.78117			4548.15035	4551.00336	0
1778851029	XAUUSD	M15	4543.60	4625.90575	4696.14253	4490.60770			4548.22362	4549.61349	0
1778851929	XAUUSD	M15	4545.78	4625.73228	4695.96906	4490.43423			4549.95346	4549.78348	1
1778852829	XAUUSD	M15	4561.06	4625.55881	4695.79559	4490.26076			4552.81762	4551.30055	0
1778853729	XAUUSD	M15	4551.79	4625.38534	4695.62213	4490.08729			4555.83885	4553.56970	0
1778854629	XAUUSD	M15	4555.18	4625.21187	4695.44866	4489.91382			4558.70816	4556.13893	0
1778855529	XAUUSD	M15	4566.14	4625.03840	4695.27519	4489.74035			4560.85755	4558.49824	0
1778856429	XAUUSD	M15	4566.42	4624.86494	4695.10172	4489.56689			4561.64318	4560.07071	0
1778857329	XAUUSD	M15	4562.48	4624.69147	4694.92825	4489.39342			4560.88358	4560.47714	0
1778858229	XAUUSD	M15	4551.49	4624.51800	4694.75478	4489.21995			4558.71247	4559.59481	1
1778859129	XAUUSD	M15	4552.02	4624.34453	4694.58132	4489.04648			4555.62082	4557.60782	0
1778860029	XAUUSD	M15	4545.68	4624.17106	4694.40785	4488.87301			4551.91226	4554.76004	0
1778860929	XAUUSD	M15	4554.98	4623.99759	4694.23438	4488.69954			4548.13497	4551.44750	0
1778861829	XAUUSD	M15	4545.58	4623.82413	4694.06091	4488.52608			4544.46317	4547.95534	0
1778862729	XAUUSD	M15	4545.99	4623.65066	4693.88744	4488.35261			4541.58128	4544.76831	0
1778863629	XAUUSD	M15	4546.78	4623.47719	4693.71397	4488.17914			4539.83904	4542.30368	0
1778864529	XAUUSD	M15	4548.72	4623.30372	4693.54051	4488.00567			4539.42762	4540.86565	0
1778865429	XAUUSD	M15	4520.06	4623.13025	4693.36704	4487.83220			4540.29496	4540.58031	0
1778866329	XAUUSD	M15	4533.57	4622.95678	4693.19357	4487.65873		4511.92000	4542.92348	4541.75189	1
1778867229	XAUUSD	M15	4543.39	4622.78332	4693.02010	4487.48527			4546.39722	4544.07456	0
1778868129	XAUUSD	M15	4555.44	4622.60985	4692.84663	4487.31180			4549.71453	4546.89454	0
1778869029	XAUUSD	M15	4556.86	4622.43638	4692.67316	4487.13833			4551.85513	4549.37484	0
1778869929	XAUUSD	M15	4562.82	4622.26291	4692.49970	4486.96486			4552.32898	4550.85191	0
1778870829	XAUUSD	M15	4552.62	4622.08944	4692.32623	4486.79139			4550.91882	4550.88536	0
1778871729	XAUUSD	M15	4547.05	4621.91597	4692.15276	4486.61792			4548.24270	4549.56403	1
1778872629	XAUUSD	M15	4541.42	4621.74250	4691.97929	4486.44446			4545.09998	4547.33201	0
1778873529	XAUUSD	M15	4539.78	4621.56904	4691.80582	4486.27099			4542.41664	4544.87432	0
1778874429	XAUUSD	M15	4532.79	4621.39557	4691.63235	4486.09752			4540.93969	4542.90701	0
1778875329	XAUUSD	M15	4540.91	4621.22210	4691.45889	4485.92405			4541.31529	4542.11115	0
1778876229	XAUUSD	M15	4547.34	4621.04863	4691.28542	4485.75058			4543.41800	4542.76457	1
1778877129	XAUUSD	M15	4544.56	4620.87516	4691.11195	4485.57711			4546.83834	4544.80146	0
1778878029	XAUUSD	M15	4557.10	4620.70169	4690.93848	4485.40365			4551.14880	4547.97513	0
1778878929	XAUUSD	M15	4557.83	4620.52823	4690.76501	4485.23018			4555.39388	4551.68451	0
1778879829	XAUUSD	M15	4560.87	4620.35476	4690.59154	4485.05671			4558.95171	4555.31811	0
1778880729	XAUUSD	M15	4559.57	4620.18129	4690.41807	4484.88324			4561.28844	4558.30327	0
1778881629	XAUUSD	M15	4561.75	4620.00782	4690.24461	4484.70977			4562.21746	4560.26036	0
1778882529	XAUUSD	M15	4558.25	4619.83435	4690.07114	4484.53630			4561.66647	4560.96341	0
1778883429	XAUUSD	M15	4557.64	4619.66088	4689.89767	4484.36284			4559.88974	4560.42658	1
1778884329	XAUUSD	M15	4559.25	4619.48742	4689.72420	4484.18937			4557.16801	4558.79730	0
1778885229	XAUUSD	M15	4550.41	4619.31395	4689.55073	4484.01590			4553.77154	4556.28442	0
1778886129	XAUUSD	M15	4550.33	4619.14048	4689.37726	4483.84243			4550.24236	4553.26339	0
1778887029	XAUUSD	M15	4553.54	4618.96701	4689.20380	4483.66896			4546.86539	4550.06439	0
1778887929	XAUUSD	M15	4545.92	4618.79354	4689.03033	4483.49549			4543.81744	4546.94091	0
1778888829	XAUUSD	M15	4538.50	4618.62007	4688.85686	4483.32203			4541.55420	4544.24756	0
1778889729	XAUUSD	M15	4539.19	4618.44661	4688.68339	4483.14856			4540.46507	4542.35632	0
1778890629	XAUUSD	M15	4540.46	4618.27314	4688.50992	4482.97509			4540.59611	4541.47621	0
1778891529	XAUUSD	M15	4539.71	4618.09967	4688.33645	4482.80162			4541.79996	4541.63809	1
1779068829	XAUUSD	M15	4548.40	4617.92620	4688.16299	4482.62815			4543.76565	4542.70187	0
1779069729	XAUUSD	M15	4541.41	4617.75273	4687.98952	4482.45468			4545.74296	4544.22242	0
1779070629	XAUUSD	M15	4549.91	4617.57926	4687.81605	4482.28122			4547.24383	4545.73312	0
1779071529	XAUUSD	M15	4546.03	4617.40580	4687.64258	4482.10775			4547.33278	4546.53295	0
1779072429	XAUUSD	M15	4541.66	4617.23233	4687.46911	4481.93428			4545.52083	4546.02689	1
1779073329	XAUUSD	M15	4538.19	4617.05886	4687.29564	4481.76081			4541.59751	4543.81220	0
1779074229	XAUUSD	M15	4539.39	4616.88539	4687.12218	4481.58734			4535.68285	4539.74753	0
1779075129	XAUUSD	M15	4537.11	4616.71192	4686.94871	4481.41387			4528.17878	4533.96316	0
1779076029	XAUUSD	M15	4526.43	4616.53845	4686.77524	4481.24041			4519.92908	4526.94612	0
1779076929	XAUUSD	M15	4516.11	4616.36499	4686.60177	4481.06694			4512.22784	4519.58698	0
1779077829	XAUUSD	M15	4481.80	4616.19152	4686.42830	4480.89347			4506.35575	4512.97137	0
1779078729	XAUUSD	M15	4515.89	4616.01805	4686.25483	4480.72000		4480.72000	4503.94284	4508.45710	0
1779079629	XAUUSD	M15	4496.04	4615.84458	4686.08137	4480.54653			4504.32718	4506.39214	0
1779080529	XAUUSD	M15	4503.99	4615.67111	4685.90790	4480.37306			4507.78013	4507.08613	1
1779081429	XAUUSD	M15	4512.74	4615.49764	4685.73443	4480.19959			4513.42495	4510.25554	0
1779082329	XAUUSD	M15	4525.48	4615.32418	4685.56096	4480.02613			4520.10374	4515.17964	0
1779083229	XAUUSD	M15	4537.04	4615.15071	4685.38749	4479.85266			4526.54858	4520.86411	0
1779084129	XAUUSD	M15	4533.69	4614.97724	4685.21402	4479.67919			4531.75723	4526.31067	0
1779085029	XAUUSD	M15	4536.37	4614.80377	4685.04056	4479.50572			4535.48820	4530.89944	0
1779085929	XAUUSD	M15	4533.69	4614.63030	4684.86709	4479.33225			4537.71544	4534.30744	0
1779086829	XAUUSD	M15	4529.45	4614.45683	4684.69362	4479.15878			4538.83648	4536.57196	0
1779087729	XAUUSD	M15	4536.01	4614.28337	4684.52015	4478.98532			4539.40922	4537.99059	0
1779088629	XAUUSD	M15	4545.64	4614.10990	4684.34668	4478.81185			4539.68333	4538.83696	0
1779089529	XAUUSD	M15	4541.14	4613.93643	4684.17321	4478.63838			4539.71122	4539.27409	0
1779090429	XAUUSD	M15	4544.30	4613.76296	4683.99975	4478.46491			4539.77252	4539.52330	0
1779091329	XAUUSD	M15	4532.85	4613.58949	4683.82628	4478.29144			4539.80261	4539.66296	0
1779092229	XAUUSD	M15	4541.67	4613.41602	4683.65281	4478.11797			4540.03286	4539.84791	0
1779093129	XAUUSD	M15	4540.66	4613.24256	4683.47934	4477.94451			4540.11155	4539.97973	0
1779094029	XAUUSD	M15	4538.26	4613.06909	4683.30587	4477.77104			4539.98038	4539.98005	0
1779094929	XAUUSD	M15	4548.64	4612.89562	4683.13240	4477.59757			4539.69695	4539.83850	1
1779095829	XAUUSD	M15	4539.77	4612.72215	4682.95894	4477.42410			4539.10320	4539.47085	0
1779096729	XAUUSD	M15	4531.09	4612.54868	4682.78547	4477.25063			4538.65487	4539.06286	0
1779097629	XAUUSD	M15	4537.42	4612.37521	4682.61200	4477.07716			4538.82792	4538.94539	0
1779098529	XAUUSD	M15	4537.45	4612.20174	4682.43853	4476.90370			4539.61198	4539.27868	1
1779099429	XAUUSD	M15	4540.72	4612.02828	4682.26506	4476.73023			4541.02588	4540.15228	0
1779100329	XAUUSD	M15	4546.89	4611.85481	4682.09159	4476.55676			4542.87456	4541.51342	0
1779101229	XAUUSD	M15	4543.75	4611.68134	4681.91813	4476.38329			4544.78851	4543.15097	0
1779102129	XAUUSD	M15	4550.61	4611.50787	4681.74466	4476.20982			4546.61856	4544.88477	0
1779103029	XAUUSD	M15	4549.30	4611.33440	4681.57119	4476.03635			4547.98533	4546.43505	0
1779103929	XAUUSD	M15	4546.30	4611.16093	4681.39772	4475.86289			4548.81015	4547.62260	0
