Most_Recent_timestamp	Most_Recent_symbol	Most_Recent_timeframe	Most_Recent_close	Most_Recent_Base_FL	Most_Recent_UOEDT	Most_Recent_LOEDT	Most_Recent_horiz_high_map	Most_Recent_horiz_low_map	Most_Recent_ssa	Most_Recent_ema_ssa	Most_Recent_crossing
1780474462	XAUUSD	M5	4474.76						4475.31096	4477.62814	0
1780474762	XAUUSD	M5	4471.57						4473.14283	4475.38548	0
1780475062	XAUUSD	M5	4473.47						4471.59858	4473.49203	0
1780475362	XAUUSD	M5	4471.43						4470.71235	4472.10219	0
1780475662	XAUUSD	M5	4470.19						4470.47955	4471.29087	0
1780475962	XAUUSD	M5	4469.56						4470.73698	4471.01392	0
1780476262	XAUUSD	M5	4470.84						4471.22283	4471.11838	1
1780476562	XAUUSD	M5	4470.62						4471.59130	4471.35484	0
1780476862	XAUUSD	M5	4473.50						4471.57886	4471.46685	0
1780477162	XAUUSD	M5	4472.34						4470.96150	4471.21417	1
1780477462	XAUUSD	M5	4468.64						4469.75519	4470.48468	0
1780477762	XAUUSD	M5	4468.49						4468.17195	4469.32832	0
1780478062	XAUUSD	M5	4465.02						4466.45355	4467.89093	0
1780478362	XAUUSD	M5	4466.91						4464.93770	4466.41432	0
1780478662	XAUUSD	M5	4462.01						4463.80916	4465.11174	0
1780478962	XAUUSD	M5	4466.04						4463.29509	4464.20342	0
1780479262	XAUUSD	M5	4463.32						4463.28308	4463.74325	0
1780479562	XAUUSD	M5	4456.99						4463.67801	4463.71063	0
1780479862	XAUUSD	M5	4466.98						4464.36132	4464.03598	1
1780480162	XAUUSD	M5	4465.20						4464.81973	4464.42785	0
1780480462	XAUUSD	M5	4466.13						4464.86410	4464.64597	0
1780480762	XAUUSD	M5	4468.28						4464.37583	4464.51090	1
1780481062	XAUUSD	M5	4460.26						4463.37372	4463.94231	0
1780481362	XAUUSD	M5	4462.53						4462.24597	4463.09414	0
1780481662	XAUUSD	M5	4459.48						4461.21030	4462.15222	0
1780481962	XAUUSD	M5	4462.94						4460.57855	4461.36538	0
1780482262	XAUUSD	M5	4460.57						4460.43554	4460.90046	0
1780482562	XAUUSD	M5	4459.13						4460.88294	4460.89170	0
1780482862	XAUUSD	M5	4458.39						4461.86221	4461.37695	1
1780483162	XAUUSD	M5	4463.05						4463.17092	4462.27394	0
1780483462	XAUUSD	M5	4465.23						4464.42353	4463.34873	0
1780483762	XAUUSD	M5	4468.98						4465.28460	4464.31667	0
1780484062	XAUUSD	M5	4469.58				4472.13000		4465.46302	4464.88985	0
1780484362	XAUUSD	M5	4463.59						4464.87393	4464.88189	1
1780484662	XAUUSD	M5	4463.45						4463.72514	4464.30351	0
1780484962	XAUUSD	M5	4456.18						4462.19807	4463.25079	0
1780485262	XAUUSD	M5	4461.50						4460.66899	4461.95989	0
1780485562	XAUUSD	M5	4458.39						4459.20493	4460.58241	0
1780485862	XAUUSD	M5	4458.77						4457.99600	4459.28921	0
1780486162	XAUUSD	M5	4458.91						4457.09019	4458.18970	0
1780486462	XAUUSD	M5	4459.71						4456.47872	4457.33421	0
1780486762	XAUUSD	M5	4453.30						4456.09268	4456.71344	0
1780487062	XAUUSD	M5	4457.67						4455.97676	4456.34510	0
1780487362	XAUUSD	M5	4455.19						4455.92019	4456.13264	0
1780487662	XAUUSD	M5	4455.31						4455.86397	4455.99831	0
1780487962	XAUUSD	M5	4454.03						4455.72118	4455.85974	0
1780488262	XAUUSD	M5	4451.51						4455.45305	4455.65640	0
1780488562	XAUUSD	M5	4457.27						4455.08786	4455.37213	0
1780488862	XAUUSD	M5	4456.67						4454.51088	4454.94150	0
1780489162	XAUUSD	M5	4455.65						4453.76905	4454.35528	0
1780489462	XAUUSD	M5	4456.48						4452.96523	4453.66026	0
1780489762	XAUUSD	M5	4454.30						4452.16018	4452.91022	0
1780490062	XAUUSD	M5	4444.86						4451.45124	4452.18073	0
1780490362	XAUUSD	M5	4444.00						4451.03871	4451.60972	0
1780490662	XAUUSD	M5	4451.17						4450.82998	4451.21985	0
1780490962	XAUUSD	M5	4456.92						4450.48993	4450.85489	0
1780491262	XAUUSD	M5	4451.34						4449.71973	4450.28731	0
1780491562	XAUUSD	M5	4450.16						4448.56187	4449.42459	0
1780491862	XAUUSD	M5	4447.84						4447.07748	4448.25104	0
1780492162	XAUUSD	M5	4439.55						4445.48437	4446.86770	0
1780492462	XAUUSD	M5	4441.97						4444.22837	4445.54804	0
1780492762	XAUUSD	M5	4446.94					4439.04000	4443.54982	4444.54893	0
1780493062	XAUUSD	M5	4446.76						4443.60360	4444.07627	0
1780493362	XAUUSD	M5	4447.02						4444.56358	4444.31992	1
1780493662	XAUUSD	M5	4443.47						4446.45429	4445.38711	0
1780493962	XAUUSD	M5	4443.12						4449.19697	4447.29204	0
1780494262	XAUUSD	M5	4447.95						4452.48495	4449.88850	0
1780494562	XAUUSD	M5	4461.69						4455.77786	4452.83318	0
1780494862	XAUUSD	M5	4463.00						4458.35849	4455.59583	0
1780495162	XAUUSD	M5	4462.56						4459.91601	4457.75592	0
1780495462	XAUUSD	M5	4456.93						4460.40461	4459.08027	0
1780495762	XAUUSD	M5	4459.82						4460.11553	4459.59790	0
1780496062	XAUUSD	M5	4460.12						4459.31367	4459.45578	1
1780496362	XAUUSD	M5	4458.99						4458.38135	4458.91857	0
1780496662	XAUUSD	M5	4454.19						4457.71574	4458.31715	0
1780496962	XAUUSD	M5	4455.90						4457.67304	4457.99509	0
1780497262	XAUUSD	M5	4459.23						4458.29028	4458.14269	1
1780497562	XAUUSD	M5	4459.01						4459.39206	4458.76737	0
1780497862	XAUUSD	M5	4464.48						4460.74770	4459.75753	0
1780498162	XAUUSD	M5	4463.29				4468.06000		4461.97163	4460.86458	0
1780498462	XAUUSD	M5	4462.07						4462.88524	4461.87491	0
1780498762	XAUUSD	M5	4460.99						4463.43935	4462.65713	0
1780499062	XAUUSD	M5	4462.74						4463.66916	4463.16315	0
1780499362	XAUUSD	M5	4464.58						4463.63644	4463.39979	0
1780499662	XAUUSD	M5	4465.99						4463.43743	4463.41861	0
1780499962	XAUUSD	M5	4463.39						4463.16131	4463.28996	1
1780500262	XAUUSD	M5	4460.28						4462.92686	4463.10841	0
1780500562	XAUUSD	M5	4462.18						4462.78365	4462.94603	0
1780500862	XAUUSD	M5	4462.52						4462.57997	4462.76300	0
1780501162	XAUUSD	M5	4462.40						4462.13965	4462.45133	0
1780501462	XAUUSD	M5	4463.76						4461.31220	4461.88176	0
1780501762	XAUUSD	M5	4458.35						4459.99023	4460.93600	0
1780502062	XAUUSD	M5	4458.90						4458.33829	4459.63715	0
1780502362	XAUUSD	M5	4456.25						4456.53410	4458.08562	0
1780502662	XAUUSD	M5	4457.98						4454.92195	4456.50379	0
1780502962	XAUUSD	M5	4452.80						4453.79088	4455.14733	0
1780503262	XAUUSD	M5	4451.50						4453.53813	4454.34273	0
1780503562	XAUUSD	M5	4449.46						4454.32806	4454.33540	0
1780503862	XAUUSD	M5	4459.18						4456.12291	4455.22916	1
1780504162	XAUUSD	M5	4461.29						4458.41435	4456.82175	0
1780504462	XAUUSD	M5	4460.61				4467.19000		4460.70041	4458.76108	0
1780504762	XAUUSD	M5	4460.45						4462.47799	4460.61954	0
1780505062	XAUUSD	M5	4463.32						4463.25468	4461.93711	0
1780505362	XAUUSD	M5	4462.82						4462.62334	4462.28022	0
1780505662	XAUUSD	M5	4462.34						4460.48915	4461.38469	1
1780505962	XAUUSD	M5	4457.41						4457.03034	4459.20751	0
1780506262	XAUUSD	M5	4450.23						4452.76229	4455.98490	0
1780506562	XAUUSD	M5	4448.59						4448.40354	4452.19422	0
1780506862	XAUUSD	M5	4448.37						4444.56981	4448.38202	0
1780507162	XAUUSD	M5	4448.69						4441.73494	4445.05848	0
1780507462	XAUUSD	M5	4427.39						4440.17603	4442.61726	0
1780507762	XAUUSD	M5	4437.22					4426.50000	4440.39037	4441.50381	0
1780508062	XAUUSD	M5	4444.55						4441.90117	4441.70249	1
1780508362	XAUUSD	M5	4445.91						4444.09449	4442.89849	0
1780508662	XAUUSD	M5	4445.97						4446.43942	4444.66895	0
1780508962	XAUUSD	M5	4450.40						4448.51817	4446.59356	0
1780509262	XAUUSD	M5	4454.49						4450.00257	4448.29807	0
1780509562	XAUUSD	M5	4448.98						4450.78229	4449.54018	0
1780509862	XAUUSD	M5	4449.68						4451.14709	4450.34364	0
1780510162	XAUUSD	M5	4451.99						4451.34300	4450.84332	0
1780510462	XAUUSD	M5	4449.22						4451.56574	4451.20453	0
1780510762	XAUUSD	M5	4451.69						4452.02571	4451.61512	0
1780511062	XAUUSD	M5	4448.28						4452.66815	4452.14163	0
1780511362	XAUUSD	M5	4454.11						4453.41570	4452.77867	0
1780511662	XAUUSD	M5	4458.90				4459.61000		4453.87775	4453.32821	0
1780511962	XAUUSD	M5	4457.14						4453.67659	4453.50240	0
1780512262	XAUUSD	M5	4452.95						4452.68467	4453.09354	1
1780512562	XAUUSD	M5	4449.35						4450.97470	4452.03412	0
1780512862	XAUUSD	M5	4445.94						4448.76187	4450.39799	0
1780513162	XAUUSD	M5	4445.71						4446.36249	4448.38024	0
1780513462	XAUUSD	M5	4443.10						4444.08173	4446.23099	0
1780513762	XAUUSD	M5	4444.75						4442.24810	4444.23954	0
1780514062	XAUUSD	M5	4441.05						4440.99235	4442.61595	0
1780514362	XAUUSD	M5	4439.08						4440.42353	4441.51974	0
1780514662	XAUUSD	M5	4440.10						4440.46948	4440.99461	0
1780514962	XAUUSD	M5	4441.77						4440.87160	4440.93310	0
1780515262	XAUUSD	M5	4441.23						4441.30853	4441.12082	1
1780515562	XAUUSD	M5	4442.27						4441.53606	4441.32844	0
1780515862	XAUUSD	M5	4442.79						4441.35843	4441.34343	0
1780516162	XAUUSD	M5	4439.44						4440.71944	4441.03143	1
1780516462	XAUUSD	M5	4439.23						4439.77771	4440.40457	0
1780516762	XAUUSD	M5	4438.66						4438.73194	4439.56826	0
1780517062	XAUUSD	M5	4436.23						4437.79847	4438.68336	0
1780517362	XAUUSD	M5	4437.65					4433.81000	4437.22165	4437.95251	0
1780517662	XAUUSD	M5	4440.19						4437.10241	4437.52746	0
1780517962	XAUUSD	M5	4436.25						4437.42676	4437.47711	0
1780518262	XAUUSD	M5	4438.99						4438.24140	4437.85925	1
1780518562	XAUUSD	M5	4437.94						4439.36382	4438.61154	0
1780518862	XAUUSD	M5	4438.05						4440.65251	4439.63202	0
1780519162	XAUUSD	M5	4441.90						4441.91888	4440.77545	0
1780519462	XAUUSD	M5	4444.63						4442.90038	4441.83792	0
1780519762	XAUUSD	M5	4447.06				4448.42000		4443.41470	4442.62631	0
1780520062	XAUUSD	M5	4441.87						4443.36267	4442.99449	0
1780520362	XAUUSD	M5	4442.48						4442.90569	4442.95009	1
1780520662	XAUUSD	M5	4442.06						4442.12787	4442.53898	0
1780520962	XAUUSD	M5	4439.03						4441.17444	4441.85671	0
1780521262	XAUUSD	M5	4440.01						4440.26128	4441.05899	0
1780521562	XAUUSD	M5	4440.21						4439.48845	4440.27372	0
1780521862	XAUUSD	M5	4440.54						4438.92199	4439.59786	0
1780522162	XAUUSD	M5	4438.23						4438.56907	4439.08346	0
1780522462	XAUUSD	M5	4437.96						4438.44251	4438.76299	0
1780522762	XAUUSD	M5	4439.00						4438.46790	4438.61545	0
1780523062	XAUUSD	M5	4439.46						4438.52535	4438.57040	0
1780523362	XAUUSD	M5	4437.43						4438.53314	4438.55177	0
1780523662	XAUUSD	M5	4436.88					4435.50000	4438.49404	4438.52290	0
1780523962	XAUUSD	M5	4438.04						4438.41997	4438.47144	0
1780524262	XAUUSD	M5	4438.93						4438.33241	4438.40192	0
1780524562	XAUUSD	M5	4440.19						4438.29822	4438.35007	0
1780524862	XAUUSD	M5	4438.78						4438.40405	4438.37706	1
1780525162	XAUUSD	M5	4438.54						4438.80400	4438.59053	0
1780525462	XAUUSD	M5	4440.00						4439.59567	4439.09310	0
1780525762	XAUUSD	M5	4439.95						4440.78429	4439.93870	0
1780526062	XAUUSD	M5	4440.30						4442.34124	4441.13997	0
1780526362	XAUUSD	M5	4442.05						4444.15339	4442.64668	0
1780526662	XAUUSD	M5	4449.17						4446.01803	4444.33236	0
1780526962	XAUUSD	M5	4447.81						4447.59859	4445.96547	0
1780527262	XAUUSD	M5	4449.77						4448.79687	4447.38117	0
1780527562	XAUUSD	M5	4451.51						4449.49159	4448.43638	0
1780527862	XAUUSD	M5	4448.05				4452.26000		4449.63981	4449.03809	0
1780528162	XAUUSD	M5	4448.03						4449.37787	4449.20798	0
1780528462	XAUUSD	M5	4448.45						4448.78989	4448.99894	1
1780528762	XAUUSD	M5	4447.87						4447.96916	4448.48405	0
1780529062	XAUUSD	M5	4446.89						4447.01284	4447.74844	0
1780529362	XAUUSD	M5	4446.85						4446.00252	4446.87548	0
1780529662	XAUUSD	M5	4445.57						4444.94958	4445.91253	0
1780529962	XAUUSD	M5	4444.09						4443.85801	4444.88527	0
1780530262	XAUUSD	M5	4442.16						4442.72081	4443.80304	0
1780530562	XAUUSD	M5	4441.34						4441.53706	4442.67005	0
1780530862	XAUUSD	M5	4439.96						4440.29977	4441.48491	0
1780531162	XAUUSD	M5	4437.65						4439.03682	4440.26086	0
1780531462	XAUUSD	M5	4439.59						4437.81947	4439.04017	0
1780531762	XAUUSD	M5	4439.10						4436.64039	4437.84028	0
1780532062	XAUUSD	M5	4433.84						4435.54981	4436.69505	0
1780532362	XAUUSD	M5	4434.01						4434.68348	4435.68926	0
1780532662	XAUUSD	M5	4433.47						4434.02902	4434.85914	0
1780532962	XAUUSD	M5	4431.63						4433.55063	4434.20489	0
1780533262	XAUUSD	M5	4434.06						4433.21085	4433.70787	0
1780533562	XAUUSD	M5	4434.46						4432.88624	4433.29706	0
1780537462	XAUUSD	M5	4432.38						4432.52722	4432.91214	0
1780537762	XAUUSD	M5	4434.97						4432.19995	4432.55604	0
1780538062	XAUUSD	M5	4431.94						4431.93122	4432.24363	0
1780538362	XAUUSD	M5	4427.63					4424.01000	4431.91366	4432.07865	0
1780538662	XAUUSD	M5	4430.30						4432.37862	4432.22863	1
1780538962	XAUUSD	M5	4434.53						4433.36320	4432.79592	0
1780539262	XAUUSD	M5	4439.90						4434.80687	4433.80139	0
1780539562	XAUUSD	M5	4436.28						4436.54626	4435.17383	0
1780539862	XAUUSD	M5	4436.91						4438.57144	4436.87263	0
1780540162	XAUUSD	M5	4438.78						4440.73202	4438.80233	0
1780540462	XAUUSD	M5	4439.65						4442.83824	4440.82028	0
1780540762	XAUUSD	M5	4448.95						4444.74349	4442.78189	0
1780541062	XAUUSD	M5	4446.51						4446.17981	4444.48085	0
1780541362	XAUUSD	M5	4448.32						4447.23320	4445.85702	0
1780541662	XAUUSD	M5	4447.70						4447.98422	4446.92062	0
1780541962	XAUUSD	M5	4447.93						4448.63903	4447.77983	0
1780542262	XAUUSD	M5	4449.36						4449.38188	4448.58085	0
1780542562	XAUUSD	M5	4450.74						4450.34550	4449.46318	0
1780542862	XAUUSD	M5	4451.21						4451.58313	4450.52316	0
1780543162	XAUUSD	M5	4450.41						4453.08293	4451.80304	0
1780543462	XAUUSD	M5	4453.67						4454.76568	4453.28436	0
1780543762	XAUUSD	M5	4459.31						4456.37468	4454.82952	0
1780544062	XAUUSD	M5	4459.56						4457.57566	4456.20259	0
1780544362	XAUUSD	M5	4457.39						4458.17731	4457.18995	0
1780544662	XAUUSD	M5	4460.15						4458.11014	4457.65004	0
1780544962	XAUUSD	M5	4456.17						4457.28652	4457.46828	1
1780545262	XAUUSD	M5	4453.18						4455.86234	4456.66531	0
1780545562	XAUUSD	M5	4455.41						4454.04740	4455.35636	0
1780545862	XAUUSD	M5	4449.84						4451.99477	4453.67556	0
1780546162	XAUUSD	M5	4450.57						4450.07523	4451.87540	0
1780546462	XAUUSD	M5	4451.02						4448.53636	4450.20588	0
1780546762	XAUUSD	M5	4446.62						4447.61619	4448.91104	0
1780547062	XAUUSD	M5	4448.30						4447.59510	4448.25307	0
1780547362	XAUUSD	M5	4449.95						4448.53121	4448.39214	1
1780547662	XAUUSD	M5	4451.11						4450.36733	4449.37974	0
1780547962	XAUUSD	M5	4448.54						4452.93419	4451.15696	0
1780548262	XAUUSD	M5	4453.77					4443.41000	4456.04395	4453.60046	0
1780548562	XAUUSD	M5	4459.50						4459.27565	4456.43806	0
1780548862	XAUUSD	M5	4464.55						4462.20721	4459.32263	0
1780549162	XAUUSD	M5	4464.58						4464.49595	4461.90929	0
1780549462	XAUUSD	M5	4469.74				4473.57000		4466.02037	4463.96483	0
1780549762	XAUUSD	M5	4465.94						4466.66659	4465.31571	0
1780550062	XAUUSD	M5	4465.89						4466.63102	4465.97337	0
1780550362	XAUUSD	M5	4468.49						4466.10754	4466.04045	0
1780550662	XAUUSD	M5	4459.32						4465.24029	4465.64037	1
1780550962	XAUUSD	M5	4466.20						4464.39529	4465.01783	0
1780551262	XAUUSD	M5	4461.44						4463.51329	4464.26556	0
1780551562	XAUUSD	M5	4465.68						4462.72405	4463.49481	0
1780551862	XAUUSD	M5	4462.32						4461.92000	4462.70740	0
1780552162	XAUUSD	M5	4458.29						4461.16610	4461.93675	0
1780552462	XAUUSD	M5	4463.11						4460.58503	4461.26089	0
1780552762	XAUUSD	M5	4461.81						4460.14950	4460.70519	0
1780553062	XAUUSD	M5	4460.24						4460.02491	4460.36505	0
1780553362	XAUUSD	M5	4460.53						4460.40563	4460.38534	1
1780553662	XAUUSD	M5	4460.98						4461.41228	4460.89881	0
1780553962	XAUUSD	M5	4458.00						4463.07487	4461.98684	0
1780554262	XAUUSD	M5	4462.49						4465.38287	4463.68486	0
1780554562	XAUUSD	M5	4470.31						4468.01959	4465.85222	0
1780554862	XAUUSD	M5	4474.40						4470.50486	4468.17854	0
1780555162	XAUUSD	M5	4475.18						4472.44373	4470.31114	0
1780555462	XAUUSD	M5	4472.77						4473.57214	4471.94164	0
1780555762	XAUUSD	M5	4474.15						4473.81260	4472.87712	0
1780556062	XAUUSD	M5	4472.05						4473.14199	4473.00955	0
1780556362	XAUUSD	M5	4469.72						4471.72602	4472.36779	1
1780556662	XAUUSD	M5	4467.78						4469.83155	4471.09967	0
1780556962	XAUUSD	M5	4469.23						4467.74749	4469.42358	0
1780557262	XAUUSD	M5	4467.70						4465.68544	4467.55451	0
1780557562	XAUUSD	M5	4465.23						4463.88051	4465.71751	0
1780557862	XAUUSD	M5	4461.06						4462.54773	4464.13262	0
1780558162	XAUUSD	M5	4459.79						4461.89701	4463.01481	0
1780558462	XAUUSD	M5	4463.45						4462.02724	4462.52103	0
1780558762	XAUUSD	M5	4463.88						4462.86720	4462.69411	1
1780559062	XAUUSD	M5	4464.03						4464.37720	4463.53566	0
1780559362	XAUUSD	M5	4463.94						4466.47837	4465.00701	0
1780559662	XAUUSD	M5	4471.08						4469.05364	4467.03033	0
1780559962	XAUUSD	M5	4471.71						4471.79575	4469.41304	0
1780560262	XAUUSD	M5	4474.19						4474.50535	4471.95919	0
1780560562	XAUUSD	M5	4474.79						4476.94956	4474.45438	0
1780560862	XAUUSD	M5	4480.57						4478.95401	4476.70419	0
1780561162	XAUUSD	M5	4481.13						4480.28492	4478.49456	0
1780561462	XAUUSD	M5	4482.71				4484.08000		4480.90622	4479.70039	0
1780561762	XAUUSD	M5	4479.51						4480.83035	4480.26537	0
1780562062	XAUUSD	M5	4479.78						4480.24287	4480.25412	1
1780562362	XAUUSD	M5	4480.85						4479.29583	4479.77498	0
1780562662	XAUUSD	M5	4477.51						4478.12191	4478.94844	0
1780562962	XAUUSD	M5	4473.86						4476.92482	4477.93663	0
1780563262	XAUUSD	M5	4477.09						4475.86424	4476.90043	0
1780563562	XAUUSD	M5	4476.38						4474.88396	4475.89220	0
1780563862	XAUUSD	M5	4472.74						4473.97548	4474.93384	0
1780564162	XAUUSD	M5	4473.40						4473.18947	4474.06166	0
1780564462	XAUUSD	M5	4473.65						4472.49101	4473.27633	0
1780564762	XAUUSD	M5	4471.32						4471.87192	4472.57412	0
1780565062	XAUUSD	M5	4474.74						4471.40504	4471.98958	0
1780565362	XAUUSD	M5	4467.50						4471.05601	4471.52279	0
1780565662	XAUUSD	M5	4469.31						4471.01292	4471.26786	0
1780565962	XAUUSD	M5	4469.24						4471.23069	4471.24928	0
1780566262	XAUUSD	M5	4473.63						4471.64515	4471.44721	1
1780566562	XAUUSD	M5	4475.98						4472.05790	4471.75256	0
1780566862	XAUUSD	M5	4474.14						4472.31353	4472.03304	0
1780567162	XAUUSD	M5	4469.32						4472.36552	4472.19928	0
1780567462	XAUUSD	M5	4468.07						4472.26901	4472.23414	0
1780567762	XAUUSD	M5	4472.25						4472.02148	4472.12781	1
1780568062	XAUUSD	M5	4474.97						4471.53942	4471.83362	0
1780568362	XAUUSD	M5	4473.07						4470.81069	4471.32215	0
1780568662	XAUUSD	M5	4469.34						4469.96367	4470.64291	0
1780568962	XAUUSD	M5	4467.05						4469.17279	4469.90785	0
1780569262	XAUUSD	M5	4467.73						4468.54706	4469.22745	0
1780569562	XAUUSD	M5	4467.78						4468.07344	4468.65045	0
1780569862	XAUUSD	M5	4470.21						4467.69989	4468.17517	0
1780570162	XAUUSD	M5	4465.79						4467.27997	4467.72757	0
1780570462	XAUUSD	M5	4464.15						4466.82333	4467.27545	0
1780570762	XAUUSD	M5	4469.31						4466.29593	4466.78569	0
1780571062	XAUUSD	M5	4465.99						4465.55618	4466.17093	0
1780571362	XAUUSD	M5	4465.20						4464.70505	4465.43799	0
1780571662	XAUUSD	M5	4463.76						4463.84543	4464.64171	0
1780571962	XAUUSD	M5	4463.57						4463.11624	4463.87897	0
1780572262	XAUUSD	M5	4461.38						4462.61110	4463.24504	0
1780572562	XAUUSD	M5	4461.34						4462.41093	4462.82798	0
1780572862	XAUUSD	M5	4461.55						4462.49055	4462.65927	0
1780573162	XAUUSD	M5	4461.73						4462.75907	4462.70917	1
1780573462	XAUUSD	M5	4465.84						4463.08336	4462.89626	0
1780573762	XAUUSD	M5	4465.76						4463.24875	4463.07251	0
1780574062	XAUUSD	M5	4460.84						4463.18400	4463.12825	0
1780574362	XAUUSD	M5	4464.09						4462.99137	4463.05981	1
1780574662	XAUUSD	M5	4459.84						4462.66734	4462.86357	0
1780574962	XAUUSD	M5	4463.51					4458.51000	4462.41012	4462.63685	0
1780575262	XAUUSD	M5	4464.65						4462.24773	4462.44229	0
1780575562	XAUUSD	M5	4460.67						4462.24215	4462.34222	0
1780575862	XAUUSD	M5	4463.44						4462.51860	4462.43041	1
1780576162	XAUUSD	M5	4460.17						4463.00018	4462.71530	0
1780576462	XAUUSD	M5	4463.55						4463.68151	4463.19840	0
1780576762	XAUUSD	M5	4463.35						4464.37485	4463.78663	0
1780577062	XAUUSD	M5	4467.27						4464.97028	4464.37845	0
1780577362	XAUUSD	M5	4468.52						4465.33829	4464.85837	0
1780577662	XAUUSD	M5	4463.50						4465.49048	4465.17443	0
1780577962	XAUUSD	M5	4466.08						4465.64972	4465.41207	0
1780578262	XAUUSD	M5	4466.07						4465.89068	4465.65137	0
1780578562	XAUUSD	M5	4464.70						4466.33443	4465.99290	0
1780578862	XAUUSD	M5	4466.70						4467.07254	4466.53272	0
1780579162	XAUUSD	M5	4467.32						4468.05641	4467.29457	0
1780579462	XAUUSD	M5	4468.05						4469.17333	4468.23395	0
1780579762	XAUUSD	M5	4470.82						4470.24461	4469.23928	0
1780580062	XAUUSD	M5	4475.03						4471.02045	4470.12987	0
1780580362	XAUUSD	M5	4470.41						4471.26713	4470.69850	0
1780580662	XAUUSD	M5	4470.13						4471.04722	4470.87286	0
1780580962	XAUUSD	M5	4469.53						4470.44040	4470.65663	1
1780581262	XAUUSD	M5	4471.29						4469.62710	4470.14187	0
1780581562	XAUUSD	M5	4468.84						4468.78916	4469.46551	0
1780581862	XAUUSD	M5	4467.06						4468.20051	4468.83301	0
1780582162	XAUUSD	M5	4467.68						4468.05765	4468.44533	0
1780582462	XAUUSD	M5	4467.86						4468.40424	4468.42478	0
1780582762	XAUUSD	M5	4469.14						4469.17066	4468.79772	1
1780583062	XAUUSD	M5	4471.32						4470.18112	4469.48942	0
1780583362	XAUUSD	M5	4471.40						4471.21846	4470.35394	0
1780583662	XAUUSD	M5	4471.09						4472.14128	4471.24761	0
1780583962	XAUUSD	M5	4473.72						4472.93188	4472.08974	0
1780584262	XAUUSD	M5	4472.25						4473.62869	4472.85922	0
1780584562	XAUUSD	M5	4477.56						4474.48536	4473.67229	0
1780584862	XAUUSD	M5	4473.53						4475.68203	4474.67716	0
1780585162	XAUUSD	M5	4477.91						4477.59432	4476.13574	0
1780585462	XAUUSD	M5	4478.88						4480.32784	4478.23179	0
1780585762	XAUUSD	M5	4489.58						4483.89476	4481.06328	0
1780586062	XAUUSD	M5	4485.26						4487.89388	4484.47858	0
1780586362	XAUUSD	M5	4487.90						4492.09152	4488.28505	0
1780586662	XAUUSD	M5	4491.51						4496.01283	4492.14894	0
1780586962	XAUUSD	M5	4501.28						4499.16640	4495.65767	0
1780587262	XAUUSD	M5	4503.83						4501.03549	4498.34658	0
1780587562	XAUUSD	M5	4511.65				4514.80000		4501.49771	4499.92215	0
1780587862	XAUUSD	M5	4497.24						4500.58616	4500.25415	0
1780588162	XAUUSD	M5	4498.29						4499.06546	4499.65981	1
1780588462	XAUUSD	M5	4493.89						4497.46963	4498.56472	0
1780588762	XAUUSD	M5	4492.47						4496.41598	4497.49035	0
1780589062	XAUUSD	M5	4497.45						4496.28350	4496.88693	0
1780589362	XAUUSD	M5	4498.87						4497.05605	4496.97149	1
1780589662	XAUUSD	M5	4499.19						4498.55883	4497.76516	0
1780589962	XAUUSD	M5	4498.94						4500.46253	4499.11384	0
1780590262	XAUUSD	M5	4502.12						4502.39070	4500.75227	0
1780590562	XAUUSD	M5	4505.07						4503.94299	4502.34763	0
1780590862	XAUUSD	M5	4508.45						4504.88830	4503.61797	0
1780591162	XAUUSD	M5	4504.15						4505.19807	4504.40802	0
1780591462	XAUUSD	M5	4505.12						4505.18776	4504.79789	0
1780591762	XAUUSD	M5	4504.82						4505.13660	4504.96724	0
1780592062	XAUUSD	M5	4503.18						4505.31111	4505.13918	0
1780592362	XAUUSD	M5	4507.86						4505.88183	4505.51050	0
1780592662	XAUUSD	M5	4504.81						4506.69073	4506.10062	0
1780592962	XAUUSD	M5	4504.66						4507.57949	4506.84005	0
1780593262	XAUUSD	M5	4506.46						4508.21938	4507.52972	0
1780593562	XAUUSD	M5	4509.28						4508.23234	4507.88103	0
1780593862	XAUUSD	M5	4514.99						4507.30045	4507.59074	1
1780594162	XAUUSD	M5	4510.02				4515.45000		4505.23988	4506.41531	0
1780594462	XAUUSD	M5	4498.64						4502.29458	4504.35494	0
1780594762	XAUUSD	M5	4495.70						4498.99406	4501.67450	0
1780595062	XAUUSD	M5	4495.51						4495.69306	4498.68378	0
1780595362	XAUUSD	M5	4490.05						4492.61280	4495.64829	0
1780595662	XAUUSD	M5	4487.79						4489.92821	4492.78825	0
1780595962	XAUUSD	M5	4487.57						4487.57606	4490.18216	0
1780596262	XAUUSD	M5	4485.20						4485.32225	4487.75220	0
1780596562	XAUUSD	M5	4486.14						4482.95918	4485.35569	0
1780596862	XAUUSD	M5	4484.21						4480.27250	4482.81410	0
1780597162	XAUUSD	M5	4480.22						4477.27981	4480.04695	0
1780597462	XAUUSD	M5	4474.55						4474.19357	4477.12026	0
1780597762	XAUUSD	M5	4466.53						4471.38828	4474.25427	0
1780598062	XAUUSD	M5	4464.08					4457.31000	4469.30729	4471.78078	0
1780598362	XAUUSD	M5	4465.93						4468.18278	4469.98178	0
1780598662	XAUUSD	M5	4470.34						4468.00473	4468.99325	0
1780598962	XAUUSD	M5	4470.31						4468.55069	4468.77197	0
