Cherry_B_timestamp	Cherry_B_symbol	Cherry_B_timeframe	Cherry_B_close	Cherry_B_Base_FL	Cherry_B_UOEDT	Cherry_B_LOEDT	Cherry_B_horiz_high_map	Cherry_B_horiz_low_map	Cherry_B_ssa	Cherry_B_ema_ssa	Cherry_B_crossing
1780467677	XAUUSD	M5	4479.05						4478.99478	4478.66357	0
1780467977	XAUUSD	M5	4475.65						4479.79639	4479.22998	0
1780468277	XAUUSD	M5	4479.64						4480.95736	4480.09367	0
1780468577	XAUUSD	M5	4481.91						4482.28926	4481.19147	0
1780468877	XAUUSD	M5	4485.94						4483.58211	4482.38679	0
1780469177	XAUUSD	M5	4485.33						4484.58295	4483.48487	0
1780469477	XAUUSD	M5	4485.40						4485.17786	4484.33136	0
1780469777	XAUUSD	M5	4485.29						4485.32861	4484.82999	0
1780470077	XAUUSD	M5	4485.47						4485.09757	4484.96378	0
1780470377	XAUUSD	M5	4483.44						4484.62814	4484.79596	1
1780470677	XAUUSD	M5	4484.07						4484.16428	4484.48012	0
1780470977	XAUUSD	M5	4484.83						4483.87303	4484.17657	0
1780471277	XAUUSD	M5	4484.38						4483.85347	4484.01502	0
1780471577	XAUUSD	M5	4482.99						4484.13410	4484.07456	1
1780471877	XAUUSD	M5	4483.82						4484.64803	4484.36130	0
1780472177	XAUUSD	M5	4484.43						4485.18947	4484.77538	0
1780472477	XAUUSD	M5	4485.94						4485.48772	4485.13155	0
1780472777	XAUUSD	M5	4486.23						4485.26150	4485.19653	0
1780473077	XAUUSD	M5	4486.78						4484.33324	4484.76488	1
1780473377	XAUUSD	M5	4481.39				4488.00000		4482.64189	4483.70339	0
1780473677	XAUUSD	M5	4480.70						4480.40012	4482.05176	0
1780473977	XAUUSD	M5	4477.11						4477.83887	4479.94531	0
1780474277	XAUUSD	M5	4474.76						4475.31096	4477.62814	0
1780474577	XAUUSD	M5	4471.57						4473.14283	4475.38548	0
1780474877	XAUUSD	M5	4473.47						4471.59858	4473.49203	0
1780475177	XAUUSD	M5	4471.43						4470.71235	4472.10219	0
1780475477	XAUUSD	M5	4470.19						4470.47955	4471.29087	0
1780475777	XAUUSD	M5	4469.56						4470.73698	4471.01392	0
1780476077	XAUUSD	M5	4470.84						4471.22283	4471.11838	1
1780476377	XAUUSD	M5	4470.62						4471.59130	4471.35484	0
1780476677	XAUUSD	M5	4473.50						4471.57886	4471.46685	0
1780476977	XAUUSD	M5	4472.34						4470.96150	4471.21417	1
1780477277	XAUUSD	M5	4468.64						4469.75519	4470.48468	0
1780477577	XAUUSD	M5	4468.49						4468.17195	4469.32832	0
1780477877	XAUUSD	M5	4465.02						4466.45355	4467.89093	0
1780478177	XAUUSD	M5	4466.91						4464.93770	4466.41432	0
1780478477	XAUUSD	M5	4462.01						4463.80916	4465.11174	0
1780478777	XAUUSD	M5	4466.04						4463.29509	4464.20342	0
1780479077	XAUUSD	M5	4463.32						4463.28308	4463.74325	0
1780479377	XAUUSD	M5	4456.99						4463.67801	4463.71063	0
1780479677	XAUUSD	M5	4466.98						4464.36132	4464.03598	1
1780479977	XAUUSD	M5	4465.20						4464.81973	4464.42785	0
1780480277	XAUUSD	M5	4466.13						4464.86410	4464.64597	0
1780480577	XAUUSD	M5	4468.28						4464.37583	4464.51090	1
1780480877	XAUUSD	M5	4460.26						4463.37372	4463.94231	0
1780481177	XAUUSD	M5	4462.53						4462.24597	4463.09414	0
1780481477	XAUUSD	M5	4459.48						4461.21030	4462.15222	0
1780481777	XAUUSD	M5	4462.94						4460.57855	4461.36538	0
1780482077	XAUUSD	M5	4460.57						4460.43554	4460.90046	0
1780482377	XAUUSD	M5	4459.13						4460.88294	4460.89170	0
1780482677	XAUUSD	M5	4458.39						4461.86221	4461.37695	1
1780482977	XAUUSD	M5	4463.05						4463.17092	4462.27394	0
1780483277	XAUUSD	M5	4465.23						4464.42353	4463.34873	0
1780483577	XAUUSD	M5	4468.98						4465.28460	4464.31667	0
1780483877	XAUUSD	M5	4469.58				4472.13000		4465.46302	4464.88985	0
1780484177	XAUUSD	M5	4463.59						4464.87393	4464.88189	1
1780484477	XAUUSD	M5	4463.45						4463.72514	4464.30351	0
1780484777	XAUUSD	M5	4456.18						4462.19807	4463.25079	0
1780485077	XAUUSD	M5	4461.50						4460.66899	4461.95989	0
1780485377	XAUUSD	M5	4458.39						4459.20493	4460.58241	0
1780485677	XAUUSD	M5	4458.77						4457.99600	4459.28921	0
1780485977	XAUUSD	M5	4458.91						4457.09019	4458.18970	0
1780486277	XAUUSD	M5	4459.71						4456.47872	4457.33421	0
1780486577	XAUUSD	M5	4453.30						4456.09268	4456.71344	0
1780486877	XAUUSD	M5	4457.67						4455.97676	4456.34510	0
1780487177	XAUUSD	M5	4455.19						4455.92019	4456.13264	0
1780487477	XAUUSD	M5	4455.31						4455.86397	4455.99831	0
1780487777	XAUUSD	M5	4454.03						4455.72118	4455.85974	0
1780488077	XAUUSD	M5	4451.51						4455.45305	4455.65640	0
1780488377	XAUUSD	M5	4457.27						4455.08786	4455.37213	0
1780488677	XAUUSD	M5	4456.67						4454.51088	4454.94150	0
1780488977	XAUUSD	M5	4455.65						4453.76905	4454.35528	0
1780489277	XAUUSD	M5	4456.48						4452.96523	4453.66026	0
1780489577	XAUUSD	M5	4454.30						4452.16018	4452.91022	0
1780489877	XAUUSD	M5	4444.86						4451.45124	4452.18073	0
1780490177	XAUUSD	M5	4444.00						4451.03871	4451.60972	0
1780490477	XAUUSD	M5	4451.17						4450.82998	4451.21985	0
1780490777	XAUUSD	M5	4456.92						4450.48993	4450.85489	0
1780491077	XAUUSD	M5	4451.34						4449.71973	4450.28731	0
1780491377	XAUUSD	M5	4450.16						4448.56187	4449.42459	0
1780491677	XAUUSD	M5	4447.84						4447.07748	4448.25104	0
1780491977	XAUUSD	M5	4439.55						4445.48437	4446.86770	0
1780492277	XAUUSD	M5	4441.97						4444.22837	4445.54804	0
1780492577	XAUUSD	M5	4446.94					4439.04000	4443.54982	4444.54893	0
1780492877	XAUUSD	M5	4446.76						4443.60360	4444.07627	0
1780493177	XAUUSD	M5	4447.02						4444.56358	4444.31992	1
1780493477	XAUUSD	M5	4443.47						4446.45429	4445.38711	0
1780493777	XAUUSD	M5	4443.12						4449.19697	4447.29204	0
1780494077	XAUUSD	M5	4447.95						4452.48495	4449.88850	0
1780494377	XAUUSD	M5	4461.69						4455.77786	4452.83318	0
1780494677	XAUUSD	M5	4463.00						4458.35849	4455.59583	0
1780494977	XAUUSD	M5	4462.56						4459.91601	4457.75592	0
1780495277	XAUUSD	M5	4456.93						4460.40461	4459.08027	0
1780495577	XAUUSD	M5	4459.82						4460.11553	4459.59790	0
1780495877	XAUUSD	M5	4460.12						4459.31367	4459.45578	1
1780496177	XAUUSD	M5	4458.99						4458.38135	4458.91857	0
1780496477	XAUUSD	M5	4454.19						4457.71574	4458.31715	0
1780496777	XAUUSD	M5	4455.90						4457.67304	4457.99509	0
1780497077	XAUUSD	M5	4459.23						4458.29028	4458.14269	1
1780497377	XAUUSD	M5	4459.01						4459.39206	4458.76737	0
1780497677	XAUUSD	M5	4464.48						4460.74770	4459.75753	0
1780497977	XAUUSD	M5	4463.29				4468.06000		4461.97163	4460.86458	0
1780498277	XAUUSD	M5	4462.07						4462.88524	4461.87491	0
1780498577	XAUUSD	M5	4460.99						4463.43935	4462.65713	0
1780498877	XAUUSD	M5	4462.74						4463.66916	4463.16315	0
1780499177	XAUUSD	M5	4464.58						4463.63644	4463.39979	0
1780499477	XAUUSD	M5	4465.99						4463.43743	4463.41861	0
1780499777	XAUUSD	M5	4463.39						4463.16131	4463.28996	1
1780500077	XAUUSD	M5	4460.28						4462.92686	4463.10841	0
1780500377	XAUUSD	M5	4462.18						4462.78365	4462.94603	0
1780500677	XAUUSD	M5	4462.52						4462.57997	4462.76300	0
1780500977	XAUUSD	M5	4462.40						4462.13965	4462.45133	0
1780501277	XAUUSD	M5	4463.76						4461.31220	4461.88176	0
1780501577	XAUUSD	M5	4458.35						4459.99023	4460.93600	0
1780501877	XAUUSD	M5	4458.90						4458.33829	4459.63715	0
1780502177	XAUUSD	M5	4456.25						4456.53410	4458.08562	0
1780502477	XAUUSD	M5	4457.98						4454.92195	4456.50379	0
1780502777	XAUUSD	M5	4452.80						4453.79088	4455.14733	0
1780503077	XAUUSD	M5	4451.50						4453.53813	4454.34273	0
1780503377	XAUUSD	M5	4449.46						4454.32806	4454.33540	0
1780503677	XAUUSD	M5	4459.18						4456.12291	4455.22916	1
1780503977	XAUUSD	M5	4461.29						4458.41435	4456.82175	0
1780504277	XAUUSD	M5	4460.61				4467.19000		4460.70041	4458.76108	0
1780504577	XAUUSD	M5	4460.45						4462.47799	4460.61954	0
1780504877	XAUUSD	M5	4463.32						4463.25468	4461.93711	0
1780505177	XAUUSD	M5	4462.82						4462.62334	4462.28022	0
1780505477	XAUUSD	M5	4462.34						4460.48915	4461.38469	1
1780505777	XAUUSD	M5	4457.41						4457.03034	4459.20751	0
1780506077	XAUUSD	M5	4450.23						4452.76229	4455.98490	0
1780506377	XAUUSD	M5	4448.59						4448.40354	4452.19422	0
1780506677	XAUUSD	M5	4448.37						4444.56981	4448.38202	0
1780506977	XAUUSD	M5	4448.69						4441.73494	4445.05848	0
1780507277	XAUUSD	M5	4427.39						4440.17603	4442.61726	0
1780507577	XAUUSD	M5	4437.22					4426.50000	4440.39037	4441.50381	0
1780507877	XAUUSD	M5	4444.55						4441.90117	4441.70249	1
1780508177	XAUUSD	M5	4445.91						4444.09449	4442.89849	0
1780508477	XAUUSD	M5	4445.97						4446.43942	4444.66895	0
1780508777	XAUUSD	M5	4450.40						4448.51817	4446.59356	0
1780509077	XAUUSD	M5	4454.49						4450.00257	4448.29807	0
1780509377	XAUUSD	M5	4448.98						4450.78229	4449.54018	0
1780509677	XAUUSD	M5	4449.68						4451.14709	4450.34364	0
1780509977	XAUUSD	M5	4451.99						4451.34300	4450.84332	0
1780510277	XAUUSD	M5	4449.22						4451.56574	4451.20453	0
1780510577	XAUUSD	M5	4451.69						4452.02571	4451.61512	0
1780510877	XAUUSD	M5	4448.28						4452.66815	4452.14163	0
1780511177	XAUUSD	M5	4454.11						4453.41570	4452.77867	0
1780511477	XAUUSD	M5	4458.90				4459.61000		4453.87775	4453.32821	0
1780511777	XAUUSD	M5	4457.14						4453.67659	4453.50240	0
1780512077	XAUUSD	M5	4452.95						4452.68467	4453.09354	1
1780512377	XAUUSD	M5	4449.35						4450.97470	4452.03412	0
1780512677	XAUUSD	M5	4445.94						4448.76187	4450.39799	0
1780512977	XAUUSD	M5	4445.71						4446.36249	4448.38024	0
1780513277	XAUUSD	M5	4443.10						4444.08173	4446.23099	0
1780513577	XAUUSD	M5	4444.75						4442.24810	4444.23954	0
1780513877	XAUUSD	M5	4441.05						4440.99235	4442.61595	0
1780514177	XAUUSD	M5	4439.08						4440.42353	4441.51974	0
1780514477	XAUUSD	M5	4440.10						4440.46948	4440.99461	0
1780514777	XAUUSD	M5	4441.77						4440.87160	4440.93310	0
1780515077	XAUUSD	M5	4441.23						4441.30853	4441.12082	1
1780515377	XAUUSD	M5	4442.27						4441.53606	4441.32844	0
1780515677	XAUUSD	M5	4442.79						4441.35843	4441.34343	0
1780515977	XAUUSD	M5	4439.44						4440.71944	4441.03143	1
1780516277	XAUUSD	M5	4439.23						4439.77771	4440.40457	0
1780516577	XAUUSD	M5	4438.66						4438.73194	4439.56826	0
1780516877	XAUUSD	M5	4436.23						4437.79847	4438.68336	0
1780517177	XAUUSD	M5	4437.65					4433.81000	4437.22165	4437.95251	0
1780517477	XAUUSD	M5	4440.19						4437.10241	4437.52746	0
1780517777	XAUUSD	M5	4436.25						4437.42676	4437.47711	0
1780518077	XAUUSD	M5	4438.99						4438.24140	4437.85925	1
1780518377	XAUUSD	M5	4437.94						4439.36382	4438.61154	0
1780518677	XAUUSD	M5	4438.05						4440.65251	4439.63202	0
1780518977	XAUUSD	M5	4441.90						4441.91888	4440.77545	0
1780519277	XAUUSD	M5	4444.63						4442.90038	4441.83792	0
1780519577	XAUUSD	M5	4447.06				4448.42000		4443.41470	4442.62631	0
1780519877	XAUUSD	M5	4441.87						4443.36267	4442.99449	0
1780520177	XAUUSD	M5	4442.48						4442.90569	4442.95009	1
1780520477	XAUUSD	M5	4442.06						4442.12787	4442.53898	0
1780520777	XAUUSD	M5	4439.03						4441.17444	4441.85671	0
1780521077	XAUUSD	M5	4440.01						4440.26128	4441.05899	0
1780521377	XAUUSD	M5	4440.21						4439.48845	4440.27372	0
1780521677	XAUUSD	M5	4440.54						4438.92199	4439.59786	0
1780521977	XAUUSD	M5	4438.23						4438.56907	4439.08346	0
1780522277	XAUUSD	M5	4437.96						4438.44251	4438.76299	0
1780522577	XAUUSD	M5	4439.00						4438.46790	4438.61545	0
1780522877	XAUUSD	M5	4439.46						4438.52535	4438.57040	0
1780523177	XAUUSD	M5	4437.43						4438.53314	4438.55177	0
1780523477	XAUUSD	M5	4436.88					4435.50000	4438.49404	4438.52290	0
1780523777	XAUUSD	M5	4438.04						4438.41997	4438.47144	0
1780524077	XAUUSD	M5	4438.93						4438.33241	4438.40192	0
1780524377	XAUUSD	M5	4440.19						4438.29822	4438.35007	0
1780524677	XAUUSD	M5	4438.78						4438.40405	4438.37706	1
1780524977	XAUUSD	M5	4438.54						4438.80400	4438.59053	0
1780525277	XAUUSD	M5	4440.00						4439.59567	4439.09310	0
1780525577	XAUUSD	M5	4439.95						4440.78429	4439.93870	0
1780525877	XAUUSD	M5	4440.30						4442.34124	4441.13997	0
1780526177	XAUUSD	M5	4442.05						4444.15339	4442.64668	0
1780526477	XAUUSD	M5	4449.17						4446.01803	4444.33236	0
1780526777	XAUUSD	M5	4447.81						4447.59859	4445.96547	0
1780527077	XAUUSD	M5	4449.77						4448.79687	4447.38117	0
1780527377	XAUUSD	M5	4451.51						4449.49159	4448.43638	0
1780527677	XAUUSD	M5	4448.05				4452.26000		4449.63981	4449.03809	0
1780527977	XAUUSD	M5	4448.03						4449.37787	4449.20798	0
1780528277	XAUUSD	M5	4448.45						4448.78989	4448.99894	1
1780528577	XAUUSD	M5	4447.87						4447.96916	4448.48405	0
1780528877	XAUUSD	M5	4446.89						4447.01284	4447.74844	0
1780529177	XAUUSD	M5	4446.85						4446.00252	4446.87548	0
1780529477	XAUUSD	M5	4445.57						4444.94958	4445.91253	0
1780529777	XAUUSD	M5	4444.09						4443.85801	4444.88527	0
1780530077	XAUUSD	M5	4442.16						4442.72081	4443.80304	0
1780530377	XAUUSD	M5	4441.34						4441.53706	4442.67005	0
1780530677	XAUUSD	M5	4439.96						4440.29977	4441.48491	0
1780530977	XAUUSD	M5	4437.65						4439.03682	4440.26086	0
1780531277	XAUUSD	M5	4439.59						4437.81947	4439.04017	0
1780531577	XAUUSD	M5	4439.10						4436.64039	4437.84028	0
1780531877	XAUUSD	M5	4433.84						4435.54981	4436.69505	0
1780532177	XAUUSD	M5	4434.01						4434.68348	4435.68926	0
1780532477	XAUUSD	M5	4433.47						4434.02902	4434.85914	0
1780532777	XAUUSD	M5	4431.63						4433.55063	4434.20489	0
1780533077	XAUUSD	M5	4434.06						4433.21085	4433.70787	0
1780533377	XAUUSD	M5	4434.46						4432.88624	4433.29706	0
1780537277	XAUUSD	M5	4432.38						4432.52722	4432.91214	0
1780537577	XAUUSD	M5	4434.97						4432.19995	4432.55604	0
1780537877	XAUUSD	M5	4431.94						4431.93122	4432.24363	0
1780538177	XAUUSD	M5	4427.63					4424.01000	4431.91366	4432.07865	0
1780538477	XAUUSD	M5	4430.30						4432.37862	4432.22863	1
1780538777	XAUUSD	M5	4434.53						4433.36320	4432.79592	0
1780539077	XAUUSD	M5	4439.90						4434.80687	4433.80139	0
1780539377	XAUUSD	M5	4436.28						4436.54626	4435.17383	0
1780539677	XAUUSD	M5	4436.91						4438.57144	4436.87263	0
1780539977	XAUUSD	M5	4438.78						4440.73202	4438.80233	0
1780540277	XAUUSD	M5	4439.65						4442.83824	4440.82028	0
1780540577	XAUUSD	M5	4448.95						4444.74349	4442.78189	0
1780540877	XAUUSD	M5	4446.51						4446.17981	4444.48085	0
1780541177	XAUUSD	M5	4448.32						4447.23320	4445.85702	0
1780541477	XAUUSD	M5	4447.70						4447.98422	4446.92062	0
1780541777	XAUUSD	M5	4447.93						4448.63903	4447.77983	0
1780542077	XAUUSD	M5	4449.36						4449.38188	4448.58085	0
1780542377	XAUUSD	M5	4450.74						4450.34550	4449.46318	0
1780542677	XAUUSD	M5	4451.21						4451.58313	4450.52316	0
1780542977	XAUUSD	M5	4450.41						4453.08293	4451.80304	0
1780543277	XAUUSD	M5	4453.67						4454.76568	4453.28436	0
1780543577	XAUUSD	M5	4459.31						4456.37468	4454.82952	0
1780543877	XAUUSD	M5	4459.56						4457.57566	4456.20259	0
1780544177	XAUUSD	M5	4457.39						4458.17731	4457.18995	0
1780544477	XAUUSD	M5	4460.15						4458.11014	4457.65004	0
1780544777	XAUUSD	M5	4456.17						4457.28652	4457.46828	1
1780545077	XAUUSD	M5	4453.18						4455.86234	4456.66531	0
1780545377	XAUUSD	M5	4455.41						4454.04740	4455.35636	0
1780545677	XAUUSD	M5	4449.84						4451.99477	4453.67556	0
1780545977	XAUUSD	M5	4450.57						4450.07523	4451.87540	0
1780546277	XAUUSD	M5	4451.02						4448.53636	4450.20588	0
1780546577	XAUUSD	M5	4446.62						4447.61619	4448.91104	0
1780546877	XAUUSD	M5	4448.30						4447.59510	4448.25307	0
1780547177	XAUUSD	M5	4449.95						4448.53121	4448.39214	1
1780547477	XAUUSD	M5	4451.11						4450.36733	4449.37974	0
1780547777	XAUUSD	M5	4448.54						4452.93419	4451.15696	0
1780548077	XAUUSD	M5	4453.77					4443.41000	4456.04395	4453.60046	0
1780548377	XAUUSD	M5	4459.50						4459.27565	4456.43806	0
1780548677	XAUUSD	M5	4464.55						4462.20721	4459.32263	0
1780548977	XAUUSD	M5	4464.58						4464.49595	4461.90929	0
1780549277	XAUUSD	M5	4469.74				4473.57000		4466.02037	4463.96483	0
1780549577	XAUUSD	M5	4465.94						4466.66659	4465.31571	0
1780549877	XAUUSD	M5	4465.89						4466.63102	4465.97337	0
1780550177	XAUUSD	M5	4468.49						4466.10754	4466.04045	0
1780550477	XAUUSD	M5	4459.32						4465.24029	4465.64037	1
1780550777	XAUUSD	M5	4466.20						4464.39529	4465.01783	0
1780551077	XAUUSD	M5	4461.44						4463.51329	4464.26556	0
1780551377	XAUUSD	M5	4465.68						4462.72405	4463.49481	0
1780551677	XAUUSD	M5	4462.32						4461.92000	4462.70740	0
1780551977	XAUUSD	M5	4458.29						4461.16610	4461.93675	0
1780552277	XAUUSD	M5	4463.11						4460.58503	4461.26089	0
1780552577	XAUUSD	M5	4461.81						4460.14950	4460.70519	0
1780552877	XAUUSD	M5	4460.24						4460.02491	4460.36505	0
1780553177	XAUUSD	M5	4460.53						4460.40563	4460.38534	1
1780553477	XAUUSD	M5	4460.98						4461.41228	4460.89881	0
1780553777	XAUUSD	M5	4458.00						4463.07487	4461.98684	0
1780554077	XAUUSD	M5	4462.49						4465.38287	4463.68486	0
1780554377	XAUUSD	M5	4470.31						4468.01959	4465.85222	0
1780554677	XAUUSD	M5	4474.40						4470.50486	4468.17854	0
1780554977	XAUUSD	M5	4475.18						4472.44373	4470.31114	0
1780555277	XAUUSD	M5	4472.77						4473.57214	4471.94164	0
1780555577	XAUUSD	M5	4474.15						4473.81260	4472.87712	0
1780555877	XAUUSD	M5	4472.05						4473.14199	4473.00955	0
1780556177	XAUUSD	M5	4469.72						4471.72602	4472.36779	1
1780556477	XAUUSD	M5	4467.78						4469.83155	4471.09967	0
1780556777	XAUUSD	M5	4469.23						4467.74749	4469.42358	0
1780557077	XAUUSD	M5	4467.70						4465.68544	4467.55451	0
1780557377	XAUUSD	M5	4465.23						4463.88051	4465.71751	0
1780557677	XAUUSD	M5	4461.06						4462.54773	4464.13262	0
1780557977	XAUUSD	M5	4459.79						4461.89701	4463.01481	0
1780558277	XAUUSD	M5	4463.45						4462.02724	4462.52103	0
1780558577	XAUUSD	M5	4463.88						4462.86720	4462.69411	1
1780558877	XAUUSD	M5	4464.03						4464.37720	4463.53566	0
1780559177	XAUUSD	M5	4463.94						4466.47837	4465.00701	0
1780559477	XAUUSD	M5	4471.08						4469.05364	4467.03033	0
1780559777	XAUUSD	M5	4471.71						4471.79575	4469.41304	0
1780560077	XAUUSD	M5	4474.19						4474.50535	4471.95919	0
1780560377	XAUUSD	M5	4474.79						4476.94956	4474.45438	0
1780560677	XAUUSD	M5	4480.57						4478.95401	4476.70419	0
1780560977	XAUUSD	M5	4481.13						4480.28492	4478.49456	0
1780561277	XAUUSD	M5	4482.71				4484.08000		4480.90622	4479.70039	0
1780561577	XAUUSD	M5	4479.51						4480.83035	4480.26537	0
1780561877	XAUUSD	M5	4479.78						4480.24287	4480.25412	1
1780562177	XAUUSD	M5	4480.85						4479.29583	4479.77498	0
1780562477	XAUUSD	M5	4477.51						4478.12191	4478.94844	0
1780562777	XAUUSD	M5	4473.86						4476.92482	4477.93663	0
1780563077	XAUUSD	M5	4477.09						4475.86424	4476.90043	0
1780563377	XAUUSD	M5	4476.38						4474.88396	4475.89220	0
1780563677	XAUUSD	M5	4472.74						4473.97548	4474.93384	0
1780563977	XAUUSD	M5	4473.40						4473.18947	4474.06166	0
1780564277	XAUUSD	M5	4473.65						4472.49101	4473.27633	0
1780564577	XAUUSD	M5	4471.32						4471.87192	4472.57412	0
1780564877	XAUUSD	M5	4474.74						4471.40504	4471.98958	0
1780565177	XAUUSD	M5	4467.50						4471.05601	4471.52279	0
1780565477	XAUUSD	M5	4469.31						4471.01292	4471.26786	0
1780565777	XAUUSD	M5	4469.24						4471.23069	4471.24928	0
1780566077	XAUUSD	M5	4473.63						4471.64515	4471.44721	1
1780566377	XAUUSD	M5	4475.98						4472.05790	4471.75256	0
1780566677	XAUUSD	M5	4474.14						4472.31353	4472.03304	0
1780566977	XAUUSD	M5	4469.32						4472.36552	4472.19928	0
1780567277	XAUUSD	M5	4468.07						4472.26901	4472.23414	0
1780567577	XAUUSD	M5	4472.25						4472.02148	4472.12781	1
1780567877	XAUUSD	M5	4474.97						4471.53942	4471.83362	0
1780568177	XAUUSD	M5	4473.07						4470.81069	4471.32215	0
1780568477	XAUUSD	M5	4469.34						4469.96367	4470.64291	0
1780568777	XAUUSD	M5	4467.05						4469.17279	4469.90785	0
1780569077	XAUUSD	M5	4467.73						4468.54706	4469.22745	0
1780569377	XAUUSD	M5	4467.78						4468.07344	4468.65045	0
1780569677	XAUUSD	M5	4470.21						4467.69989	4468.17517	0
1780569977	XAUUSD	M5	4465.79						4467.27997	4467.72757	0
1780570277	XAUUSD	M5	4464.15						4466.82333	4467.27545	0
1780570577	XAUUSD	M5	4469.31						4466.29593	4466.78569	0
1780570877	XAUUSD	M5	4465.99						4465.55618	4466.17093	0
1780571177	XAUUSD	M5	4465.20						4464.70505	4465.43799	0
1780571477	XAUUSD	M5	4463.76						4463.84543	4464.64171	0
1780571777	XAUUSD	M5	4463.57						4463.11624	4463.87897	0
1780572077	XAUUSD	M5	4461.38						4462.61110	4463.24504	0
1780572377	XAUUSD	M5	4461.34						4462.41093	4462.82798	0
1780572677	XAUUSD	M5	4461.55						4462.49055	4462.65927	0
1780572977	XAUUSD	M5	4461.73						4462.75907	4462.70917	1
1780573277	XAUUSD	M5	4465.84						4463.08336	4462.89626	0
1780573577	XAUUSD	M5	4465.76						4463.24875	4463.07251	0
1780573877	XAUUSD	M5	4460.84						4463.18400	4463.12825	0
1780574177	XAUUSD	M5	4464.09						4462.99137	4463.05981	1
1780574477	XAUUSD	M5	4459.84						4462.66734	4462.86357	0
1780574777	XAUUSD	M5	4463.51					4458.51000	4462.41012	4462.63685	0
1780575077	XAUUSD	M5	4464.65						4462.24773	4462.44229	0
1780575377	XAUUSD	M5	4460.67						4462.24215	4462.34222	0
1780575677	XAUUSD	M5	4463.44						4462.51860	4462.43041	1
1780575977	XAUUSD	M5	4460.17						4463.00018	4462.71530	0
1780576277	XAUUSD	M5	4463.55						4463.68151	4463.19840	0
1780576577	XAUUSD	M5	4463.35						4464.37485	4463.78663	0
1780576877	XAUUSD	M5	4467.27						4464.97028	4464.37845	0
1780577177	XAUUSD	M5	4468.52						4465.33829	4464.85837	0
1780577477	XAUUSD	M5	4463.50						4465.49048	4465.17443	0
1780577777	XAUUSD	M5	4466.08						4465.64972	4465.41207	0
1780578077	XAUUSD	M5	4466.07						4465.89068	4465.65137	0
1780578377	XAUUSD	M5	4464.70						4466.33443	4465.99290	0
1780578677	XAUUSD	M5	4466.70						4467.07254	4466.53272	0
1780578977	XAUUSD	M5	4467.32						4468.05641	4467.29457	0
1780579277	XAUUSD	M5	4468.05						4469.17333	4468.23395	0
1780579577	XAUUSD	M5	4470.82						4470.24461	4469.23928	0
1780579877	XAUUSD	M5	4475.03						4471.02045	4470.12987	0
1780580177	XAUUSD	M5	4470.41						4471.26713	4470.69850	0
1780580477	XAUUSD	M5	4470.13						4471.04722	4470.87286	0
1780580777	XAUUSD	M5	4469.53						4470.44040	4470.65663	1
1780581077	XAUUSD	M5	4471.29						4469.62710	4470.14187	0
1780581377	XAUUSD	M5	4468.84						4468.78916	4469.46551	0
1780581677	XAUUSD	M5	4467.06						4468.20051	4468.83301	0
1780581977	XAUUSD	M5	4467.68						4468.05765	4468.44533	0
1780582277	XAUUSD	M5	4467.86						4468.40424	4468.42478	0
1780582577	XAUUSD	M5	4469.14						4469.17066	4468.79772	1
1780582877	XAUUSD	M5	4471.32						4470.18112	4469.48942	0
1780583177	XAUUSD	M5	4471.40						4471.21846	4470.35394	0
1780583477	XAUUSD	M5	4471.09						4472.14128	4471.24761	0
1780583777	XAUUSD	M5	4473.72						4472.93188	4472.08974	0
1780584077	XAUUSD	M5	4472.25						4473.62869	4472.85922	0
1780584377	XAUUSD	M5	4477.56						4474.48536	4473.67229	0
1780584677	XAUUSD	M5	4473.53						4475.68203	4474.67716	0
1780584977	XAUUSD	M5	4477.91						4477.59432	4476.13574	0
1780585277	XAUUSD	M5	4478.88						4480.32784	4478.23179	0
1780585577	XAUUSD	M5	4489.58						4483.89476	4481.06328	0
1780585877	XAUUSD	M5	4485.26						4487.89388	4484.47858	0
1780586177	XAUUSD	M5	4487.90						4492.09152	4488.28505	0
1780586477	XAUUSD	M5	4491.51						4496.01283	4492.14894	0
1780586777	XAUUSD	M5	4501.28						4499.16640	4495.65767	0
1780587077	XAUUSD	M5	4503.83						4501.03549	4498.34658	0
1780587377	XAUUSD	M5	4511.65				4514.80000		4501.49771	4499.92215	0
1780587677	XAUUSD	M5	4497.24						4500.58616	4500.25415	0
1780587977	XAUUSD	M5	4498.29						4499.06546	4499.65981	1
1780588277	XAUUSD	M5	4493.89						4497.46963	4498.56472	0
1780588577	XAUUSD	M5	4492.47						4496.41598	4497.49035	0
1780588877	XAUUSD	M5	4497.45						4496.28350	4496.88693	0
1780589177	XAUUSD	M5	4498.87						4497.05605	4496.97149	1
1780589477	XAUUSD	M5	4499.19						4498.55883	4497.76516	0
1780589777	XAUUSD	M5	4498.94						4500.46253	4499.11384	0
1780590077	XAUUSD	M5	4502.12						4502.39070	4500.75227	0
1780590377	XAUUSD	M5	4505.07						4503.94299	4502.34763	0
1780590677	XAUUSD	M5	4508.45						4504.88830	4503.61797	0
1780590977	XAUUSD	M5	4504.15						4505.19807	4504.40802	0
1780591277	XAUUSD	M5	4505.12						4505.18776	4504.79789	0
1780591577	XAUUSD	M5	4504.82						4505.13660	4504.96724	0
1780591877	XAUUSD	M5	4503.18						4505.31111	4505.13918	0
1780592177	XAUUSD	M5	4507.86						4505.88183	4505.51050	0
