Support_timestamp	Support_symbol	Support_timeframe	Support_close	Best_Support
1781060151	XAUUSD	M5	4270.25	4326.69840
1781060451	XAUUSD	M5	4279.82	4326.73216
1781060751	XAUUSD	M5	4280.97	4326.76592
1781061051	XAUUSD	M5	4279.93	4326.79968
1781061351	XAUUSD	M5	4272.90	4326.83345
1781061651	XAUUSD	M5	4273.90	4326.86721
1781061951	XAUUSD	M5	4263.62	4326.90097
1781062251	XAUUSD	M5	4259.63	4326.93473
1781062551	XAUUSD	M5	4254.57	4326.96850
1781062851	XAUUSD	M5	4261.99	4327.00226
1781063151	XAUUSD	M5	4263.49	4327.03602
1781063451	XAUUSD	M5	4262.13	4327.06978
1781063751	XAUUSD	M5	4241.26	4327.10354
1781064051	XAUUSD	M5	4244.94	4327.13731
1781064351	XAUUSD	M5	4249.87	4327.17107
1781064651	XAUUSD	M5	4240.07	4327.20483
1781064951	XAUUSD	M5	4252.18	4327.23859
1781065251	XAUUSD	M5	4262.43	4327.27235
1781065551	XAUUSD	M5	4262.93	4327.30612
1781065851	XAUUSD	M5	4261.19	4327.33988
1781066151	XAUUSD	M5	4263.95	4327.37364
1781066451	XAUUSD	M5	4266.48	4327.40740
1781066751	XAUUSD	M5	4263.12	4327.44117
1781067051	XAUUSD	M5	4265.58	4327.47493
1781067351	XAUUSD	M5	4262.89	4327.50869
1781067651	XAUUSD	M5	4264.84	4327.54245
1781067951	XAUUSD	M5	4257.15	4327.57621
1781068251	XAUUSD	M5	4258.42	4327.60998
1781068551	XAUUSD	M5	4263.12	4327.64374
1781068851	XAUUSD	M5	4262.50	4327.67750
1781069151	XAUUSD	M5	4266.77	4327.71126
1781069451	XAUUSD	M5	4265.37	4327.74502
1781069751	XAUUSD	M5	4269.31	4327.77879
1781070051	XAUUSD	M5	4273.44	4327.81255
1781070351	XAUUSD	M5	4270.90	4327.84631
1781070651	XAUUSD	M5	4270.71	4327.88007
1781070951	XAUUSD	M5	4269.20	4327.91383
1781071251	XAUUSD	M5	4264.35	4327.94760
1781071551	XAUUSD	M5	4265.26	4327.98136
1781071851	XAUUSD	M5	4265.91	4328.01512
1781072151	XAUUSD	M5	4269.92	4328.04888
1781072451	XAUUSD	M5	4269.71	4328.08265
1781072751	XAUUSD	M5	4265.17	4328.11641
1781073051	XAUUSD	M5	4258.70	4328.15017
1781073351	XAUUSD	M5	4255.35	4328.18393
1781073651	XAUUSD	M5	4255.71	4328.21769
1781073951	XAUUSD	M5	4257.39	4328.25146
1781074251	XAUUSD	M5	4259.52	4328.28522
1781074551	XAUUSD	M5	4253.68	4328.31898
1781074851	XAUUSD	M5	4250.97	4328.35274
1781075151	XAUUSD	M5	4250.98	4328.38650
1781075451	XAUUSD	M5	4258.91	4328.42027
1781075751	XAUUSD	M5	4258.48	4328.45403
1781076051	XAUUSD	M5	4260.77	4328.48779
1781076351	XAUUSD	M5	4257.61	4328.52155
1781076651	XAUUSD	M5	4258.45	4328.55532
1781076951	XAUUSD	M5	4258.71	4328.58908
1781077251	XAUUSD	M5	4258.31	4328.62284
1781077551	XAUUSD	M5	4259.10	4328.65660
1781077851	XAUUSD	M5	4257.94	4328.69036
1781078151	XAUUSD	M5	4260.44	4328.72413
1781078451	XAUUSD	M5	4261.38	4328.75789
1781078751	XAUUSD	M5	4261.83	4328.79165
1781079051	XAUUSD	M5	4260.26	4328.82541
1781079351	XAUUSD	M5	4259.44	4328.85917
1781083251	XAUUSD	M5	4256.02	4328.89294
1781083551	XAUUSD	M5	4253.49	4328.92670
1781083851	XAUUSD	M5	4255.44	4328.96046
1781084151	XAUUSD	M5	4253.66	4328.99422
1781084451	XAUUSD	M5	4254.71	4329.02799
1781084751	XAUUSD	M5	4256.82	4329.06175
1781085051	XAUUSD	M5	4252.83	4329.09551
1781085351	XAUUSD	M5	4253.13	4329.12927
1781085651	XAUUSD	M5	4248.97	4329.16303
1781085951	XAUUSD	M5	4239.08	4329.19680
1781086251	XAUUSD	M5	4235.11	4329.23056
1781086551	XAUUSD	M5	4237.31	4329.26432
1781086851	XAUUSD	M5	4246.34	4329.29808
1781087151	XAUUSD	M5	4241.68	4329.33184
1781087451	XAUUSD	M5	4235.90	4329.36561
1781087751	XAUUSD	M5	4233.21	4329.39937
1781088051	XAUUSD	M5	4227.64	4329.43313
1781088351	XAUUSD	M5	4224.19	4329.46689
1781088651	XAUUSD	M5	4225.70	4329.50066
1781088951	XAUUSD	M5	4221.92	4329.53442
1781089251	XAUUSD	M5	4218.63	4329.56818
1781089551	XAUUSD	M5	4213.05	4329.60194
1781089851	XAUUSD	M5	4220.72	4329.63570
1781090151	XAUUSD	M5	4222.03	4329.66947
1781090451	XAUUSD	M5	4220.58	4329.70323
1781090751	XAUUSD	M5	4225.57	4329.73699
1781091051	XAUUSD	M5	4225.12	4329.77075
1781091351	XAUUSD	M5	4226.93	4329.80451
1781091651	XAUUSD	M5	4225.23	4329.83828
1781091951	XAUUSD	M5	4217.94	4329.87204
1781092251	XAUUSD	M5	4206.52	4329.90580
1781092551	XAUUSD	M5	4207.77	4329.93956
1781092851	XAUUSD	M5	4204.49	4329.97333
1781093151	XAUUSD	M5	4203.72	4330.00709
1781093451	XAUUSD	M5	4207.39	4330.04085
1781093751	XAUUSD	M5	4218.23	4330.07461
1781094051	XAUUSD	M5	4194.50	4330.10837
1781094351	XAUUSD	M5	4195.15	4330.14214
1781094651	XAUUSD	M5	4203.39	4330.17590
1781094951	XAUUSD	M5	4213.33	4330.20966
1781095251	XAUUSD	M5	4200.92	4330.24342
1781095551	XAUUSD	M5	4201.81	4330.27718
1781095851	XAUUSD	M5	4202.58	4330.31095
1781096151	XAUUSD	M5	4200.71	4330.34471
1781096451	XAUUSD	M5	4187.41	4330.37847
1781096751	XAUUSD	M5	4192.94	4330.41223
1781097051	XAUUSD	M5	4192.05	4330.44600
1781097351	XAUUSD	M5	4188.63	4330.47976
1781097651	XAUUSD	M5	4187.00	4330.51352
1781097951	XAUUSD	M5	4181.14	4330.54728
1781098251	XAUUSD	M5	4182.77	4330.58104
1781098551	XAUUSD	M5	4180.91	4330.61481
1781098851	XAUUSD	M5	4183.35	4330.64857
1781099151	XAUUSD	M5	4187.98	4330.68233
1781099451	XAUUSD	M5	4179.39	4330.71609
1781099751	XAUUSD	M5	4184.54	4330.74985
1781100051	XAUUSD	M5	4184.51	4330.78362
1781100351	XAUUSD	M5	4187.62	4330.81738
1781100651	XAUUSD	M5	4175.03	4330.85114
1781100951	XAUUSD	M5	4174.01	4330.88490
1781101251	XAUUSD	M5	4176.78	4330.91867
1781101551	XAUUSD	M5	4175.32	4330.95243
1781101851	XAUUSD	M5	4178.09	4330.98619
1781102151	XAUUSD	M5	4175.94	4331.01995
1781102451	XAUUSD	M5	4175.18	4331.05371
1781102751	XAUUSD	M5	4177.22	4331.08748
1781103051	XAUUSD	M5	4180.51	4331.12124
1781103351	XAUUSD	M5	4180.41	4331.15500
1781103651	XAUUSD	M5	4179.92	4331.18876
1781103951	XAUUSD	M5	4185.44	4331.22252
1781104251	XAUUSD	M5	4184.95	4331.25629
1781104551	XAUUSD	M5	4184.81	4331.29005
1781104851	XAUUSD	M5	4186.35	4331.32381
1781105151	XAUUSD	M5	4184.40	4331.35757
1781105451	XAUUSD	M5	4181.37	4331.39133
1781105751	XAUUSD	M5	4181.64	4331.42510
1781106051	XAUUSD	M5	4178.24	4331.45886
1781106351	XAUUSD	M5	4174.56	4331.49262
1781106651	XAUUSD	M5	4174.39	4331.52638
1781106951	XAUUSD	M5	4174.83	4331.56015
1781107251	XAUUSD	M5	4173.55	4331.59391
1781107551	XAUUSD	M5	4173.81	4331.62767
1781107851	XAUUSD	M5	4175.06	4331.66143
1781108151	XAUUSD	M5	4174.82	4331.69519
1781108451	XAUUSD	M5	4174.58	4331.72896
1781108751	XAUUSD	M5	4176.57	4331.76272
1781109051	XAUUSD	M5	4179.77	4331.79648
1781109351	XAUUSD	M5	4176.80	4331.83024
1781109651	XAUUSD	M5	4180.53	4331.86400
1781109951	XAUUSD	M5	4187.25	4331.89777
1781110251	XAUUSD	M5	4191.09	4331.93153
1781110551	XAUUSD	M5	4194.32	4331.96529
1781110851	XAUUSD	M5	4198.25	4331.99905
1781111151	XAUUSD	M5	4202.72	4332.03282
1781111451	XAUUSD	M5	4203.72	4332.06658
1781111751	XAUUSD	M5	4205.15	4332.10034
1781112051	XAUUSD	M5	4211.17	4332.13410
1781112351	XAUUSD	M5	4213.99	4332.16786
1781112651	XAUUSD	M5	4212.90	4332.20163
1781112951	XAUUSD	M5	4214.42	4332.23539
1781113251	XAUUSD	M5	4209.10	4332.26915
1781113551	XAUUSD	M5	4211.94	4332.30291
1781113851	XAUUSD	M5	4210.60	4332.33667
1781114151	XAUUSD	M5	4209.10	4332.37044
1781114451	XAUUSD	M5	4207.75	4332.40420
1781114751	XAUUSD	M5	4203.22	4332.43796
1781115051	XAUUSD	M5	4202.31	4332.47172
1781115351	XAUUSD	M5	4203.96	4332.50549
1781115651	XAUUSD	M5	4203.70	4332.53925
1781115951	XAUUSD	M5	4207.16	4332.57301
1781116251	XAUUSD	M5	4200.31	4332.60677
1781116551	XAUUSD	M5	4198.74	4332.64053
1781116851	XAUUSD	M5	4199.24	4332.67430
1781117151	XAUUSD	M5	4194.92	4332.70806
1781117451	XAUUSD	M5	4194.78	4332.74182
1781117751	XAUUSD	M5	4190.73	4332.77558
1781118051	XAUUSD	M5	4189.69	4332.80934
1781118351	XAUUSD	M5	4190.46	4332.84311
1781118651	XAUUSD	M5	4182.11	4332.87687
1781118951	XAUUSD	M5	4186.47	4332.91063
1781119251	XAUUSD	M5	4164.31	4332.94439
1781119551	XAUUSD	M5	4167.38	4332.97816
1781119851	XAUUSD	M5	4166.47	4333.01192
1781120151	XAUUSD	M5	4173.53	4333.04568
1781120451	XAUUSD	M5	4171.20	4333.07944
1781120751	XAUUSD	M5	4172.22	4333.11320
1781121051	XAUUSD	M5	4168.10	4333.14697
1781121351	XAUUSD	M5	4172.85	4333.18073
1781121651	XAUUSD	M5	4170.55	4333.21449
1781121951	XAUUSD	M5	4174.29	4333.24825
1781122251	XAUUSD	M5	4171.18	4333.28201
1781122551	XAUUSD	M5	4168.57	4333.31578
1781122851	XAUUSD	M5	4167.03	4333.34954
1781123151	XAUUSD	M5	4170.47	4333.38330
1781123451	XAUUSD	M5	4165.07	4333.41706
1781123751	XAUUSD	M5	4171.07	4333.45083
1781124051	XAUUSD	M5	4168.52	4333.48459
1781124351	XAUUSD	M5	4166.26	4333.51835
1781124651	XAUUSD	M5	4176.86	4333.55211
1781124951	XAUUSD	M5	4172.48	4333.58587
1781125251	XAUUSD	M5	4171.29	4333.61964
1781125551	XAUUSD	M5	4168.47	4333.65340
1781125851	XAUUSD	M5	4166.17	4333.68716
1781126151	XAUUSD	M5	4168.74	4333.72092
1781126451	XAUUSD	M5	4169.30	4333.75468
1781126751	XAUUSD	M5	4159.67	4333.78845
1781127051	XAUUSD	M5	4161.01	4333.82221
1781127351	XAUUSD	M5	4164.46	4333.85597
1781127651	XAUUSD	M5	4166.71	4333.88973
1781127951	XAUUSD	M5	4165.16	4333.92350
1781128251	XAUUSD	M5	4165.19	4333.95726
1781128551	XAUUSD	M5	4166.72	4333.99102
1781128851	XAUUSD	M5	4171.40	4334.02478
1781129151	XAUUSD	M5	4177.27	4334.05854
1781129451	XAUUSD	M5	4171.88	4334.09231
1781129751	XAUUSD	M5	4174.51	4334.12607
1781130051	XAUUSD	M5	4161.48	4334.15983
1781130351	XAUUSD	M5	4161.33	4334.19359
1781130651	XAUUSD	M5	4168.83	4334.22735
1781130951	XAUUSD	M5	4164.92	4334.26112
1781131251	XAUUSD	M5	4163.74	4334.29488
1781131551	XAUUSD	M5	4166.32	4334.32864
1781131851	XAUUSD	M5	4164.92	4334.36240
1781132151	XAUUSD	M5	4156.49	4334.39617
1781132451	XAUUSD	M5	4154.43	4334.42993
1781132751	XAUUSD	M5	4155.78	4334.46369
1781133051	XAUUSD	M5	4154.21	4334.49745
1781133351	XAUUSD	M5	4147.65	4334.53121
1781133651	XAUUSD	M5	4146.96	4334.56498
1781133951	XAUUSD	M5	4145.04	4334.59874
1781134251	XAUUSD	M5	4136.27	4334.63250
1781134551	XAUUSD	M5	4136.51	4334.66626
1781134851	XAUUSD	M5	4134.72	4334.70002
1781135151	XAUUSD	M5	4141.11	4334.73379
1781135451	XAUUSD	M5	4162.44	4334.76755
1781135751	XAUUSD	M5	4160.87	4334.80131
1781136051	XAUUSD	M5	4160.44	4334.83507
1781136351	XAUUSD	M5	4157.68	4334.86883
1781136651	XAUUSD	M5	4151.86	4334.90260
1781136951	XAUUSD	M5	4147.02	4334.93636
1781137251	XAUUSD	M5	4153.16	4334.97012
1781137551	XAUUSD	M5	4154.07	4335.00388
1781137851	XAUUSD	M5	4151.43	4335.03765
1781138151	XAUUSD	M5	4135.67	4335.07141
1781138451	XAUUSD	M5	4144.25	4335.10517
1781138751	XAUUSD	M5	4150.11	4335.13893
1781139051	XAUUSD	M5	4142.97	4335.17269
1781139351	XAUUSD	M5	4166.17	4335.20646
1781139651	XAUUSD	M5	4178.11	4335.24022
1781139951	XAUUSD	M5	4185.58	4335.27398
1781140251	XAUUSD	M5	4180.09	4335.30774
1781140551	XAUUSD	M5	4179.64	4335.34150
1781140851	XAUUSD	M5	4171.61	4335.37527
1781141151	XAUUSD	M5	4173.49	4335.40903
1781141451	XAUUSD	M5	4174.19	4335.44279
1781141751	XAUUSD	M5	4168.59	4335.47655
1781142051	XAUUSD	M5	4170.71	4335.51032
1781142351	XAUUSD	M5	4161.02	4335.54408
1781142651	XAUUSD	M5	4160.28	4335.57784
1781142951	XAUUSD	M5	4158.02	4335.61160
1781143251	XAUUSD	M5	4150.06	4335.64536
1781143551	XAUUSD	M5	4140.72	4335.67913
1781143851	XAUUSD	M5	4138.16	4335.71289
1781144151	XAUUSD	M5	4124.86	4335.74665
1781144451	XAUUSD	M5	4129.11	4335.78041
1781144751	XAUUSD	M5	4126.63	4335.81417
1781145051	XAUUSD	M5	4123.79	4335.84794
1781145351	XAUUSD	M5	4115.89	4335.88170
1781145651	XAUUSD	M5	4130.25	4335.91546
1781145951	XAUUSD	M5	4127.72	4335.94922
1781146251	XAUUSD	M5	4128.18	4335.98299
1781146551	XAUUSD	M5	4124.65	4336.01675
1781146851	XAUUSD	M5	4128.75	4336.05051
1781147151	XAUUSD	M5	4118.32	4336.08427
1781147451	XAUUSD	M5	4120.30	4336.11803
1781147751	XAUUSD	M5	4128.99	4336.15180
1781148051	XAUUSD	M5	4126.73	4336.18556
1781148351	XAUUSD	M5	4130.25	4336.21932
1781148651	XAUUSD	M5	4129.23	4336.25308
1781148951	XAUUSD	M5	4132.52	4336.28684
1781149251	XAUUSD	M5	4129.82	4336.32061
1781149551	XAUUSD	M5	4127.54	4336.35437
1781149851	XAUUSD	M5	4129.31	4336.38813
1781150151	XAUUSD	M5	4127.92	4336.42189
1781150451	XAUUSD	M5	4122.36	4336.45566
1781150751	XAUUSD	M5	4120.51	4336.48942
1781151051	XAUUSD	M5	4120.31	4336.52318
1781151351	XAUUSD	M5	4121.98	4336.55694
1781151651	XAUUSD	M5	4132.17	4336.59070
1781151951	XAUUSD	M5	4120.20	4336.62447
1781152251	XAUUSD	M5	4118.08	4336.65823
1781152551	XAUUSD	M5	4113.91	4336.69199
1781152851	XAUUSD	M5	4111.84	4336.72575
1781153151	XAUUSD	M5	4110.89	4336.75951
1781153451	XAUUSD	M5	4111.19	4336.79328
1781153751	XAUUSD	M5	4105.31	4336.82704
1781154051	XAUUSD	M5	4102.34	4336.86080
1781154351	XAUUSD	M5	4111.41	4336.89456
1781154651	XAUUSD	M5	4109.83	4336.92833
1781154951	XAUUSD	M5	4111.66	4336.96209
1781155251	XAUUSD	M5	4119.80	4336.99585
1781155551	XAUUSD	M5	4114.49	4337.02961
1781155851	XAUUSD	M5	4115.96	4337.06337
1781156151	XAUUSD	M5	4112.66	4337.09714
1781156451	XAUUSD	M5	4112.79	4337.13090
1781156751	XAUUSD	M5	4112.47	4337.16466
1781157051	XAUUSD	M5	4109.23	4337.19842
1781157351	XAUUSD	M5	4107.46	4337.23218
1781157651	XAUUSD	M5	4104.98	4337.26595
1781157951	XAUUSD	M5	4104.41	4337.29971
1781158251	XAUUSD	M5	4101.49	4337.33347
1781158551	XAUUSD	M5	4101.23	4337.36723
1781158851	XAUUSD	M5	4096.25	4337.40100
1781159151	XAUUSD	M5	4095.13	4337.43476
1781159451	XAUUSD	M5	4089.00	4337.46852
1781159751	XAUUSD	M5	4089.85	4337.50228
1781160051	XAUUSD	M5	4084.95	4337.53604
1781160351	XAUUSD	M5	4084.73	4337.56981
1781160651	XAUUSD	M5	4086.30	4337.60357
1781160951	XAUUSD	M5	4086.38	4337.63733
1781161251	XAUUSD	M5	4091.63	4337.67109
1781161551	XAUUSD	M5	4088.42	4337.70485
1781161851	XAUUSD	M5	4087.29	4337.73862
1781162151	XAUUSD	M5	4082.84	4337.77238
1781162451	XAUUSD	M5	4077.59	4337.80614
1781162751	XAUUSD	M5	4071.12	4337.83990
1781163051	XAUUSD	M5	4072.13	4337.87367
1781163351	XAUUSD	M5	4073.98	4337.90743
1781163651	XAUUSD	M5	4076.46	4337.94119
1781163951	XAUUSD	M5	4078.46	4337.97495
1781164251	XAUUSD	M5	4076.13	4338.00871
1781164551	XAUUSD	M5	4076.47	4338.04248
1781164851	XAUUSD	M5	4072.83	4338.07624
1781165151	XAUUSD	M5	4067.94	4338.11000
1781165451	XAUUSD	M5	4069.09	4338.14376
1781165751	XAUUSD	M5	4071.24	4338.17752
1781169651	XAUUSD	M5	4063.41	4338.21129
1781169951	XAUUSD	M5	4050.98	4338.24505
1781170251	XAUUSD	M5	4056.10	4338.27881
1781170551	XAUUSD	M5	4047.61	4338.31257
1781170851	XAUUSD	M5	4038.36	4338.34633
1781171151	XAUUSD	M5	4044.93	4338.38010
1781171451	XAUUSD	M5	4050.73	4338.41386
1781171751	XAUUSD	M5	4065.45	4338.44762
1781172051	XAUUSD	M5	4062.93	4338.48138
1781172351	XAUUSD	M5	4062.10	4338.51515
1781172651	XAUUSD	M5	4053.82	4338.54891
1781172951	XAUUSD	M5	4046.54	4338.58267
1781173251	XAUUSD	M5	4049.66	4338.61643
1781173551	XAUUSD	M5	4040.57	4338.65019
1781173851	XAUUSD	M5	4030.16	4338.68396
1781174151	XAUUSD	M5	4039.13	4338.71772
1781174451	XAUUSD	M5	4043.53	4338.75148
1781174751	XAUUSD	M5	4061.60	4338.78524
1781175051	XAUUSD	M5	4058.03	4338.81900
1781175351	XAUUSD	M5	4060.76	4338.85277
1781175651	XAUUSD	M5	4056.24	4338.88653
1781175951	XAUUSD	M5	4050.19	4338.92029
1781176251	XAUUSD	M5	4051.02	4338.95405
1781176551	XAUUSD	M5	4047.12	4338.98782
1781176851	XAUUSD	M5	4043.72	4339.02158
1781177151	XAUUSD	M5	4043.09	4339.05534
1781177451	XAUUSD	M5	4052.25	4339.08910
1781177751	XAUUSD	M5	4065.20	4339.12286
1781178051	XAUUSD	M5	4061.46	4339.15663
1781178351	XAUUSD	M5	4067.63	4339.19039
1781178651	XAUUSD	M5	4064.22	4339.22415
1781178951	XAUUSD	M5	4063.45	4339.25791
1781179251	XAUUSD	M5	4063.41	4339.29167
1781179551	XAUUSD	M5	4071.43	4339.32544
1781179851	XAUUSD	M5	4069.26	4339.35920
1781180151	XAUUSD	M5	4075.79	4339.39296
1781180451	XAUUSD	M5	4079.27	4339.42672
1781180751	XAUUSD	M5	4078.72	4339.46049
1781181051	XAUUSD	M5	4086.85	4339.49425
1781181351	XAUUSD	M5	4094.24	4339.52801
1781181651	XAUUSD	M5	4102.65	4339.56177
1781181951	XAUUSD	M5	4104.59	4339.59553
1781182251	XAUUSD	M5	4111.11	4339.62930
1781182551	XAUUSD	M5	4114.95	4339.66306
1781182851	XAUUSD	M5	4113.80	4339.69682
1781183151	XAUUSD	M5	4111.01	4339.73058
1781183451	XAUUSD	M5	4103.99	4339.76434
1781183751	XAUUSD	M5	4101.95	4339.79811
1781184051	XAUUSD	M5	4100.85	4339.83187
1781184351	XAUUSD	M5	4094.68	4339.86563
1781184651	XAUUSD	M5	4089.56	4339.89939
1781184951	XAUUSD	M5	4093.93	4339.93316
1781185251	XAUUSD	M5	4090.07	4339.96692
1781185551	XAUUSD	M5	4082.25	4340.00068
1781185851	XAUUSD	M5	4073.00	4340.03444
1781186151	XAUUSD	M5	4066.73	4340.06820
1781186451	XAUUSD	M5	4059.48	4340.10197
1781186751	XAUUSD	M5	4054.88	4340.13573
1781187051	XAUUSD	M5	4062.64	4340.16949
1781187351	XAUUSD	M5	4067.81	4340.20325
1781187651	XAUUSD	M5	4075.02	4340.23701
1781187951	XAUUSD	M5	4076.54	4340.27078
1781188251	XAUUSD	M5	4065.66	4340.30454
1781188551	XAUUSD	M5	4065.61	4340.33830
1781188851	XAUUSD	M5	4062.83	4340.37206
1781189151	XAUUSD	M5	4063.38	4340.40583
1781189451	XAUUSD	M5	4067.28	4340.43959
1781189751	XAUUSD	M5	4070.49	4340.47335
1781190051	XAUUSD	M5	4067.40	4340.50711
1781190351	XAUUSD	M5	4065.66	4340.54087
1781190651	XAUUSD	M5	4073.08	4340.57464
1781190951	XAUUSD	M5	4072.81	4340.60840
1781191251	XAUUSD	M5	4072.71	4340.64216
1781191551	XAUUSD	M5	4080.02	4340.67592
1781191851	XAUUSD	M5	4082.89	4340.70968
1781192151	XAUUSD	M5	4081.75	4340.74345
1781192451	XAUUSD	M5	4081.29	4340.77721
1781192751	XAUUSD	M5	4077.64	4340.81097
1781193051	XAUUSD	M5	4077.79	4340.84473
1781193351	XAUUSD	M5	4078.71	4340.87850
1781193651	XAUUSD	M5	4082.01	4340.91226
1781193951	XAUUSD	M5	4083.50	4340.94602
1781194251	XAUUSD	M5	4083.79	4340.97978
1781194551	XAUUSD	M5	4082.73	4341.01354
1781194851	XAUUSD	M5	4077.83	4341.04731
1781195151	XAUUSD	M5	4079.61	4341.08107
1781195451	XAUUSD	M5	4077.44	4341.11483
1781195751	XAUUSD	M5	4079.43	4341.14859
1781196051	XAUUSD	M5	4077.06	4341.18235
1781196351	XAUUSD	M5	4075.17	4341.21612
1781196651	XAUUSD	M5	4095.02	4341.24988
1781196951	XAUUSD	M5	4093.72	4341.28364
1781197251	XAUUSD	M5	4099.58	4341.31740
1781197551	XAUUSD	M5	4100.49	4341.35117
1781197851	XAUUSD	M5	4094.02	4341.38493
1781198151	XAUUSD	M5	4094.32	4341.41869
1781198451	XAUUSD	M5	4084.67	4341.45245
1781198751	XAUUSD	M5	4080.80	4341.48621
1781199051	XAUUSD	M5	4084.48	4341.51998
1781199351	XAUUSD	M5	4086.70	4341.55374
1781199651	XAUUSD	M5	4091.27	4341.58750
1781199951	XAUUSD	M5	4086.87	4341.62126
1781200251	XAUUSD	M5	4084.24	4341.65502
1781200551	XAUUSD	M5	4088.27	4341.68879
1781200851	XAUUSD	M5	4092.79	4341.72255
1781201151	XAUUSD	M5	4091.88	4341.75631
1781201451	XAUUSD	M5	4097.56	4341.79007
1781201751	XAUUSD	M5	4094.27	4341.82383
1781202051	XAUUSD	M5	4094.94	4341.85760
1781202351	XAUUSD	M5	4093.62	4341.89136
1781202651	XAUUSD	M5	4096.84	4341.92512
1781202951	XAUUSD	M5	4105.06	4341.95888
1781203251	XAUUSD	M5	4107.76	4341.99265
1781203551	XAUUSD	M5	4107.55	4342.02641
1781203851	XAUUSD	M5	4107.16	4342.06017
1781204151	XAUUSD	M5	4104.72	4342.09393
1781204451	XAUUSD	M5	4107.62	4342.12769
1781204751	XAUUSD	M5	4103.54	4342.16146
1781205051	XAUUSD	M5	4103.11	4342.19522
1781205351	XAUUSD	M5	4105.03	4342.22898
1781205651	XAUUSD	M5	4106.14	4342.26274
1781205951	XAUUSD	M5	4111.78	4342.29650
1781206251	XAUUSD	M5	4106.28	4342.33027
1781206551	XAUUSD	M5	4105.77	4342.36403
1781206851	XAUUSD	M5	4102.93	4342.39779
1781207151	XAUUSD	M5	4097.66	4342.43155
1781207451	XAUUSD	M5	4095.36	4342.46532
1781207751	XAUUSD	M5	4095.45	4342.49908
1781208051	XAUUSD	M5	4090.64	4342.53284
1781208351	XAUUSD	M5	4089.32	4342.56660
1781208651	XAUUSD	M5	4086.91	4342.60036
1781208951	XAUUSD	M5	4084.64	4342.63413
1781209251	XAUUSD	M5	4085.21	4342.66789
1781209551	XAUUSD	M5	4080.94	4342.70165
1781209851	XAUUSD	M5	4086.04	4342.73541
1781210151	XAUUSD	M5	4086.76	4342.76917
1781210451	XAUUSD	M5	4085.13	4342.80294
1781210751	XAUUSD	M5	4079.48	4342.83670
1781211051	XAUUSD	M5	4080.69	4342.87046
1781211351	XAUUSD	M5	4088.69	4342.90422
1781211651	XAUUSD	M5	4091.70	4342.93799
1781211951	XAUUSD	M5	4094.04	4342.97175
1781212251	XAUUSD	M5	4094.05	4343.00551
1781212551	XAUUSD	M5	4091.69	4343.03927
1781212851	XAUUSD	M5	4091.86	4343.07303
1781213151	XAUUSD	M5	4090.63	4343.10680
1781213451	XAUUSD	M5	4092.21	4343.14056
1781213751	XAUUSD	M5	4086.93	4343.17432
1781214051	XAUUSD	M5	4093.76	4343.20808
1781214351	XAUUSD	M5	4087.99	4343.24184
1781214651	XAUUSD	M5	4092.40	4343.27561
1781214951	XAUUSD	M5	4090.99	4343.30937
1781215251	XAUUSD	M5	4090.56	4343.34313
1781215551	XAUUSD	M5	4088.60	4343.37689
1781215851	XAUUSD	M5	4089.80	4343.41066
1781216151	XAUUSD	M5	4089.97	4343.44442
1781216451	XAUUSD	M5	4091.91	4343.47818
1781216751	XAUUSD	M5	4091.34	4343.51194
1781217051	XAUUSD	M5	4086.59	4343.54570
1781217351	XAUUSD	M5	4086.81	4343.57947
1781217651	XAUUSD	M5	4086.38	4343.61323
1781217951	XAUUSD	M5	4090.39	4343.64699
1781218251	XAUUSD	M5	4088.30	4343.68075
1781218551	XAUUSD	M5	4083.40	4343.71451
1781218851	XAUUSD	M5	4084.94	4343.74828
1781219151	XAUUSD	M5	4085.16	4343.78204
1781219451	XAUUSD	M5	4086.19	4343.81580
1781219751	XAUUSD	M5	4080.34	4343.84956
1781220051	XAUUSD	M5	4086.53	4343.88333
1781220351	XAUUSD	M5	4079.94	4343.91709
1781220651	XAUUSD	M5	4076.41	4343.95085
1781220951	XAUUSD	M5	4075.14	4343.98461
1781221251	XAUUSD	M5	4069.00	4344.01837
1781221551	XAUUSD	M5	4069.08	4344.05214
1781221851	XAUUSD	M5	4062.56	4344.08590
1781222151	XAUUSD	M5	4065.94	4344.11966
1781222451	XAUUSD	M5	4073.40	4344.15342
1781222751	XAUUSD	M5	4077.31	4344.18718
1781223051	XAUUSD	M5	4080.14	4344.22095
1781223351	XAUUSD	M5	4082.22	4344.25471
1781223651	XAUUSD	M5	4083.88	4344.28847
1781223951	XAUUSD	M5	4085.84	4344.32223
1781224251	XAUUSD	M5	4073.21	4344.35600
1781224551	XAUUSD	M5	4072.88	4344.38976
1781224851	XAUUSD	M5	4075.95	4344.42352
1781225151	XAUUSD	M5	4075.71	4344.45728
1781225451	XAUUSD	M5	4075.30	4344.49104
1781225751	XAUUSD	M5	4072.51	4344.52481
1781226051	XAUUSD	M5	4076.28	4344.55857
1781226351	XAUUSD	M5	4083.92	4344.59233
1781226651	XAUUSD	M5	4084.96	4344.62609
1781226951	XAUUSD	M5	4083.18	4344.65985
1781227251	XAUUSD	M5	4078.35	4344.69362
1781227551	XAUUSD	M5	4062.87	4344.72738
1781227851	XAUUSD	M5	4061.06	4344.76114
1781228151	XAUUSD	M5	4063.54	4344.79490
