timestamp	symbol	timeframe	close	diag_asc_line_1	diag_asc_line_2	diag_asc_line_3	diag_desc_line_1	diag_desc_line_2	diag_desc_line_3	diag_high_map	diag_low_map
1772165698	XAUUSD	M5	5184.83	5226.58			5094.91			0	0
1772165998	XAUUSD	M5	5187.86	5226.76			5094.58			0	0
1772166298	XAUUSD	M5	5187.37	5226.93			5094.25			0	0
1772166598	XAUUSD	M5	5186.79	5227.11			5093.93			0	0
1772166898	XAUUSD	M5	5187.75	5227.29			5093.60			0	0
1772167198	XAUUSD	M5	5187.34	5227.46			5093.27			0	0
1772167498	XAUUSD	M5	5185.67	5227.64			5092.94			0	0
1772167798	XAUUSD	M5	5183.22	5227.82			5092.61			0	0
1772168098	XAUUSD	M5	5181.88	5227.99			5092.28			0	5181.05
1772168398	XAUUSD	M5	5184.54	5228.17			5091.95			0	0
1772168698	XAUUSD	M5	5185.09	5228.35			5091.62			0	0
1772168998	XAUUSD	M5	5187.34	5228.53			5091.30			0	0
1772169298	XAUUSD	M5	5186.48	5228.70			5090.97			0	0
1772169598	XAUUSD	M5	5189.16	5228.88			5090.64			0	0
1772169898	XAUUSD	M5	5194.80	5229.06			5090.31			0	0
1772170198	XAUUSD	M5	5196.26	5229.23			5089.98			0	0
1772170498	XAUUSD	M5	5194.54	5229.41			5089.65			0	0
1772170798	XAUUSD	M5	5191.87	5229.59			5089.32			0	0
1772171098	XAUUSD	M5	5191.26	5229.77			5088.99			0	0
1772171398	XAUUSD	M5	5194.86	5229.94			5088.67			0	0
1772171698	XAUUSD	M5	5197.92	5230.12			5088.34			5200.36	0
1772171998	XAUUSD	M5	5193.54	5230.30			5088.01			0	0
1772172298	XAUUSD	M5	5194.73	5230.47			5087.68			0	0
1772172598	XAUUSD	M5	5197.14	5230.65			5087.35			0	0
1772172898	XAUUSD	M5	5195.58	5230.83			5087.02			0	0
1772173198	XAUUSD	M5	5195.00	5231.01			5086.69			0	0
1772173498	XAUUSD	M5	5193.22	5231.18			5086.36			0	0
1772173798	XAUUSD	M5	5192.34	5231.36			5086.03			0	0
1772174098	XAUUSD	M5	5194.18	5231.54			5085.71			0	0
1772174398	XAUUSD	M5	5193.45	5231.71			5085.38			0	0
1772174698	XAUUSD	M5	5191.89	5231.89			5085.05			0	0
1772174998	XAUUSD	M5	5188.85	5232.07			5084.72			0	0
1772175298	XAUUSD	M5	5185.71	5232.24			5084.39			0	0
1772175598	XAUUSD	M5	5185.28	5232.42			5084.06			0	0
1772175898	XAUUSD	M5	5187.16	5232.60			5083.73			0	0
1772176198	XAUUSD	M5	5181.70	5232.78			5083.40			0	0
1772176498	XAUUSD	M5	5177.62	5232.95			5083.08			0	0
1772176798	XAUUSD	M5	5182.82	5233.13			5082.75			0	0
1772177098	XAUUSD	M5	5178.64	5233.31			5082.42			0	0
1772177398	XAUUSD	M5	5180.19	5233.48			5082.09			0	0
1772177698	XAUUSD	M5	5182.70	5233.66			5081.76			0	0
1772177998	XAUUSD	M5	5180.52	5233.84			5081.43			0	0
1772178298	XAUUSD	M5	5181.24	5234.02			5081.10			0	0
1772178598	XAUUSD	M5	5179.65	5234.19			5080.77			0	0
1772178898	XAUUSD	M5	5176.10	5234.37			5080.44			0	0
1772179198	XAUUSD	M5	5180.66	5234.55			5080.12			0	0
1772179498	XAUUSD	M5	5180.62	5234.72			5079.79			0	0
1772179798	XAUUSD	M5	5178.43	5234.90			5079.46			0	0
1772180098	XAUUSD	M5	5178.90	5235.08			5079.13			0	0
1772180398	XAUUSD	M5	5175.00	5235.26			5078.80			0	0
1772180698	XAUUSD	M5	5177.61	5235.43			5078.47			0	0
1772180998	XAUUSD	M5	5181.78	5235.61			5078.14			0	0
1772181298	XAUUSD	M5	5180.34	5235.79			5077.81			0	0
1772181598	XAUUSD	M5	5180.32	5235.96			5077.49			0	0
1772181898	XAUUSD	M5	5180.42	5236.14			5077.16			0	0
