No	TimeStamp	Symbol	Timeframe	Close	sr_support_1	sr_support_2	sr_support_3	sr_support_4	sr_resistance_1	sr_resistance_2	sr_resistance_3	sr_resistance_4
228	2025.12.30 18:00:00	USDJPY.i	H1	156.261	155.494	154.419	153.484	152.621	156.378	157.143	158.165	158.978
229	2025.12.30 19:00:00	USDJPY.i	H1	156.336	155.494	154.419	153.484	152.621	156.378	157.143	158.165	158.978
230	2025.12.30 20:00:00	USDJPY.i	H1	156.400	156.378	155.494	154.419	153.484	157.143	158.165	158.978	0
231	2025.12.30 21:00:00	USDJPY.i	H1	156.499	156.378	155.494	154.419	153.484	157.143	158.165	158.978	0
232	2025.12.30 22:00:00	USDJPY.i	H1	156.467	156.378	155.494	154.419	153.484	157.143	158.165	158.978	0
233	2025.12.30 23:00:00	USDJPY.i	H1	156.409	156.378	155.494	154.419	153.484	157.143	158.165	158.978	0
234	2025.12.31 00:00:00	USDJPY.i	H1	156.364	155.494	154.419	153.484	152.621	156.378	157.143	158.165	158.978
235	2025.12.31 01:00:00	USDJPY.i	H1	156.397	156.378	155.494	154.419	153.484	157.143	158.165	158.978	0
236	2025.12.31 02:00:00	USDJPY.i	H1	156.391	156.378	155.494	154.419	153.484	157.143	158.165	158.978	0
237	2025.12.31 03:00:00	USDJPY.i	H1	156.432	156.378	155.494	154.419	153.484	157.143	158.165	158.978	0
238	2025.12.31 04:00:00	USDJPY.i	H1	156.486	156.378	155.494	154.419	153.484	157.143	158.165	158.978	0
239	2025.12.31 05:00:00	USDJPY.i	H1	156.493	156.378	155.494	154.419	153.484	157.143	158.165	158.978	0
240	2025.12.31 06:00:00	USDJPY.i	H1	156.613	156.378	155.494	154.419	153.484	157.143	158.165	158.978	0
241	2025.12.31 07:00:00	USDJPY.i	H1	156.591	156.378	155.494	154.419	153.484	157.143	158.165	158.978	0
242	2025.12.31 08:00:00	USDJPY.i	H1	156.610	156.378	155.494	154.419	153.484	157.143	158.165	158.978	0
243	2025.12.31 09:00:00	USDJPY.i	H1	156.570	156.378	155.494	154.419	153.484	157.143	158.165	158.978	0
244	2025.12.31 10:00:00	USDJPY.i	H1	156.597	156.378	155.494	154.419	153.484	157.143	158.165	158.978	0
245	2025.12.31 11:00:00	USDJPY.i	H1	156.633	156.378	155.494	154.419	153.484	157.143	158.165	158.978	0
246	2025.12.31 12:00:00	USDJPY.i	H1	156.654	156.378	155.494	154.419	153.484	157.143	158.165	158.978	0
247	2025.12.31 13:00:00	USDJPY.i	H1	156.610	156.378	155.494	154.419	153.484	157.143	158.165	158.978	0
248	2025.12.31 14:00:00	USDJPY.i	H1	156.601	156.378	155.494	154.419	153.484	157.143	158.165	158.978	0
249	2025.12.31 15:00:00	USDJPY.i	H1	156.810	156.378	155.494	154.419	153.484	157.143	158.165	158.978	0
250	2025.12.31 16:00:00	USDJPY.i	H1	156.925	156.378	155.494	154.419	153.484	157.143	158.165	158.978	0
251	2025.12.31 17:00:00	USDJPY.i	H1	156.743	156.378	155.494	154.419	153.484	157.143	158.165	158.978	0
252	2025.12.31 18:00:00	USDJPY.i	H1	156.807	156.378	155.494	154.419	153.484	157.143	158.165	158.978	0
253	2025.12.31 19:00:00	USDJPY.i	H1	156.824	156.378	155.494	154.419	153.484	157.143	158.165	158.978	0
254	2025.12.31 20:00:00	USDJPY.i	H1	156.888	156.378	155.494	154.419	153.484	157.143	158.165	158.978	0
255	2025.12.31 21:00:00	USDJPY.i	H1	156.752	156.378	155.494	154.419	153.484	157.143	158.165	158.978	0
256	2025.12.31 22:00:00	USDJPY.i	H1	156.633	156.378	155.494	154.419	153.484	157.143	158.165	158.978	0
257	2025.12.31 23:00:00	USDJPY.i	H1	156.652	156.378	155.494	154.419	153.484	157.143	158.165	158.978	0
258	2026.01.02 00:00:00	USDJPY.i	H1	156.672	156.378	155.494	154.419	153.484	157.143	158.165	158.978	0
259	2026.01.02 01:00:00	USDJPY.i	H1	156.722	156.378	155.494	154.419	153.484	157.143	158.165	158.978	0
260	2026.01.02 02:00:00	USDJPY.i	H1	156.568	156.378	155.494	154.419	153.484	157.143	158.165	158.978	0
261	2026.01.02 03:00:00	USDJPY.i	H1	156.634	156.378	155.494	154.419	153.484	157.143	158.165	158.978	0
262	2026.01.02 04:00:00	USDJPY.i	H1	156.680	156.378	155.494	154.419	153.484	157.143	158.165	158.978	0
263	2026.01.02 05:00:00	USDJPY.i	H1	156.717	156.378	155.494	154.419	153.484	157.143	158.165	158.978	0
264	2026.01.02 06:00:00	USDJPY.i	H1	156.822	156.378	155.494	154.419	153.484	157.143	158.165	158.978	0
265	2026.01.02 07:00:00	USDJPY.i	H1	156.912	156.378	155.494	154.419	153.484	157.143	158.165	158.978	0
266	2026.01.02 08:00:00	USDJPY.i	H1	156.953	156.378	155.494	154.419	153.484	157.143	158.165	158.978	0
267	2026.01.02 09:00:00	USDJPY.i	H1	156.862	156.378	155.494	154.419	153.484	157.143	158.165	158.978	0
268	2026.01.02 10:00:00	USDJPY.i	H1	156.875	156.378	155.494	154.419	153.484	157.143	158.165	158.978	0
269	2026.01.02 11:00:00	USDJPY.i	H1	156.915	156.378	155.494	154.419	153.484	157.143	158.165	158.978	0
270	2026.01.02 12:00:00	USDJPY.i	H1	156.845	156.378	155.494	154.419	153.484	157.143	158.165	158.978	0
271	2026.01.02 13:00:00	USDJPY.i	H1	156.920	156.378	155.494	154.419	153.484	157.143	158.165	158.978	0
272	2026.01.02 14:00:00	USDJPY.i	H1	156.940	156.378	155.494	154.419	153.484	157.143	158.165	158.978	0
273	2026.01.02 15:00:00	USDJPY.i	H1	156.908	156.378	155.494	154.419	153.484	157.143	158.165	158.978	0
274	2026.01.02 16:00:00	USDJPY.i	H1	156.853	156.378	155.494	154.419	153.484	157.143	158.165	158.978	0
275	2026.01.02 17:00:00	USDJPY.i	H1	156.590	156.378	155.494	154.419	153.484	157.143	158.165	158.978	0
276	2026.01.02 18:00:00	USDJPY.i	H1	156.723	156.378	155.494	154.419	153.484	157.143	158.165	158.978	0
277	2026.01.02 19:00:00	USDJPY.i	H1	156.771	156.378	155.494	154.419	153.484	157.143	158.165	158.978	0
278	2026.01.02 20:00:00	USDJPY.i	H1	156.894	156.378	155.494	154.419	153.484	157.143	158.165	158.978	0
279	2026.01.02 21:00:00	USDJPY.i	H1	156.855	156.378	155.494	154.419	153.484	157.143	158.165	158.978	0
280	2026.01.02 22:00:00	USDJPY.i	H1	156.874	156.378	155.494	154.419	153.484	157.143	158.165	158.978	0
281	2026.01.02 23:00:00	USDJPY.i	H1	156.810	156.378	155.494	154.419	153.484	157.143	158.165	158.978	0
282	2026.01.05 00:00:00	USDJPY.i	H1	156.735	156.378	155.494	154.419	153.484	157.143	158.165	158.978	0
283	2026.01.05 01:00:00	USDJPY.i	H1	157.003	156.378	155.494	154.419	153.484	157.143	158.165	158.978	0
284	2026.01.05 02:00:00	USDJPY.i	H1	157.149	157.143	156.378	155.494	154.419	158.165	158.978	0	0
285	2026.01.05 03:00:00	USDJPY.i	H1	157.016	156.378	155.494	154.419	153.484	157.143	158.165	158.978	0
286	2026.01.05 04:00:00	USDJPY.i	H1	157.149	157.143	156.378	155.494	154.419	158.165	158.978	0	0
287	2026.01.05 05:00:00	USDJPY.i	H1	157.232	157.143	156.378	155.494	154.419	158.165	158.978	0	0
288	2026.01.05 06:00:00	USDJPY.i	H1	157.282	157.143	156.378	155.494	154.419	158.165	158.978	0	0
289	2026.01.05 07:00:00	USDJPY.i	H1	157.180	157.143	156.378	155.494	154.419	158.165	158.978	0	0
290	2026.01.05 08:00:00	USDJPY.i	H1	157.034	156.378	155.494	154.419	153.484	157.143	158.165	158.978	0
291	2026.01.05 09:00:00	USDJPY.i	H1	156.993	156.378	155.494	154.419	153.484	157.143	158.165	158.978	0
292	2026.01.05 10:00:00	USDJPY.i	H1	156.832	156.378	155.494	154.419	153.484	157.143	158.165	158.978	0
293	2026.01.05 11:00:00	USDJPY.i	H1	156.926	156.378	155.494	154.419	153.484	157.143	158.165	158.978	0
294	2026.01.05 12:00:00	USDJPY.i	H1	156.606	156.378	155.494	154.419	153.484	157.143	158.165	158.978	0
295	2026.01.05 13:00:00	USDJPY.i	H1	156.621	156.378	155.494	154.419	153.484	157.143	158.165	158.978	0
296	2026.01.05 14:00:00	USDJPY.i	H1	156.648	156.378	155.494	154.419	153.484	157.143	158.165	158.978	0
297	2026.01.05 15:00:00	USDJPY.i	H1	156.824	156.378	155.494	154.419	153.484	157.143	158.165	158.978	0
298	2026.01.05 16:00:00	USDJPY.i	H1	156.747	156.378	155.494	154.419	153.484	157.143	158.165	158.978	0
299	2026.01.05 17:00:00	USDJPY.i	H1	156.579	156.378	155.494	154.419	153.484	157.143	158.165	158.978	0
300	2026.01.05 18:00:00	USDJPY.i	H1	156.323	155.494	154.419	153.484	152.621	156.378	157.143	158.165	158.978
301	2026.01.05 19:00:00	USDJPY.i	H1	156.330	155.494	154.419	153.484	152.621	156.378	157.143	158.165	158.978
302	2026.01.05 20:00:00	USDJPY.i	H1	156.187	155.494	154.419	153.484	152.621	156.378	157.143	158.165	158.978
303	2026.01.05 21:00:00	USDJPY.i	H1	156.235	155.494	154.419	153.484	152.621	156.378	157.143	158.165	158.978
304	2026.01.05 22:00:00	USDJPY.i	H1	156.339	155.494	154.419	153.484	152.621	156.378	157.143	158.165	158.978
305	2026.01.05 23:00:00	USDJPY.i	H1	156.390	156.378	155.494	154.419	153.484	157.143	158.165	158.978	0
306	2026.01.06 00:00:00	USDJPY.i	H1	156.508	156.378	155.494	154.419	153.484	157.143	158.165	158.978	0
307	2026.01.06 01:00:00	USDJPY.i	H1	156.615	156.378	155.494	154.419	153.484	157.143	158.165	158.978	0
308	2026.01.06 02:00:00	USDJPY.i	H1	156.535	156.378	155.494	154.419	153.484	157.143	158.165	158.978	0
309	2026.01.06 03:00:00	USDJPY.i	H1	156.451	156.378	155.494	154.419	153.484	157.143	158.165	158.978	0
310	2026.01.06 04:00:00	USDJPY.i	H1	156.311	155.494	154.419	153.484	152.621	156.378	157.143	158.165	158.978
311	2026.01.06 05:00:00	USDJPY.i	H1	156.361	155.494	154.419	153.484	152.621	156.378	157.143	158.165	158.978
312	2026.01.06 06:00:00	USDJPY.i	H1	156.382	156.378	155.494	154.419	153.484	157.143	158.165	158.978	0
313	2026.01.06 07:00:00	USDJPY.i	H1	156.430	156.378	155.494	154.419	153.484	157.143	158.165	158.978	0
314	2026.01.06 08:00:00	USDJPY.i	H1	156.371	155.494	154.419	153.484	152.621	156.378	157.143	158.165	158.978
315	2026.01.06 09:00:00	USDJPY.i	H1	156.335	155.494	154.419	153.484	152.621	156.378	157.143	158.165	158.978
316	2026.01.06 10:00:00	USDJPY.i	H1	156.322	155.494	154.419	153.484	152.621	156.378	157.143	158.165	158.978
317	2026.01.06 11:00:00	USDJPY.i	H1	156.378	155.494	154.419	153.484	152.621	157.143	158.165	158.978	0
318	2026.01.06 12:00:00	USDJPY.i	H1	156.447	156.378	155.494	154.419	153.484	157.143	158.165	158.978	0
319	2026.01.06 13:00:00	USDJPY.i	H1	156.452	156.378	155.494	154.419	153.484	157.143	158.165	158.978	0
320	2026.01.06 14:00:00	USDJPY.i	H1	156.497	156.378	155.494	154.419	153.484	157.143	158.165	158.978	0
321	2026.01.06 15:00:00	USDJPY.i	H1	156.373	155.494	154.419	153.484	152.621	156.378	157.143	158.165	158.978
322	2026.01.06 16:00:00	USDJPY.i	H1	156.410	156.378	155.494	154.419	153.484	157.143	158.165	158.978	0
323	2026.01.06 17:00:00	USDJPY.i	H1	156.578	156.378	155.494	154.419	153.484	157.143	158.165	158.978	0
324	2026.01.06 18:00:00	USDJPY.i	H1	156.705	156.378	155.494	154.419	153.484	157.143	158.165	158.978	0
325	2026.01.06 19:00:00	USDJPY.i	H1	156.692	156.378	155.494	154.419	153.484	157.143	158.165	158.978	0
326	2026.01.06 20:00:00	USDJPY.i	H1	156.738	156.378	155.494	154.419	153.484	157.143	158.165	158.978	0
327	2026.01.06 21:00:00	USDJPY.i	H1	156.629	156.378	155.494	154.419	153.484	157.143	158.165	158.978	0
328	2026.01.06 22:00:00	USDJPY.i	H1	156.651	156.378	155.494	154.419	153.484	157.143	158.165	158.978	0
329	2026.01.06 23:00:00	USDJPY.i	H1	156.651	156.378	155.494	154.419	153.484	157.143	158.165	158.978	0
330	2026.01.07 00:00:00	USDJPY.i	H1	156.613	156.378	155.494	154.419	153.484	157.143	158.165	158.978	0
331	2026.01.07 01:00:00	USDJPY.i	H1	156.665	156.378	155.494	154.419	153.484	157.143	158.165	158.978	0
332	2026.01.07 02:00:00	USDJPY.i	H1	156.637	156.378	155.494	154.419	153.484	157.143	158.165	158.978	0
333	2026.01.07 03:00:00	USDJPY.i	H1	156.719	156.378	155.494	154.419	153.484	157.143	158.165	158.978	0
334	2026.01.07 04:00:00	USDJPY.i	H1	156.646	156.378	155.494	154.419	153.484	157.143	158.165	158.978	0
335	2026.01.07 05:00:00	USDJPY.i	H1	156.562	156.378	155.494	154.419	153.484	157.143	158.165	158.978	0
336	2026.01.07 06:00:00	USDJPY.i	H1	156.541	156.378	155.494	154.419	153.484	157.143	158.165	158.978	0
337	2026.01.07 07:00:00	USDJPY.i	H1	156.385	156.378	155.494	154.419	153.484	157.143	158.165	158.978	0
338	2026.01.07 08:00:00	USDJPY.i	H1	156.344	155.494	154.419	153.484	152.621	156.378	157.143	158.165	158.978
339	2026.01.07 09:00:00	USDJPY.i	H1	156.485	156.378	155.494	154.419	153.484	157.143	158.165	158.978	0
340	2026.01.07 10:00:00	USDJPY.i	H1	156.525	156.378	155.494	154.419	153.484	157.143	158.165	158.978	0
341	2026.01.07 11:00:00	USDJPY.i	H1	156.464	156.378	155.494	154.419	153.484	157.143	158.165	158.978	0
342	2026.01.07 12:00:00	USDJPY.i	H1	156.529	156.378	155.494	154.419	153.484	157.143	158.165	158.978	0
343	2026.01.07 13:00:00	USDJPY.i	H1	156.517	156.378	155.494	154.419	153.484	157.143	158.165	158.978	0
344	2026.01.07 14:00:00	USDJPY.i	H1	156.510	156.378	155.494	154.419	153.484	157.143	158.165	158.978	0
345	2026.01.07 15:00:00	USDJPY.i	H1	156.417	156.378	155.494	154.419	153.484	157.143	158.165	158.978	0
346	2026.01.07 16:00:00	USDJPY.i	H1	156.408	156.378	155.494	154.419	153.484	157.143	158.165	158.978	0
347	2026.01.07 17:00:00	USDJPY.i	H1	156.680	156.378	155.494	154.419	153.484	157.143	158.165	158.978	0
348	2026.01.07 18:00:00	USDJPY.i	H1	156.733	156.378	155.494	154.419	153.484	157.143	158.165	158.978	0
349	2026.01.07 19:00:00	USDJPY.i	H1	156.621	156.378	155.494	154.419	153.484	157.143	158.165	158.978	0
350	2026.01.07 20:00:00	USDJPY.i	H1	156.697	156.378	155.494	154.419	153.484	157.143	158.165	158.978	0
351	2026.01.07 21:00:00	USDJPY.i	H1	156.741	156.378	155.494	154.419	153.484	157.143	158.165	158.978	0
352	2026.01.07 22:00:00	USDJPY.i	H1	156.778	156.378	155.494	154.419	153.484	157.143	158.165	158.978	0
353	2026.01.07 23:00:00	USDJPY.i	H1	156.737	156.378	155.494	154.419	153.484	157.143	158.165	158.978	0
354	2026.01.08 00:00:00	USDJPY.i	H1	156.664	156.378	155.494	154.419	153.484	157.143	158.165	158.978	0
355	2026.01.08 01:00:00	USDJPY.i	H1	156.697	156.378	155.494	154.419	153.484	157.143	158.165	158.978	0
356	2026.01.08 02:00:00	USDJPY.i	H1	156.787	156.378	155.494	154.419	153.484	157.143	158.165	158.978	0
357	2026.01.08 03:00:00	USDJPY.i	H1	156.911	156.378	155.494	154.419	153.484	157.143	158.165	158.978	0
358	2026.01.08 04:00:00	USDJPY.i	H1	156.839	156.378	155.494	154.419	153.484	157.143	158.165	158.978	0
359	2026.01.08 05:00:00	USDJPY.i	H1	156.719	156.378	155.494	154.419	153.484	157.143	158.165	158.978	0
360	2026.01.08 06:00:00	USDJPY.i	H1	156.693	156.378	155.494	154.419	153.484	157.143	158.165	158.978	0
361	2026.01.08 07:00:00	USDJPY.i	H1	156.670	156.378	155.494	154.419	153.484	157.143	158.165	158.978	0
362	2026.01.08 08:00:00	USDJPY.i	H1	156.581	156.378	155.494	154.419	153.484	157.143	158.165	158.978	0
363	2026.01.08 09:00:00	USDJPY.i	H1	156.469	156.378	155.494	154.419	153.484	157.143	158.165	158.978	0
364	2026.01.08 10:00:00	USDJPY.i	H1	156.705	156.378	155.494	154.419	153.484	157.143	158.165	158.978	0
365	2026.01.08 11:00:00	USDJPY.i	H1	156.746	156.378	155.494	154.419	153.484	157.143	158.165	158.978	0
366	2026.01.08 12:00:00	USDJPY.i	H1	156.685	156.378	155.494	154.419	153.484	157.143	158.165	158.978	0
367	2026.01.08 13:00:00	USDJPY.i	H1	156.762	156.378	155.494	154.419	153.484	157.143	158.165	158.978	0
368	2026.01.08 14:00:00	USDJPY.i	H1	156.722	156.378	155.494	154.419	153.484	157.143	158.165	158.978	0
369	2026.01.08 15:00:00	USDJPY.i	H1	156.963	156.378	155.494	154.419	153.484	157.143	158.165	158.978	0
370	2026.01.08 16:00:00	USDJPY.i	H1	156.975	156.378	155.494	154.419	153.484	157.143	158.165	158.978	0
371	2026.01.08 17:00:00	USDJPY.i	H1	156.863	156.378	155.494	154.419	153.484	157.143	158.165	158.978	0
372	2026.01.08 18:00:00	USDJPY.i	H1	156.903	156.378	155.494	154.419	153.484	157.143	158.165	158.978	0
373	2026.01.08 19:00:00	USDJPY.i	H1	156.810	156.378	155.494	154.419	153.484	157.143	158.165	158.978	0
374	2026.01.08 20:00:00	USDJPY.i	H1	156.893	156.378	155.494	154.419	153.484	157.143	158.165	158.978	0
375	2026.01.08 21:00:00	USDJPY.i	H1	156.966	156.378	155.494	154.419	153.484	157.143	158.165	158.978	0
376	2026.01.08 22:00:00	USDJPY.i	H1	156.954	156.378	155.494	154.419	153.484	157.143	158.165	158.978	0
377	2026.01.08 23:00:00	USDJPY.i	H1	156.845	156.378	155.494	154.419	153.484	157.143	158.165	158.978	0
378	2026.01.09 00:00:00	USDJPY.i	H1	156.842	156.378	155.494	154.419	153.484	157.143	158.165	158.978	0
379	2026.01.09 01:00:00	USDJPY.i	H1	156.866	156.378	155.494	154.419	153.484	157.143	158.165	158.978	0
380	2026.01.09 02:00:00	USDJPY.i	H1	157.008	156.378	155.494	154.419	153.484	157.143	158.165	158.978	0
381	2026.01.09 03:00:00	USDJPY.i	H1	157.163	157.143	156.378	155.494	154.419	158.165	158.978	0	0
382	2026.01.09 04:00:00	USDJPY.i	H1	157.184	157.143	156.378	155.494	154.419	158.165	158.978	0	0
383	2026.01.09 05:00:00	USDJPY.i	H1	157.237	157.143	156.378	155.494	154.419	158.165	158.978	0	0
384	2026.01.09 06:00:00	USDJPY.i	H1	157.212	157.143	156.378	155.494	154.419	158.165	158.978	0	0
385	2026.01.09 07:00:00	USDJPY.i	H1	157.377	157.143	156.378	155.494	154.419	158.165	158.978	0	0
386	2026.01.09 08:00:00	USDJPY.i	H1	157.402	157.143	156.378	155.494	154.419	158.165	158.978	0	0
387	2026.01.09 09:00:00	USDJPY.i	H1	157.479	157.143	156.378	155.494	154.419	158.165	158.978	0	0
388	2026.01.09 10:00:00	USDJPY.i	H1	157.644	157.143	156.378	155.494	154.419	158.165	158.978	0	0
389	2026.01.09 11:00:00	USDJPY.i	H1	157.709	157.143	156.378	155.494	154.419	158.165	158.978	0	0
390	2026.01.09 12:00:00	USDJPY.i	H1	157.653	157.143	156.378	155.494	154.419	158.165	158.978	0	0
391	2026.01.09 13:00:00	USDJPY.i	H1	157.578	157.143	156.378	155.494	154.419	158.165	158.978	0	0
392	2026.01.09 14:00:00	USDJPY.i	H1	157.648	157.143	156.378	155.494	154.419	158.165	158.978	0	0
393	2026.01.09 15:00:00	USDJPY.i	H1	157.490	157.143	156.378	155.494	154.419	158.165	158.978	0	0
394	2026.01.09 16:00:00	USDJPY.i	H1	157.924	157.143	156.378	155.494	154.419	158.165	158.978	0	0
395	2026.01.09 17:00:00	USDJPY.i	H1	157.871	157.143	156.378	155.494	154.419	158.165	158.978	0	0
396	2026.01.09 18:00:00	USDJPY.i	H1	158.078	157.143	156.378	155.494	154.419	158.165	158.978	0	0
397	2026.01.09 19:00:00	USDJPY.i	H1	158.052	157.143	156.378	155.494	154.419	158.165	158.978	0	0
398	2026.01.09 20:00:00	USDJPY.i	H1	157.916	157.143	156.378	155.494	154.419	158.165	158.978	0	0
399	2026.01.09 21:00:00	USDJPY.i	H1	157.885	157.143	156.378	155.494	154.419	158.165	158.978	0	0
400	2026.01.09 22:00:00	USDJPY.i	H1	157.886	157.143	156.378	155.494	154.419	158.165	158.978	0	0
401	2026.01.09 23:00:00	USDJPY.i	H1	157.912	157.143	156.378	155.494	154.419	158.165	158.978	0	0
402	2026.01.12 00:00:00	USDJPY.i	H1	158.048	157.143	156.378	155.494	154.419	158.165	158.978	0	0
403	2026.01.12 01:00:00	USDJPY.i	H1	158.138	157.143	156.378	155.494	154.419	158.165	158.978	0	0
404	2026.01.12 02:00:00	USDJPY.i	H1	157.578	157.143	156.378	155.494	154.419	158.165	158.978	0	0
405	2026.01.12 03:00:00	USDJPY.i	H1	157.747	157.143	156.378	155.494	154.419	158.165	158.978	0	0
406	2026.01.12 04:00:00	USDJPY.i	H1	158.050	157.143	156.378	155.494	154.419	158.165	158.978	0	0
407	2026.01.12 05:00:00	USDJPY.i	H1	158.120	157.143	156.378	155.494	154.419	158.165	158.978	0	0
408	2026.01.12 06:00:00	USDJPY.i	H1	158.121	157.143	156.378	155.494	154.419	158.165	158.978	0	0
409	2026.01.12 07:00:00	USDJPY.i	H1	158.007	157.143	156.378	155.494	154.419	158.165	158.978	0	0
410	2026.01.12 08:00:00	USDJPY.i	H1	158.016	157.143	156.378	155.494	154.419	158.165	158.978	0	0
411	2026.01.12 09:00:00	USDJPY.i	H1	157.846	157.143	156.378	155.494	154.419	158.165	158.978	0	0
412	2026.01.12 10:00:00	USDJPY.i	H1	157.778	157.143	156.378	155.494	154.419	158.165	158.978	0	0
413	2026.01.12 11:00:00	USDJPY.i	H1	157.894	157.143	156.378	155.494	154.419	158.165	158.978	0	0
414	2026.01.12 12:00:00	USDJPY.i	H1	157.852	157.143	156.378	155.494	154.419	158.165	158.978	0	0
415	2026.01.12 13:00:00	USDJPY.i	H1	157.896	157.143	156.378	155.494	154.419	158.165	158.978	0	0
416	2026.01.12 14:00:00	USDJPY.i	H1	157.859	157.143	156.378	155.494	154.419	158.165	158.978	0	0
417	2026.01.12 15:00:00	USDJPY.i	H1	157.843	157.143	156.378	155.494	154.419	158.165	158.978	0	0
418	2026.01.12 16:00:00	USDJPY.i	H1	157.939	157.143	156.378	155.494	154.419	158.165	158.978	0	0
419	2026.01.12 17:00:00	USDJPY.i	H1	157.974	157.143	156.378	155.494	154.419	158.165	158.978	0	0
420	2026.01.12 18:00:00	USDJPY.i	H1	158.156	157.143	156.378	155.494	154.419	158.165	158.978	0	0
421	2026.01.12 19:00:00	USDJPY.i	H1	158.089	157.143	156.378	155.494	154.419	158.165	158.978	0	0
422	2026.01.12 20:00:00	USDJPY.i	H1	158.134	157.143	156.378	155.494	154.419	158.165	158.978	0	0
423	2026.01.12 21:00:00	USDJPY.i	H1	158.140	157.143	156.378	155.494	154.419	158.165	158.978	0	0
424	2026.01.12 22:00:00	USDJPY.i	H1	158.186	158.165	157.143	156.378	155.494	158.978	0	0	0
425	2026.01.12 23:00:00	USDJPY.i	H1	158.149	157.143	156.378	155.494	154.419	158.165	158.978	0	0
426	2026.01.13 00:00:00	USDJPY.i	H1	158.070	157.143	156.378	155.494	154.419	158.165	158.978	0	0
427	2026.01.13 01:00:00	USDJPY.i	H1	157.977	157.143	156.378	155.494	154.419	158.165	158.978	0	0
428	2026.01.13 02:00:00	USDJPY.i	H1	158.160	157.143	156.378	155.494	154.419	158.165	158.978	0	0
429	2026.01.13 03:00:00	USDJPY.i	H1	158.485	158.165	157.143	156.378	155.494	158.978	0	0	0
430	2026.01.13 04:00:00	USDJPY.i	H1	158.672	158.165	157.143	156.378	155.494	158.978	0	0	0
431	2026.01.13 05:00:00	USDJPY.i	H1	158.812	158.165	157.143	156.378	155.494	158.978	0	0	0
432	2026.01.13 06:00:00	USDJPY.i	H1	158.720	158.165	157.143	156.378	155.494	158.978	0	0	0
433	2026.01.13 07:00:00	USDJPY.i	H1	158.785	158.165	157.143	156.378	155.494	158.978	0	0	0
434	2026.01.13 08:00:00	USDJPY.i	H1	158.760	158.165	157.143	156.378	155.494	158.978	0	0	0
435	2026.01.13 09:00:00	USDJPY.i	H1	158.944	158.165	157.143	156.378	155.494	158.978	0	0	0
436	2026.01.13 10:00:00	USDJPY.i	H1	158.929	158.165	157.143	156.378	155.494	158.978	0	0	0
437	2026.01.13 11:00:00	USDJPY.i	H1	158.892	158.165	157.143	156.378	155.494	158.978	0	0	0
438	2026.01.13 12:00:00	USDJPY.i	H1	158.806	158.165	157.143	156.378	155.494	158.978	0	0	0
439	2026.01.13 13:00:00	USDJPY.i	H1	158.858	158.165	157.143	156.378	155.494	158.978	0	0	0
440	2026.01.13 14:00:00	USDJPY.i	H1	158.895	158.165	157.143	156.378	155.494	158.978	0	0	0
441	2026.01.13 15:00:00	USDJPY.i	H1	158.882	158.165	157.143	156.378	155.494	158.978	0	0	0
442	2026.01.13 16:00:00	USDJPY.i	H1	158.910	158.165	157.143	156.378	155.494	158.978	0	0	0
443	2026.01.13 17:00:00	USDJPY.i	H1	158.926	158.165	157.143	156.378	155.494	158.978	0	0	0
444	2026.01.13 18:00:00	USDJPY.i	H1	159.069	158.978	158.165	157.143	156.378	0	0	0	0
445	2026.01.13 19:00:00	USDJPY.i	H1	159.028	158.978	158.165	157.143	156.378	0	0	0	0
446	2026.01.13 20:00:00	USDJPY.i	H1	159.045	158.978	158.165	157.143	156.378	0	0	0	0
447	2026.01.13 21:00:00	USDJPY.i	H1	159.115	158.978	158.165	157.143	156.378	0	0	0	0
448	2026.01.13 22:00:00	USDJPY.i	H1	159.118	158.978	158.165	157.143	156.378	0	0	0	0
449	2026.01.13 23:00:00	USDJPY.i	H1	159.155	158.978	158.165	157.143	156.378	0	0	0	0
450	2026.01.14 00:00:00	USDJPY.i	H1	159.088	158.978	158.165	157.143	156.378	0	0	0	0
451	2026.01.14 01:00:00	USDJPY.i	H1	159.199	158.978	158.165	157.143	156.378	0	0	0	0
452	2026.01.14 02:00:00	USDJPY.i	H1	159.193	158.978	158.165	157.143	156.378	0	0	0	0
453	2026.01.14 03:00:00	USDJPY.i	H1	159.339	158.978	158.165	157.143	156.378	0	0	0	0
454	2026.01.14 04:00:00	USDJPY.i	H1	159.208	158.978	158.165	157.143	156.378	0	0	0	0
455	2026.01.14 05:00:00	USDJPY.i	H1	159.162	158.978	158.165	157.143	156.378	0	0	0	0
456	2026.01.14 06:00:00	USDJPY.i	H1	159.204	158.978	158.165	157.143	156.378	0	0	0	0
457	2026.01.14 07:00:00	USDJPY.i	H1	159.333	158.978	158.165	157.143	156.378	0	0	0	0
458	2026.01.14 08:00:00	USDJPY.i	H1	159.144	158.978	158.165	157.143	156.378	0	0	0	0
459	2026.01.14 09:00:00	USDJPY.i	H1	159.175	158.978	158.165	157.143	156.378	0	0	0	0
460	2026.01.14 10:00:00	USDJPY.i	H1	158.929	158.165	157.143	156.378	155.494	158.978	0	0	0
461	2026.01.14 11:00:00	USDJPY.i	H1	158.763	158.165	157.143	156.378	155.494	158.978	0	0	0
462	2026.01.14 12:00:00	USDJPY.i	H1	158.685	158.165	157.143	156.378	155.494	158.978	0	0	0
463	2026.01.14 13:00:00	USDJPY.i	H1	158.714	158.165	157.143	156.378	155.494	158.978	0	0	0
