No	TimeStamp	Symbol	Timeframe	Open	High	Low	Close	Candle direction	Z-Score of body size	Candle classification
8573	2026.01.05 05:30	USDJPY.i	PERIOD_M5	157.210	157.238	157.196	157.196	bearish	0.36783	3
8574	2026.01.05 05:25	USDJPY.i	PERIOD_M5	157.203	157.218	157.178	157.211	bullish	0.66479	0
8575	2026.01.05 05:20	USDJPY.i	PERIOD_M5	157.131	157.205	157.130	157.202	bullish	2.42500	1
8576	2026.01.05 05:15	USDJPY.i	PERIOD_M5	157.155	157.172	157.129	157.131	bearish	0.12891	3
8577	2026.01.05 05:10	USDJPY.i	PERIOD_M5	157.180	157.203	157.151	157.156	bearish	0.12592	3
8578	2026.01.05 05:05	USDJPY.i	PERIOD_M5	157.133	157.204	157.133	157.180	bullish	1.25939	0
8579	2026.01.05 05:00	USDJPY.i	PERIOD_M5	157.148	157.169	157.129	157.140	bearish	0.65643	3
8580	2026.01.05 04:55	USDJPY.i	PERIOD_M5	157.133	157.158	157.117	157.149	bullish	0.26668	0
8581	2026.01.05 04:50	USDJPY.i	PERIOD_M5	157.145	157.152	157.120	157.133	bearish	0.46210	3
8582	2026.01.05 04:45	USDJPY.i	PERIOD_M5	157.159	157.174	157.143	157.145	bearish	0.36578	3
8583	2026.01.05 04:40	USDJPY.i	PERIOD_M5	157.194	157.207	157.132	157.160	bearish	0.61746	3
8584	2026.01.05 04:35	USDJPY.i	PERIOD_M5	157.158	157.199	157.158	157.194	bullish	0.71262	0
8585	2026.01.05 04:30	USDJPY.i	PERIOD_M5	157.122	157.164	157.122	157.155	bullish	0.56272	0
8586	2026.01.05 04:25	USDJPY.i	PERIOD_M5	157.123	157.148	157.110	157.122	bearish	1.00393	3
8587	2026.01.05 04:20	USDJPY.i	PERIOD_M5	157.052	157.141	157.051	157.123	bullish	2.41589	1
8588	2026.01.05 04:15	USDJPY.i	PERIOD_M5	156.995	157.054	156.952	157.053	bullish	1.79709	1
8589	2026.01.05 04:10	USDJPY.i	PERIOD_M5	157.062	157.066	156.993	156.996	bearish	2.20347	4
8590	2026.01.05 04:05	USDJPY.i	PERIOD_M5	157.044	157.075	157.040	157.062	bullish	0.15923	0
8591	2026.01.05 04:00	USDJPY.i	PERIOD_M5	157.016	157.075	157.011	157.044	bullish	0.33615	0
8592	2026.01.05 03:55	USDJPY.i	PERIOD_M5	157.069	157.080	157.016	157.016	bearish	1.56249	4
8593	2026.01.05 03:50	USDJPY.i	PERIOD_M5	156.992	157.069	156.962	157.069	bullish	2.75578	2
8594	2026.01.05 03:45	USDJPY.i	PERIOD_M5	157.011	157.011	156.942	156.992	bearish	0.10480	3
8595	2026.01.05 03:40	USDJPY.i	PERIOD_M5	157.105	157.122	156.992	157.011	bearish	3.63473	5
8596	2026.01.05 03:35	USDJPY.i	PERIOD_M5	157.176	157.177	157.104	157.104	bearish	2.58644	5
8597	2026.01.05 03:30	USDJPY.i	PERIOD_M5	157.169	157.179	157.139	157.175	bullish	0.74950	0
8598	2026.01.05 03:25	USDJPY.i	PERIOD_M5	157.081	157.171	157.076	157.170	bullish	3.34541	2
8599	2026.01.05 03:20	USDJPY.i	PERIOD_M5	157.052	157.091	157.028	157.088	bullish	0.75680	0
8600	2026.01.05 03:15	USDJPY.i	PERIOD_M5	157.101	157.107	157.039	157.051	bearish	1.45481	3
8601	2026.01.05 03:10	USDJPY.i	PERIOD_M5	157.130	157.137	157.085	157.101	bearish	0.41247	3
8602	2026.01.05 03:05	USDJPY.i	PERIOD_M5	157.155	157.184	157.125	157.130	bearish	0.21528	3
8603	2026.01.05 03:00	USDJPY.i	PERIOD_M5	157.149	157.177	157.105	157.155	bullish	0.73264	0
8604	2026.01.05 02:55	USDJPY.i	PERIOD_M5	157.227	157.227	157.121	157.149	bearish	2.85912	5
8605	2026.01.05 02:50	USDJPY.i	PERIOD_M5	157.183	157.249	157.157	157.229	bullish	1.27895	0
8606	2026.01.05 02:45	USDJPY.i	PERIOD_M5	157.185	157.222	157.174	157.183	bearish	0.93565	3
8607	2026.01.05 02:40	USDJPY.i	PERIOD_M5	157.194	157.203	157.171	157.185	bearish	0.58196	3
8608	2026.01.05 02:35	USDJPY.i	PERIOD_M5	157.146	157.204	157.143	157.193	bullish	1.33372	0
8609	2026.01.05 02:30	USDJPY.i	PERIOD_M5	157.119	157.161	157.113	157.156	bullish	0.83505	0
8610	2026.01.05 02:25	USDJPY.i	PERIOD_M5	157.127	157.137	157.070	157.119	bearish	0.62616	3
8611	2026.01.05 02:20	USDJPY.i	PERIOD_M5	157.147	157.160	157.106	157.128	bearish	0.07113	3
8612	2026.01.05 02:15	USDJPY.i	PERIOD_M5	157.125	157.165	157.123	157.147	bullish	0.08152	0
8613	2026.01.05 02:10	USDJPY.i	PERIOD_M5	157.085	157.125	157.062	157.124	bullish	0.94169	0
8614	2026.01.05 02:05	USDJPY.i	PERIOD_M5	157.021	157.117	157.013	157.084	bullish	2.15793	1
8615	2026.01.05 02:00	USDJPY.i	PERIOD_M5	157.005	157.093	156.921	157.022	bullish	0.16241	0
8616	2026.01.05 01:55	USDJPY.i	PERIOD_M5	156.974	157.013	156.974	157.003	bullish	0.44173	0
8617	2026.01.05 01:50	USDJPY.i	PERIOD_M5	156.933	157.013	156.917	156.974	bullish	1.04977	0
8618	2026.01.05 01:45	USDJPY.i	PERIOD_M5	156.965	156.996	156.916	156.935	bearish	0.49587	3
8619	2026.01.05 01:40	USDJPY.i	PERIOD_M5	156.918	156.965	156.915	156.965	bullish	1.35938	0
8620	2026.01.05 01:35	USDJPY.i	PERIOD_M5	156.908	156.944	156.901	156.918	bullish	0.51356	0
8621	2026.01.05 01:30	USDJPY.i	PERIOD_M5	156.830	156.917	156.829	156.896	bullish	2.33103	1
8622	2026.01.05 01:25	USDJPY.i	PERIOD_M5	156.773	156.840	156.771	156.830	bullish	1.89160	1
8623	2026.01.05 01:20	USDJPY.i	PERIOD_M5	156.758	156.796	156.758	156.772	bullish	0.29790	0
8624	2026.01.05 01:15	USDJPY.i	PERIOD_M5	156.745	156.763	156.721	156.759	bullish	0.29751	0
8625	2026.01.05 01:10	USDJPY.i	PERIOD_M5	156.781	156.784	156.744	156.745	bearish	0.82837	3
8626	2026.01.05 01:05	USDJPY.i	PERIOD_M5	156.812	156.820	156.741	156.781	bearish	0.57543	3
8627	2026.01.05 01:00	USDJPY.i	PERIOD_M5	156.737	156.859	156.726	156.812	bullish	2.83246	2
8628	2026.01.05 00:55	USDJPY.i	PERIOD_M5	156.731	156.740	156.701	156.735	bullish	0.80446	0
8629	2026.01.05 00:50	USDJPY.i	PERIOD_M5	156.740	156.742	156.728	156.738	bearish	0.91057	3
8630	2026.01.05 00:45	USDJPY.i	PERIOD_M5	156.733	156.748	156.703	156.739	bullish	0.70489	0
8631	2026.01.05 00:40	USDJPY.i	PERIOD_M5	156.736	156.740	156.731	156.732	bearish	0.80962	3
8632	2026.01.05 00:35	USDJPY.i	PERIOD_M5	156.754	156.754	156.733	156.736	bearish	0.08722	3
8633	2026.01.05 00:30	USDJPY.i	PERIOD_M5	156.723	156.773	156.720	156.754	bullish	0.58714	0
8634	2026.01.05 00:25	USDJPY.i	PERIOD_M5	156.727	156.735	156.725	156.730	bullish	0.86384	0
8635	2026.01.05 00:20	USDJPY.i	PERIOD_M5	156.729	156.733	156.727	156.727	bearish	0.91723	3
8636	2026.01.05 00:15	USDJPY.i	PERIOD_M5	156.748	156.766	156.729	156.729	bearish	0.03930	3
8637	2026.01.05 00:10	USDJPY.i	PERIOD_M5	156.712	156.748	156.712	156.748	bullish	0.84174	0
8638	2026.01.05 00:05	USDJPY.i	PERIOD_M5	156.711	156.742	156.706	156.712	bullish	0.96665	0
8639	2026.01.05 00:00	USDJPY.i	PERIOD_M5	156.699	156.699	156.699	156.699	bullish	1.02097	0
8640	2026.01.02 23:55	USDJPY.i	PERIOD_M5	156.844	156.860	156.808	156.810	bearish	0.74005	3
8641	2026.01.02 23:50	USDJPY.i	PERIOD_M5	156.868	156.870	156.835	156.844	bearish	0.22449	3
8642	2026.01.02 23:45	USDJPY.i	PERIOD_M5	156.870	156.873	156.864	156.868	bearish	0.91551	3
8643	2026.01.02 23:40	USDJPY.i	PERIOD_M5	156.846	156.870	156.834	156.870	bullish	0.22363	0
8644	2026.01.02 23:35	USDJPY.i	PERIOD_M5	156.819	156.847	156.815	156.846	bullish	0.38167	0
8645	2026.01.02 23:30	USDJPY.i	PERIOD_M5	156.822	156.826	156.818	156.819	bearish	0.86293	3
8646	2026.01.02 23:25	USDJPY.i	PERIOD_M5	156.843	156.843	156.817	156.821	bearish	0.12113	3
8647	2026.01.02 23:20	USDJPY.i	PERIOD_M5	156.832	156.843	156.828	156.843	bullish	0.45054	0
8648	2026.01.02 23:15	USDJPY.i	PERIOD_M5	156.836	156.844	156.830	156.832	bearish	0.81639	3
8649	2026.01.02 23:10	USDJPY.i	PERIOD_M5	156.832	156.839	156.824	156.836	bullish	0.81799	0
8650	2026.01.02 23:05	USDJPY.i	PERIOD_M5	156.830	156.833	156.815	156.832	bullish	0.92292	0
8651	2026.01.02 23:00	USDJPY.i	PERIOD_M5	156.875	156.887	156.829	156.829	bearish	1.35623	3
8652	2026.01.02 22:55	USDJPY.i	PERIOD_M5	156.874	156.891	156.868	156.874	bullish	1.02621	0
8653	2026.01.02 22:50	USDJPY.i	PERIOD_M5	156.880	156.884	156.871	156.874	bearish	0.71555	3
8654	2026.01.02 22:45	USDJPY.i	PERIOD_M5	156.868	156.880	156.860	156.880	bullish	0.40325	0
8655	2026.01.02 22:40	USDJPY.i	PERIOD_M5	156.855	156.878	156.847	156.867	bullish	0.40637	0
8656	2026.01.02 22:35	USDJPY.i	PERIOD_M5	156.896	156.900	156.850	156.855	bearish	1.09765	3
8657	2026.01.02 22:30	USDJPY.i	PERIOD_M5	156.884	156.896	156.882	156.895	bullish	0.45540	0
8658	2026.01.02 22:25	USDJPY.i	PERIOD_M5	156.883	156.886	156.874	156.884	bullish	0.97669	0
8659	2026.01.02 22:20	USDJPY.i	PERIOD_M5	156.873	156.887	156.865	156.883	bullish	0.51114	0
8660	2026.01.02 22:15	USDJPY.i	PERIOD_M5	156.871	156.882	156.865	156.873	bullish	0.92790	0
8661	2026.01.02 22:10	USDJPY.i	PERIOD_M5	156.883	156.883	156.859	156.870	bearish	0.35748	3
8662	2026.01.02 22:05	USDJPY.i	PERIOD_M5	156.886	156.910	156.881	156.883	bearish	0.88008	3
8663	2026.01.02 22:00	USDJPY.i	PERIOD_M5	156.855	156.885	156.843	156.884	bullish	0.47233	0
8664	2026.01.02 21:55	USDJPY.i	PERIOD_M5	156.892	156.892	156.844	156.855	bearish	0.89126	3
8665	2026.01.02 21:50	USDJPY.i	PERIOD_M5	156.904	156.906	156.888	156.893	bearish	0.46004	3
8666	2026.01.02 21:45	USDJPY.i	PERIOD_M5	156.919	156.919	156.898	156.903	bearish	0.20075	3
8667	2026.01.02 21:40	USDJPY.i	PERIOD_M5	156.928	156.932	156.917	156.919	bearish	0.56251	3
8668	2026.01.02 21:35	USDJPY.i	PERIOD_M5	156.942	156.943	156.918	156.928	bearish	0.30373	3
8669	2026.01.02 21:30	USDJPY.i	PERIOD_M5	156.938	156.946	156.930	156.942	bullish	0.82374	0
8670	2026.01.02 21:25	USDJPY.i	PERIOD_M5	156.955	156.955	156.933	156.938	bearish	0.14749	3
8671	2026.01.02 21:20	USDJPY.i	PERIOD_M5	156.925	156.956	156.921	156.955	bullish	0.52727	0
8672	2026.01.02 21:15	USDJPY.i	PERIOD_M5	156.928	156.929	156.914	156.925	bearish	0.87590	3
8673	2026.01.02 21:10	USDJPY.i	PERIOD_M5	156.918	156.949	156.914	156.928	bullish	0.51262	0
8674	2026.01.02 21:05	USDJPY.i	PERIOD_M5	156.907	156.932	156.903	156.918	bullish	0.45918	0
8675	2026.01.02 21:00	USDJPY.i	PERIOD_M5	156.892	156.910	156.888	156.907	bullish	0.25336	0
8676	2026.01.02 20:55	USDJPY.i	PERIOD_M5	156.908	156.908	156.889	156.894	bearish	0.30406	3
8677	2026.01.02 20:50	USDJPY.i	PERIOD_M5	156.920	156.946	156.915	156.915	bearish	0.76942	3
8678	2026.01.02 20:45	USDJPY.i	PERIOD_M5	156.913	156.930	156.912	156.920	bullish	0.66754	0
8679	2026.01.02 20:40	USDJPY.i	PERIOD_M5	156.919	156.926	156.888	156.913	bearish	0.71810	3
8680	2026.01.02 20:35	USDJPY.i	PERIOD_M5	156.903	156.938	156.901	156.918	bullish	0.25049	0
8681	2026.01.02 20:30	USDJPY.i	PERIOD_M5	156.877	156.904	156.877	156.903	bullish	0.31940	0
8682	2026.01.02 20:25	USDJPY.i	PERIOD_M5	156.877	156.896	156.876	156.877	bullish	1.02668	0
8683	2026.01.02 20:20	USDJPY.i	PERIOD_M5	156.860	156.878	156.857	156.877	bullish	0.14614	0
8684	2026.01.02 20:15	USDJPY.i	PERIOD_M5	156.855	156.869	156.846	156.861	bullish	0.71524	0
8685	2026.01.02 20:10	USDJPY.i	PERIOD_M5	156.822	156.858	156.822	156.855	bullish	0.68496	0
8686	2026.01.02 20:05	USDJPY.i	PERIOD_M5	156.797	156.823	156.795	156.820	bullish	0.17009	0
8687	2026.01.02 20:00	USDJPY.i	PERIOD_M5	156.772	156.797	156.766	156.797	bullish	0.27552	0
8688	2026.01.02 19:55	USDJPY.i	PERIOD_M5	156.768	156.784	156.759	156.771	bullish	0.86429	0
8689	2026.01.02 19:50	USDJPY.i	PERIOD_M5	156.750	156.781	156.750	156.770	bullish	0.01511	0
8690	2026.01.02 19:45	USDJPY.i	PERIOD_M5	156.750	156.760	156.732	156.750	bullish	1.01993	0
8691	2026.01.02 19:40	USDJPY.i	PERIOD_M5	156.740	156.754	156.737	156.751	bullish	0.45007	0
8692	2026.01.02 19:35	USDJPY.i	PERIOD_M5	156.712	156.748	156.711	156.739	bullish	0.37708	0
8693	2026.01.02 19:30	USDJPY.i	PERIOD_M5	156.738	156.738	156.707	156.712	bearish	0.32716	3
8694	2026.01.02 19:25	USDJPY.i	PERIOD_M5	156.771	156.771	156.734	156.738	bearish	0.69154	3
8695	2026.01.02 19:20	USDJPY.i	PERIOD_M5	156.746	156.776	156.735	156.771	bullish	0.27995	0
8696	2026.01.02 19:15	USDJPY.i	PERIOD_M5	156.755	156.772	156.733	156.747	bearish	0.59946	3
8697	2026.01.02 19:10	USDJPY.i	PERIOD_M5	156.749	156.773	156.730	156.755	bullish	0.70494	0
8698	2026.01.02 19:05	USDJPY.i	PERIOD_M5	156.726	156.749	156.724	156.749	bullish	0.17637	0
8699	2026.01.02 19:00	USDJPY.i	PERIOD_M5	156.724	156.759	156.722	156.727	bullish	0.85736	0
8700	2026.01.02 18:55	USDJPY.i	PERIOD_M5	156.767	156.768	156.722	156.723	bearish	1.26566	3
8701	2026.01.02 18:50	USDJPY.i	PERIOD_M5	156.740	156.772	156.739	156.767	bullish	0.38952	0
8702	2026.01.02 18:45	USDJPY.i	PERIOD_M5	156.701	156.746	156.698	156.740	bullish	1.01311	0
8703	2026.01.02 18:40	USDJPY.i	PERIOD_M5	156.679	156.706	156.676	156.700	bullish	0.08097	0
8704	2026.01.02 18:35	USDJPY.i	PERIOD_M5	156.673	156.701	156.664	156.680	bullish	0.64576	0
8705	2026.01.02 18:30	USDJPY.i	PERIOD_M5	156.640	156.690	156.639	156.672	bullish	0.65256	0
8706	2026.01.02 18:25	USDJPY.i	PERIOD_M5	156.657	156.657	156.627	156.640	bearish	0.12459	3
8707	2026.01.02 18:20	USDJPY.i	PERIOD_M5	156.626	156.658	156.605	156.657	bullish	0.60472	0
8708	2026.01.02 18:15	USDJPY.i	PERIOD_M5	156.645	156.675	156.628	156.628	bearish	0.12053	3
8709	2026.01.02 18:10	USDJPY.i	PERIOD_M5	156.608	156.647	156.594	156.646	bullish	0.96804	0
8710	2026.01.02 18:05	USDJPY.i	PERIOD_M5	156.573	156.628	156.565	156.608	bullish	0.81636	0
8711	2026.01.02 18:00	USDJPY.i	PERIOD_M5	156.587	156.600	156.566	156.573	bearish	0.27084	3
8712	2026.01.02 17:55	USDJPY.i	PERIOD_M5	156.606	156.634	156.562	156.590	bearish	0.16755	3
8713	2026.01.02 17:50	USDJPY.i	PERIOD_M5	156.630	156.643	156.596	156.605	bearish	0.29974	3
8714	2026.01.02 17:45	USDJPY.i	PERIOD_M5	156.692	156.703	156.615	156.630	bearish	2.22350	4
8715	2026.01.02 17:40	USDJPY.i	PERIOD_M5	156.695	156.718	156.678	156.692	bearish	0.83917	3
8716	2026.01.02 17:35	USDJPY.i	PERIOD_M5	156.740	156.741	156.682	156.695	bearish	1.35321	3
8717	2026.01.02 17:30	USDJPY.i	PERIOD_M5	156.691	156.742	156.681	156.741	bullish	1.62178	1
8718	2026.01.02 17:25	USDJPY.i	PERIOD_M5	156.695	156.719	156.674	156.691	bearish	0.78318	3
8719	2026.01.02 17:20	USDJPY.i	PERIOD_M5	156.727	156.727	156.647	156.693	bearish	0.79149	3
8720	2026.01.02 17:15	USDJPY.i	PERIOD_M5	156.729	156.746	156.704	156.725	bearish	0.77854	3
8721	2026.01.02 17:10	USDJPY.i	PERIOD_M5	156.725	156.757	156.690	156.731	bullish	0.67553	0
8722	2026.01.02 17:05	USDJPY.i	PERIOD_M5	156.750	156.750	156.661	156.724	bearish	0.37466	3
8723	2026.01.02 17:00	USDJPY.i	PERIOD_M5	156.853	156.894	156.746	156.751	bearish	4.36364	5
8724	2026.01.02 16:55	USDJPY.i	PERIOD_M5	156.864	156.887	156.850	156.853	bearish	0.40922	3
8725	2026.01.02 16:50	USDJPY.i	PERIOD_M5	156.814	156.874	156.812	156.864	bullish	1.68311	1
8726	2026.01.02 16:45	USDJPY.i	PERIOD_M5	156.861	156.874	156.812	156.815	bearish	1.47792	3
8727	2026.01.02 16:40	USDJPY.i	PERIOD_M5	156.874	156.876	156.841	156.860	bearish	0.23936	3
8728	2026.01.02 16:35	USDJPY.i	PERIOD_M5	156.870	156.873	156.822	156.872	bullish	0.88582	0
8729	2026.01.02 16:30	USDJPY.i	PERIOD_M5	156.841	156.887	156.832	156.870	bullish	0.56927	0
8730	2026.01.02 16:25	USDJPY.i	PERIOD_M5	156.862	156.865	156.823	156.841	bearish	0.14067	3
8731	2026.01.02 16:20	USDJPY.i	PERIOD_M5	156.892	156.895	156.861	156.862	bearish	0.62713	3
8732	2026.01.02 16:15	USDJPY.i	PERIOD_M5	156.886	156.911	156.874	156.891	bullish	0.71823	0
8733	2026.01.02 16:10	USDJPY.i	PERIOD_M5	156.895	156.915	156.860	156.886	bearish	0.50201	3
8734	2026.01.02 16:05	USDJPY.i	PERIOD_M5	156.896	156.913	156.883	156.891	bearish	0.71633	3
8735	2026.01.02 16:00	USDJPY.i	PERIOD_M5	156.908	156.920	156.881	156.896	bearish	0.33996	3
8736	2026.01.02 15:55	USDJPY.i	PERIOD_M5	156.902	156.943	156.884	156.908	bullish	0.66284	0
8737	2026.01.02 15:50	USDJPY.i	PERIOD_M5	156.889	156.902	156.874	156.898	bullish	0.50342	0
8738	2026.01.02 15:45	USDJPY.i	PERIOD_M5	156.884	156.895	156.848	156.888	bullish	0.77280	0
8739	2026.01.02 15:40	USDJPY.i	PERIOD_M5	156.922	156.924	156.883	156.884	bearish	1.06009	3
8740	2026.01.02 15:35	USDJPY.i	PERIOD_M5	156.894	156.948	156.882	156.922	bullish	0.52295	0
8741	2026.01.02 15:30	USDJPY.i	PERIOD_M5	156.885	156.923	156.885	156.894	bullish	0.50007	0
8742	2026.01.02 15:25	USDJPY.i	PERIOD_M5	156.867	156.895	156.859	156.886	bullish	0.03910	0
8743	2026.01.02 15:20	USDJPY.i	PERIOD_M5	156.840	156.889	156.840	156.867	bullish	0.47250	0
8744	2026.01.02 15:15	USDJPY.i	PERIOD_M5	156.862	156.882	156.834	156.835	bearish	0.47443	3
8745	2026.01.02 15:10	USDJPY.i	PERIOD_M5	156.923	156.924	156.857	156.862	bearish	2.30968	4
8746	2026.01.02 15:05	USDJPY.i	PERIOD_M5	156.922	156.927	156.868	156.923	bullish	0.92621	0
8747	2026.01.02 15:00	USDJPY.i	PERIOD_M5	156.940	156.960	156.910	156.921	bearish	0.04649	3
8748	2026.01.02 14:55	USDJPY.i	PERIOD_M5	156.962	156.965	156.939	156.940	bearish	0.20740	3
8749	2026.01.02 14:50	USDJPY.i	PERIOD_M5	156.980	156.981	156.951	156.959	bearish	0.15441	3
8750	2026.01.02 14:45	USDJPY.i	PERIOD_M5	156.977	157.002	156.960	156.980	bullish	0.82144	0
8751	2026.01.02 14:40	USDJPY.i	PERIOD_M5	156.978	157.000	156.969	156.977	bearish	0.93000	3
8752	2026.01.02 14:35	USDJPY.i	PERIOD_M5	156.936	156.983	156.934	156.977	bullish	1.22538	0
8753	2026.01.02 14:30	USDJPY.i	PERIOD_M5	156.908	156.938	156.908	156.933	bullish	0.36659	0
8754	2026.01.02 14:25	USDJPY.i	PERIOD_M5	156.907	156.916	156.899	156.908	bullish	0.92972	0
8755	2026.01.02 14:20	USDJPY.i	PERIOD_M5	156.940	156.940	156.897	156.907	bearish	0.79642	3
8756	2026.01.02 14:15	USDJPY.i	PERIOD_M5	156.931	156.942	156.915	156.940	bullish	0.49575	0
8757	2026.01.02 14:10	USDJPY.i	PERIOD_M5	156.889	156.925	156.873	156.925	bullish	0.96037	0
8758	2026.01.02 14:05	USDJPY.i	PERIOD_M5	156.912	156.912	156.886	156.889	bearish	0.25948	3
8759	2026.01.02 14:00	USDJPY.i	PERIOD_M5	156.920	156.920	156.897	156.912	bearish	0.55011	3
8760	2026.01.02 13:55	USDJPY.i	PERIOD_M5	156.936	156.951	156.916	156.920	bearish	0.12147	3
8761	2026.01.02 13:50	USDJPY.i	PERIOD_M5	156.917	156.944	156.917	156.939	bullish	0.20281	0
8762	2026.01.02 13:45	USDJPY.i	PERIOD_M5	156.928	156.935	156.911	156.917	bearish	0.39272	3
8763	2026.01.02 13:40	USDJPY.i	PERIOD_M5	156.926	156.934	156.899	156.928	bullish	0.87943	0
8764	2026.01.02 13:35	USDJPY.i	PERIOD_M5	156.888	156.927	156.883	156.926	bullish	1.06083	0
8765	2026.01.02 13:30	USDJPY.i	PERIOD_M5	156.866	156.894	156.863	156.889	bullish	0.25678	0
8766	2026.01.02 13:25	USDJPY.i	PERIOD_M5	156.913	156.915	156.867	156.867	bearish	1.49806	3
8767	2026.01.02 13:20	USDJPY.i	PERIOD_M5	156.889	156.914	156.888	156.913	bullish	0.31540	0
8768	2026.01.02 13:15	USDJPY.i	PERIOD_M5	156.875	156.899	156.875	156.889	bullish	0.22251	0
8769	2026.01.02 13:10	USDJPY.i	PERIOD_M5	156.832	156.879	156.832	156.875	bullish	1.34435	0
8770	2026.01.02 13:05	USDJPY.i	PERIOD_M5	156.842	156.844	156.826	156.833	bearish	0.48897	3
8771	2026.01.02 13:00	USDJPY.i	PERIOD_M5	156.845	156.853	156.828	156.842	bearish	0.81639	3
8772	2026.01.02 12:55	USDJPY.i	PERIOD_M5	156.842	156.847	156.816	156.845	bullish	0.81981	0
8773	2026.01.02 12:50	USDJPY.i	PERIOD_M5	156.866	156.875	156.842	156.842	bearish	0.31679	3
8774	2026.01.02 12:45	USDJPY.i	PERIOD_M5	156.863	156.877	156.856	156.866	bullish	0.81659	0
8775	2026.01.02 12:40	USDJPY.i	PERIOD_M5	156.869	156.880	156.854	156.863	bearish	0.65577	3
8776	2026.01.02 12:35	USDJPY.i	PERIOD_M5	156.860	156.872	156.853	156.869	bullish	0.49557	0
8777	2026.01.02 12:30	USDJPY.i	PERIOD_M5	156.866	156.866	156.827	156.860	bearish	0.65669	3
8778	2026.01.02 12:25	USDJPY.i	PERIOD_M5	156.823	156.867	156.803	156.867	bullish	1.39887	0
8779	2026.01.02 12:20	USDJPY.i	PERIOD_M5	156.886	156.886	156.823	156.824	bearish	2.38167	4
8780	2026.01.02 12:15	USDJPY.i	PERIOD_M5	156.925	156.927	156.873	156.886	bearish	1.14849	3
8781	2026.01.02 12:10	USDJPY.i	PERIOD_M5	156.904	156.927	156.899	156.924	bullish	0.11595	0
8782	2026.01.02 12:05	USDJPY.i	PERIOD_M5	156.911	156.926	156.896	156.904	bearish	0.59118	3
8783	2026.01.02 12:00	USDJPY.i	PERIOD_M5	156.914	156.924	156.898	156.908	bearish	0.64740	3
8784	2026.01.02 11:55	USDJPY.i	PERIOD_M5	156.890	156.918	156.882	156.915	bullish	0.38995	0
8785	2026.01.02 11:50	USDJPY.i	PERIOD_M5	156.846	156.895	156.846	156.890	bullish	1.42749	0
8786	2026.01.02 11:45	USDJPY.i	PERIOD_M5	156.805	156.846	156.805	156.843	bullish	1.10630	0
8787	2026.01.02 11:40	USDJPY.i	PERIOD_M5	156.855	156.864	156.803	156.805	bearish	1.76854	4
8788	2026.01.02 11:35	USDJPY.i	PERIOD_M5	156.825	156.855	156.814	156.855	bullish	0.67973	0
8789	2026.01.02 11:30	USDJPY.i	PERIOD_M5	156.824	156.824	156.793	156.824	bullish	0.96696	0
8790	2026.01.02 11:25	USDJPY.i	PERIOD_M5	156.825	156.838	156.802	156.824	bearish	0.91560	3
8791	2026.01.02 11:20	USDJPY.i	PERIOD_M5	156.802	156.828	156.771	156.825	bullish	0.29240	0
8792	2026.01.02 11:15	USDJPY.i	PERIOD_M5	156.837	156.852	156.797	156.802	bearish	0.95483	3
8793	2026.01.02 11:10	USDJPY.i	PERIOD_M5	156.849	156.873	156.831	156.837	bearish	0.30817	3
8794	2026.01.02 11:05	USDJPY.i	PERIOD_M5	156.908	156.913	156.835	156.851	bearish	2.17090	4
8795	2026.01.02 11:00	USDJPY.i	PERIOD_M5	156.879	156.908	156.859	156.908	bullish	0.63897	0
8796	2026.01.02 10:55	USDJPY.i	PERIOD_M5	156.910	156.911	156.874	156.875	bearish	0.96515	3
8797	2026.01.02 10:50	USDJPY.i	PERIOD_M5	156.909	156.935	156.894	156.909	bullish	0.96270	0
8798	2026.01.02 10:45	USDJPY.i	PERIOD_M5	156.932	156.942	156.907	156.909	bearish	0.30262	3
8799	2026.01.02 10:40	USDJPY.i	PERIOD_M5	156.931	156.947	156.919	156.932	bullish	0.91002	0
8800	2026.01.02 10:35	USDJPY.i	PERIOD_M5	156.927	156.963	156.916	156.930	bullish	0.79962	0
8801	2026.01.02 10:30	USDJPY.i	PERIOD_M5	156.980	156.982	156.920	156.923	bearish	2.18092	4
8802	2026.01.02 10:25	USDJPY.i	PERIOD_M5	156.990	156.996	156.973	156.980	bearish	0.40892	3
8803	2026.01.02 10:20	USDJPY.i	PERIOD_M5	156.989	156.992	156.959	156.990	bullish	0.90875	0
8804	2026.01.02 10:15	USDJPY.i	PERIOD_M5	156.982	156.992	156.943	156.989	bullish	0.57830	0
8805	2026.01.02 10:10	USDJPY.i	PERIOD_M5	156.973	156.995	156.957	156.982	bullish	0.46705	0
8806	2026.01.02 10:05	USDJPY.i	PERIOD_M5	156.955	156.984	156.918	156.971	bullish	0.07908	0
8807	2026.01.02 10:00	USDJPY.i	PERIOD_M5	156.862	156.960	156.819	156.958	bullish	4.36493	2
8808	2026.01.02 09:55	USDJPY.i	PERIOD_M5	156.858	156.877	156.843	156.862	bullish	0.75240	0
8809	2026.01.02 09:50	USDJPY.i	PERIOD_M5	156.848	156.865	156.837	156.858	bullish	0.41328	0
8810	2026.01.02 09:45	USDJPY.i	PERIOD_M5	156.887	156.893	156.836	156.847	bearish	1.28711	3
8811	2026.01.02 09:40	USDJPY.i	PERIOD_M5	156.838	156.896	156.832	156.887	bullish	1.79722	1
8812	2026.01.02 09:35	USDJPY.i	PERIOD_M5	156.882	156.904	156.838	156.838	bearish	1.52386	4
