No	TimeStamp	Symbol	Timeframe	Close	Tema	Hrma	Smma
1223	2025.10.03 17:55	XAUUSD	M5	3879.84	3877.77	3877.48	3870.05
1224	2025.10.03 18:00	XAUUSD	M5	3878.77	3878.45	3877.78	3870.30
1225	2025.10.03 18:05	XAUUSD	M5	3876.62	3878.13	3877.92	3870.52
1226	2025.10.03 18:10	XAUUSD	M5	3880.36	3878.55	3878.12	3870.73
1227	2025.10.03 18:15	XAUUSD	M5	3879.69	3879.21	3878.41	3870.97
1228	2025.10.03 18:20	XAUUSD	M5	3886.24	3881.78	3879.22	3871.27
1229	2025.10.03 18:25	XAUUSD	M5	3887.67	3884.93	3880.57	3871.67
1230	2025.10.03 18:30	XAUUSD	M5	3885.48	3886.23	3881.90	3872.09
1231	2025.10.03 18:35	XAUUSD	M5	3886.94	3887.41	3883.20	3872.49
1232	2025.10.03 18:40	XAUUSD	M5	3886.92	3887.66	3884.29	3872.88
1233	2025.10.03 18:45	XAUUSD	M5	3886.99	3887.87	3885.20	3873.26
1234	2025.10.03 18:50	XAUUSD	M5	3889.32	3888.95	3886.19	3873.67
1235	2025.10.03 18:55	XAUUSD	M5	3889.35	3890.09	3887.24	3874.11
1236	2025.10.03 19:00	XAUUSD	M5	3888.31	3889.81	3888.01	3874.52
1237	2025.10.03 19:05	XAUUSD	M5	3887.40	3889.33	3888.53	3874.90
1238	2025.10.03 19:10	XAUUSD	M5	3886.38	3888.11	3888.67	3875.24
1239	2025.10.03 19:15	XAUUSD	M5	3880.97	3885.64	3888.23	3875.49
1240	2025.10.03 19:20	XAUUSD	M5	3884.03	3884.09	3887.56	3875.70
1241	2025.10.03 19:25	XAUUSD	M5	3882.78	3883.07	3886.82	3875.90
1242	2025.10.03 19:30	XAUUSD	M5	3881.11	3881.96	3885.98	3876.07
1243	2025.10.03 19:35	XAUUSD	M5	3882.01	3881.53	3885.22	3876.24
1244	2025.10.03 19:40	XAUUSD	M5	3882.25	3881.53	3884.60	3876.41
1245	2025.10.03 19:45	XAUUSD	M5	3883.83	3881.71	3884.14	3876.58
1246	2025.10.03 19:50	XAUUSD	M5	3883.42	3882.30	3883.88	3876.77
1247	2025.10.03 19:55	XAUUSD	M5	3884.02	3882.68	3883.73	3876.96
1248	2025.10.03 20:00	XAUUSD	M5	3881.92	3882.49	3883.54	3877.13
1249	2025.10.03 20:05	XAUUSD	M5	3883.52	3882.42	3883.35	3877.28
1250	2025.10.03 20:10	XAUUSD	M5	3883.80	3882.76	3883.26	3877.44
1251	2025.10.03 20:15	XAUUSD	M5	3885.01	3883.71	3883.40	3877.63
1252	2025.10.03 20:20	XAUUSD	M5	3885.30	3884.46	3883.65	3877.83
1253	2025.10.03 20:25	XAUUSD	M5	3883.74	3884.58	3883.87	3878.03
1254	2025.10.03 20:30	XAUUSD	M5	3884.04	3884.25	3883.95	3878.19
1255	2025.10.03 20:35	XAUUSD	M5	3884.69	3884.62	3884.11	3878.36
1256	2025.10.03 20:40	XAUUSD	M5	3884.82	3884.50	3884.20	3878.53
1257	2025.10.03 20:45	XAUUSD	M5	3881.70	3883.73	3884.09	3878.67
1258	2025.10.03 20:50	XAUUSD	M5	3878.20	3881.44	3883.49	3878.73
1259	2025.10.03 20:55	XAUUSD	M5	3881.85	3880.86	3882.90	3878.77
1260	2025.10.03 21:00	XAUUSD	M5	3881.57	3881.18	3882.53	3878.84
1261	2025.10.03 21:05	XAUUSD	M5	3881.53	3881.12	3882.21	3878.92
1262	2025.10.03 21:10	XAUUSD	M5	3882.51	3881.86	3882.13	3879.02
1263	2025.10.03 21:15	XAUUSD	M5	3882.56	3882.14	3882.12	3879.12
1264	2025.10.03 21:20	XAUUSD	M5	3884.69	3883.00	3882.29	3879.24
1265	2025.10.03 21:25	XAUUSD	M5	3884.34	3883.83	3882.61	3879.38
1266	2025.10.03 21:30	XAUUSD	M5	3887.03	3885.17	3883.15	3879.54
1267	2025.10.03 21:35	XAUUSD	M5	3888.38	3886.89	3883.97	3879.76
1268	2025.10.03 21:40	XAUUSD	M5	3888.24	3887.92	3884.83	3879.99
1269	2025.10.03 21:45	XAUUSD	M5	3888.22	3888.64	3885.67	3880.21
1270	2025.10.03 21:50	XAUUSD	M5	3886.63	3888.36	3886.27	3880.42
1271	2025.10.03 21:55	XAUUSD	M5	3886.03	3887.58	3886.58	3880.59
1272	2025.10.03 22:00	XAUUSD	M5	3886.76	3886.92	3886.69	3880.74
1273	2025.10.03 22:05	XAUUSD	M5	3886.42	3886.79	3886.77	3880.88
1274	2025.10.03 22:10	XAUUSD	M5	3887.70	3887.22	3886.95	3881.05
1275	2025.10.03 22:15	XAUUSD	M5	3886.75	3887.40	3887.14	3881.23
1276	2025.10.03 22:20	XAUUSD	M5	3886.38	3887.12	3887.22	3881.39
1277	2025.10.03 22:25	XAUUSD	M5	3886.79	3886.92	3887.25	3881.54
1278	2025.10.03 22:30	XAUUSD	M5	3887.86	3887.13	3887.32	3881.69
1279	2025.10.03 22:35	XAUUSD	M5	3888.12	3887.66	3887.50	3881.86
1280	2025.10.03 22:40	XAUUSD	M5	3886.82	3887.50	3887.60	3882.02
1281	2025.10.03 22:45	XAUUSD	M5	3887.89	3887.44	3887.66	3882.16
1282	2025.10.03 22:50	XAUUSD	M5	3887.03	3887.53	3887.72	3882.31
1283	2025.10.03 22:55	XAUUSD	M5	3885.86	3886.77	3887.59	3882.43
1284	2025.10.03 23:00	XAUUSD	M5	3886.99	3886.53	3887.44	3882.54
1285	2025.10.03 23:05	XAUUSD	M5	3886.86	3886.54	3887.32	3882.65
1286	2025.10.03 23:10	XAUUSD	M5	3885.13	3885.99	3887.10	3882.75
1287	2025.10.03 23:15	XAUUSD	M5	3884.71	3885.20	3886.74	3882.82
1288	2025.10.03 23:20	XAUUSD	M5	3883.68	3884.43	3886.28	3882.86
1289	2025.10.03 23:25	XAUUSD	M5	3884.37	3884.01	3885.82	3882.89
1290	2025.10.03 23:30	XAUUSD	M5	3884.02	3883.57	3885.35	3882.92
1291	2025.10.03 23:35	XAUUSD	M5	3884.01	3883.46	3884.95	3882.95
1292	2025.10.03 23:40	XAUUSD	M5	3884.95	3883.77	3884.70	3882.98
1293	2025.10.03 23:45	XAUUSD	M5	3886.05	3884.45	3884.64	3883.04
1294	2025.10.03 23:50	XAUUSD	M5	3886.60	3885.30	3884.78	3883.12
1295	2025.10.03 23:55	XAUUSD	M5	3887.17	3886.11	3885.05	3883.22
1296	2025.10.06 01:00	XAUUSD	M5	3888.26	3887.49	3885.57	3883.34
1297	2025.10.06 01:05	XAUUSD	M5	3886.26	3887.65	3886.01	3883.47
1298	2025.10.06 01:10	XAUUSD	M5	3890.29	3888.30	3886.49	3883.59
1299	2025.10.06 01:15	XAUUSD	M5	3889.23	3889.76	3887.21	3883.76
1300	2025.10.06 01:20	XAUUSD	M5	3891.97	3890.80	3888.01	3883.96
1301	2025.10.06 01:25	XAUUSD	M5	3893.69	3892.43	3889.01	3884.18
1302	2025.10.06 01:30	XAUUSD	M5	3893.07	3892.96	3889.92	3884.42
1303	2025.10.06 01:35	XAUUSD	M5	3893.16	3893.52	3890.77	3884.65
1304	2025.10.06 01:40	XAUUSD	M5	3893.81	3894.17	3891.60	3884.89
1305	2025.10.06 01:45	XAUUSD	M5	3894.21	3894.62	3892.37	3885.14
1306	2025.10.06 01:50	XAUUSD	M5	3893.97	3895.09	3893.10	3885.40
1307	2025.10.06 01:55	XAUUSD	M5	3899.03	3897.17	3894.16	3885.71
1308	2025.10.06 02:00	XAUUSD	M5	3917.48	3904.77	3896.74	3886.24
1309	2025.10.06 02:05	XAUUSD	M5	3912.68	3910.43	3900.04	3886.97
1310	2025.10.06 02:10	XAUUSD	M5	3909.67	3912.07	3902.96	3887.66
1311	2025.10.06 02:15	XAUUSD	M5	3908.81	3912.37	3905.33	3888.27
1312	2025.10.06 02:20	XAUUSD	M5	3909.42	3912.27	3907.20	3888.86
1313	2025.10.06 02:25	XAUUSD	M5	3910.44	3912.37	3908.73	3889.43
1314	2025.10.06 02:30	XAUUSD	M5	3910.44	3912.14	3909.92	3890.01
1315	2025.10.06 02:35	XAUUSD	M5	3910.70	3911.68	3910.79	3890.56
1316	2025.10.06 02:40	XAUUSD	M5	3910.64	3911.31	3911.43	3891.09
1317	2025.10.06 02:45	XAUUSD	M5	3909.73	3911.06	3911.89	3891.62
1318	2025.10.06 02:50	XAUUSD	M5	3908.82	3910.39	3912.11	3892.12
1319	2025.10.06 02:55	XAUUSD	M5	3909.49	3909.86	3912.17	3892.60
1320	2025.10.06 03:00	XAUUSD	M5	3904.88	3908.08	3911.80	3893.02
1321	2025.10.06 03:05	XAUUSD	M5	3906.80	3906.45	3911.14	3893.37
1322	2025.10.06 03:10	XAUUSD	M5	3904.32	3904.68	3910.20	3893.69
1323	2025.10.06 03:15	XAUUSD	M5	3904.67	3904.07	3909.32	3893.98
1324	2025.10.06 03:20	XAUUSD	M5	3899.87	3902.22	3908.16	3894.24
1325	2025.10.06 03:25	XAUUSD	M5	3902.28	3900.97	3906.95	3894.44
1326	2025.10.06 03:30	XAUUSD	M5	3904.99	3901.39	3906.06	3894.66
1327	2025.10.06 03:35	XAUUSD	M5	3901.90	3901.50	3905.33	3894.89
1328	2025.10.06 03:40	XAUUSD	M5	3904.75	3902.24	3904.89	3895.13
1329	2025.10.06 03:45	XAUUSD	M5	3902.03	3902.50	3904.55	3895.38
1330	2025.10.06 03:50	XAUUSD	M5	3900.34	3901.65	3904.03	3895.57
1331	2025.10.06 03:55	XAUUSD	M5	3900.42	3900.83	3903.41	3895.72
1332	2025.10.06 04:00	XAUUSD	M5	3901.47	3900.56	3902.84	3895.87
1333	2025.10.06 04:05	XAUUSD	M5	3905.63	3902.15	3902.74	3896.06
1334	2025.10.06 04:10	XAUUSD	M5	3906.02	3904.10	3903.07	3896.32
1335	2025.10.06 04:15	XAUUSD	M5	3904.17	3904.77	3903.45	3896.58
1336	2025.10.06 04:20	XAUUSD	M5	3903.66	3904.14	3903.58	3896.79
1337	2025.10.06 04:25	XAUUSD	M5	3902.94	3904.25	3903.70	3896.98
1338	2025.10.06 04:30	XAUUSD	M5	3906.57	3904.84	3903.93	3897.19
1339	2025.10.06 04:35	XAUUSD	M5	3907.50	3906.19	3904.42	3897.44
1340	2025.10.06 04:40	XAUUSD	M5	3910.34	3908.12	3905.24	3897.75
1341	2025.10.06 04:45	XAUUSD	M5	3912.29	3910.21	3906.36	3898.10
1342	2025.10.06 04:50	XAUUSD	M5	3916.19	3913.03	3907.87	3898.52
1343	2025.10.06 04:55	XAUUSD	M5	3918.08	3915.96	3909.73	3899.00
1344	2025.10.06 05:00	XAUUSD	M5	3921.76	3919.68	3912.03	3899.56
1345	2025.10.06 05:05	XAUUSD	M5	3923.94	3922.73	3914.53	3900.20
1346	2025.10.06 05:10	XAUUSD	M5	3923.66	3924.04	3916.80	3900.82
1347	2025.10.06 05:15	XAUUSD	M5	3922.02	3924.58	3918.72	3901.42
1348	2025.10.06 05:20	XAUUSD	M5	3920.48	3924.11	3920.16	3901.99
1349	2025.10.06 05:25	XAUUSD	M5	3921.75	3923.71	3921.25	3902.52
1350	2025.10.06 05:30	XAUUSD	M5	3919.96	3922.88	3921.95	3903.04
1351	2025.10.06 05:35	XAUUSD	M5	3920.83	3921.99	3922.34	3903.52
1352	2025.10.06 05:40	XAUUSD	M5	3922.85	3922.30	3922.75	3904.01
1353	2025.10.06 05:45	XAUUSD	M5	3921.95	3922.27	3923.08	3904.51
1354	2025.10.06 05:50	XAUUSD	M5	3921.22	3921.86	3923.25	3904.98
1355	2025.10.06 05:55	XAUUSD	M5	3920.89	3921.40	3923.28	3905.43
1356	2025.10.06 06:00	XAUUSD	M5	3923.31	3921.72	3923.37	3905.87
1357	2025.10.06 06:05	XAUUSD	M5	3923.53	3922.32	3923.56	3906.34
1358	2025.10.06 06:10	XAUUSD	M5	3921.71	3922.71	3923.78	3906.80
1359	2025.10.06 06:15	XAUUSD	M5	3924.52	3923.15	3924.03	3907.26
1360	2025.10.06 06:20	XAUUSD	M5	3921.77	3922.82	3924.13	3907.70
1361	2025.10.06 06:25	XAUUSD	M5	3921.83	3922.15	3924.03	3908.10
1362	2025.10.06 06:30	XAUUSD	M5	3923.03	3922.36	3923.99	3908.49
1363	2025.10.06 06:35	XAUUSD	M5	3925.47	3923.41	3924.18	3908.91
1364	2025.10.06 06:40	XAUUSD	M5	3928.38	3925.52	3924.79	3909.39
1365	2025.10.06 06:45	XAUUSD	M5	3930.60	3928.02	3925.80	3909.93
1366	2025.10.06 06:50	XAUUSD	M5	3928.39	3929.24	3926.84	3910.49
1367	2025.10.06 06:55	XAUUSD	M5	3929.55	3930.02	3927.81	3911.02
1368	2025.10.06 07:00	XAUUSD	M5	3931.24	3930.90	3928.76	3911.55
1369	2025.10.06 07:05	XAUUSD	M5	3929.99	3931.50	3929.64	3912.09
1370	2025.10.06 07:10	XAUUSD	M5	3929.60	3931.13	3930.24	3912.60
1371	2025.10.06 07:15	XAUUSD	M5	3929.66	3930.83	3930.64	3913.07
1372	2025.10.06 07:20	XAUUSD	M5	3931.64	3931.20	3931.06	3913.55
1373	2025.10.06 07:25	XAUUSD	M5	3933.93	3932.37	3931.65	3914.07
1374	2025.10.06 07:30	XAUUSD	M5	3935.14	3933.68	3932.41	3914.62
1375	2025.10.06 07:35	XAUUSD	M5	3936.35	3934.86	3933.27	3915.18
1376	2025.10.06 07:40	XAUUSD	M5	3939.99	3937.09	3934.44	3915.78
1377	2025.10.06 07:45	XAUUSD	M5	3935.67	3937.69	3935.48	3916.39
1378	2025.10.06 07:50	XAUUSD	M5	3937.93	3938.19	3936.40	3916.98
1379	2025.10.06 07:55	XAUUSD	M5	3938.69	3938.88	3937.28	3917.56
1380	2025.10.06 08:00	XAUUSD	M5	3939.72	3939.31	3938.07	3918.15
1381	2025.10.06 08:05	XAUUSD	M5	3944.63	3941.50	3939.19	3918.78
1382	2025.10.06 08:10	XAUUSD	M5	3940.28	3942.30	3940.25	3919.43
1383	2025.10.06 08:15	XAUUSD	M5	3933.16	3939.59	3940.44	3919.97
1384	2025.10.06 08:20	XAUUSD	M5	3935.38	3937.64	3940.17	3920.40
1385	2025.10.06 08:25	XAUUSD	M5	3936.89	3936.82	3939.78	3920.83
1386	2025.10.06 08:30	XAUUSD	M5	3929.84	3934.31	3938.91	3921.20
1387	2025.10.06 08:35	XAUUSD	M5	3931.47	3932.26	3937.76	3921.49
1388	2025.10.06 08:40	XAUUSD	M5	3930.39	3930.42	3936.44	3921.74
1389	2025.10.06 08:45	XAUUSD	M5	3932.90	3930.39	3935.38	3922.00
1390	2025.10.06 08:50	XAUUSD	M5	3930.15	3930.05	3934.44	3922.27
1391	2025.10.06 08:55	XAUUSD	M5	3932.50	3930.04	3933.67	3922.52
1392	2025.10.06 09:00	XAUUSD	M5	3927.91	3929.22	3932.83	3922.74
1393	2025.10.06 09:05	XAUUSD	M5	3925.76	3926.99	3931.63	3922.87
1394	2025.10.06 09:10	XAUUSD	M5	3925.71	3925.62	3930.35	3922.95
1395	2025.10.06 09:15	XAUUSD	M5	3927.38	3925.31	3929.25	3923.04
1396	2025.10.06 09:20	XAUUSD	M5	3927.25	3925.34	3928.37	3923.14
1397	2025.10.06 09:25	XAUUSD	M5	3928.45	3926.02	3927.80	3923.26
1398	2025.10.06 09:30	XAUUSD	M5	3925.39	3925.78	3927.26	3923.36
1399	2025.10.06 09:35	XAUUSD	M5	3927.05	3925.87	3926.83	3923.45
1400	2025.10.06 09:40	XAUUSD	M5	3927.10	3926.16	3926.54	3923.54
1401	2025.10.06 09:45	XAUUSD	M5	3933.05	3928.50	3926.84	3923.70
1402	2025.10.06 09:50	XAUUSD	M5	3932.22	3930.62	3927.52	3923.92
1403	2025.10.06 09:55	XAUUSD	M5	3934.37	3932.41	3928.45	3924.18
1404	2025.10.06 10:00	XAUUSD	M5	3934.33	3933.78	3929.48	3924.44
1405	2025.10.06 10:05	XAUUSD	M5	3934.87	3935.07	3930.59	3924.72
1406	2025.10.06 10:10	XAUUSD	M5	3934.76	3935.56	3931.57	3925.01
1407	2025.10.06 10:15	XAUUSD	M5	3935.48	3935.99	3932.46	3925.28
1408	2025.10.06 10:20	XAUUSD	M5	3930.05	3934.48	3932.83	3925.50
1409	2025.10.06 10:25	XAUUSD	M5	3932.60	3933.57	3932.96	3925.68
1410	2025.10.06 10:30	XAUUSD	M5	3933.36	3933.42	3933.06	3925.87
1411	2025.10.06 10:35	XAUUSD	M5	3936.39	3934.39	3933.39	3926.09
1412	2025.10.06 10:40	XAUUSD	M5	3933.08	3934.31	3933.64	3926.33
1413	2025.10.06 10:45	XAUUSD	M5	3940.06	3936.05	3934.25	3926.59
1414	2025.10.06 10:50	XAUUSD	M5	3940.72	3938.56	3935.30	3926.93
1415	2025.10.06 10:55	XAUUSD	M5	3941.47	3940.58	3936.58	3927.32
1416	2025.10.06 11:00	XAUUSD	M5	3945.36	3943.10	3938.16	3927.76
1417	2025.10.06 11:05	XAUUSD	M5	3947.62	3946.03	3940.06	3928.26
1418	2025.10.06 11:10	XAUUSD	M5	3947.22	3947.72	3941.93	3928.79
1419	2025.10.06 11:15	XAUUSD	M5	3947.12	3948.53	3943.59	3929.30
1420	2025.10.06 11:20	XAUUSD	M5	3946.07	3948.52	3944.91	3929.79
1421	2025.10.06 11:25	XAUUSD	M5	3943.51	3946.76	3945.56	3930.21
1422	2025.10.06 11:30	XAUUSD	M5	3938.82	3943.97	3945.48	3930.53
1423	2025.10.06 11:35	XAUUSD	M5	3935.56	3940.54	3944.67	3930.75
1424	2025.10.06 11:40	XAUUSD	M5	3938.35	3938.66	3943.65	3930.93
1425	2025.10.06 11:45	XAUUSD	M5	3940.50	3938.55	3942.84	3931.14
1426	2025.10.06 11:50	XAUUSD	M5	3945.20	3940.76	3942.72	3931.44
1427	2025.10.06 11:55	XAUUSD	M5	3942.42	3941.86	3942.84	3931.79
1428	2025.10.06 12:00	XAUUSD	M5	3942.69	3942.37	3943.01	3932.11
1429	2025.10.06 12:05	XAUUSD	M5	3943.04	3942.75	3943.20	3932.41
1430	2025.10.06 12:10	XAUUSD	M5	3942.62	3942.91	3943.36	3932.71
1431	2025.10.06 12:15	XAUUSD	M5	3942.34	3942.74	3943.42	3932.99
1432	2025.10.06 12:20	XAUUSD	M5	3940.11	3941.94	3943.27	3933.24
1433	2025.10.06 12:25	XAUUSD	M5	3943.62	3941.95	3943.15	3933.47
1434	2025.10.06 12:30	XAUUSD	M5	3942.71	3942.23	3943.10	3933.72
1435	2025.10.06 12:35	XAUUSD	M5	3941.18	3941.96	3942.99	3933.96
1436	2025.10.06 12:40	XAUUSD	M5	3938.70	3940.54	3942.56	3934.14
1437	2025.10.06 12:45	XAUUSD	M5	3941.42	3939.94	3942.09	3934.29
1438	2025.10.06 12:50	XAUUSD	M5	3941.09	3940.17	3941.77	3934.46
1439	2025.10.06 12:55	XAUUSD	M5	3942.29	3940.73	3941.63	3934.65
1440	2025.10.06 13:00	XAUUSD	M5	3940.30	3940.77	3941.51	3934.84
1441	2025.10.06 13:05	XAUUSD	M5	3936.81	3938.78	3940.94	3934.95
1442	2025.10.06 13:10	XAUUSD	M5	3938.75	3938.40	3940.41	3935.03
1443	2025.10.06 13:15	XAUUSD	M5	3940.18	3938.63	3940.04	3935.14
1444	2025.10.06 13:20	XAUUSD	M5	3939.99	3939.29	3939.89	3935.28
1445	2025.10.06 13:25	XAUUSD	M5	3939.84	3939.38	3939.78	3935.41
1446	2025.10.06 13:30	XAUUSD	M5	3941.52	3940.08	3939.84	3935.55
1447	2025.10.06 13:35	XAUUSD	M5	3943.53	3941.74	3940.25	3935.73
1448	2025.10.06 13:40	XAUUSD	M5	3946.51	3943.72	3941.01	3935.97
1449	2025.10.06 13:45	XAUUSD	M5	3942.57	3944.20	3941.70	3936.21
1450	2025.10.06 13:50	XAUUSD	M5	3943.62	3944.17	3942.23	3936.42
1451	2025.10.06 13:55	XAUUSD	M5	3942.18	3943.78	3942.56	3936.60
1452	2025.10.06 14:00	XAUUSD	M5	3940.55	3942.62	3942.56	3936.74
1453	2025.10.06 14:05	XAUUSD	M5	3938.09	3941.10	3942.24	3936.84
1454	2025.10.06 14:10	XAUUSD	M5	3936.90	3938.83	3941.49	3936.87
1455	2025.10.06 14:15	XAUUSD	M5	3934.78	3936.83	3940.46	3936.85
1456	2025.10.06 14:20	XAUUSD	M5	3936.17	3935.60	3939.39	3936.81
1457	2025.10.06 14:25	XAUUSD	M5	3938.57	3935.64	3938.57	3936.79
1458	2025.10.06 14:30	XAUUSD	M5	3938.92	3936.38	3938.09	3936.82
1459	2025.10.06 14:35	XAUUSD	M5	3935.83	3936.38	3937.69	3936.84
1460	2025.10.06 14:40	XAUUSD	M5	3936.26	3935.93	3937.25	3936.83
1461	2025.10.06 14:45	XAUUSD	M5	3936.17	3935.67	3936.83	3936.81
1462	2025.10.06 14:50	XAUUSD	M5	3935.58	3934.88	3936.31	3936.77
1463	2025.10.06 14:55	XAUUSD	M5	3938.33	3936.02	3936.16	3936.75
1464	2025.10.06 15:00	XAUUSD	M5	3935.64	3935.88	3935.99	3936.75
1465	2025.10.06 15:05	XAUUSD	M5	3938.70	3936.53	3936.00	3936.75
1466	2025.10.06 15:10	XAUUSD	M5	3940.45	3938.06	3936.35	3936.80
1467	2025.10.06 15:15	XAUUSD	M5	3940.52	3939.37	3936.91	3936.89
1468	2025.10.06 15:20	XAUUSD	M5	3933.68	3937.58	3936.93	3936.91
1469	2025.10.06 15:25	XAUUSD	M5	3931.34	3934.81	3936.32	3936.81
1470	2025.10.06 15:30	XAUUSD	M5	3928.88	3932.07	3935.24	3936.65
1471	2025.10.06 15:35	XAUUSD	M5	3929.84	3930.23	3934.00	3936.45
1472	2025.10.06 15:40	XAUUSD	M5	3931.62	3929.77	3932.95	3936.27
1473	2025.10.06 15:45	XAUUSD	M5	3934.30	3930.86	3932.38	3936.15
1474	2025.10.06 15:50	XAUUSD	M5	3936.46	3932.94	3932.40	3936.10
1475	2025.10.06 15:55	XAUUSD	M5	3933.98	3933.95	3932.62	3936.09
1476	2025.10.06 16:00	XAUUSD	M5	3934.87	3934.67	3932.93	3936.06
1477	2025.10.06 16:05	XAUUSD	M5	3935.42	3934.45	3933.11	3936.02
1478	2025.10.06 16:10	XAUUSD	M5	3934.50	3934.55	3933.28	3935.97
1479	2025.10.06 16:15	XAUUSD	M5	3935.34	3934.80	3933.47	3935.93
1480	2025.10.06 16:20	XAUUSD	M5	3935.27	3935.27	3933.74	3935.91
1481	2025.10.06 16:25	XAUUSD	M5	3933.32	3934.76	3933.84	3935.87
1482	2025.10.06 16:30	XAUUSD	M5	3928.47	3932.63	3933.44	3935.76
1483	2025.10.06 16:35	XAUUSD	M5	3938.24	3933.60	3933.38	3935.68
1484	2025.10.06 16:40	XAUUSD	M5	3944.93	3938.00	3934.35	3935.76
1485	2025.10.06 16:45	XAUUSD	M5	3943.20	3941.19	3935.83	3935.96
1486	2025.10.06 16:50	XAUUSD	M5	3943.49	3943.61	3937.52	3936.19
1487	2025.10.06 16:55	XAUUSD	M5	3944.65	3944.86	3939.13	3936.41
1488	2025.10.06 17:00	XAUUSD	M5	3945.62	3946.29	3940.72	3936.65
1489	2025.10.06 17:05	XAUUSD	M5	3948.42	3946.98	3942.15	3936.91
1490	2025.10.06 17:10	XAUUSD	M5	3948.28	3948.70	3943.70	3937.19
1491	2025.10.06 17:15	XAUUSD	M5	3948.86	3949.61	3945.14	3937.51
1492	2025.10.06 17:20	XAUUSD	M5	3946.78	3949.28	3946.22	3937.80
1493	2025.10.06 17:25	XAUUSD	M5	3948.14	3949.09	3947.06	3938.06
1494	2025.10.06 17:30	XAUUSD	M5	3954.84	3951.22	3948.24	3938.40
1495	2025.10.06 17:35	XAUUSD	M5	3954.80	3953.39	3949.68	3938.81
1496	2025.10.06 17:40	XAUUSD	M5	3957.87	3955.80	3951.37	3939.28
1497	2025.10.06 17:45	XAUUSD	M5	3955.18	3956.87	3952.93	3939.75
1498	2025.10.06 17:50	XAUUSD	M5	3957.48	3957.42	3954.30	3940.21
1499	2025.10.06 17:55	XAUUSD	M5	3955.08	3957.47	3955.39	3940.65
1500	2025.10.06 18:00	XAUUSD	M5	3955.71	3956.74	3956.09	3941.06
1501	2025.10.06 18:05	XAUUSD	M5	3951.20	3955.52	3956.38	3941.42
1502	2025.10.06 18:10	XAUUSD	M5	3955.00	3954.60	3956.42	3941.75
1503	2025.10.06 18:15	XAUUSD	M5	3952.02	3954.24	3956.38	3942.08
1504	2025.10.06 18:20	XAUUSD	M5	3949.90	3952.30	3955.90	3942.36
1505	2025.10.06 18:25	XAUUSD	M5	3950.02	3950.72	3955.17	3942.58
1506	2025.10.06 18:30	XAUUSD	M5	3952.53	3950.41	3954.52	3942.80
1507	2025.10.06 18:35	XAUUSD	M5	3953.89	3951.25	3954.18	3943.05
1508	2025.10.06 18:40	XAUUSD	M5	3956.86	3953.34	3954.36	3943.38
1509	2025.10.06 18:45	XAUUSD	M5	3956.06	3954.75	3954.78	3943.73
1510	2025.10.06 18:50	XAUUSD	M5	3959.39	3956.51	3955.47	3944.11
1511	2025.10.06 18:55	XAUUSD	M5	3962.65	3959.47	3956.65	3944.55
1512	2025.10.06 19:00	XAUUSD	M5	3962.55	3961.63	3958.02	3945.05
1513	2025.10.06 19:05	XAUUSD	M5	3964.67	3964.27	3959.68	3945.58
1514	2025.10.06 19:10	XAUUSD	M5	3947.77	3959.87	3959.93	3945.96
1515	2025.10.06 19:15	XAUUSD	M5	3950.98	3955.06	3959.05	3946.12
1516	2025.10.06 19:20	XAUUSD	M5	3952.96	3953.56	3958.07	3946.26
1517	2025.10.06 19:25	XAUUSD	M5	3952.34	3952.31	3957.03	3946.43
1518	2025.10.06 19:30	XAUUSD	M5	3951.62	3951.62	3956.07	3946.59
1519	2025.10.06 19:35	XAUUSD	M5	3954.95	3952.15	3955.42	3946.77
1520	2025.10.06 19:40	XAUUSD	M5	3952.28	3952.00	3954.86	3946.95
1521	2025.10.06 19:45	XAUUSD	M5	3953.61	3952.24	3954.44	3947.12
1522	2025.10.06 19:50	XAUUSD	M5	3952.95	3952.17	3954.06	3947.28
1523	2025.10.06 19:55	XAUUSD	M5	3954.12	3952.58	3953.83	3947.45
1524	2025.10.06 20:00	XAUUSD	M5	3955.80	3953.82	3953.91	3947.64
1525	2025.10.06 20:05	XAUUSD	M5	3958.38	3955.69	3954.36	3947.89
1526	2025.10.06 20:10	XAUUSD	M5	3956.99	3956.73	3954.93	3948.16
1527	2025.10.06 20:15	XAUUSD	M5	3956.74	3956.94	3955.40	3948.40
1528	2025.10.06 20:20	XAUUSD	M5	3954.96	3956.38	3955.63	3948.61
1529	2025.10.06 20:25	XAUUSD	M5	3951.86	3954.89	3955.47	3948.76
1530	2025.10.06 20:30	XAUUSD	M5	3951.57	3953.62	3955.07	3948.87
1531	2025.10.06 20:35	XAUUSD	M5	3953.86	3953.25	3954.69	3948.98
1532	2025.10.06 20:40	XAUUSD	M5	3955.28	3954.00	3954.57	3949.13
1533	2025.10.06 20:45	XAUUSD	M5	3955.91	3954.44	3954.57	3949.29
1534	2025.10.06 20:50	XAUUSD	M5	3956.19	3955.31	3954.76	3949.47
1535	2025.10.06 20:55	XAUUSD	M5	3957.96	3956.43	3955.16	3949.67
1536	2025.10.06 21:00	XAUUSD	M5	3959.74	3957.98	3955.82	3949.91
1537	2025.10.06 21:05	XAUUSD	M5	3957.17	3958.35	3956.40	3950.15
1538	2025.10.06 21:10	XAUUSD	M5	3957.39	3958.04	3956.79	3950.36
1539	2025.10.06 21:15	XAUUSD	M5	3957.81	3958.31	3957.16	3950.56
