Fractal_timestamp	Fractal_symbol	Fractal_timeframe	Fractal_close	Fractal_Best_FL	Fractal_UOEDT	Fractal_LOEDT
1780688703	XAUUSD	M5	4320.78	4353.40548	4373.69839	4301.31887
1780689003	XAUUSD	M5	4318.33	4352.93984	4373.23274	4300.85323
1780689303	XAUUSD	M5	4318.75	4352.47419	4372.76710	4300.38758
1780689603	XAUUSD	M5	4313.73	4352.00855	4372.30145	4299.92194
1780689903	XAUUSD	M5	4314.04	4351.54290	4371.83581	4299.45629
1780690203	XAUUSD	M5	4315.59	4351.07726	4371.37016	4298.99065
1780690503	XAUUSD	M5	4315.45	4350.61161	4370.90452	4298.52500
1780690803	XAUUSD	M5	4319.86	4350.14597	4370.43887	4298.05935
1780691103	XAUUSD	M5	4322.47	4349.68032	4369.97323	4297.59371
1780691403	XAUUSD	M5	4322.48	4349.21468	4369.50758	4297.12806
1780691703	XAUUSD	M5	4323.10	4348.74903	4369.04194	4296.66242
1780692003	XAUUSD	M5	4324.13	4348.28339	4368.57629	4296.19677
1780692303	XAUUSD	M5	4327.47	4347.81774	4368.11065	4295.73113
1780692603	XAUUSD	M5	4327.66	4347.35210	4367.64500	4295.26548
1780692903	XAUUSD	M5	4328.74	4346.88645	4367.17935	4294.79984
1780869603	XAUUSD	M5	4320.90	4346.42081	4366.71371	4294.33419
1780869903	XAUUSD	M5	4319.03	4345.95516	4366.24806	4293.86855
1780870203	XAUUSD	M5	4330.05	4345.48952	4365.78242	4293.40290
1780870503	XAUUSD	M5	4327.66	4345.02387	4365.31677	4292.93726
1780870803	XAUUSD	M5	4323.06	4344.55823	4364.85113	4292.47161
1780871103	XAUUSD	M5	4316.74	4344.09258	4364.38548	4292.00597
1780871403	XAUUSD	M5	4323.38	4343.62694	4363.91984	4291.54032
1780871703	XAUUSD	M5	4325.88	4343.16129	4363.45419	4291.07468
1780872003	XAUUSD	M5	4326.26	4342.69565	4362.98855	4290.60903
1780872303	XAUUSD	M5	4322.59	4342.23000	4362.52290	4290.14339
1780872603	XAUUSD	M5	4323.37	4341.76435	4362.05726	4289.67774
1780872903	XAUUSD	M5	4317.47	4341.29871	4361.59161	4289.21210
1780873203	XAUUSD	M5	4325.96	4340.83306	4361.12597	4288.74645
1780873503	XAUUSD	M5	4326.78	4340.36742	4360.66032	4288.28081
1780873803	XAUUSD	M5	4330.85	4339.90177	4360.19468	4287.81516
1780874103	XAUUSD	M5	4331.38	4339.43613	4359.72903	4287.34952
1780874403	XAUUSD	M5	4330.21	4338.97048	4359.26339	4286.88387
1780874703	XAUUSD	M5	4334.02	4338.50484	4358.79774	4286.41823
1780875003	XAUUSD	M5	4333.84	4338.03919	4358.33210	4285.95258
1780875303	XAUUSD	M5	4336.73	4337.57355	4357.86645	4285.48694
1780875603	XAUUSD	M5	4338.96	4337.10790	4357.40081	4285.02129
1780875903	XAUUSD	M5	4341.97	4336.64226	4356.93516	4284.55565
1780876203	XAUUSD	M5	4343.42	4336.17661	4356.46952	4284.09000
1780876503	XAUUSD	M5	4343.96	4335.71097	4356.00387	4283.62435
1780876803	XAUUSD	M5	4344.88	4335.24532	4355.53823	4283.15871
1780877103	XAUUSD	M5	4345.37	4334.77968	4355.07258	4282.69306
1780877403	XAUUSD	M5	4343.65	4334.31403	4354.60694	4282.22742
1780877703	XAUUSD	M5	4347.71	4333.84839	4354.14129	4281.76177
1780878003	XAUUSD	M5	4351.27	4333.38274	4353.67565	4281.29613
1780878303	XAUUSD	M5	4351.37	4332.91710	4353.21000	4280.83048
1780878603	XAUUSD	M5	4349.14	4332.45145	4352.74435	4280.36484
1780878903	XAUUSD	M5	4347.66	4331.98581	4352.27871	4279.89919
1780879203	XAUUSD	M5	4345.29	4331.52016	4351.81306	4279.43355
1780879503	XAUUSD	M5	4342.42	4331.05452	4351.34742	4278.96790
1780879803	XAUUSD	M5	4341.58	4330.58887	4350.88177	4278.50226
1780880103	XAUUSD	M5	4342.43	4330.12323	4350.41613	4278.03661
1780880403	XAUUSD	M5	4339.22	4329.65758	4349.95048	4277.57097
1780880703	XAUUSD	M5	4336.65	4329.19194	4349.48484	4277.10532
1780881003	XAUUSD	M5	4327.14	4328.72629	4349.01919	4276.63968
1780881303	XAUUSD	M5	4318.23	4328.26065	4348.55355	4276.17403
1780881603	XAUUSD	M5	4321.86	4327.79500	4348.08790	4275.70839
1780881903	XAUUSD	M5	4314.77	4327.32935	4347.62226	4275.24274
1780882203	XAUUSD	M5	4315.21	4326.86371	4347.15661	4274.77710
1780882503	XAUUSD	M5	4317.13	4326.39806	4346.69097	4274.31145
1780882803	XAUUSD	M5	4326.20	4325.93242	4346.22532	4273.84581
1780883103	XAUUSD	M5	4323.55	4325.46677	4345.75968	4273.38016
1780883403	XAUUSD	M5	4324.37	4325.00113	4345.29403	4272.91452
1780883703	XAUUSD	M5	4325.44	4324.53548	4344.82839	4272.44887
1780884003	XAUUSD	M5	4322.83	4324.06984	4344.36274	4271.98323
1780884303	XAUUSD	M5	4319.05	4323.60419	4343.89710	4271.51758
1780884603	XAUUSD	M5	4316.75	4323.13855	4343.43145	4271.05194
1780884903	XAUUSD	M5	4312.15	4322.67290	4342.96581	4270.58629
1780885203	XAUUSD	M5	4316.43	4322.20726	4342.50016	4270.12065
1780885503	XAUUSD	M5	4315.09	4321.74161	4342.03452	4269.65500
1780885803	XAUUSD	M5	4309.55	4321.27597	4341.56887	4269.18935
1780886103	XAUUSD	M5	4311.83	4320.81032	4341.10323	4268.72371
1780886403	XAUUSD	M5	4315.99	4320.34468	4340.63758	4268.25806
1780886703	XAUUSD	M5	4317.38	4319.87903	4340.17194	4267.79242
1780887003	XAUUSD	M5	4312.04	4319.41339	4339.70629	4267.32677
1780887303	XAUUSD	M5	4310.65	4318.94774	4339.24065	4266.86113
1780887603	XAUUSD	M5	4311.21	4318.48210	4338.77500	4266.39548
1780887903	XAUUSD	M5	4308.35	4318.01645	4338.30935	4265.92984
1780888203	XAUUSD	M5	4304.81	4317.55081	4337.84371	4265.46419
1780888503	XAUUSD	M5	4307.51	4317.08516	4337.37806	4264.99855
1780888803	XAUUSD	M5	4310.42	4316.61952	4336.91242	4264.53290
1780889103	XAUUSD	M5	4307.23	4316.15387	4336.44677	4264.06726
1780889403	XAUUSD	M5	4307.04	4315.68823	4335.98113	4263.60161
1780889703	XAUUSD	M5	4307.62	4315.22258	4335.51548	4263.13597
1780890003	XAUUSD	M5	4309.95	4314.75694	4335.04984	4262.67032
1780890303	XAUUSD	M5	4312.35	4314.29129	4334.58419	4262.20468
1780890603	XAUUSD	M5	4314.95	4313.82565	4334.11855	4261.73903
1780890903	XAUUSD	M5	4316.92	4313.36000	4333.65290	4261.27339
1780891203	XAUUSD	M5	4315.19	4312.89435	4333.18726	4260.80774
1780891503	XAUUSD	M5	4318.09	4312.42871	4332.72161	4260.34210
1780891803	XAUUSD	M5	4318.68	4311.96306	4332.25597	4259.87645
1780892103	XAUUSD	M5	4318.62	4311.49742	4331.79032	4259.41081
1780892403	XAUUSD	M5	4317.90	4311.03177	4331.32468	4258.94516
1780892703	XAUUSD	M5	4319.96	4310.56613	4330.85903	4258.47952
1780893003	XAUUSD	M5	4313.46	4310.10048	4330.39339	4258.01387
1780893303	XAUUSD	M5	4311.12	4309.63484	4329.92774	4257.54823
1780893603	XAUUSD	M5	4307.82	4309.16919	4329.46210	4257.08258
1780893903	XAUUSD	M5	4310.11	4308.70355	4328.99645	4256.61694
1780894203	XAUUSD	M5	4311.65	4308.23790	4328.53081	4256.15129
1780894503	XAUUSD	M5	4312.80	4307.77226	4328.06516	4255.68565
1780894803	XAUUSD	M5	4315.21	4307.30661	4327.59952	4255.22000
1780895103	XAUUSD	M5	4310.36	4306.84097	4327.13387	4254.75435
1780895403	XAUUSD	M5	4305.19	4306.37532	4326.66823	4254.28871
1780895703	XAUUSD	M5	4309.41	4305.90968	4326.20258	4253.82306
1780896003	XAUUSD	M5	4311.31	4305.44403	4325.73694	4253.35742
1780896303	XAUUSD	M5	4311.93	4304.97839	4325.27129	4252.89177
1780896603	XAUUSD	M5	4287.02	4304.51274	4324.80565	4252.42613
1780896903	XAUUSD	M5	4291.39	4304.04710	4324.34000	4251.96048
1780897203	XAUUSD	M5	4287.87	4303.58145	4323.87435	4251.49484
1780897503	XAUUSD	M5	4286.72	4303.11581	4323.40871	4251.02919
1780897803	XAUUSD	M5	4289.61	4302.65016	4322.94306	4250.56355
1780898103	XAUUSD	M5	4291.94	4302.18452	4322.47742	4250.09790
1780898403	XAUUSD	M5	4303.65	4301.71887	4322.01177	4249.63226
1780898703	XAUUSD	M5	4302.48	4301.25323	4321.54613	4249.16661
1780899003	XAUUSD	M5	4303.37	4300.78758	4321.08048	4248.70097
1780899303	XAUUSD	M5	4303.18	4300.32194	4320.61484	4248.23532
1780899603	XAUUSD	M5	4308.41	4299.85629	4320.14919	4247.76968
1780899903	XAUUSD	M5	4305.75	4299.39065	4319.68355	4247.30403
1780900203	XAUUSD	M5	4299.29	4298.92500	4319.21790	4246.83839
1780900503	XAUUSD	M5	4296.56	4298.45935	4318.75226	4246.37274
1780900803	XAUUSD	M5	4298.41	4297.99371	4318.28661	4245.90710
1780901103	XAUUSD	M5	4297.44	4297.52806	4317.82097	4245.44145
1780901403	XAUUSD	M5	4297.89	4297.06242	4317.35532	4244.97581
1780901703	XAUUSD	M5	4300.07	4296.59677	4316.88968	4244.51016
1780902003	XAUUSD	M5	4299.24	4296.13113	4316.42403	4244.04452
1780902303	XAUUSD	M5	4300.61	4295.66548	4315.95839	4243.57887
1780902603	XAUUSD	M5	4305.33	4295.19984	4315.49274	4243.11323
1780902903	XAUUSD	M5	4306.26	4294.73419	4315.02710	4242.64758
1780903203	XAUUSD	M5	4314.11	4294.26855	4314.56145	4242.18194
1780903503	XAUUSD	M5	4306.16	4293.80290	4314.09581	4241.71629
1780903803	XAUUSD	M5	4308.17	4293.33726	4313.63016	4241.25065
1780904103	XAUUSD	M5	4307.81	4292.87161	4313.16452	4240.78500
1780904403	XAUUSD	M5	4301.77	4292.40597	4312.69887	4240.31935
1780904703	XAUUSD	M5	4298.57	4291.94032	4312.23323	4239.85371
1780905003	XAUUSD	M5	4296.56	4291.47468	4311.76758	4239.38806
1780905303	XAUUSD	M5	4294.50	4291.00903	4311.30194	4238.92242
1780905603	XAUUSD	M5	4293.29	4290.54339	4310.83629	4238.45677
1780905903	XAUUSD	M5	4294.65	4290.07774	4310.37065	4237.99113
1780906203	XAUUSD	M5	4291.84	4289.61210	4309.90500	4237.52548
1780906503	XAUUSD	M5	4292.80	4289.14645	4309.43935	4237.05984
1780906803	XAUUSD	M5	4288.89	4288.68081	4308.97371	4236.59419
1780907103	XAUUSD	M5	4288.16	4288.21516	4308.50806	4236.12855
1780907403	XAUUSD	M5	4291.37	4287.74952	4308.04242	4235.66290
1780907703	XAUUSD	M5	4287.55	4287.28387	4307.57677	4235.19726
1780908003	XAUUSD	M5	4290.79	4286.81823	4307.11113	4234.73161
1780908303	XAUUSD	M5	4291.17	4286.35258	4306.64548	4234.26597
1780908603	XAUUSD	M5	4288.45	4285.88694	4306.17984	4233.80032
1780908903	XAUUSD	M5	4288.78	4285.42129	4305.71419	4233.33468
1780909203	XAUUSD	M5	4290.83	4284.95565	4305.24855	4232.86903
1780909503	XAUUSD	M5	4285.28	4284.49000	4304.78290	4232.40339
1780909803	XAUUSD	M5	4289.02	4284.02435	4304.31726	4231.93774
1780910103	XAUUSD	M5	4287.97	4283.55871	4303.85161	4231.47210
1780910403	XAUUSD	M5	4286.53	4283.09306	4303.38597	4231.00645
1780910703	XAUUSD	M5	4279.87	4282.62742	4302.92032	4230.54081
1780911003	XAUUSD	M5	4273.98	4282.16177	4302.45468	4230.07516
1780911303	XAUUSD	M5	4293.84	4281.69613	4301.98903	4229.60952
1780911603	XAUUSD	M5	4293.68	4281.23048	4301.52339	4229.14387
1780911903	XAUUSD	M5	4301.13	4280.76484	4301.05774	4228.67823
1780912203	XAUUSD	M5	4293.67	4280.29919	4300.59210	4228.21258
1780912503	XAUUSD	M5	4294.31	4279.83355	4300.12645	4227.74694
1780912803	XAUUSD	M5	4290.57	4279.36790	4299.66081	4227.28129
1780913103	XAUUSD	M5	4294.92	4278.90226	4299.19516	4226.81565
1780913403	XAUUSD	M5	4294.59	4278.43661	4298.72952	4226.35000
1780913703	XAUUSD	M5	4290.16	4277.97097	4298.26387	4225.88435
1780914003	XAUUSD	M5	4291.39	4277.50532	4297.79823	4225.41871
1780914303	XAUUSD	M5	4293.83	4277.03968	4297.33258	4224.95306
1780914603	XAUUSD	M5	4304.01	4276.57403	4296.86694	4224.48742
1780914903	XAUUSD	M5	4299.93	4276.10839	4296.40129	4224.02177
1780915203	XAUUSD	M5	4304.93	4275.64274	4295.93565	4223.55613
1780915503	XAUUSD	M5	4300.61	4275.17710	4295.47000	4223.09048
1780915803	XAUUSD	M5	4298.55	4274.71145	4295.00435	4222.62484
1780916103	XAUUSD	M5	4302.06	4274.24581	4294.53871	4222.15919
1780916403	XAUUSD	M5	4300.05	4273.78016	4294.07306	4221.69355
1780916703	XAUUSD	M5	4306.20	4273.31452	4293.60742	4221.22790
1780917003	XAUUSD	M5	4318.58	4272.84887	4293.14177	4220.76226
1780917303	XAUUSD	M5	4326.93	4272.38323	4292.67613	4220.29661
1780917603	XAUUSD	M5	4324.92	4271.91758	4292.21048	4219.83097
1780917903	XAUUSD	M5	4325.31	4271.45194	4291.74484	4219.36532
1780918203	XAUUSD	M5	4330.01	4270.98629	4291.27919	4218.89968
1780918503	XAUUSD	M5	4325.51	4270.52065	4290.81355	4218.43403
1780918803	XAUUSD	M5	4324.05	4270.05500	4290.34790	4217.96839
1780919103	XAUUSD	M5	4323.95	4269.58935	4289.88226	4217.50274
1780919403	XAUUSD	M5	4326.76	4269.12371	4289.41661	4217.03710
1780919703	XAUUSD	M5	4331.28	4268.65806	4288.95097	4216.57145
1780920003	XAUUSD	M5	4330.85	4268.19242	4288.48532	4216.10581
1780920303	XAUUSD	M5	4330.66	4267.72677	4288.01968	4215.64016
1780920603	XAUUSD	M5	4322.88	4267.26113	4287.55403	4215.17452
1780920903	XAUUSD	M5	4325.20	4266.79548	4287.08839	4214.70887
1780921203	XAUUSD	M5	4329.15	4266.32984	4286.62274	4214.24323
1780921503	XAUUSD	M5	4330.13	4265.86419	4286.15710	4213.77758
1780921803	XAUUSD	M5	4328.27	4265.39855	4285.69145	4213.31194
1780922103	XAUUSD	M5	4330.10	4264.93290	4285.22581	4212.84629
1780922403	XAUUSD	M5	4335.74	4264.46726	4284.76016	4212.38065
1780922703	XAUUSD	M5	4332.68	4264.00161	4284.29452	4211.91500
1780923003	XAUUSD	M5	4330.01	4263.53597	4283.82887	4211.44935
1780923303	XAUUSD	M5	4333.10	4263.07032	4283.36323	4210.98371
1780923603	XAUUSD	M5	4328.74	4262.60468	4282.89758	4210.51806
1780923903	XAUUSD	M5	4324.46	4262.13903	4282.43194	4210.05242
1780924203	XAUUSD	M5	4323.84	4261.67339	4281.96629	4209.58677
1780924503	XAUUSD	M5	4325.41	4261.20774	4281.50065	4209.12113
1780924803	XAUUSD	M5	4331.79	4260.74210	4281.03500	4208.65548
1780925103	XAUUSD	M5	4331.33	4260.27645	4280.56935	4208.18984
1780925403	XAUUSD	M5	4333.45	4259.81081	4280.10371	4207.72419
1780925703	XAUUSD	M5	4341.20	4259.34516	4279.63806	4207.25855
1780926003	XAUUSD	M5	4336.42	4258.87952	4279.17242	4206.79290
1780926303	XAUUSD	M5	4332.54	4258.41387	4278.70677	4206.32726
1780926603	XAUUSD	M5	4334.15	4257.94823	4278.24113	4205.86161
1780926903	XAUUSD	M5	4326.79	4257.48258	4277.77548	4205.39597
1780927203	XAUUSD	M5	4322.59	4257.01694	4277.30984	4204.93032
1780927503	XAUUSD	M5	4320.64	4256.55129	4276.84419	4204.46468
1780927803	XAUUSD	M5	4319.56	4256.08565	4276.37855	4203.99903
1780928103	XAUUSD	M5	4321.81	4255.62000	4275.91290	4203.53339
1780928403	XAUUSD	M5	4318.69	4255.15435	4275.44726	4203.06774
1780928703	XAUUSD	M5	4320.06	4254.68871	4274.98161	4202.60210
1780929003	XAUUSD	M5	4322.14	4254.22306	4274.51597	4202.13645
1780929303	XAUUSD	M5	4319.87	4253.75742	4274.05032	4201.67081
1780929603	XAUUSD	M5	4322.57	4253.29177	4273.58468	4201.20516
1780929903	XAUUSD	M5	4317.76	4252.82613	4273.11903	4200.73952
1780930203	XAUUSD	M5	4326.33	4252.36048	4272.65339	4200.27387
1780930503	XAUUSD	M5	4331.06	4251.89484	4272.18774	4199.80823
1780930803	XAUUSD	M5	4329.00	4251.42919	4271.72210	4199.34258
1780931103	XAUUSD	M5	4328.58	4250.96355	4271.25645	4198.87694
1780931403	XAUUSD	M5	4325.45	4250.49790	4270.79081	4198.41129
1780931703	XAUUSD	M5	4331.78	4250.03226	4270.32516	4197.94565
1780932003	XAUUSD	M5	4335.38	4249.56661	4269.85952	4197.48000
1780932303	XAUUSD	M5	4330.68	4249.10097	4269.39387	4197.01435
1780932603	XAUUSD	M5	4332.26	4248.63532	4268.92823	4196.54871
1780932903	XAUUSD	M5	4336.68	4248.16968	4268.46258	4196.08306
1780933203	XAUUSD	M5	4339.41	4247.70403	4267.99694	4195.61742
1780933503	XAUUSD	M5	4335.43	4247.23839	4267.53129	4195.15177
1780933803	XAUUSD	M5	4342.82	4246.77274	4267.06565	4194.68613
1780934103	XAUUSD	M5	4341.94	4246.30710	4266.60000	4194.22048
1780934403	XAUUSD	M5	4341.30	4245.84145	4266.13435	4193.75484
1780934703	XAUUSD	M5	4339.79	4245.37581	4265.66871	4193.28919
1780935003	XAUUSD	M5	4340.96	4244.91016	4265.20306	4192.82355
1780935303	XAUUSD	M5	4342.79	4244.44452	4264.73742	4192.35790
1780935603	XAUUSD	M5	4341.13	4243.97887	4264.27177	4191.89226
1780935903	XAUUSD	M5	4340.95	4243.51323	4263.80613	4191.42661
1780936203	XAUUSD	M5	4342.62	4243.04758	4263.34048	4190.96097
1780936503	XAUUSD	M5	4341.23	4242.58194	4262.87484	4190.49532
1780936803	XAUUSD	M5	4343.94	4242.11629	4262.40919	4190.02968
1780937103	XAUUSD	M5	4345.20	4241.65065	4261.94355	4189.56403
1780937403	XAUUSD	M5	4338.13	4241.18500	4261.47790	4189.09839
1780937703	XAUUSD	M5	4340.75	4240.71935	4261.01226	4188.63274
1780938003	XAUUSD	M5	4337.90	4240.25371	4260.54661	4188.16710
1780938303	XAUUSD	M5	4338.51	4239.78806	4260.08097	4187.70145
1780938603	XAUUSD	M5	4338.82	4239.32242	4259.61532	4187.23581
1780938903	XAUUSD	M5	4338.32	4238.85677	4259.14968	4186.77016
1780939203	XAUUSD	M5	4335.62	4238.39113	4258.68403	4186.30452
1780939503	XAUUSD	M5	4339.15	4237.92548	4258.21839	4185.83887
1780939803	XAUUSD	M5	4335.57	4237.45984	4257.75274	4185.37323
1780940103	XAUUSD	M5	4335.02	4236.99419	4257.28710	4184.90758
1780940403	XAUUSD	M5	4334.10	4236.52855	4256.82145	4184.44194
1780940703	XAUUSD	M5	4337.05	4236.06290	4256.35581	4183.97629
1780941003	XAUUSD	M5	4336.76	4235.59726	4255.89016	4183.51065
1780941303	XAUUSD	M5	4339.26	4235.13161	4255.42452	4183.04500
1780941603	XAUUSD	M5	4343.87	4234.66597	4254.95887	4182.57935
1780941903	XAUUSD	M5	4343.53	4234.20032	4254.49323	4182.11371
1780942203	XAUUSD	M5	4341.33	4233.73468	4254.02758	4181.64806
1780942503	XAUUSD	M5	4342.33	4233.26903	4253.56194	4181.18242
1780942803	XAUUSD	M5	4343.89	4232.80339	4253.09629	4180.71677
1780943103	XAUUSD	M5	4342.66	4232.33774	4252.63065	4180.25113
1780943403	XAUUSD	M5	4340.71	4231.87210	4252.16500	4179.78548
1780943703	XAUUSD	M5	4337.20	4231.40645	4251.69935	4179.31984
1780944003	XAUUSD	M5	4336.74	4230.94081	4251.23371	4178.85419
1780944303	XAUUSD	M5	4334.57	4230.47516	4250.76806	4178.38855
1780944603	XAUUSD	M5	4334.32	4230.00952	4250.30242	4177.92290
1780944903	XAUUSD	M5	4334.61	4229.54387	4249.83677	4177.45726
1780945203	XAUUSD	M5	4337.00	4229.07823	4249.37113	4176.99161
1780945503	XAUUSD	M5	4332.50	4228.61258	4248.90548	4176.52597
1780945803	XAUUSD	M5	4329.87	4228.14694	4248.43984	4176.06032
1780946103	XAUUSD	M5	4328.82	4227.68129	4247.97419	4175.59468
1780946403	XAUUSD	M5	4326.76	4227.21565	4247.50855	4175.12903
1780946703	XAUUSD	M5	4327.76	4226.75000	4247.04290	4174.66339
1780947003	XAUUSD	M5	4327.32	4226.28435	4246.57726	4174.19774
1780947303	XAUUSD	M5	4325.92	4225.81871	4246.11161	4173.73210
1780947603	XAUUSD	M5	4325.18	4225.35306	4245.64597	4173.26645
1780947903	XAUUSD	M5	4327.19	4224.88742	4245.18032	4172.80081
1780948203	XAUUSD	M5	4328.39	4224.42177	4244.71468	4172.33516
1780948503	XAUUSD	M5	4326.76	4223.95613	4244.24903	4171.86952
1780948803	XAUUSD	M5	4329.64	4223.49048	4243.78339	4171.40387
1780949103	XAUUSD	M5	4327.83	4223.02484	4243.31774	4170.93823
1780949403	XAUUSD	M5	4328.24	4222.55919	4242.85210	4170.47258
1780949703	XAUUSD	M5	4325.89	4222.09355	4242.38645	4170.00694
1780950003	XAUUSD	M5	4326.99	4221.62790	4241.92081	4169.54129
1780950303	XAUUSD	M5	4326.52	4221.16226	4241.45516	4169.07565
1780950603	XAUUSD	M5	4327.86	4220.69661	4240.98952	4168.61000
1780950903	XAUUSD	M5	4327.63	4220.23097	4240.52387	4168.14435
1780951203	XAUUSD	M5	4326.28	4219.76532	4240.05823	4167.67871
1780951503	XAUUSD	M5	4327.40	4219.29968	4239.59258	4167.21306
1780951803	XAUUSD	M5	4329.21	4218.83403	4239.12694	4166.74742
1780952103	XAUUSD	M5	4329.82	4218.36839	4238.66129	4166.28177
1780956003	XAUUSD	M5	4326.71	4217.90274	4238.19565	4165.81613
1780956303	XAUUSD	M5	4326.95	4217.43710	4237.73000	4165.35048
1780956603	XAUUSD	M5	4325.29	4216.97145	4237.26435	4164.88484
1780956903	XAUUSD	M5	4324.60	4216.50581	4236.79871	4164.41919
1780957203	XAUUSD	M5	4326.06	4216.04016	4236.33306	4163.95355
1780957503	XAUUSD	M5	4325.13	4215.57452	4235.86742	4163.48790
1780957803	XAUUSD	M5	4325.58	4215.10887	4235.40177	4163.02226
1780958103	XAUUSD	M5	4325.84	4214.64323	4234.93613	4162.55661
1780958403	XAUUSD	M5	4327.42	4214.17758	4234.47048	4162.09097
1780958703	XAUUSD	M5	4326.94	4213.71194	4234.00484	4161.62532
1780959003	XAUUSD	M5	4328.08	4213.24629	4233.53919	4161.15968
1780959303	XAUUSD	M5	4327.79	4212.78065	4233.07355	4160.69403
1780959603	XAUUSD	M5	4327.61	4212.31500	4232.60790	4160.22839
1780959903	XAUUSD	M5	4326.60	4211.84935	4232.14226	4159.76274
1780960203	XAUUSD	M5	4327.63	4211.38371	4231.67661	4159.29710
1780960503	XAUUSD	M5	4327.40	4210.91806	4231.21097	4158.83145
1780960803	XAUUSD	M5	4325.15	4210.45242	4230.74532	4158.36581
1780961103	XAUUSD	M5	4320.46	4209.98677	4230.27968	4157.90016
1780961403	XAUUSD	M5	4317.98	4209.52113	4229.81403	4157.43452
1780961703	XAUUSD	M5	4321.80	4209.05548	4229.34839	4156.96887
1780962003	XAUUSD	M5	4319.60	4208.58984	4228.88274	4156.50323
1780962303	XAUUSD	M5	4313.69	4208.12419	4228.41710	4156.03758
1780962603	XAUUSD	M5	4317.07	4207.65855	4227.95145	4155.57194
1780962903	XAUUSD	M5	4317.91	4207.19290	4227.48581	4155.10629
1780963203	XAUUSD	M5	4317.39	4206.72726	4227.02016	4154.64065
1780963503	XAUUSD	M5	4318.58	4206.26161	4226.55452	4154.17500
1780963803	XAUUSD	M5	4322.74	4205.79597	4226.08887	4153.70935
1780964103	XAUUSD	M5	4320.18	4205.33032	4225.62323	4153.24371
1780964403	XAUUSD	M5	4318.80	4204.86468	4225.15758	4152.77806
1780964703	XAUUSD	M5	4316.82	4204.39903	4224.69194	4152.31242
1780965003	XAUUSD	M5	4318.92	4203.93339	4224.22629	4151.84677
1780965303	XAUUSD	M5	4319.03	4203.46774	4223.76065	4151.38113
1780965603	XAUUSD	M5	4318.44	4203.00210	4223.29500	4150.91548
1780965903	XAUUSD	M5	4317.00	4202.53645	4222.82935	4150.44984
1780966203	XAUUSD	M5	4315.79	4202.07081	4222.36371	4149.98419
1780966503	XAUUSD	M5	4319.86	4201.60516	4221.89806	4149.51855
1780966803	XAUUSD	M5	4321.26	4201.13952	4221.43242	4149.05290
1780967103	XAUUSD	M5	4325.19	4200.67387	4220.96677	4148.58726
1780967403	XAUUSD	M5	4324.10	4200.20823	4220.50113	4148.12161
1780967703	XAUUSD	M5	4324.04	4199.74258	4220.03548	4147.65597
1780968003	XAUUSD	M5	4327.56	4199.27694	4219.56984	4147.19032
1780968303	XAUUSD	M5	4335.33	4198.81129	4219.10419	4146.72468
1780968603	XAUUSD	M5	4337.31	4198.34565	4218.63855	4146.25903
1780968903	XAUUSD	M5	4335.61	4197.88000	4218.17290	4145.79339
1780969203	XAUUSD	M5	4335.74	4197.41435	4217.70726	4145.32774
1780969503	XAUUSD	M5	4334.08	4196.94871	4217.24161	4144.86210
1780969803	XAUUSD	M5	4336.70	4196.48306	4216.77597	4144.39645
1780970103	XAUUSD	M5	4336.53	4196.01742	4216.31032	4143.93081
1780970403	XAUUSD	M5	4332.86	4195.55177	4215.84468	4143.46516
1780970703	XAUUSD	M5	4331.07	4195.08613	4215.37903	4142.99952
1780971003	XAUUSD	M5	4332.91	4194.62048	4214.91339	4142.53387
1780971303	XAUUSD	M5	4332.68	4194.15484	4214.44774	4142.06823
1780971603	XAUUSD	M5	4334.61	4193.68919	4213.98210	4141.60258
1780971903	XAUUSD	M5	4335.60	4193.22355	4213.51645	4141.13694
1780972203	XAUUSD	M5	4335.53	4192.75790	4213.05081	4140.67129
1780972503	XAUUSD	M5	4335.22	4192.29226	4212.58516	4140.20565
1780972803	XAUUSD	M5	4338.43	4191.82661	4212.11952	4139.74000
1780973103	XAUUSD	M5	4337.70	4191.36097	4211.65387	4139.27435
1780973403	XAUUSD	M5	4338.75	4190.89532	4211.18823	4138.80871
1780973703	XAUUSD	M5	4336.03	4190.42968	4210.72258	4138.34306
1780974003	XAUUSD	M5	4331.95	4189.96403	4210.25694	4137.87742
1780974303	XAUUSD	M5	4338.41	4189.49839	4209.79129	4137.41177
1780974603	XAUUSD	M5	4338.71	4189.03274	4209.32565	4136.94613
1780974903	XAUUSD	M5	4339.72	4188.56710	4208.86000	4136.48048
1780975203	XAUUSD	M5	4334.90	4188.10145	4208.39435	4136.01484
1780975503	XAUUSD	M5	4336.80	4187.63581	4207.92871	4135.54919
1780975803	XAUUSD	M5	4333.67	4187.17016	4207.46306	4135.08355
1780976103	XAUUSD	M5	4335.36	4186.70452	4206.99742	4134.61790
1780976403	XAUUSD	M5	4337.55	4186.23887	4206.53177	4134.15226
1780976703	XAUUSD	M5	4338.62	4185.77323	4206.06613	4133.68661
1780977003	XAUUSD	M5	4339.51	4185.30758	4205.60048	4133.22097
1780977303	XAUUSD	M5	4336.61	4184.84194	4205.13484	4132.75532
1780977603	XAUUSD	M5	4335.52	4184.37629	4204.66919	4132.28968
1780977903	XAUUSD	M5	4337.36	4183.91065	4204.20355	4131.82403
1780978203	XAUUSD	M5	4332.25	4183.44500	4203.73790	4131.35839
