No	TimeStamp	Symbol	Timeframe	Open	High	Low	Close	Candle direction	Z-Score of body size	Candle classification
2631	2026.02.03 03:30	XAUUSD	PERIOD_M5	4853.82	4855.87	4838.76	4851.45	bearish	0.94042	3
2632	2026.02.03 03:25	XAUUSD	PERIOD_M5	4843.99	4855.46	4841.69	4854.02	bullish	0.36674	0
2633	2026.02.03 03:20	XAUUSD	PERIOD_M5	4840.31	4853.04	4836.39	4843.99	bullish	0.83997	0
2634	2026.02.03 03:15	XAUUSD	PERIOD_M5	4829.67	4848.39	4823.62	4839.83	bullish	0.35542	0
2635	2026.02.03 03:10	XAUUSD	PERIOD_M5	4808.09	4830.52	4805.78	4829.57	bullish	0.49255	0
2636	2026.02.03 03:05	XAUUSD	PERIOD_M5	4811.75	4812.16	4789.68	4809.21	bearish	0.92064	3
2637	2026.02.03 03:00	XAUUSD	PERIOD_M5	4784.50	4816.92	4766.21	4811.78	bullish	0.92635	0
2638	2026.02.03 02:55	XAUUSD	PERIOD_M5	4799.81	4799.81	4773.99	4780.44	bearish	0.33484	3
2639	2026.02.03 02:50	XAUUSD	PERIOD_M5	4802.62	4811.67	4797.22	4799.78	bearish	0.90242	3
2640	2026.02.03 02:45	XAUUSD	PERIOD_M5	4821.46	4827.94	4796.50	4803.23	bearish	0.24694	3
2641	2026.02.03 02:40	XAUUSD	PERIOD_M5	4821.74	4827.48	4814.79	4821.79	bullish	1.10998	0
2642	2026.02.03 02:35	XAUUSD	PERIOD_M5	4825.38	4830.26	4816.58	4821.62	bearish	0.83332	3
2643	2026.02.03 02:30	XAUUSD	PERIOD_M5	4820.70	4829.51	4814.26	4825.57	bullish	0.75293	0
2644	2026.02.03 02:25	XAUUSD	PERIOD_M5	4814.69	4829.35	4814.65	4821.25	bullish	0.62654	0
2645	2026.02.03 02:20	XAUUSD	PERIOD_M5	4810.61	4820.92	4801.78	4814.90	bullish	0.79591	0
2646	2026.02.03 02:15	XAUUSD	PERIOD_M5	4787.12	4811.34	4787.12	4810.64	bullish	0.64285	0
2647	2026.02.03 02:10	XAUUSD	PERIOD_M5	4777.04	4787.14	4766.12	4787.12	bullish	0.36245	0
2648	2026.02.03 02:05	XAUUSD	PERIOD_M5	4795.00	4795.73	4773.21	4776.67	bearish	0.25350	3
2649	2026.02.03 02:00	XAUUSD	PERIOD_M5	4774.66	4796.67	4772.49	4795.25	bullish	0.42289	0
2650	2026.02.03 01:55	XAUUSD	PERIOD_M5	4763.74	4775.77	4762.22	4774.47	bullish	0.31562	0
2651	2026.02.03 01:50	XAUUSD	PERIOD_M5	4755.25	4770.21	4750.74	4763.77	bullish	0.48348	0
2652	2026.02.03 01:45	XAUUSD	PERIOD_M5	4731.72	4755.86	4729.45	4755.59	bullish	0.66465	0
2653	2026.02.03 01:40	XAUUSD	PERIOD_M5	4750.02	4750.02	4730.48	4731.73	bearish	0.25066	3
2654	2026.02.03 01:35	XAUUSD	PERIOD_M5	4737.54	4751.04	4727.47	4750.02	bullish	0.18804	0
2655	2026.02.03 01:30	XAUUSD	PERIOD_M5	4737.97	4740.39	4717.10	4737.81	bearish	1.10168	3
2656	2026.02.03 01:25	XAUUSD	PERIOD_M5	4758.73	4763.57	4736.93	4737.97	bearish	0.41700	3
2657	2026.02.03 01:20	XAUUSD	PERIOD_M5	4741.84	4759.91	4730.70	4758.88	bullish	0.14280	0
2658	2026.02.03 01:15	XAUUSD	PERIOD_M5	4718.39	4742.06	4716.01	4740.99	bullish	0.55267	0
2659	2026.02.03 01:10	XAUUSD	PERIOD_M5	4716.30	4722.38	4707.43	4718.37	bullish	0.96516	0
2660	2026.02.03 01:05	XAUUSD	PERIOD_M5	4701.03	4723.68	4694.58	4716.70	bullish	0.03213	0
2661	2026.02.03 01:00	XAUUSD	PERIOD_M5	4668.13	4713.54	4665.91	4701.21	bullish	1.29660	0
2662	2026.02.02 23:55	XAUUSD	PERIOD_M5	4664.97	4664.97	4653.76	4660.99	bearish	0.82358	3
2663	2026.02.02 23:50	XAUUSD	PERIOD_M5	4665.56	4667.85	4649.57	4665.07	bearish	1.07965	3
2664	2026.02.02 23:45	XAUUSD	PERIOD_M5	4669.89	4672.44	4665.60	4665.64	bearish	0.80855	3
2665	2026.02.02 23:40	XAUUSD	PERIOD_M5	4679.94	4681.54	4669.19	4669.85	bearish	0.38514	3
2666	2026.02.02 23:35	XAUUSD	PERIOD_M5	4669.69	4681.08	4669.69	4679.94	bullish	0.37198	0
2667	2026.02.02 23:30	XAUUSD	PERIOD_M5	4680.83	4686.06	4669.54	4669.69	bearish	0.30769	3
2668	2026.02.02 23:25	XAUUSD	PERIOD_M5	4673.38	4686.76	4673.38	4680.31	bullish	0.61343	0
2669	2026.02.02 23:20	XAUUSD	PERIOD_M5	4669.43	4673.81	4660.38	4673.38	bullish	0.82841	0
2670	2026.02.02 23:15	XAUUSD	PERIOD_M5	4674.91	4680.23	4668.46	4669.43	bearish	0.71976	3
2671	2026.02.02 23:10	XAUUSD	PERIOD_M5	4663.45	4676.53	4661.64	4675.20	bullish	0.27137	0
2672	2026.02.02 23:05	XAUUSD	PERIOD_M5	4655.91	4664.19	4654.68	4663.45	bullish	0.57092	0
2673	2026.02.02 23:00	XAUUSD	PERIOD_M5	4652.34	4665.59	4644.18	4655.91	bullish	0.85817	0
2674	2026.02.02 22:55	XAUUSD	PERIOD_M5	4664.12	4681.41	4647.80	4652.14	bearish	0.25676	3
2675	2026.02.02 22:50	XAUUSD	PERIOD_M5	4666.79	4675.47	4661.61	4663.35	bearish	0.87060	3
2676	2026.02.02 22:45	XAUUSD	PERIOD_M5	4680.39	4680.39	4661.96	4666.74	bearish	0.13947	3
2677	2026.02.02 22:40	XAUUSD	PERIOD_M5	4669.83	4692.37	4667.97	4680.46	bullish	0.35409	0
2678	2026.02.02 22:35	XAUUSD	PERIOD_M5	4666.58	4676.65	4662.50	4669.80	bullish	0.88272	0
2679	2026.02.02 22:30	XAUUSD	PERIOD_M5	4670.51	4672.65	4657.17	4666.62	bearish	0.83441	3
2680	2026.02.02 22:25	XAUUSD	PERIOD_M5	4657.18	4672.85	4652.32	4670.42	bullish	0.16861	0
2681	2026.02.02 22:20	XAUUSD	PERIOD_M5	4676.44	4678.65	4651.85	4657.15	bearish	0.26589	3
2682	2026.02.02 22:15	XAUUSD	PERIOD_M5	4692.25	4692.28	4674.74	4676.32	bearish	0.02831	3
2683	2026.02.02 22:10	XAUUSD	PERIOD_M5	4694.52	4700.62	4686.29	4692.43	bearish	0.95777	3
2684	2026.02.02 22:05	XAUUSD	PERIOD_M5	4674.85	4697.17	4670.64	4694.49	bullish	0.29489	0
2685	2026.02.02 22:00	XAUUSD	PERIOD_M5	4685.20	4692.81	4674.33	4674.94	bearish	0.37528	3
2686	2026.02.02 21:55	XAUUSD	PERIOD_M5	4690.77	4692.45	4676.85	4685.33	bearish	0.71960	3
2687	2026.02.02 21:50	XAUUSD	PERIOD_M5	4705.79	4712.33	4685.38	4690.81	bearish	0.03729	3
2688	2026.02.02 21:45	XAUUSD	PERIOD_M5	4694.61	4709.87	4694.61	4705.79	bullish	0.30788	0
2689	2026.02.02 21:40	XAUUSD	PERIOD_M5	4660.71	4699.65	4660.71	4694.69	bullish	1.31974	0
2690	2026.02.02 21:35	XAUUSD	PERIOD_M5	4650.31	4664.79	4649.85	4661.14	bullish	0.33031	0
2691	2026.02.02 21:30	XAUUSD	PERIOD_M5	4643.80	4657.13	4637.48	4650.31	bullish	0.63997	0
2692	2026.02.02 21:25	XAUUSD	PERIOD_M5	4651.14	4654.22	4640.22	4643.81	bearish	0.58037	3
2693	2026.02.02 21:20	XAUUSD	PERIOD_M5	4635.65	4651.19	4631.69	4651.12	bullish	0.00325	0
2694	2026.02.02 21:15	XAUUSD	PERIOD_M5	4647.45	4651.70	4634.99	4635.54	bearish	0.25787	3
2695	2026.02.02 21:10	XAUUSD	PERIOD_M5	4643.17	4662.34	4643.14	4647.43	bullish	0.80428	0
2696	2026.02.02 21:05	XAUUSD	PERIOD_M5	4646.10	4655.87	4637.22	4642.43	bearish	0.84603	3
2697	2026.02.02 21:00	XAUUSD	PERIOD_M5	4657.81	4657.81	4640.92	4646.10	bearish	0.27394	3
2698	2026.02.02 20:55	XAUUSD	PERIOD_M5	4651.24	4660.68	4644.83	4657.79	bullish	0.64335	0
2699	2026.02.02 20:50	XAUUSD	PERIOD_M5	4667.63	4671.46	4650.46	4651.26	bearish	0.05334	3
2700	2026.02.02 20:45	XAUUSD	PERIOD_M5	4657.27	4670.91	4648.92	4668.38	bullish	0.31904	0
2701	2026.02.02 20:40	XAUUSD	PERIOD_M5	4662.23	4671.08	4657.30	4657.30	bearish	0.75964	3
2702	2026.02.02 20:35	XAUUSD	PERIOD_M5	4657.39	4673.98	4655.83	4662.27	bullish	0.76254	0
2703	2026.02.02 20:30	XAUUSD	PERIOD_M5	4632.03	4658.38	4632.03	4657.39	bullish	0.69485	0
2704	2026.02.02 20:25	XAUUSD	PERIOD_M5	4640.39	4643.42	4625.02	4632.06	bearish	0.51675	3
2705	2026.02.02 20:20	XAUUSD	PERIOD_M5	4624.25	4646.80	4623.80	4640.43	bullish	0.04397	0
2706	2026.02.02 20:15	XAUUSD	PERIOD_M5	4635.84	4638.98	4618.97	4624.38	bearish	0.28958	3
2707	2026.02.02 20:10	XAUUSD	PERIOD_M5	4661.77	4671.55	4634.04	4635.92	bearish	0.73464	3
2708	2026.02.02 20:05	XAUUSD	PERIOD_M5	4651.85	4664.27	4648.93	4661.70	bullish	0.40279	0
2709	2026.02.02 20:00	XAUUSD	PERIOD_M5	4674.25	4674.25	4648.53	4651.73	bearish	0.49921	3
2710	2026.02.02 19:55	XAUUSD	PERIOD_M5	4674.03	4688.25	4673.01	4674.40	bullish	1.07289	0
2711	2026.02.02 19:50	XAUUSD	PERIOD_M5	4680.18	4686.71	4671.26	4674.17	bearish	0.67384	3
2712	2026.02.02 19:45	XAUUSD	PERIOD_M5	4674.55	4680.26	4663.53	4680.06	bullish	0.70869	0
2713	2026.02.02 19:40	XAUUSD	PERIOD_M5	4667.97	4677.27	4662.84	4674.39	bullish	0.64414	0
2714	2026.02.02 19:35	XAUUSD	PERIOD_M5	4674.04	4678.80	4661.51	4668.06	bearish	0.67743	3
2715	2026.02.02 19:30	XAUUSD	PERIOD_M5	4667.45	4688.00	4656.71	4674.12	bullish	0.62868	0
2716	2026.02.02 19:25	XAUUSD	PERIOD_M5	4672.76	4676.76	4660.25	4667.46	bearish	0.72515	3
2717	2026.02.02 19:20	XAUUSD	PERIOD_M5	4677.86	4683.21	4666.91	4673.13	bearish	0.76556	3
2718	2026.02.02 19:15	XAUUSD	PERIOD_M5	4707.60	4713.11	4673.43	4677.85	bearish	1.01322	3
2719	2026.02.02 19:10	XAUUSD	PERIOD_M5	4712.76	4713.68	4697.14	4707.89	bearish	0.75598	3
2720	2026.02.02 19:05	XAUUSD	PERIOD_M5	4672.22	4713.86	4668.28	4712.70	bullish	1.78238	1
2721	2026.02.02 19:00	XAUUSD	PERIOD_M5	4665.68	4682.13	4660.05	4671.46	bullish	0.68661	0
2722	2026.02.02 18:55	XAUUSD	PERIOD_M5	4666.01	4676.73	4658.45	4665.93	bearish	1.09597	3
2723	2026.02.02 18:50	XAUUSD	PERIOD_M5	4657.33	4667.75	4649.83	4666.07	bullish	0.47997	0
2724	2026.02.02 18:45	XAUUSD	PERIOD_M5	4669.16	4669.38	4652.21	4657.35	bearish	0.26113	3
2725	2026.02.02 18:40	XAUUSD	PERIOD_M5	4678.23	4688.61	4669.44	4669.53	bearish	0.48397	3
2726	2026.02.02 18:35	XAUUSD	PERIOD_M5	4658.60	4678.17	4656.39	4678.17	bullish	0.29345	0
2727	2026.02.02 18:30	XAUUSD	PERIOD_M5	4672.11	4680.93	4645.25	4658.56	bearish	0.13645	3
2728	2026.02.02 18:25	XAUUSD	PERIOD_M5	4696.95	4697.41	4663.48	4672.00	bearish	0.67973	3
2729	2026.02.02 18:20	XAUUSD	PERIOD_M5	4685.49	4708.19	4683.30	4697.00	bullish	0.27937	0
2730	2026.02.02 18:15	XAUUSD	PERIOD_M5	4696.85	4700.34	4673.39	4685.44	bearish	0.28554	3
2731	2026.02.02 18:10	XAUUSD	PERIOD_M5	4676.12	4703.99	4668.11	4696.61	bullish	0.36467	0
2732	2026.02.02 18:05	XAUUSD	PERIOD_M5	4644.15	4680.07	4639.89	4676.26	bullish	1.19579	0
2733	2026.02.02 18:00	XAUUSD	PERIOD_M5	4619.92	4645.82	4597.22	4644.16	bullish	0.63790	0
2734	2026.02.02 17:55	XAUUSD	PERIOD_M5	4642.50	4644.49	4617.42	4620.06	bearish	0.51029	3
2735	2026.02.02 17:50	XAUUSD	PERIOD_M5	4660.28	4662.92	4629.31	4642.60	bearish	0.17134	3
2736	2026.02.02 17:45	XAUUSD	PERIOD_M5	4675.67	4677.62	4650.06	4658.97	bearish	0.10042	3
2737	2026.02.02 17:40	XAUUSD	PERIOD_M5	4703.62	4704.47	4668.06	4675.66	bearish	0.90598	3
2738	2026.02.02 17:35	XAUUSD	PERIOD_M5	4684.00	4703.61	4675.97	4703.56	bullish	0.30819	0
2739	2026.02.02 17:30	XAUUSD	PERIOD_M5	4681.27	4686.42	4649.50	4683.98	bullish	0.89803	0
2740	2026.02.02 17:25	XAUUSD	PERIOD_M5	4697.77	4715.60	4674.10	4681.21	bearish	0.08686	3
2741	2026.02.02 17:20	XAUUSD	PERIOD_M5	4709.03	4711.17	4686.30	4697.78	bearish	0.29022	3
2742	2026.02.02 17:15	XAUUSD	PERIOD_M5	4711.00	4726.58	4699.14	4709.07	bearish	0.95528	3
2743	2026.02.02 17:10	XAUUSD	PERIOD_M5	4732.94	4733.06	4694.59	4710.94	bearish	0.45648	3
2744	2026.02.02 17:05	XAUUSD	PERIOD_M5	4731.37	4745.12	4710.31	4733.02	bullish	0.96688	0
2745	2026.02.02 17:00	XAUUSD	PERIOD_M5	4719.36	4734.99	4691.50	4731.47	bullish	0.24486	0
2746	2026.02.02 16:55	XAUUSD	PERIOD_M5	4719.22	4730.38	4700.28	4719.92	bullish	1.03507	0
2747	2026.02.02 16:50	XAUUSD	PERIOD_M5	4731.22	4747.59	4718.16	4719.32	bearish	0.26354	3
2748	2026.02.02 16:45	XAUUSD	PERIOD_M5	4753.62	4762.28	4727.28	4731.68	bearish	0.43254	3
2749	2026.02.02 16:40	XAUUSD	PERIOD_M5	4779.64	4793.99	4751.30	4754.19	bearish	0.67615	3
2750	2026.02.02 16:35	XAUUSD	PERIOD_M5	4759.88	4792.56	4750.27	4779.63	bullish	0.28435	0
2751	2026.02.02 16:30	XAUUSD	PERIOD_M5	4721.72	4763.08	4711.27	4759.89	bullish	1.56113	1
2752	2026.02.02 16:25	XAUUSD	PERIOD_M5	4701.34	4729.33	4692.82	4721.52	bullish	0.31933	0
2753	2026.02.02 16:20	XAUUSD	PERIOD_M5	4695.81	4701.41	4680.05	4701.41	bullish	0.69260	0
2754	2026.02.02 16:15	XAUUSD	PERIOD_M5	4726.24	4729.92	4695.43	4695.94	bearish	1.02318	3
2755	2026.02.02 16:10	XAUUSD	PERIOD_M5	4715.08	4738.79	4708.18	4726.37	bullish	0.29740	0
2756	2026.02.02 16:05	XAUUSD	PERIOD_M5	4705.05	4728.72	4705.05	4714.97	bullish	0.39637	0
2757	2026.02.02 16:00	XAUUSD	PERIOD_M5	4706.34	4728.62	4699.76	4705.55	bearish	1.02801	3
2758	2026.02.02 15:55	XAUUSD	PERIOD_M5	4719.81	4719.81	4700.91	4706.32	bearish	0.15513	3
2759	2026.02.02 15:50	XAUUSD	PERIOD_M5	4698.70	4721.97	4694.05	4719.45	bullish	0.34634	0
2760	2026.02.02 15:45	XAUUSD	PERIOD_M5	4686.00	4708.04	4684.55	4698.69	bullish	0.20969	0
2761	2026.02.02 15:40	XAUUSD	PERIOD_M5	4689.87	4693.36	4670.28	4685.77	bearish	0.80218	3
2762	2026.02.02 15:35	XAUUSD	PERIOD_M5	4710.51	4714.45	4683.10	4690.36	bearish	0.30493	3
2763	2026.02.02 15:30	XAUUSD	PERIOD_M5	4739.59	4741.35	4702.12	4710.47	bearish	0.92632	3
2764	2026.02.02 15:25	XAUUSD	PERIOD_M5	4738.92	4752.94	4728.41	4739.73	bullish	1.02458	0
2765	2026.02.02 15:20	XAUUSD	PERIOD_M5	4750.92	4760.67	4732.44	4738.99	bearish	0.25864	3
2766	2026.02.02 15:15	XAUUSD	PERIOD_M5	4783.89	4794.29	4748.96	4750.37	bearish	1.23414	3
2767	2026.02.02 15:10	XAUUSD	PERIOD_M5	4784.69	4803.25	4776.83	4783.46	bearish	0.99479	3
2768	2026.02.02 15:05	XAUUSD	PERIOD_M5	4748.17	4787.89	4736.35	4784.55	bullish	1.43813	0
2769	2026.02.02 15:00	XAUUSD	PERIOD_M5	4794.76	4794.97	4721.29	4748.33	bearish	2.14275	4
2770	2026.02.02 14:55	XAUUSD	PERIOD_M5	4785.02	4795.22	4773.47	4794.91	bullish	0.38723	0
2771	2026.02.02 14:50	XAUUSD	PERIOD_M5	4789.25	4794.85	4775.75	4785.09	bearish	0.78416	3
2772	2026.02.02 14:45	XAUUSD	PERIOD_M5	4797.10	4812.14	4785.06	4789.41	bearish	0.53853	3
2773	2026.02.02 14:40	XAUUSD	PERIOD_M5	4780.70	4797.30	4778.46	4797.10	bullish	0.06837	0
2774	2026.02.02 14:35	XAUUSD	PERIOD_M5	4779.19	4782.67	4770.65	4780.70	bullish	0.96757	0
2775	2026.02.02 14:30	XAUUSD	PERIOD_M5	4778.21	4788.46	4772.69	4779.18	bullish	1.00580	0
2776	2026.02.02 14:25	XAUUSD	PERIOD_M5	4782.25	4784.48	4775.16	4778.19	bearish	0.79319	3
2777	2026.02.02 14:20	XAUUSD	PERIOD_M5	4777.13	4789.54	4770.23	4782.24	bullish	0.72229	0
2778	2026.02.02 14:15	XAUUSD	PERIOD_M5	4763.44	4778.30	4760.41	4777.56	bullish	0.09326	0
2779	2026.02.02 14:10	XAUUSD	PERIOD_M5	4763.23	4775.77	4756.26	4763.45	bullish	1.06320	0
2780	2026.02.02 14:05	XAUUSD	PERIOD_M5	4756.29	4764.44	4744.03	4763.27	bullish	0.59548	0
2781	2026.02.02 14:00	XAUUSD	PERIOD_M5	4766.73	4776.25	4750.86	4756.15	bearish	0.34626	3
2782	2026.02.02 13:55	XAUUSD	PERIOD_M5	4762.24	4773.92	4759.53	4766.82	bullish	0.76727	0
2783	2026.02.02 13:50	XAUUSD	PERIOD_M5	4776.44	4777.96	4757.00	4761.61	bearish	0.05519	3
2784	2026.02.02 13:45	XAUUSD	PERIOD_M5	4772.87	4779.08	4771.32	4776.27	bullish	0.85056	0
2785	2026.02.02 13:40	XAUUSD	PERIOD_M5	4773.62	4778.50	4770.33	4772.87	bearish	1.03710	3
2786	2026.02.02 13:35	XAUUSD	PERIOD_M5	4751.35	4774.46	4751.00	4774.00	bullish	0.48541	0
2787	2026.02.02 13:30	XAUUSD	PERIOD_M5	4753.05	4763.84	4747.54	4750.91	bearish	0.94091	3
2788	2026.02.02 13:25	XAUUSD	PERIOD_M5	4757.26	4759.73	4740.14	4753.06	bearish	0.79800	3
2789	2026.02.02 13:20	XAUUSD	PERIOD_M5	4753.19	4759.26	4744.42	4757.11	bullish	0.81817	0
2790	2026.02.02 13:15	XAUUSD	PERIOD_M5	4749.52	4756.11	4741.09	4753.52	bullish	0.81396	0
2791	2026.02.02 13:10	XAUUSD	PERIOD_M5	4723.79	4749.50	4718.30	4749.33	bullish	0.68870	0
2792	2026.02.02 13:05	XAUUSD	PERIOD_M5	4714.59	4725.11	4711.45	4723.84	bullish	0.44536	0
2793	2026.02.02 13:00	XAUUSD	PERIOD_M5	4705.58	4719.74	4703.46	4714.40	bullish	0.47590	0
2794	2026.02.02 12:55	XAUUSD	PERIOD_M5	4693.74	4711.67	4693.74	4705.70	bullish	0.25617	0
2795	2026.02.02 12:50	XAUUSD	PERIOD_M5	4673.78	4696.92	4669.04	4694.53	bullish	0.35822	0
2796	2026.02.02 12:45	XAUUSD	PERIOD_M5	4673.10	4676.87	4657.44	4674.15	bullish	1.01503	0
2797	2026.02.02 12:40	XAUUSD	PERIOD_M5	4686.10	4698.10	4672.44	4673.11	bearish	0.18537	3
2798	2026.02.02 12:35	XAUUSD	PERIOD_M5	4684.96	4686.92	4661.65	4686.15	bullish	1.00779	0
2799	2026.02.02 12:30	XAUUSD	PERIOD_M5	4682.15	4691.98	4675.00	4684.98	bullish	0.89775	0
2800	2026.02.02 12:25	XAUUSD	PERIOD_M5	4691.66	4691.81	4670.77	4682.14	bearish	0.43073	3
2801	2026.02.02 12:20	XAUUSD	PERIOD_M5	4712.65	4718.20	4685.21	4690.78	bearish	0.43229	3
2802	2026.02.02 12:15	XAUUSD	PERIOD_M5	4730.83	4730.98	4712.40	4712.73	bearish	0.17051	3
2803	2026.02.02 12:10	XAUUSD	PERIOD_M5	4713.68	4730.86	4712.45	4730.30	bullish	0.06772	0
2804	2026.02.02 12:05	XAUUSD	PERIOD_M5	4713.34	4722.97	4704.83	4713.68	bullish	1.06580	0
2805	2026.02.02 12:00	XAUUSD	PERIOD_M5	4719.84	4733.22	4710.95	4713.17	bearish	0.62552	3
2806	2026.02.02 11:55	XAUUSD	PERIOD_M5	4718.01	4731.60	4707.04	4720.07	bullish	0.94871	0
2807	2026.02.02 11:50	XAUUSD	PERIOD_M5	4717.02	4721.09	4700.74	4718.09	bullish	1.01779	0
2808	2026.02.02 11:45	XAUUSD	PERIOD_M5	4687.94	4717.83	4684.79	4716.95	bullish	0.93273	0
2809	2026.02.02 11:40	XAUUSD	PERIOD_M5	4702.64	4712.85	4685.25	4690.66	bearish	0.25334	3
2810	2026.02.02 11:35	XAUUSD	PERIOD_M5	4689.62	4704.44	4678.70	4702.48	bullish	0.19042	0
2811	2026.02.02 11:30	XAUUSD	PERIOD_M5	4689.55	4703.94	4684.96	4690.11	bullish	1.05050	0
2812	2026.02.02 11:25	XAUUSD	PERIOD_M5	4650.46	4700.07	4644.64	4689.55	bullish	1.63830	1
2813	2026.02.02 11:20	XAUUSD	PERIOD_M5	4641.89	4650.80	4626.40	4650.42	bullish	0.49360	0
2814	2026.02.02 11:15	XAUUSD	PERIOD_M5	4646.75	4649.43	4631.89	4641.89	bearish	0.74987	3
2815	2026.02.02 11:10	XAUUSD	PERIOD_M5	4633.54	4656.43	4630.20	4646.46	bullish	0.18653	0
2816	2026.02.02 11:05	XAUUSD	PERIOD_M5	4628.05	4637.21	4616.83	4632.53	bullish	0.77989	0
2817	2026.02.02 11:00	XAUUSD	PERIOD_M5	4641.26	4645.50	4603.40	4628.06	bearish	0.16857	3
2818	2026.02.02 10:55	XAUUSD	PERIOD_M5	4647.36	4647.68	4627.89	4641.52	bearish	0.68183	3
2819	2026.02.02 10:50	XAUUSD	PERIOD_M5	4643.67	4651.03	4628.75	4647.35	bullish	0.83437	0
2820	2026.02.02 10:45	XAUUSD	PERIOD_M5	4641.46	4648.60	4633.56	4643.90	bullish	0.92210	0
2821	2026.02.02 10:40	XAUUSD	PERIOD_M5	4627.94	4650.04	4623.98	4641.48	bullish	0.14757	0
2822	2026.02.02 10:35	XAUUSD	PERIOD_M5	4629.23	4633.25	4608.10	4627.90	bearish	1.00293	3
2823	2026.02.02 10:30	XAUUSD	PERIOD_M5	4645.99	4649.75	4626.40	4628.76	bearish	0.11107	3
2824	2026.02.02 10:25	XAUUSD	PERIOD_M5	4640.19	4646.42	4619.86	4646.37	bullish	0.66391	0
2825	2026.02.02 10:20	XAUUSD	PERIOD_M5	4632.67	4650.01	4630.48	4640.18	bullish	0.56974	0
2826	2026.02.02 10:15	XAUUSD	PERIOD_M5	4609.45	4632.98	4601.28	4632.91	bullish	0.54476	0
2827	2026.02.02 10:10	XAUUSD	PERIOD_M5	4617.84	4628.43	4602.63	4609.83	bearish	0.53354	3
2828	2026.02.02 10:05	XAUUSD	PERIOD_M5	4575.65	4625.17	4569.74	4617.48	bullish	1.83345	1
2829	2026.02.02 10:00	XAUUSD	PERIOD_M5	4586.88	4596.48	4562.58	4575.56	bearish	0.29773	3
2830	2026.02.02 09:55	XAUUSD	PERIOD_M5	4598.06	4611.58	4585.01	4586.89	bearish	0.30662	3
2831	2026.02.02 09:50	XAUUSD	PERIOD_M5	4615.72	4615.72	4581.44	4597.83	bearish	0.16561	3
2832	2026.02.02 09:45	XAUUSD	PERIOD_M5	4583.12	4619.52	4583.12	4615.43	bullish	1.17753	0
2833	2026.02.02 09:40	XAUUSD	PERIOD_M5	4569.16	4591.61	4568.49	4582.85	bullish	0.12541	0
2834	2026.02.02 09:35	XAUUSD	PERIOD_M5	4535.74	4571.37	4529.66	4569.06	bullish	1.25452	0
2835	2026.02.02 09:30	XAUUSD	PERIOD_M5	4559.62	4565.95	4525.36	4536.05	bearish	0.57317	3
2836	2026.02.02 09:25	XAUUSD	PERIOD_M5	4548.04	4574.38	4548.04	4559.83	bullish	0.25467	0
2837	2026.02.02 09:20	XAUUSD	PERIOD_M5	4528.52	4557.16	4527.29	4547.62	bullish	0.25620	0
2838	2026.02.02 09:15	XAUUSD	PERIOD_M5	4537.70	4560.33	4524.71	4529.95	bearish	0.53910	3
2839	2026.02.02 09:10	XAUUSD	PERIOD_M5	4552.95	4553.99	4527.01	4537.81	bearish	0.02529	3
2840	2026.02.02 09:05	XAUUSD	PERIOD_M5	4548.59	4552.24	4548.14	4552.24	bullish	0.82689	0
2841	2026.02.02 09:00	XAUUSD	PERIOD_M5	4504.28	4514.08	4484.32	4509.02	bullish	0.75118	0
2842	2026.02.02 08:55	XAUUSD	PERIOD_M5	4484.53	4522.55	4482.46	4503.10	bullish	0.21354	0
2843	2026.02.02 08:50	XAUUSD	PERIOD_M5	4439.44	4485.49	4438.33	4483.61	bullish	2.00630	1
2844	2026.02.02 08:45	XAUUSD	PERIOD_M5	4452.47	4460.92	4430.82	4439.41	bearish	0.16773	3
2845	2026.02.02 08:40	XAUUSD	PERIOD_M5	4405.68	4456.24	4404.56	4452.60	bullish	2.21209	1
2846	2026.02.02 08:35	XAUUSD	PERIOD_M5	4468.95	4473.75	4403.45	4405.68	bearish	3.38197	5
2847	2026.02.02 08:30	XAUUSD	PERIOD_M5	4486.21	4500.21	4464.98	4469.26	bearish	0.11835	3
2848	2026.02.02 08:25	XAUUSD	PERIOD_M5	4475.79	4493.97	4434.46	4485.85	bullish	0.37181	0
2849	2026.02.02 08:20	XAUUSD	PERIOD_M5	4530.66	4530.92	4451.45	4475.79	bearish	2.82548	5
2850	2026.02.02 08:15	XAUUSD	PERIOD_M5	4535.87	4548.59	4515.39	4531.11	bearish	0.75038	3
2851	2026.02.02 08:10	XAUUSD	PERIOD_M5	4552.38	4562.51	4533.66	4536.20	bearish	0.07128	3
2852	2026.02.02 08:05	XAUUSD	PERIOD_M5	4559.22	4563.57	4521.02	4552.46	bearish	0.60868	3
2853	2026.02.02 08:00	XAUUSD	PERIOD_M5	4548.75	4573.15	4545.13	4559.17	bullish	0.34704	0
2854	2026.02.02 07:55	XAUUSD	PERIOD_M5	4538.61	4565.54	4520.94	4548.90	bullish	0.36043	0
2855	2026.02.02 07:50	XAUUSD	PERIOD_M5	4551.94	4569.88	4498.87	4538.57	bearish	0.14048	3
2856	2026.02.02 07:45	XAUUSD	PERIOD_M5	4575.96	4579.21	4525.89	4554.15	bearish	0.46024	3
2857	2026.02.02 07:40	XAUUSD	PERIOD_M5	4623.08	4624.33	4573.22	4575.81	bearish	2.26544	4
2858	2026.02.02 07:35	XAUUSD	PERIOD_M5	4632.88	4642.53	4604.73	4623.20	bearish	0.40700	3
