No|Timestamp|Symbol|Timeframe|Close|Diag_Asc_1|Diag_Asc_2|Diag_Asc_3|Diag_Desc_1|Diag_Desc_2|Diag_Desc_3|Diag_High_Map|Diag_Low_Map
1272|2025.10.03 21:55|XAUUSD|M5|3886.03|||||||0|0
1273|2025.10.03 22:00|XAUUSD|M5|3886.76|||||||0|0
1274|2025.10.03 22:05|XAUUSD|M5|3886.42|||||||0|0
1275|2025.10.03 22:10|XAUUSD|M5|3887.70|||||||0|0
1276|2025.10.03 22:15|XAUUSD|M5|3886.75|||||||0|0
1277|2025.10.03 22:20|XAUUSD|M5|3886.38|||||||0|0
1278|2025.10.03 22:25|XAUUSD|M5|3886.79|||||||0|0
1279|2025.10.03 22:30|XAUUSD|M5|3887.86|||||||0|0
1280|2025.10.03 22:35|XAUUSD|M5|3888.12|||||||0|0
1281|2025.10.03 22:40|XAUUSD|M5|3886.82|||||||0|0
1282|2025.10.03 22:45|XAUUSD|M5|3887.89|||||||0|0
1283|2025.10.03 22:50|XAUUSD|M5|3887.03|||||||0|0
1284|2025.10.03 22:55|XAUUSD|M5|3885.86|||||||0|0
1285|2025.10.03 23:00|XAUUSD|M5|3886.99|||||||0|0
1286|2025.10.03 23:05|XAUUSD|M5|3886.86|||||||0|0
1287|2025.10.03 23:10|XAUUSD|M5|3885.13|||||||0|0
1288|2025.10.03 23:15|XAUUSD|M5|3884.71|||||||0|0
1289|2025.10.03 23:20|XAUUSD|M5|3883.68|||||||0|0
1290|2025.10.03 23:25|XAUUSD|M5|3884.37|||||||0|0
1291|2025.10.03 23:30|XAUUSD|M5|3884.02|||||||0|3882.77
1292|2025.10.03 23:35|XAUUSD|M5|3884.01|||||||0|0
1293|2025.10.03 23:40|XAUUSD|M5|3884.95|||||||0|0
1294|2025.10.03 23:45|XAUUSD|M5|3886.05|||||||0|0
1295|2025.10.03 23:50|XAUUSD|M5|3886.60|||||||0|0
1296|2025.10.03 23:55|XAUUSD|M5|3887.17|||||||0|0
1297|2025.10.06 01:00|XAUUSD|M5|3888.26|||||||0|0
1298|2025.10.06 01:05|XAUUSD|M5|3886.26|||||||0|0
1299|2025.10.06 01:10|XAUUSD|M5|3890.29|||||||0|0
1300|2025.10.06 01:15|XAUUSD|M5|3889.23|||||||0|0
1301|2025.10.06 01:20|XAUUSD|M5|3891.97|||||||0|0
1302|2025.10.06 01:25|XAUUSD|M5|3893.69|||||||0|0
1303|2025.10.06 01:30|XAUUSD|M5|3893.07|||||||0|0
1304|2025.10.06 01:35|XAUUSD|M5|3893.16|||||||0|0
1305|2025.10.06 01:40|XAUUSD|M5|3893.81|||||||0|0
1306|2025.10.06 01:45|XAUUSD|M5|3894.21|||||||0|0
1307|2025.10.06 01:50|XAUUSD|M5|3893.97|||||||0|0
1308|2025.10.06 01:55|XAUUSD|M5|3899.03|||||||0|0
1309|2025.10.06 02:00|XAUUSD|M5|3917.48|||||||0|0
1310|2025.10.06 02:05|XAUUSD|M5|3912.68|||||||3920.49|0
1311|2025.10.06 02:10|XAUUSD|M5|3909.67|||||||0|0
1312|2025.10.06 02:15|XAUUSD|M5|3908.81|||||||0|0
1313|2025.10.06 02:20|XAUUSD|M5|3909.42|||||||0|0
1314|2025.10.06 02:25|XAUUSD|M5|3910.44|||||||0|0
1315|2025.10.06 02:30|XAUUSD|M5|3910.44|||||||0|0
1316|2025.10.06 02:35|XAUUSD|M5|3910.70|||||||0|0
1317|2025.10.06 02:40|XAUUSD|M5|3910.64|||||||0|0
1318|2025.10.06 02:45|XAUUSD|M5|3909.73|||||||0|0
1319|2025.10.06 02:50|XAUUSD|M5|3908.82|||||||0|0
1320|2025.10.06 02:55|XAUUSD|M5|3909.49|||||||0|0
1321|2025.10.06 03:00|XAUUSD|M5|3904.88|||||||0|0
1322|2025.10.06 03:05|XAUUSD|M5|3906.80|||||||0|0
1323|2025.10.06 03:10|XAUUSD|M5|3904.32|||||||0|0
1324|2025.10.06 03:15|XAUUSD|M5|3904.67|||||||0|0
1325|2025.10.06 03:20|XAUUSD|M5|3899.87|||||||0|0
1326|2025.10.06 03:25|XAUUSD|M5|3902.28|||||||0|0
1327|2025.10.06 03:30|XAUUSD|M5|3904.99|||||||0|0
1328|2025.10.06 03:35|XAUUSD|M5|3901.90|||||||0|0
1329|2025.10.06 03:40|XAUUSD|M5|3904.75|||||||0|0
1330|2025.10.06 03:45|XAUUSD|M5|3902.03|||||||0|0
1331|2025.10.06 03:50|XAUUSD|M5|3900.34|||||||0|0
1332|2025.10.06 03:55|XAUUSD|M5|3900.42|||||||0|0
1333|2025.10.06 04:00|XAUUSD|M5|3901.47|||||||0|0
1334|2025.10.06 04:05|XAUUSD|M5|3905.63|||||||0|0
1335|2025.10.06 04:10|XAUUSD|M5|3906.02|||||||0|0
1336|2025.10.06 04:15|XAUUSD|M5|3904.17|||||||0|0
1337|2025.10.06 04:20|XAUUSD|M5|3903.66|||||||0|0
1338|2025.10.06 04:25|XAUUSD|M5|3902.94|||||||0|0
1339|2025.10.06 04:30|XAUUSD|M5|3906.57|||||||0|0
1340|2025.10.06 04:35|XAUUSD|M5|3907.50|||||||0|0
1341|2025.10.06 04:40|XAUUSD|M5|3910.34|||||||0|0
1342|2025.10.06 04:45|XAUUSD|M5|3912.29|||||||0|0
1343|2025.10.06 04:50|XAUUSD|M5|3916.19|||||||0|0
1344|2025.10.06 04:55|XAUUSD|M5|3918.08|||||||0|0
1345|2025.10.06 05:00|XAUUSD|M5|3921.76|||||||0|0
1346|2025.10.06 05:05|XAUUSD|M5|3923.94|||||||0|0
1347|2025.10.06 05:10|XAUUSD|M5|3923.66|||||||0|0
1348|2025.10.06 05:15|XAUUSD|M5|3922.02|||||||0|0
1349|2025.10.06 05:20|XAUUSD|M5|3920.48|||||||0|0
1350|2025.10.06 05:25|XAUUSD|M5|3921.75|||||||0|0
1351|2025.10.06 05:30|XAUUSD|M5|3919.96|||||||0|0
1352|2025.10.06 05:35|XAUUSD|M5|3920.83|||||||0|0
1353|2025.10.06 05:40|XAUUSD|M5|3922.85|||||||0|0
1354|2025.10.06 05:45|XAUUSD|M5|3921.95|||||||0|0
1355|2025.10.06 05:50|XAUUSD|M5|3921.22|||||||0|0
1356|2025.10.06 05:55|XAUUSD|M5|3920.89|||||||0|0
1357|2025.10.06 06:00|XAUUSD|M5|3923.31|||||||0|0
1358|2025.10.06 06:05|XAUUSD|M5|3923.53|||||||0|0
1359|2025.10.06 06:10|XAUUSD|M5|3921.71|||||||0|0
1360|2025.10.06 06:15|XAUUSD|M5|3924.52|||||||0|0
1361|2025.10.06 06:20|XAUUSD|M5|3921.77|||||||0|0
1362|2025.10.06 06:25|XAUUSD|M5|3921.83|||||||0|0
1363|2025.10.06 06:30|XAUUSD|M5|3923.03|||||||0|0
1364|2025.10.06 06:35|XAUUSD|M5|3925.47|||||||0|0
1365|2025.10.06 06:40|XAUUSD|M5|3928.38|||||||0|0
1366|2025.10.06 06:45|XAUUSD|M5|3930.60|||||||0|0
1367|2025.10.06 06:50|XAUUSD|M5|3928.39|||||||0|0
1368|2025.10.06 06:55|XAUUSD|M5|3929.55|||||||0|0
1369|2025.10.06 07:00|XAUUSD|M5|3931.24|||||||0|0
1370|2025.10.06 07:05|XAUUSD|M5|3929.99|||||||0|0
1371|2025.10.06 07:10|XAUUSD|M5|3929.60|||||||0|0
1372|2025.10.06 07:15|XAUUSD|M5|3929.66|||||||0|0
1373|2025.10.06 07:20|XAUUSD|M5|3931.64|||||||0|0
1374|2025.10.06 07:25|XAUUSD|M5|3933.93|||||||0|0
1375|2025.10.06 07:30|XAUUSD|M5|3935.14|||||||0|0
1376|2025.10.06 07:35|XAUUSD|M5|3936.35|||||||0|0
1377|2025.10.06 07:40|XAUUSD|M5|3939.99|||||||0|0
1378|2025.10.06 07:45|XAUUSD|M5|3935.67|||||||0|0
1379|2025.10.06 07:50|XAUUSD|M5|3937.93|||||||0|0
1380|2025.10.06 07:55|XAUUSD|M5|3938.69|||||||0|0
1381|2025.10.06 08:00|XAUUSD|M5|3939.72|||||||0|0
1382|2025.10.06 08:05|XAUUSD|M5|3944.63|||||||0|0
1383|2025.10.06 08:10|XAUUSD|M5|3940.28|||||||3945.20|0
1384|2025.10.06 08:15|XAUUSD|M5|3933.16|||||||0|0
1385|2025.10.06 08:20|XAUUSD|M5|3935.38|||||||0|0
1386|2025.10.06 08:25|XAUUSD|M5|3936.89|||||||0|0
1387|2025.10.06 08:30|XAUUSD|M5|3929.84|||||||0|0
1388|2025.10.06 08:35|XAUUSD|M5|3931.47|||||||0|0
1389|2025.10.06 08:40|XAUUSD|M5|3930.39|||||||0|0
1390|2025.10.06 08:45|XAUUSD|M5|3932.90|||||||0|0
1391|2025.10.06 08:50|XAUUSD|M5|3930.15|||||||0|0
1392|2025.10.06 08:55|XAUUSD|M5|3932.50|||||||0|0
1393|2025.10.06 09:00|XAUUSD|M5|3927.91|||||||0|0
1394|2025.10.06 09:05|XAUUSD|M5|3925.76|||||||0|3922.29
1395|2025.10.06 09:10|XAUUSD|M5|3925.71|||||||0|0
1396|2025.10.06 09:15|XAUUSD|M5|3927.38|||||||0|0
1397|2025.10.06 09:20|XAUUSD|M5|3927.25|||||||0|0
1398|2025.10.06 09:25|XAUUSD|M5|3928.45|||||||0|0
1399|2025.10.06 09:30|XAUUSD|M5|3925.39|||||||0|0
1400|2025.10.06 09:35|XAUUSD|M5|3927.05|||||||0|0
1401|2025.10.06 09:40|XAUUSD|M5|3927.10|||||||0|0
1402|2025.10.06 09:45|XAUUSD|M5|3933.05|||||||0|0
1403|2025.10.06 09:50|XAUUSD|M5|3932.22|||||||0|0
1404|2025.10.06 09:55|XAUUSD|M5|3934.37|||||||0|0
1405|2025.10.06 10:00|XAUUSD|M5|3934.33|||||||0|0
1406|2025.10.06 10:05|XAUUSD|M5|3934.87|||||||0|0
1407|2025.10.06 10:10|XAUUSD|M5|3934.76|||||||0|0
1408|2025.10.06 10:15|XAUUSD|M5|3935.48|||||||0|0
1409|2025.10.06 10:20|XAUUSD|M5|3930.05|||||||0|0
1410|2025.10.06 10:25|XAUUSD|M5|3932.60|||||||0|0
1411|2025.10.06 10:30|XAUUSD|M5|3933.36|||||||0|0
1412|2025.10.06 10:35|XAUUSD|M5|3936.39|||||||0|0
1413|2025.10.06 10:40|XAUUSD|M5|3933.08|||||||0|0
1414|2025.10.06 10:45|XAUUSD|M5|3940.06|||||||0|0
1415|2025.10.06 10:50|XAUUSD|M5|3940.72|||||||0|0
1416|2025.10.06 10:55|XAUUSD|M5|3941.47|||||||0|0
1417|2025.10.06 11:00|XAUUSD|M5|3945.36|||||||0|0
1418|2025.10.06 11:05|XAUUSD|M5|3947.62|||||||3949.68|0
1419|2025.10.06 11:10|XAUUSD|M5|3947.22|||||||0|0
1420|2025.10.06 11:15|XAUUSD|M5|3947.12|||||||0|0
1421|2025.10.06 11:20|XAUUSD|M5|3946.07|||||||0|0
1422|2025.10.06 11:25|XAUUSD|M5|3943.51|||||||0|0
1423|2025.10.06 11:30|XAUUSD|M5|3938.82|||||||0|0
1424|2025.10.06 11:35|XAUUSD|M5|3935.56|||||||0|0
1425|2025.10.06 11:40|XAUUSD|M5|3938.35|||||||0|0
1426|2025.10.06 11:45|XAUUSD|M5|3940.50|||||||0|0
1427|2025.10.06 11:50|XAUUSD|M5|3945.20|||||||0|0
1428|2025.10.06 11:55|XAUUSD|M5|3942.42|||||||0|0
1429|2025.10.06 12:00|XAUUSD|M5|3942.69|||||||0|0
1430|2025.10.06 12:05|XAUUSD|M5|3943.04|||||||0|0
1431|2025.10.06 12:10|XAUUSD|M5|3942.62|||||||0|0
1432|2025.10.06 12:15|XAUUSD|M5|3942.34|||||||0|0
1433|2025.10.06 12:20|XAUUSD|M5|3940.11|||||||0|0
1434|2025.10.06 12:25|XAUUSD|M5|3943.62|||||||0|0
1435|2025.10.06 12:30|XAUUSD|M5|3942.71|||||||0|0
1436|2025.10.06 12:35|XAUUSD|M5|3941.18|||||||0|0
1437|2025.10.06 12:40|XAUUSD|M5|3938.70|||||||0|0
1438|2025.10.06 12:45|XAUUSD|M5|3941.42|||||||0|0
1439|2025.10.06 12:50|XAUUSD|M5|3941.09|||||||0|0
1440|2025.10.06 12:55|XAUUSD|M5|3942.29|||||||0|0
1441|2025.10.06 13:00|XAUUSD|M5|3940.30|||||||0|0
1442|2025.10.06 13:05|XAUUSD|M5|3936.81|||||||0|3932.61
1443|2025.10.06 13:10|XAUUSD|M5|3938.75|||||||0|0
1444|2025.10.06 13:15|XAUUSD|M5|3940.18|||||||0|0
1445|2025.10.06 13:20|XAUUSD|M5|3939.99|||||||0|0
1446|2025.10.06 13:25|XAUUSD|M5|3939.84|||||||0|0
1447|2025.10.06 13:30|XAUUSD|M5|3941.52|||||||0|0
1448|2025.10.06 13:35|XAUUSD|M5|3943.53|||||||0|0
1449|2025.10.06 13:40|XAUUSD|M5|3946.51|||||||0|0
1450|2025.10.06 13:45|XAUUSD|M5|3942.57|||||||3946.56|0
1451|2025.10.06 13:50|XAUUSD|M5|3943.62|||||||0|0
1452|2025.10.06 13:55|XAUUSD|M5|3942.18|||||||0|0
1453|2025.10.06 14:00|XAUUSD|M5|3940.55|||||||0|0
1454|2025.10.06 14:05|XAUUSD|M5|3938.09|||||||0|0
1455|2025.10.06 14:10|XAUUSD|M5|3936.90|||||||0|0
1456|2025.10.06 14:15|XAUUSD|M5|3934.78|||||||0|0
1457|2025.10.06 14:20|XAUUSD|M5|3936.17|||||||0|0
1458|2025.10.06 14:25|XAUUSD|M5|3938.57|||||||0|0
1459|2025.10.06 14:30|XAUUSD|M5|3938.92|||||||0|0
1460|2025.10.06 14:35|XAUUSD|M5|3935.83|||||||0|0
1461|2025.10.06 14:40|XAUUSD|M5|3936.26|||||||0|0
1462|2025.10.06 14:45|XAUUSD|M5|3936.17|||||||0|0
1463|2025.10.06 14:50|XAUUSD|M5|3935.58|||||||0|0
1464|2025.10.06 14:55|XAUUSD|M5|3938.33|||||||0|0
1465|2025.10.06 15:00|XAUUSD|M5|3935.64|||||||0|0
1466|2025.10.06 15:05|XAUUSD|M5|3938.70|||||||0|0
1467|2025.10.06 15:10|XAUUSD|M5|3940.45|||||||0|0
1468|2025.10.06 15:15|XAUUSD|M5|3940.52|||||||0|0
1469|2025.10.06 15:20|XAUUSD|M5|3933.68|||||||0|0
1470|2025.10.06 15:25|XAUUSD|M5|3931.34|||||||0|0
1471|2025.10.06 15:30|XAUUSD|M5|3928.88|||||||0|0
1472|2025.10.06 15:35|XAUUSD|M5|3929.84|||||||0|3926.62
1473|2025.10.06 15:40|XAUUSD|M5|3931.62|||||||0|0
1474|2025.10.06 15:45|XAUUSD|M5|3934.30|||||||0|0
1475|2025.10.06 15:50|XAUUSD|M5|3936.46|||||||0|0
1476|2025.10.06 15:55|XAUUSD|M5|3933.98|||||||0|0
1477|2025.10.06 16:00|XAUUSD|M5|3934.87|||||||0|0
1478|2025.10.06 16:05|XAUUSD|M5|3935.42|||||||0|0
1479|2025.10.06 16:10|XAUUSD|M5|3934.50|||||||0|0
1480|2025.10.06 16:15|XAUUSD|M5|3935.34|||||||0|0
1481|2025.10.06 16:20|XAUUSD|M5|3935.27|||||||0|0
1482|2025.10.06 16:25|XAUUSD|M5|3933.32|||||||0|0
1483|2025.10.06 16:30|XAUUSD|M5|3928.47|||||||0|0
1484|2025.10.06 16:35|XAUUSD|M5|3938.24|||||||0|0
1485|2025.10.06 16:40|XAUUSD|M5|3944.93|||||||0|0
1486|2025.10.06 16:45|XAUUSD|M5|3943.20|||||||0|0
1487|2025.10.06 16:50|XAUUSD|M5|3943.49|||||||0|0
1488|2025.10.06 16:55|XAUUSD|M5|3944.65|||||||0|0
1489|2025.10.06 17:00|XAUUSD|M5|3945.62|||||||0|0
1490|2025.10.06 17:05|XAUUSD|M5|3948.42|||||||0|0
1491|2025.10.06 17:10|XAUUSD|M5|3948.28|||||||0|0
1492|2025.10.06 17:15|XAUUSD|M5|3948.86|||||||0|0
1493|2025.10.06 17:20|XAUUSD|M5|3946.78|||||||0|0
1494|2025.10.06 17:25|XAUUSD|M5|3948.14|||||||0|0
1495|2025.10.06 17:30|XAUUSD|M5|3954.84|||||||0|0
1496|2025.10.06 17:35|XAUUSD|M5|3954.80|||||||0|0
1497|2025.10.06 17:40|XAUUSD|M5|3957.87|||||||0|0
1498|2025.10.06 17:45|XAUUSD|M5|3955.18|||||||0|0
1499|2025.10.06 17:50|XAUUSD|M5|3957.48|||||||0|0
1500|2025.10.06 17:55|XAUUSD|M5|3955.08|||||||0|0
1501|2025.10.06 18:00|XAUUSD|M5|3955.71|||||||0|0
1502|2025.10.06 18:05|XAUUSD|M5|3951.20|||||||0|0
1503|2025.10.06 18:10|XAUUSD|M5|3955.00|||||||0|0
1504|2025.10.06 18:15|XAUUSD|M5|3952.02|||||||0|0
1505|2025.10.06 18:20|XAUUSD|M5|3949.90|||||||0|0
1506|2025.10.06 18:25|XAUUSD|M5|3950.02|||||||0|0
1507|2025.10.06 18:30|XAUUSD|M5|3952.53|||||||0|0
1508|2025.10.06 18:35|XAUUSD|M5|3953.89|||||||0|0
1509|2025.10.06 18:40|XAUUSD|M5|3956.86|||||||0|0
1510|2025.10.06 18:45|XAUUSD|M5|3956.06|||||||0|0
1511|2025.10.06 18:50|XAUUSD|M5|3959.39|||||||0|0
1512|2025.10.06 18:55|XAUUSD|M5|3962.65|||||||0|0
1513|2025.10.06 19:00|XAUUSD|M5|3962.55|||||||0|0
1514|2025.10.06 19:05|XAUUSD|M5|3964.67|||||||3970.09|0
1515|2025.10.06 19:10|XAUUSD|M5|3947.77|||||||0|0
1516|2025.10.06 19:15|XAUUSD|M5|3950.98|||||||0|3945.92
1517|2025.10.06 19:20|XAUUSD|M5|3952.96|||||||0|0
1518|2025.10.06 19:25|XAUUSD|M5|3952.34|||||||0|0
1519|2025.10.06 19:30|XAUUSD|M5|3951.62|||||||0|0
1520|2025.10.06 19:35|XAUUSD|M5|3954.95|||||||0|0
1521|2025.10.06 19:40|XAUUSD|M5|3952.28|||||||0|0
1522|2025.10.06 19:45|XAUUSD|M5|3953.61|||||||0|0
1523|2025.10.06 19:50|XAUUSD|M5|3952.95|||||||0|0
1524|2025.10.06 19:55|XAUUSD|M5|3954.12|||||||0|0
1525|2025.10.06 20:00|XAUUSD|M5|3955.80|||||||0|0
1526|2025.10.06 20:05|XAUUSD|M5|3958.38|||||||0|0
1527|2025.10.06 20:10|XAUUSD|M5|3956.99|||||||0|0
1528|2025.10.06 20:15|XAUUSD|M5|3956.74|||||||0|0
1529|2025.10.06 20:20|XAUUSD|M5|3954.96|||||||0|0
1530|2025.10.06 20:25|XAUUSD|M5|3951.86|||||||0|0
1531|2025.10.06 20:30|XAUUSD|M5|3951.57|||||||0|0
1532|2025.10.06 20:35|XAUUSD|M5|3953.86|||||||0|0
1533|2025.10.06 20:40|XAUUSD|M5|3955.28|||||||0|0
1534|2025.10.06 20:45|XAUUSD|M5|3955.91|||||||0|0
1535|2025.10.06 20:50|XAUUSD|M5|3956.19|||||||0|0
1536|2025.10.06 20:55|XAUUSD|M5|3957.96|||||||0|0
1537|2025.10.06 21:00|XAUUSD|M5|3959.74|||||||0|0
1538|2025.10.06 21:05|XAUUSD|M5|3957.17|||||||0|0
1539|2025.10.06 21:10|XAUUSD|M5|3957.39|||||||0|0
1540|2025.10.06 21:15|XAUUSD|M5|3957.81|||||||0|0
1541|2025.10.06 21:20|XAUUSD|M5|3958.02|||||||0|0
1542|2025.10.06 21:25|XAUUSD|M5|3957.96|||||||0|0
1543|2025.10.06 21:30|XAUUSD|M5|3957.53|||||||0|0
1544|2025.10.06 21:35|XAUUSD|M5|3956.63|||||||0|0
1545|2025.10.06 21:40|XAUUSD|M5|3957.51|||||||0|0
1546|2025.10.06 21:45|XAUUSD|M5|3960.02|||||||0|0
1547|2025.10.06 21:50|XAUUSD|M5|3957.88|||||||0|0
1548|2025.10.06 21:55|XAUUSD|M5|3958.17|||||||0|0
1549|2025.10.06 22:00|XAUUSD|M5|3961.24|||||||0|0
1550|2025.10.06 22:05|XAUUSD|M5|3963.04|||||||0|0
1551|2025.10.06 22:10|XAUUSD|M5|3962.24|||||||3964.98|0
1552|2025.10.06 22:15|XAUUSD|M5|3961.07|||||||0|0
1553|2025.10.06 22:20|XAUUSD|M5|3961.42|||||||0|0
1554|2025.10.06 22:25|XAUUSD|M5|3964.03|||||||0|0
1555|2025.10.06 22:30|XAUUSD|M5|3963.24|||||||0|0
1556|2025.10.06 22:35|XAUUSD|M5|3963.35|||||||0|0
1557|2025.10.06 22:40|XAUUSD|M5|3962.48|||||||0|0
1558|2025.10.06 22:45|XAUUSD|M5|3962.56|||||||0|0
1559|2025.10.06 22:50|XAUUSD|M5|3962.50|||||||0|0
1560|2025.10.06 22:55|XAUUSD|M5|3959.47|||||||0|0
1561|2025.10.06 23:00|XAUUSD|M5|3960.45|||||||0|0
1562|2025.10.06 23:05|XAUUSD|M5|3959.79|||||||0|0
1563|2025.10.06 23:10|XAUUSD|M5|3960.04|||||||0|0
1564|2025.10.06 23:15|XAUUSD|M5|3960.23|||||||0|0
1565|2025.10.06 23:20|XAUUSD|M5|3960.46|||||||0|0
1566|2025.10.06 23:25|XAUUSD|M5|3959.67|||||||0|0
1567|2025.10.06 23:30|XAUUSD|M5|3958.47|||||||0|0
1568|2025.10.06 23:35|XAUUSD|M5|3958.20|||||||0|3957.38
1569|2025.10.06 23:40|XAUUSD|M5|3958.82|||||||0|0
1570|2025.10.06 23:45|XAUUSD|M5|3960.52|||||||0|0
1571|2025.10.06 23:50|XAUUSD|M5|3961.31|||||||0|0
1572|2025.10.06 23:55|XAUUSD|M5|3961.17|||||||0|0
1573|2025.10.07 01:00|XAUUSD|M5|3960.78|||||||0|0
1574|2025.10.07 01:05|XAUUSD|M5|3965.10|||||||0|0
1575|2025.10.07 01:10|XAUUSD|M5|3971.02|||||||0|0
1576|2025.10.07 01:15|XAUUSD|M5|3971.61|||||||0|0
1577|2025.10.07 01:20|XAUUSD|M5|3972.75|||||||0|0
1578|2025.10.07 01:25|XAUUSD|M5|3973.30|||||||3976.00|0
1579|2025.10.07 01:30|XAUUSD|M5|3970.96|||||||0|0
1580|2025.10.07 01:35|XAUUSD|M5|3968.49|||||||0|0
1581|2025.10.07 01:40|XAUUSD|M5|3963.51|||||||0|0
1582|2025.10.07 01:45|XAUUSD|M5|3961.45|||||||0|0
1583|2025.10.07 01:50|XAUUSD|M5|3966.29|||||||0|0
1584|2025.10.07 01:55|XAUUSD|M5|3963.47|||||||0|0
1585|2025.10.07 02:00|XAUUSD|M5|3964.47|||||||0|0
1586|2025.10.07 02:05|XAUUSD|M5|3963.13|||||||0|0
1587|2025.10.07 02:10|XAUUSD|M5|3964.27|||||||0|0
1588|2025.10.07 02:15|XAUUSD|M5|3966.95|||||||0|0
1589|2025.10.07 02:20|XAUUSD|M5|3966.74|||||||0|0
1590|2025.10.07 02:25|XAUUSD|M5|3969.49|||||||0|0
1591|2025.10.07 02:30|XAUUSD|M5|3969.96|||||||0|0
1592|2025.10.07 02:35|XAUUSD|M5|3970.23|||||||0|0
1593|2025.10.07 02:40|XAUUSD|M5|3971.99|||||||0|0
1594|2025.10.07 02:45|XAUUSD|M5|3969.32|||||||0|0
1595|2025.10.07 02:50|XAUUSD|M5|3968.87|||||||0|0
1596|2025.10.07 02:55|XAUUSD|M5|3969.61|||||||0|0
1597|2025.10.07 03:00|XAUUSD|M5|3969.45|||||||0|0
1598|2025.10.07 03:05|XAUUSD|M5|3970.22|||||||0|0
1599|2025.10.07 03:10|XAUUSD|M5|3971.12|||||||0|0
1600|2025.10.07 03:15|XAUUSD|M5|3973.45|||||||0|0
1601|2025.10.07 03:20|XAUUSD|M5|3975.49|||||||0|0
1602|2025.10.07 03:25|XAUUSD|M5|3974.14|||||||0|0
1603|2025.10.07 03:30|XAUUSD|M5|3975.49|||||||3977.50|0
1604|2025.10.07 03:35|XAUUSD|M5|3970.94|||||||0|0
1605|2025.10.07 03:40|XAUUSD|M5|3965.98|||||||0|0
1606|2025.10.07 03:45|XAUUSD|M5|3963.76|||||||0|0
1607|2025.10.07 03:50|XAUUSD|M5|3964.26|||||||0|0
1608|2025.10.07 03:55|XAUUSD|M5|3962.78|||||||0|0
1609|2025.10.07 04:00|XAUUSD|M5|3959.54|||||||0|0
1610|2025.10.07 04:05|XAUUSD|M5|3960.04|||||||0|0
1611|2025.10.07 04:10|XAUUSD|M5|3961.93|||||||0|3956.03
1612|2025.10.07 04:15|XAUUSD|M5|3961.05|||||||0|0
1613|2025.10.07 04:20|XAUUSD|M5|3962.03|||||||0|0
1614|2025.10.07 04:25|XAUUSD|M5|3959.29|||||||0|0
1615|2025.10.07 04:30|XAUUSD|M5|3957.28|||||||0|0
1616|2025.10.07 04:35|XAUUSD|M5|3956.34|||||||0|0
1617|2025.10.07 04:40|XAUUSD|M5|3959.96|||||||0|0
1618|2025.10.07 04:45|XAUUSD|M5|3958.70|||||||0|0
1619|2025.10.07 04:50|XAUUSD|M5|3958.70|||||||0|0
1620|2025.10.07 04:55|XAUUSD|M5|3958.24|||||||0|0
1621|2025.10.07 05:00|XAUUSD|M5|3957.65|||||||0|0
1622|2025.10.07 05:05|XAUUSD|M5|3958.40|||||||0|0
1623|2025.10.07 05:10|XAUUSD|M5|3961.47|||||||0|0
1624|2025.10.07 05:15|XAUUSD|M5|3964.02|||||||0|0
1625|2025.10.07 05:20|XAUUSD|M5|3963.70|||||||0|0
1626|2025.10.07 05:25|XAUUSD|M5|3964.65|||||||0|0
1627|2025.10.07 05:30|XAUUSD|M5|3965.32|||||||0|0
1628|2025.10.07 05:35|XAUUSD|M5|3966.19|||||||0|0
1629|2025.10.07 05:40|XAUUSD|M5|3966.44|||||||0|0
1630|2025.10.07 05:45|XAUUSD|M5|3966.38|||||||0|0
1631|2025.10.07 05:50|XAUUSD|M5|3966.52|||||||0|0
1632|2025.10.07 05:55|XAUUSD|M5|3964.98|||||||0|0
1633|2025.10.07 06:00|XAUUSD|M5|3966.07|||||||0|0
1634|2025.10.07 06:05|XAUUSD|M5|3964.73|||||||0|0
1635|2025.10.07 06:10|XAUUSD|M5|3967.91|||||||0|0
1636|2025.10.07 06:15|XAUUSD|M5|3968.44|||||||0|0
1637|2025.10.07 06:20|XAUUSD|M5|3964.05|||||||0|0
1638|2025.10.07 06:25|XAUUSD|M5|3963.66|||||||0|0
1639|2025.10.07 06:30|XAUUSD|M5|3966.84|||||||0|0
1640|2025.10.07 06:35|XAUUSD|M5|3970.54|||||||0|0
1641|2025.10.07 06:40|XAUUSD|M5|3972.59|||||||0|0
1642|2025.10.07 06:45|XAUUSD|M5|3973.67|||||||0|0
1643|2025.10.07 06:50|XAUUSD|M5|3974.41|||||||0|0
1644|2025.10.07 06:55|XAUUSD|M5|3973.31|||||||0|0
1645|2025.10.07 07:00|XAUUSD|M5|3973.62|||||||0|0
1646|2025.10.07 07:05|XAUUSD|M5|3974.59|||||||0|0
1647|2025.10.07 07:10|XAUUSD|M5|3973.83|||||||0|0
1648|2025.10.07 07:15|XAUUSD|M5|3974.84|||||||0|0
1649|2025.10.07 07:20|XAUUSD|M5|3974.39|||||||0|0
1650|2025.10.07 07:25|XAUUSD|M5|3973.53|||||||0|0
1651|2025.10.07 07:30|XAUUSD|M5|3973.86|||||||0|0
1652|2025.10.07 07:35|XAUUSD|M5|3974.13|||||||0|0
1653|2025.10.07 07:40|XAUUSD|M5|3973.50|||||||0|0
1654|2025.10.07 07:45|XAUUSD|M5|3976.44|||||||3976.95|0
1655|2025.10.07 07:50|XAUUSD|M5|3975.99|||||||0|0
