No	TimeStamp	Symbol	Timeframe	Close	ha_open	ha_high	ha_low	ha_close	ha_classification	ha_body_size	ha_body_zscore
4338	2025.10.21 02:20	XAUUSD	PERIOD_M5	4363.67	4366.80	4367.01	4363.52	4364.90	3	1.90	-0.44845
4339	2025.10.21 02:25	XAUUSD	PERIOD_M5	4362.40	4365.85	4365.85	4360.05	4362.84	3	3.01	-0.08549
4340	2025.10.21 02:30	XAUUSD	PERIOD_M5	4361.38	4364.34	4364.34	4360.54	4361.75	3	2.59	-0.21840
4341	2025.10.21 02:35	XAUUSD	PERIOD_M5	4360.39	4363.05	4363.05	4358.89	4360.76	3	2.29	-0.31373
4342	2025.10.21 02:40	XAUUSD	PERIOD_M5	4361.27	4361.90	4361.90	4357.79	4360.19	3	1.72	-0.50474
4343	2025.10.21 02:45	XAUUSD	PERIOD_M5	4359.64	4361.04	4361.46	4357.63	4360.00	3	1.05	-0.72298
4344	2025.10.21 02:50	XAUUSD	PERIOD_M5	4359.68	4360.52	4362.84	4356.99	4359.78	3	0.74	-0.82425
4345	2025.10.21 02:55	XAUUSD	PERIOD_M5	4360.41	4360.15	4362.29	4358.11	4360.02	3	0.13	-1.01976
4346	2025.10.21 03:00	XAUUSD	PERIOD_M5	4359.73	4360.09	4361.75	4356.52	4359.55	3	0.54	-0.88356
4347	2025.10.21 03:05	XAUUSD	PERIOD_M5	4361.05	4359.82	4363.93	4358.68	4360.85	0	1.03	-0.71827
4348	2025.10.21 03:10	XAUUSD	PERIOD_M5	4359.37	4360.34	4361.69	4358.59	4360.17	3	0.17	-0.99475
4349	2025.10.21 03:15	XAUUSD	PERIOD_M5	4361.79	4360.25	4362.96	4356.56	4360.19	3	0.07	-1.02115
4350	2025.10.21 03:20	XAUUSD	PERIOD_M5	4369.90	4360.22	4370.54	4360.22	4365.86	0	5.64	0.80866
4351	2025.10.21 03:25	XAUUSD	PERIOD_M5	4368.59	4363.04	4370.19	4363.04	4368.66	0	5.62	0.79691
4352	2025.10.21 03:30	XAUUSD	PERIOD_M5	4369.71	4365.85	4371.20	4365.85	4369.48	0	3.64	0.14060
4353	2025.10.21 03:35	XAUUSD	PERIOD_M5	4368.89	4367.67	4370.16	4367.67	4369.23	0	1.57	-0.54244
4354	2025.10.21 03:40	XAUUSD	PERIOD_M5	4370.01	4368.45	4370.58	4366.91	4369.10	0	0.65	-0.84745
4355	2025.10.21 03:45	XAUUSD	PERIOD_M5	4365.45	4368.77	4370.77	4364.76	4367.75	3	1.03	-0.71868
4356	2025.10.21 03:50	XAUUSD	PERIOD_M5	4367.68	4368.26	4368.75	4364.42	4366.57	3	1.69	-0.49575
4357	2025.10.21 03:55	XAUUSD	PERIOD_M5	4368.71	4367.41	4370.78	4366.44	4368.41	0	1.00	-0.72521
4358	2025.10.21 04:00	XAUUSD	PERIOD_M5	4364.33	4367.91	4372.25	4362.13	4366.86	3	1.05	-0.70262
4359	2025.10.21 04:05	XAUUSD	PERIOD_M5	4363.74	4367.38	4367.38	4358.35	4363.27	3	4.11	0.30254
4360	2025.10.21 04:10	XAUUSD	PERIOD_M5	4359.08	4365.33	4366.98	4358.68	4362.13	3	3.20	0.00617
4361	2025.10.21 04:15	XAUUSD	PERIOD_M5	4359.23	4363.73	4363.73	4354.25	4358.24	3	5.49	0.76593
4362	2025.10.21 04:20	XAUUSD	PERIOD_M5	4351.51	4360.98	4361.14	4350.94	4355.70	3	5.29	0.69272
4363	2025.10.21 04:25	XAUUSD	PERIOD_M5	4350.14	4358.34	4358.34	4349.40	4350.95	3	7.39	1.38589
4364	2025.10.21 04:30	XAUUSD	PERIOD_M5	4346.06	4354.65	4354.65	4341.50	4347.09	3	7.56	1.43291
4365	2025.10.21 04:35	XAUUSD	PERIOD_M5	4340.68	4350.87	4350.87	4332.92	4341.77	3	9.10	1.92825
4366	2025.10.21 04:40	XAUUSD	PERIOD_M5	4346.17	4346.32	4350.29	4340.38	4344.35	3	1.97	-0.40435
4367	2025.10.21 04:45	XAUUSD	PERIOD_M5	4341.16	4345.33	4348.42	4340.75	4344.12	3	1.22	-0.64717
4368	2025.10.21 04:50	XAUUSD	PERIOD_M5	4347.21	4344.73	4350.36	4339.29	4344.51	3	0.22	-0.97076
4369	2025.10.21 04:55	XAUUSD	PERIOD_M5	4350.87	4344.62	4351.21	4344.23	4348.36	0	3.74	0.20065
4370	2025.10.21 05:00	XAUUSD	PERIOD_M5	4346.60	4346.49	4351.14	4343.84	4348.12	0	1.64	-0.49687
4371	2025.10.21 05:05	XAUUSD	PERIOD_M5	4343.25	4347.30	4349.10	4341.90	4345.30	3	2.00	-0.36920
4372	2025.10.21 05:10	XAUUSD	PERIOD_M5	4345.61	4346.30	4346.61	4341.21	4344.16	3	2.14	-0.31892
4373	2025.10.21 05:15	XAUUSD	PERIOD_M5	4350.66	4345.23	4350.69	4343.89	4347.74	0	2.51	-0.18719
4374	2025.10.21 05:20	XAUUSD	PERIOD_M5	4353.52	4346.49	4355.35	4346.49	4352.42	0	5.93	0.97934
4375	2025.10.21 05:25	XAUUSD	PERIOD_M5	4350.55	4349.45	4353.25	4349.45	4351.66	0	2.21	-0.28598
4376	2025.10.21 05:30	XAUUSD	PERIOD_M5	4343.15	4350.56	4351.16	4343.08	4346.98	3	3.57	0.18264
4377	2025.10.21 05:35	XAUUSD	PERIOD_M5	4339.46	4348.77	4348.77	4338.36	4341.43	3	7.34	1.46106
4378	2025.10.21 05:40	XAUUSD	PERIOD_M5	4340.01	4345.10	4345.10	4335.72	4339.26	3	5.84	0.94628
4379	2025.10.21 05:45	XAUUSD	PERIOD_M5	4337.22	4342.18	4344.87	4337.22	4339.82	3	2.36	-0.23718
4380	2025.10.21 05:50	XAUUSD	PERIOD_M5	4340.54	4341.00	4341.21	4335.47	4338.61	3	2.39	-0.22951
4381	2025.10.21 05:55	XAUUSD	PERIOD_M5	4338.89	4339.80	4340.72	4337.06	4339.32	3	0.48	-0.87808
4382	2025.10.21 06:00	XAUUSD	PERIOD_M5	4343.51	4339.56	4343.51	4338.06	4340.96	0	1.40	-0.56716
4383	2025.10.21 06:05	XAUUSD	PERIOD_M5	4345.64	4340.26	4346.84	4340.26	4344.77	0	4.51	0.48888
4384	2025.10.21 06:10	XAUUSD	PERIOD_M5	4342.13	4342.51	4346.39	4340.23	4343.60	0	1.09	-0.68049
4385	2025.10.21 06:15	XAUUSD	PERIOD_M5	4342.32	4343.06	4344.30	4340.40	4342.29	3	0.77	-0.78966
4386	2025.10.21 06:20	XAUUSD	PERIOD_M5	4348.09	4342.67	4349.24	4339.81	4344.89	0	2.22	-0.29621
4387	2025.10.21 06:25	XAUUSD	PERIOD_M5	4349.16	4343.78	4349.95	4343.78	4348.58	0	4.79	0.58252
4388	2025.10.21 06:30	XAUUSD	PERIOD_M5	4347.70	4346.18	4349.74	4346.18	4348.34	0	2.16	-0.31656
4389	2025.10.21 06:35	XAUUSD	PERIOD_M5	4349.72	4347.26	4350.89	4347.26	4348.99	0	1.72	-0.46882
4390	2025.10.21 06:40	XAUUSD	PERIOD_M5	4347.66	4348.12	4349.79	4347.04	4348.56	0	0.43	-0.90675
4391	2025.10.21 06:45	XAUUSD	PERIOD_M5	4346.54	4348.34	4348.34	4346.37	4347.11	3	1.23	-0.62928
4392	2025.10.21 06:50	XAUUSD	PERIOD_M5	4348.05	4347.72	4348.11	4343.31	4346.50	3	1.22	-0.63084
4393	2025.10.21 06:55	XAUUSD	PERIOD_M5	4346.68	4347.11	4348.78	4345.92	4347.30	0	0.19	-0.97581
4394	2025.10.21 07:00	XAUUSD	PERIOD_M5	4344.42	4347.21	4347.21	4343.42	4345.40	3	1.80	-0.42295
4395	2025.10.21 07:05	XAUUSD	PERIOD_M5	4344.50	4346.31	4346.31	4343.70	4344.73	3	1.58	-0.50099
4396	2025.10.21 07:10	XAUUSD	PERIOD_M5	4343.96	4345.52	4345.52	4343.06	4344.20	3	1.31	-0.59243
4397	2025.10.21 07:15	XAUUSD	PERIOD_M5	4344.91	4344.86	4344.91	4343.26	4344.26	3	0.60	-0.83514
4398	2025.10.21 07:20	XAUUSD	PERIOD_M5	4343.31	4344.56	4345.70	4342.18	4344.02	3	0.54	-0.85112
4399	2025.10.21 07:25	XAUUSD	PERIOD_M5	4343.10	4344.29	4344.52	4342.42	4343.34	3	0.95	-0.71090
4400	2025.10.21 07:30	XAUUSD	PERIOD_M5	4342.50	4343.82	4343.82	4340.22	4342.23	3	1.59	-0.49052
4401	2025.10.21 07:35	XAUUSD	PERIOD_M5	4341.77	4343.02	4343.55	4341.29	4342.28	3	0.75	-0.77373
4402	2025.10.21 07:40	XAUUSD	PERIOD_M5	4339.78	4342.65	4342.65	4339.43	4340.69	3	1.96	-0.36176
4403	2025.10.21 07:45	XAUUSD	PERIOD_M5	4339.54	4341.67	4341.67	4339.18	4339.80	3	1.88	-0.38962
4404	2025.10.21 07:50	XAUUSD	PERIOD_M5	4341.43	4340.73	4341.71	4337.01	4339.93	3	0.81	-0.74926
4405	2025.10.21 07:55	XAUUSD	PERIOD_M5	4342.01	4340.33	4344.13	4340.28	4341.96	0	1.63	-0.46446
4406	2025.10.21 08:00	XAUUSD	PERIOD_M5	4340.37	4341.14	4344.18	4339.96	4341.60	0	0.45	-0.86269
4407	2025.10.21 08:05	XAUUSD	PERIOD_M5	4334.39	4341.37	4341.69	4333.47	4337.48	3	3.89	0.30773
4408	2025.10.21 08:10	XAUUSD	PERIOD_M5	4334.75	4339.43	4339.43	4331.54	4334.31	3	5.12	0.72328
4409	2025.10.21 08:15	XAUUSD	PERIOD_M5	4331.78	4336.87	4336.87	4331.00	4333.35	3	3.52	0.17046
4410	2025.10.21 08:20	XAUUSD	PERIOD_M5	4330.64	4335.11	4335.11	4329.45	4331.29	3	3.82	0.27025
4411	2025.10.21 08:25	XAUUSD	PERIOD_M5	4332.98	4333.20	4334.82	4329.63	4331.89	3	1.31	-0.59333
4412	2025.10.21 08:30	XAUUSD	PERIOD_M5	4321.88	4332.54	4333.15	4318.41	4326.64	3	5.91	0.98084
4413	2025.10.21 08:35	XAUUSD	PERIOD_M5	4323.27	4329.59	4329.59	4317.58	4322.17	3	7.41	1.48618
4414	2025.10.21 08:40	XAUUSD	PERIOD_M5	4322.86	4325.88	4327.31	4321.76	4323.79	3	2.09	-0.33597
4415	2025.10.21 08:45	XAUUSD	PERIOD_M5	4323.71	4324.84	4328.15	4322.44	4324.29	3	0.54	-0.86324
4416	2025.10.21 08:50	XAUUSD	PERIOD_M5	4325.93	4324.56	4329.45	4322.47	4325.46	0	0.90	-0.74356
4417	2025.10.21 08:55	XAUUSD	PERIOD_M5	4323.43	4325.01	4326.48	4322.14	4324.48	3	0.53	-0.86875
4418	2025.10.21 09:00	XAUUSD	PERIOD_M5	4321.71	4324.75	4324.75	4317.26	4321.44	3	3.31	0.07835
4419	2025.10.21 09:05	XAUUSD	PERIOD_M5	4325.86	4323.09	4327.44	4320.86	4324.01	0	0.91	-0.74123
4420	2025.10.21 09:10	XAUUSD	PERIOD_M5	4329.45	4323.55	4330.58	4323.55	4327.53	0	3.98	0.30779
4421	2025.10.21 09:15	XAUUSD	PERIOD_M5	4328.10	4325.54	4330.42	4324.42	4328.10	0	2.55	-0.17954
4422	2025.10.21 09:20	XAUUSD	PERIOD_M5	4323.71	4326.82	4330.43	4323.71	4326.48	3	0.33	-0.93454
4423	2025.10.21 09:25	XAUUSD	PERIOD_M5	4324.13	4326.65	4326.65	4323.04	4324.14	3	2.51	-0.18427
4424	2025.10.21 09:30	XAUUSD	PERIOD_M5	4324.65	4325.40	4325.40	4322.17	4324.01	3	1.38	-0.57308
4425	2025.10.21 09:35	XAUUSD	PERIOD_M5	4330.41	4324.71	4330.41	4324.18	4327.41	0	2.70	-0.11838
4426	2025.10.21 09:40	XAUUSD	PERIOD_M5	4337.67	4326.06	4337.84	4326.06	4333.69	0	7.63	1.56370
4427	2025.10.21 09:45	XAUUSD	PERIOD_M5	4343.84	4329.88	4344.00	4329.88	4340.11	1	10.24	2.42151
4428	2025.10.21 09:50	XAUUSD	PERIOD_M5	4342.02	4335.00	4344.23	4335.00	4342.82	0	7.82	1.59375
4429	2025.10.21 09:55	XAUUSD	PERIOD_M5	4343.16	4338.91	4344.17	4338.91	4342.69	0	3.79	0.23618
4430	2025.10.21 10:00	XAUUSD	PERIOD_M5	4335.96	4340.80	4343.18	4333.52	4338.96	3	1.84	-0.41712
4431	2025.10.21 10:05	XAUUSD	PERIOD_M5	4333.01	4339.88	4339.88	4330.72	4334.71	3	5.17	0.71975
4432	2025.10.21 10:10	XAUUSD	PERIOD_M5	4331.34	4337.29	4337.29	4330.24	4332.31	3	4.98	0.65214
4433	2025.10.21 10:15	XAUUSD	PERIOD_M5	4332.74	4334.80	4334.80	4330.06	4332.14	3	2.66	-0.14339
4434	2025.10.21 10:20	XAUUSD	PERIOD_M5	4329.44	4333.47	4333.74	4328.42	4331.08	3	2.39	-0.23292
4435	2025.10.21 10:25	XAUUSD	PERIOD_M5	4324.78	4332.28	4332.28	4322.72	4326.71	3	5.57	0.85773
4436	2025.10.21 10:30	XAUUSD	PERIOD_M5	4302.04	4329.49	4329.49	4301.68	4313.34	5	16.15	4.32841
4437	2025.10.21 10:35	XAUUSD	PERIOD_M5	4297.42	4321.41	4321.41	4293.43	4299.51	5	21.90	5.83725
4438	2025.10.21 10:40	XAUUSD	PERIOD_M5	4300.76	4310.46	4310.46	4294.75	4299.68	4	10.79	2.34421
4439	2025.10.21 10:45	XAUUSD	PERIOD_M5	4303.47	4305.07	4305.94	4300.74	4302.75	3	2.32	-0.26760
4440	2025.10.21 10:50	XAUUSD	PERIOD_M5	4303.91	4303.91	4307.32	4301.38	4304.04	0	0.13	-0.94222
4441	2025.10.21 10:55	XAUUSD	PERIOD_M5	4298.75	4303.98	4304.49	4297.46	4301.09	3	2.89	-0.09526
4442	2025.10.21 11:00	XAUUSD	PERIOD_M5	4271.74	4302.53	4302.53	4270.73	4285.78	5	16.75	4.04679
4443	2025.10.21 11:05	XAUUSD	PERIOD_M5	4280.90	4294.16	4294.16	4269.83	4276.26	5	17.90	4.24806
4444	2025.10.21 11:10	XAUUSD	PERIOD_M5	4244.61	4285.21	4285.21	4244.61	4262.90	5	22.31	5.30998
4445	2025.10.21 11:15	XAUUSD	PERIOD_M5	4265.35	4274.06	4274.06	4244.50	4256.31	5	17.74	3.94197
4446	2025.10.21 11:20	XAUUSD	PERIOD_M5	4265.76	4265.18	4267.34	4253.28	4263.03	3	2.15	-0.32387
4447	2025.10.21 11:25	XAUUSD	PERIOD_M5	4267.25	4264.11	4268.51	4259.30	4265.22	0	1.11	-0.60886
4448	2025.10.21 11:30	XAUUSD	PERIOD_M5	4266.21	4264.66	4269.24	4263.39	4266.49	0	1.83	-0.41404
4449	2025.10.21 11:35	XAUUSD	PERIOD_M5	4270.06	4265.58	4270.10	4264.53	4267.74	0	2.17	-0.32171
4450	2025.10.21 11:40	XAUUSD	PERIOD_M5	4272.10	4266.66	4272.90	4264.19	4269.80	0	3.14	-0.05549
4451	2025.10.21 11:45	XAUUSD	PERIOD_M5	4271.75	4268.23	4274.05	4268.23	4271.65	0	3.42	0.02009
4452	2025.10.21 11:50	XAUUSD	PERIOD_M5	4270.09	4269.94	4272.42	4267.64	4270.42	0	0.48	-0.78809
4453	2025.10.21 11:55	XAUUSD	PERIOD_M5	4274.17	4270.18	4274.22	4268.91	4271.86	0	1.68	-0.45941
4454	2025.10.21 12:00	XAUUSD	PERIOD_M5	4269.58	4271.02	4278.09	4268.58	4272.49	0	1.47	-0.51644
4455	2025.10.21 12:05	XAUUSD	PERIOD_M5	4266.15	4271.76	4271.76	4263.24	4267.28	3	4.48	0.30643
4456	2025.10.21 12:10	XAUUSD	PERIOD_M5	4258.12	4269.52	4269.52	4254.76	4261.57	3	7.95	1.25189
4457	2025.10.21 12:15	XAUUSD	PERIOD_M5	4265.25	4265.55	4267.25	4257.52	4262.05	3	3.50	0.03153
4458	2025.10.21 12:20	XAUUSD	PERIOD_M5	4268.39	4263.80	4269.53	4262.07	4266.27	0	2.47	-0.25276
4459	2025.10.21 12:25	XAUUSD	PERIOD_M5	4270.80	4265.03	4272.47	4265.02	4269.15	0	4.12	0.19661
4460	2025.10.21 12:30	XAUUSD	PERIOD_M5	4274.47	4267.09	4276.26	4267.09	4272.71	0	5.62	0.60535
4461	2025.10.21 12:35	XAUUSD	PERIOD_M5	4266.54	4269.90	4274.52	4266.42	4270.49	0	0.59	-0.77519
4462	2025.10.21 12:40	XAUUSD	PERIOD_M5	4270.03	4270.20	4270.20	4266.00	4268.16	3	2.03	-0.37773
4463	2025.10.21 12:45	XAUUSD	PERIOD_M5	4269.36	4269.18	4272.22	4267.70	4269.80	0	0.62	-0.76182
4464	2025.10.21 12:50	XAUUSD	PERIOD_M5	4268.47	4269.49	4270.53	4265.11	4268.38	3	1.11	-0.62484
4465	2025.10.21 12:55	XAUUSD	PERIOD_M5	4265.01	4268.94	4269.19	4262.78	4266.35	3	2.58	-0.22324
4466	2025.10.21 13:00	XAUUSD	PERIOD_M5	4261.93	4267.65	4267.65	4261.22	4263.78	3	3.87	0.12668
4467	2025.10.21 13:05	XAUUSD	PERIOD_M5	4263.42	4265.71	4265.71	4259.94	4262.73	3	2.98	-0.11747
4468	2025.10.21 13:10	XAUUSD	PERIOD_M5	4259.91	4264.22	4264.22	4255.47	4260.56	3	3.67	0.06877
4469	2025.10.21 13:15	XAUUSD	PERIOD_M5	4251.90	4262.39	4262.39	4249.51	4255.36	3	7.03	0.98644
4470	2025.10.21 13:20	XAUUSD	PERIOD_M5	4260.91	4258.87	4263.02	4250.11	4256.48	3	2.40	-0.28644
4471	2025.10.21 13:25	XAUUSD	PERIOD_M5	4264.37	4257.68	4266.36	4257.68	4262.84	0	5.16	0.46851
4472	2025.10.21 13:30	XAUUSD	PERIOD_M5	4257.66	4260.26	4264.70	4255.79	4260.68	0	0.42	-0.83396
4473	2025.10.21 13:35	XAUUSD	PERIOD_M5	4263.99	4260.47	4264.04	4256.66	4260.58	0	0.11	-0.91588
4474	2025.10.21 13:40	XAUUSD	PERIOD_M5	4260.23	4260.52	4264.09	4259.12	4261.84	0	1.32	-0.58191
4475	2025.10.21 13:45	XAUUSD	PERIOD_M5	4258.67	4261.18	4261.75	4257.06	4259.44	3	1.75	-0.46250
4476	2025.10.21 13:50	XAUUSD	PERIOD_M5	4255.77	4260.31	4260.50	4255.77	4257.67	3	2.64	-0.21643
4477	2025.10.21 13:55	XAUUSD	PERIOD_M5	4253.80	4258.99	4261.13	4253.61	4256.13	3	2.86	-0.15660
4478	2025.10.21 14:00	XAUUSD	PERIOD_M5	4260.64	4257.56	4261.11	4252.12	4256.88	3	0.68	-0.75155
4479	2025.10.21 14:05	XAUUSD	PERIOD_M5	4263.28	4257.22	4263.63	4257.22	4261.43	0	4.20	0.21978
4480	2025.10.21 14:10	XAUUSD	PERIOD_M5	4267.94	4259.32	4269.35	4259.32	4265.63	0	6.30	0.79467
4481	2025.10.21 14:15	XAUUSD	PERIOD_M5	4260.63	4262.47	4272.63	4260.27	4265.37	0	2.90	-0.14166
4482	2025.10.21 14:20	XAUUSD	PERIOD_M5	4262.30	4263.92	4264.06	4257.19	4260.95	3	2.97	-0.12138
4483	2025.10.21 14:25	XAUUSD	PERIOD_M5	4266.59	4262.44	4266.95	4260.88	4264.18	0	1.74	-0.45954
4484	2025.10.21 14:30	XAUUSD	PERIOD_M5	4262.36	4263.31	4267.11	4262.17	4264.56	0	1.26	-0.59467
4485	2025.10.21 14:35	XAUUSD	PERIOD_M5	4262.17	4263.94	4264.66	4260.56	4262.46	3	1.48	-0.53451
4486	2025.10.21 14:40	XAUUSD	PERIOD_M5	4255.80	4263.20	4264.05	4254.92	4259.24	3	3.96	0.14640
4487	2025.10.21 14:45	XAUUSD	PERIOD_M5	4260.31	4261.22	4261.22	4255.10	4258.08	3	3.14	-0.08062
4488	2025.10.21 14:50	XAUUSD	PERIOD_M5	4253.40	4259.65	4260.91	4251.49	4256.53	3	3.12	-0.08628
4489	2025.10.21 14:55	XAUUSD	PERIOD_M5	4253.52	4258.09	4258.09	4245.75	4251.76	3	6.33	0.79311
4490	2025.10.21 15:00	XAUUSD	PERIOD_M5	4254.90	4254.92	4257.57	4250.27	4254.05	3	0.87	-0.70978
4491	2025.10.21 15:05	XAUUSD	PERIOD_M5	4249.03	4254.49	4254.91	4245.49	4251.08	3	3.41	-0.01308
4492	2025.10.21 15:10	XAUUSD	PERIOD_M5	4225.68	4252.78	4252.78	4214.93	4235.24	5	17.54	3.77030
4493	2025.10.21 15:15	XAUUSD	PERIOD_M5	4230.95	4244.01	4244.01	4222.89	4227.75	5	16.26	3.34629
4494	2025.10.21 15:20	XAUUSD	PERIOD_M5	4222.32	4235.88	4235.88	4221.62	4226.94	3	8.94	1.40789
4495	2025.10.21 15:25	XAUUSD	PERIOD_M5	4228.66	4231.41	4231.41	4219.54	4225.43	3	5.99	0.62904
4496	2025.10.21 15:30	XAUUSD	PERIOD_M5	4218.30	4228.42	4230.12	4216.51	4222.98	3	5.45	0.48342
4497	2025.10.21 15:35	XAUUSD	PERIOD_M5	4222.08	4225.70	4225.70	4216.93	4220.03	3	5.67	0.53716
4498	2025.10.21 15:40	XAUUSD	PERIOD_M5	4218.25	4222.87	4225.62	4216.48	4220.63	3	2.23	-0.36471
4499	2025.10.21 15:45	XAUUSD	PERIOD_M5	4217.78	4221.75	4222.45	4206.01	4216.03	3	5.72	0.54793
4500	2025.10.21 15:50	XAUUSD	PERIOD_M5	4207.88	4218.89	4218.89	4207.86	4212.54	3	6.35	0.71036
4501	2025.10.21 15:55	XAUUSD	PERIOD_M5	4211.30	4215.71	4216.20	4207.77	4210.80	3	4.91	0.33568
4502	2025.10.21 16:00	XAUUSD	PERIOD_M5	4203.46	4213.26	4213.26	4192.21	4204.40	3	8.86	1.37322
4503	2025.10.21 16:05	XAUUSD	PERIOD_M5	4201.01	4208.83	4209.20	4199.58	4203.31	3	5.52	0.49346
4504	2025.10.21 16:10	XAUUSD	PERIOD_M5	4197.31	4206.07	4206.07	4189.84	4197.96	3	8.11	1.16845
4505	2025.10.21 16:15	XAUUSD	PERIOD_M5	4203.68	4202.01	4207.19	4195.79	4200.98	3	1.03	-0.68338
4506	2025.10.21 16:20	XAUUSD	PERIOD_M5	4205.83	4201.50	4209.58	4200.46	4204.91	0	3.41	-0.04889
4507	2025.10.21 16:25	XAUUSD	PERIOD_M5	4200.92	4203.20	4205.83	4199.72	4203.08	3	0.13	-0.91498
4508	2025.10.21 16:30	XAUUSD	PERIOD_M5	4199.75	4203.14	4206.92	4191.70	4199.56	3	3.58	0.00511
4509	2025.10.21 16:35	XAUUSD	PERIOD_M5	4223.62	4201.35	4225.38	4198.62	4211.86	0	10.51	1.88136
4510	2025.10.21 16:40	XAUUSD	PERIOD_M5	4205.59	4206.60	4225.10	4201.86	4213.90	0	7.30	1.03870
4511	2025.10.21 16:45	XAUUSD	PERIOD_M5	4184.33	4210.25	4210.25	4170.13	4192.30	5	17.95	3.85204
4512	2025.10.21 16:50	XAUUSD	PERIOD_M5	4176.63	4201.27	4201.27	4168.00	4178.46	5	22.81	4.91165
4513	2025.10.21 16:55	XAUUSD	PERIOD_M5	4174.16	4189.87	4189.87	4169.87	4175.53	4	14.34	2.70196
4514	2025.10.21 17:00	XAUUSD	PERIOD_M5	4175.29	4182.70	4182.70	4165.48	4172.74	3	9.96	1.58002
4515	2025.10.21 17:05	XAUUSD	PERIOD_M5	4172.89	4177.72	4188.07	4169.44	4176.45	3	1.27	-0.60862
4516	2025.10.21 17:10	XAUUSD	PERIOD_M5	4182.05	4177.09	4182.59	4170.71	4176.89	3	0.19	-0.87691
4517	2025.10.21 17:15	XAUUSD	PERIOD_M5	4166.55	4176.99	4182.02	4165.59	4174.05	3	2.94	-0.18720
4518	2025.10.21 17:20	XAUUSD	PERIOD_M5	4152.83	4175.52	4175.52	4149.02	4159.42	5	16.10	3.06504
4519	2025.10.21 17:25	XAUUSD	PERIOD_M5	4136.60	4167.47	4167.47	4130.58	4144.56	5	22.91	4.56418
4520	2025.10.21 17:30	XAUUSD	PERIOD_M5	4134.01	4156.01	4156.01	4122.25	4132.68	5	23.33	4.48442
4521	2025.10.21 17:35	XAUUSD	PERIOD_M5	4118.53	4144.35	4144.35	4115.02	4125.72	5	18.63	3.33057
4522	2025.10.21 17:40	XAUUSD	PERIOD_M5	4101.66	4135.03	4135.03	4098.03	4110.40	5	24.63	4.50492
4523	2025.10.21 17:45	XAUUSD	PERIOD_M5	4113.72	4122.72	4122.72	4081.88	4102.89	5	19.83	3.37559
4524	2025.10.21 17:50	XAUUSD	PERIOD_M5	4123.72	4112.80	4125.16	4111.48	4118.52	0	5.72	0.35261
4525	2025.10.21 17:55	XAUUSD	PERIOD_M5	4138.96	4115.66	4141.43	4115.66	4130.49	1	14.83	2.27534
4526	2025.10.21 18:00	XAUUSD	PERIOD_M5	4128.99	4123.07	4141.81	4123.07	4133.24	0	10.17	1.29167
4527	2025.10.21 18:05	XAUUSD	PERIOD_M5	4137.13	4128.16	4139.73	4125.67	4132.93	0	4.77	0.14020
4528	2025.10.21 18:10	XAUUSD	PERIOD_M5	4140.54	4130.54	4150.27	4130.54	4140.74	0	10.20	1.29497
4529	2025.10.21 18:15	XAUUSD	PERIOD_M5	4135.61	4135.64	4142.96	4131.67	4137.80	0	2.16	-0.40796
4530	2025.10.21 18:20	XAUUSD	PERIOD_M5	4133.23	4136.72	4136.72	4120.17	4131.51	3	5.21	0.25140
4531	2025.10.21 18:25	XAUUSD	PERIOD_M5	4124.80	4134.12	4134.62	4124.73	4129.34	3	4.78	0.15948
4532	2025.10.21 18:30	XAUUSD	PERIOD_M5	4128.79	4131.73	4133.11	4123.29	4127.52	3	4.21	0.03340
4533	2025.10.21 18:35	XAUUSD	PERIOD_M5	4125.05	4129.62	4132.05	4124.19	4127.49	3	2.13	-0.41458
4534	2025.10.21 18:40	XAUUSD	PERIOD_M5	4142.66	4128.56	4143.27	4125.08	4134.02	0	5.47	0.30177
4535	2025.10.21 18:45	XAUUSD	PERIOD_M5	4140.50	4131.29	4147.61	4131.29	4142.63	0	11.34	1.55584
4536	2025.10.21 18:50	XAUUSD	PERIOD_M5	4141.82	4136.96	4144.60	4136.96	4140.99	0	4.04	-0.01257
4537	2025.10.21 18:55	XAUUSD	PERIOD_M5	4138.67	4138.98	4146.04	4134.62	4140.24	0	1.27	-0.60549
4538	2025.10.21 19:00	XAUUSD	PERIOD_M5	4140.14	4139.61	4143.88	4133.31	4139.02	3	0.59	-0.74663
4539	2025.10.21 19:05	XAUUSD	PERIOD_M5	4134.71	4139.32	4141.59	4133.59	4137.44	3	1.88	-0.46762
4540	2025.10.21 19:10	XAUUSD	PERIOD_M5	4134.24	4138.38	4138.38	4125.37	4132.96	3	5.42	0.29415
4541	2025.10.21 19:15	XAUUSD	PERIOD_M5	4127.69	4135.67	4135.67	4126.55	4130.79	3	4.88	0.18439
4542	2025.10.21 19:20	XAUUSD	PERIOD_M5	4116.57	4133.23	4133.23	4115.30	4122.19	3	11.04	1.50128
4543	2025.10.21 19:25	XAUUSD	PERIOD_M5	4117.37	4127.71	4127.71	4115.90	4117.77	3	9.94	1.25537
4544	2025.10.21 19:30	XAUUSD	PERIOD_M5	4117.38	4122.74	4122.74	4113.10	4117.17	3	5.57	0.31728
4545	2025.10.21 19:35	XAUUSD	PERIOD_M5	4107.87	4119.96	4119.96	4102.05	4111.34	3	8.62	0.96434
4546	2025.10.21 19:40	XAUUSD	PERIOD_M5	4113.88	4115.65	4115.65	4105.67	4110.57	3	5.07	0.20139
