Resistance_timestamp	Resistance_symbol	Resistance_timeframe	Resistance_close	Best_Resistance
1781016903	XAUUSD	M5	4300.76	4257.72917
1781017203	XAUUSD	M5	4293.26	4257.56000
1781017503	XAUUSD	M5	4295.65	4257.39083
1781017803	XAUUSD	M5	4294.92	4257.22167
1781018103	XAUUSD	M5	4291.97	4257.05250
1781018403	XAUUSD	M5	4285.55	4256.88333
1781018703	XAUUSD	M5	4278.85	4256.71417
1781019003	XAUUSD	M5	4274.54	4256.54500
1781019303	XAUUSD	M5	4270.25	4256.37583
1781019603	XAUUSD	M5	4279.82	4256.20667
1781019903	XAUUSD	M5	4280.97	4256.03750
1781020203	XAUUSD	M5	4279.93	4255.86833
1781020503	XAUUSD	M5	4272.90	4255.69917
1781020803	XAUUSD	M5	4273.90	4255.53000
1781021103	XAUUSD	M5	4263.62	4255.36083
1781021403	XAUUSD	M5	4259.63	4255.19167
1781021703	XAUUSD	M5	4254.57	4255.02250
1781022003	XAUUSD	M5	4261.99	4254.85333
1781022303	XAUUSD	M5	4263.49	4254.68417
1781022603	XAUUSD	M5	4262.13	4254.51500
1781022903	XAUUSD	M5	4241.26	4254.34583
1781023203	XAUUSD	M5	4244.94	4254.17667
1781023503	XAUUSD	M5	4249.87	4254.00750
1781023803	XAUUSD	M5	4240.07	4253.83833
1781024103	XAUUSD	M5	4252.18	4253.66917
1781024403	XAUUSD	M5	4262.43	4253.50000
1781024703	XAUUSD	M5	4262.93	4253.33083
1781025003	XAUUSD	M5	4261.19	4253.16167
1781025303	XAUUSD	M5	4263.95	4252.99250
1781025603	XAUUSD	M5	4266.48	4252.82333
1781025903	XAUUSD	M5	4263.12	4252.65417
1781026203	XAUUSD	M5	4265.58	4252.48500
1781026503	XAUUSD	M5	4262.89	4252.31583
1781026803	XAUUSD	M5	4264.84	4252.14667
1781027103	XAUUSD	M5	4257.15	4251.97750
1781027403	XAUUSD	M5	4258.42	4251.80833
1781027703	XAUUSD	M5	4263.12	4251.63917
1781028003	XAUUSD	M5	4262.50	4251.47000
1781028303	XAUUSD	M5	4266.77	4251.30083
1781028603	XAUUSD	M5	4265.37	4251.13167
1781028903	XAUUSD	M5	4269.31	4250.96250
1781029203	XAUUSD	M5	4273.44	4250.79333
1781029503	XAUUSD	M5	4270.90	4250.62417
1781029803	XAUUSD	M5	4270.71	4250.45500
1781030103	XAUUSD	M5	4269.20	4250.28583
1781030403	XAUUSD	M5	4264.35	4250.11667
1781030703	XAUUSD	M5	4265.26	4249.94750
1781031003	XAUUSD	M5	4265.91	4249.77833
1781031303	XAUUSD	M5	4269.92	4249.60917
1781031603	XAUUSD	M5	4269.71	4249.44000
1781031903	XAUUSD	M5	4265.17	4249.27083
1781032203	XAUUSD	M5	4258.70	4249.10167
1781032503	XAUUSD	M5	4255.35	4248.93250
1781032803	XAUUSD	M5	4255.71	4248.76333
1781033103	XAUUSD	M5	4257.39	4248.59417
1781033403	XAUUSD	M5	4259.52	4248.42500
1781033703	XAUUSD	M5	4253.68	4248.25583
1781034003	XAUUSD	M5	4250.97	4248.08667
1781034303	XAUUSD	M5	4250.98	4247.91750
1781034603	XAUUSD	M5	4258.91	4247.74833
1781034903	XAUUSD	M5	4258.48	4247.57917
1781035203	XAUUSD	M5	4260.77	4247.41000
1781035503	XAUUSD	M5	4257.61	4247.24083
1781035803	XAUUSD	M5	4258.45	4247.07167
1781036103	XAUUSD	M5	4258.71	4246.90250
1781036403	XAUUSD	M5	4258.31	4246.73333
1781036703	XAUUSD	M5	4259.10	4246.56417
1781037003	XAUUSD	M5	4257.94	4246.39500
1781037303	XAUUSD	M5	4260.44	4246.22583
1781037603	XAUUSD	M5	4261.38	4246.05667
1781037903	XAUUSD	M5	4261.83	4245.88750
1781038203	XAUUSD	M5	4260.26	4245.71833
1781038503	XAUUSD	M5	4259.44	4245.54917
1781042403	XAUUSD	M5	4256.02	4245.38000
1781042703	XAUUSD	M5	4253.49	4245.21083
1781043003	XAUUSD	M5	4255.44	4245.04167
1781043303	XAUUSD	M5	4253.66	4244.87250
1781043603	XAUUSD	M5	4254.71	4244.70333
1781043903	XAUUSD	M5	4256.82	4244.53417
1781044203	XAUUSD	M5	4252.83	4244.36500
1781044503	XAUUSD	M5	4253.13	4244.19583
1781044803	XAUUSD	M5	4248.97	4244.02667
1781045103	XAUUSD	M5	4239.08	4243.85750
1781045403	XAUUSD	M5	4235.11	4243.68833
1781045703	XAUUSD	M5	4237.31	4243.51917
1781046003	XAUUSD	M5	4246.34	4243.35000
1781046303	XAUUSD	M5	4241.68	4243.18083
1781046603	XAUUSD	M5	4235.90	4243.01167
1781046903	XAUUSD	M5	4233.21	4242.84250
1781047203	XAUUSD	M5	4227.64	4242.67333
1781047503	XAUUSD	M5	4224.19	4242.50417
1781047803	XAUUSD	M5	4225.70	4242.33500
1781048103	XAUUSD	M5	4221.92	4242.16583
1781048403	XAUUSD	M5	4218.63	4241.99667
1781048703	XAUUSD	M5	4213.05	4241.82750
1781049003	XAUUSD	M5	4220.72	4241.65833
1781049303	XAUUSD	M5	4222.03	4241.48917
1781049603	XAUUSD	M5	4220.58	4241.32000
1781049903	XAUUSD	M5	4225.57	4241.15083
1781050203	XAUUSD	M5	4225.12	4240.98167
1781050503	XAUUSD	M5	4226.93	4240.81250
1781050803	XAUUSD	M5	4225.23	4240.64333
1781051103	XAUUSD	M5	4217.94	4240.47417
1781051403	XAUUSD	M5	4206.52	4240.30500
1781051703	XAUUSD	M5	4207.77	4240.13583
1781052003	XAUUSD	M5	4204.49	4239.96667
1781052303	XAUUSD	M5	4203.72	4239.79750
1781052603	XAUUSD	M5	4207.39	4239.62833
1781052903	XAUUSD	M5	4218.23	4239.45917
1781053203	XAUUSD	M5	4194.50	4239.29000
1781053503	XAUUSD	M5	4195.15	4239.12083
1781053803	XAUUSD	M5	4203.39	4238.95167
1781054103	XAUUSD	M5	4213.33	4238.78250
1781054403	XAUUSD	M5	4200.92	4238.61333
1781054703	XAUUSD	M5	4201.81	4238.44417
1781055003	XAUUSD	M5	4202.58	4238.27500
1781055303	XAUUSD	M5	4200.71	4238.10583
1781055603	XAUUSD	M5	4187.41	4237.93667
1781055903	XAUUSD	M5	4192.94	4237.76750
1781056203	XAUUSD	M5	4192.05	4237.59833
1781056503	XAUUSD	M5	4188.63	4237.42917
1781056803	XAUUSD	M5	4187.00	4237.26000
1781057103	XAUUSD	M5	4181.14	4237.09083
1781057403	XAUUSD	M5	4182.77	4236.92167
1781057703	XAUUSD	M5	4180.91	4236.75250
1781058003	XAUUSD	M5	4183.35	4236.58333
1781058303	XAUUSD	M5	4187.98	4236.41417
1781058603	XAUUSD	M5	4179.39	4236.24500
1781058903	XAUUSD	M5	4184.54	4236.07583
1781059203	XAUUSD	M5	4184.51	4235.90667
1781059503	XAUUSD	M5	4187.62	4235.73750
1781059803	XAUUSD	M5	4175.03	4235.56833
1781060103	XAUUSD	M5	4174.01	4235.39917
1781060403	XAUUSD	M5	4176.78	4235.23000
1781060703	XAUUSD	M5	4175.32	4235.06083
1781061003	XAUUSD	M5	4178.09	4234.89167
1781061303	XAUUSD	M5	4175.94	4234.72250
1781061603	XAUUSD	M5	4175.18	4234.55333
1781061903	XAUUSD	M5	4177.22	4234.38417
1781062203	XAUUSD	M5	4180.51	4234.21500
1781062503	XAUUSD	M5	4180.41	4234.04583
1781062803	XAUUSD	M5	4179.92	4233.87667
1781063103	XAUUSD	M5	4185.44	4233.70750
1781063403	XAUUSD	M5	4184.95	4233.53833
1781063703	XAUUSD	M5	4184.81	4233.36917
1781064003	XAUUSD	M5	4186.35	4233.20000
1781064303	XAUUSD	M5	4184.40	4233.03083
1781064603	XAUUSD	M5	4181.37	4232.86167
1781064903	XAUUSD	M5	4181.64	4232.69250
1781065203	XAUUSD	M5	4178.24	4232.52333
1781065503	XAUUSD	M5	4174.56	4232.35417
1781065803	XAUUSD	M5	4174.39	4232.18500
1781066103	XAUUSD	M5	4174.83	4232.01583
1781066403	XAUUSD	M5	4173.55	4231.84667
1781066703	XAUUSD	M5	4173.81	4231.67750
1781067003	XAUUSD	M5	4175.06	4231.50833
1781067303	XAUUSD	M5	4174.82	4231.33917
1781067603	XAUUSD	M5	4174.58	4231.17000
1781067903	XAUUSD	M5	4176.57	4231.00083
1781068203	XAUUSD	M5	4179.77	4230.83167
1781068503	XAUUSD	M5	4176.80	4230.66250
1781068803	XAUUSD	M5	4180.53	4230.49333
1781069103	XAUUSD	M5	4187.25	4230.32417
1781069403	XAUUSD	M5	4191.09	4230.15500
1781069703	XAUUSD	M5	4194.32	4229.98583
1781070003	XAUUSD	M5	4198.25	4229.81667
1781070303	XAUUSD	M5	4202.72	4229.64750
1781070603	XAUUSD	M5	4203.72	4229.47833
1781070903	XAUUSD	M5	4205.15	4229.30917
1781071203	XAUUSD	M5	4211.17	4229.14000
1781071503	XAUUSD	M5	4213.99	4228.97083
1781071803	XAUUSD	M5	4212.90	4228.80167
1781072103	XAUUSD	M5	4214.42	4228.63250
1781072403	XAUUSD	M5	4209.10	4228.46333
1781072703	XAUUSD	M5	4211.94	4228.29417
1781073003	XAUUSD	M5	4210.60	4228.12500
1781073303	XAUUSD	M5	4209.10	4227.95583
1781073603	XAUUSD	M5	4207.75	4227.78667
1781073903	XAUUSD	M5	4203.22	4227.61750
1781074203	XAUUSD	M5	4202.31	4227.44833
1781074503	XAUUSD	M5	4203.96	4227.27917
1781074803	XAUUSD	M5	4203.70	4227.11000
1781075103	XAUUSD	M5	4207.16	4226.94083
1781075403	XAUUSD	M5	4200.31	4226.77167
1781075703	XAUUSD	M5	4198.74	4226.60250
1781076003	XAUUSD	M5	4199.24	4226.43333
1781076303	XAUUSD	M5	4194.92	4226.26417
1781076603	XAUUSD	M5	4194.78	4226.09500
1781076903	XAUUSD	M5	4190.73	4225.92583
1781077203	XAUUSD	M5	4189.69	4225.75667
1781077503	XAUUSD	M5	4190.46	4225.58750
1781077803	XAUUSD	M5	4182.11	4225.41833
1781078103	XAUUSD	M5	4186.47	4225.24917
1781078403	XAUUSD	M5	4164.31	4225.08000
1781078703	XAUUSD	M5	4167.38	4224.91083
1781079003	XAUUSD	M5	4166.47	4224.74167
1781079303	XAUUSD	M5	4173.53	4224.57250
1781079603	XAUUSD	M5	4171.20	4224.40333
1781079903	XAUUSD	M5	4172.22	4224.23417
1781080203	XAUUSD	M5	4168.10	4224.06500
1781080503	XAUUSD	M5	4172.85	4223.89583
1781080803	XAUUSD	M5	4170.55	4223.72667
1781081103	XAUUSD	M5	4174.29	4223.55750
1781081403	XAUUSD	M5	4171.18	4223.38833
1781081703	XAUUSD	M5	4168.57	4223.21917
1781082003	XAUUSD	M5	4167.03	4223.05000
1781082303	XAUUSD	M5	4170.47	4222.88083
1781082603	XAUUSD	M5	4165.07	4222.71167
1781082903	XAUUSD	M5	4171.07	4222.54250
1781083203	XAUUSD	M5	4168.52	4222.37333
1781083503	XAUUSD	M5	4166.26	4222.20417
1781083803	XAUUSD	M5	4176.86	4222.03500
1781084103	XAUUSD	M5	4172.48	4221.86583
1781084403	XAUUSD	M5	4171.29	4221.69667
1781084703	XAUUSD	M5	4168.47	4221.52750
1781085003	XAUUSD	M5	4166.17	4221.35833
1781085303	XAUUSD	M5	4168.74	4221.18917
1781085603	XAUUSD	M5	4169.30	4221.02000
1781085903	XAUUSD	M5	4159.67	4220.85083
1781086203	XAUUSD	M5	4161.01	4220.68167
1781086503	XAUUSD	M5	4164.46	4220.51250
1781086803	XAUUSD	M5	4166.71	4220.34333
1781087103	XAUUSD	M5	4165.16	4220.17417
1781087403	XAUUSD	M5	4165.19	4220.00500
1781087703	XAUUSD	M5	4166.72	4219.83583
1781088003	XAUUSD	M5	4171.40	4219.66667
1781088303	XAUUSD	M5	4177.27	4219.49750
1781088603	XAUUSD	M5	4171.88	4219.32833
1781088903	XAUUSD	M5	4174.51	4219.15917
1781089203	XAUUSD	M5	4161.48	4218.99000
1781089503	XAUUSD	M5	4161.33	4218.82083
1781089803	XAUUSD	M5	4168.83	4218.65167
1781090103	XAUUSD	M5	4164.92	4218.48250
1781090403	XAUUSD	M5	4163.74	4218.31333
1781090703	XAUUSD	M5	4166.32	4218.14417
1781091003	XAUUSD	M5	4164.92	4217.97500
1781091303	XAUUSD	M5	4156.49	4217.80583
1781091603	XAUUSD	M5	4154.43	4217.63667
1781091903	XAUUSD	M5	4155.78	4217.46750
1781092203	XAUUSD	M5	4154.21	4217.29833
1781092503	XAUUSD	M5	4147.65	4217.12917
1781092803	XAUUSD	M5	4146.96	4216.96000
1781093103	XAUUSD	M5	4145.04	4216.79083
1781093403	XAUUSD	M5	4136.27	4216.62167
1781093703	XAUUSD	M5	4136.51	4216.45250
1781094003	XAUUSD	M5	4134.72	4216.28333
1781094303	XAUUSD	M5	4141.11	4216.11417
1781094603	XAUUSD	M5	4162.44	4215.94500
1781094903	XAUUSD	M5	4160.87	4215.77583
1781095203	XAUUSD	M5	4160.44	4215.60667
1781095503	XAUUSD	M5	4157.68	4215.43750
1781095803	XAUUSD	M5	4151.86	4215.26833
1781096103	XAUUSD	M5	4147.02	4215.09917
1781096403	XAUUSD	M5	4153.16	4214.93000
1781096703	XAUUSD	M5	4154.07	4214.76083
1781097003	XAUUSD	M5	4151.43	4214.59167
1781097303	XAUUSD	M5	4135.67	4214.42250
1781097603	XAUUSD	M5	4144.25	4214.25333
1781097903	XAUUSD	M5	4150.11	4214.08417
1781098203	XAUUSD	M5	4142.97	4213.91500
1781098503	XAUUSD	M5	4166.17	4213.74583
1781098803	XAUUSD	M5	4178.11	4213.57667
1781099103	XAUUSD	M5	4185.58	4213.40750
1781099403	XAUUSD	M5	4180.09	4213.23833
1781099703	XAUUSD	M5	4179.64	4213.06917
1781100003	XAUUSD	M5	4171.61	4212.90000
1781100303	XAUUSD	M5	4173.49	4212.73083
1781100603	XAUUSD	M5	4174.19	4212.56167
1781100903	XAUUSD	M5	4168.59	4212.39250
1781101203	XAUUSD	M5	4170.71	4212.22333
1781101503	XAUUSD	M5	4161.02	4212.05417
1781101803	XAUUSD	M5	4160.28	4211.88500
1781102103	XAUUSD	M5	4158.02	4211.71583
1781102403	XAUUSD	M5	4150.06	4211.54667
1781102703	XAUUSD	M5	4140.72	4211.37750
1781103003	XAUUSD	M5	4138.16	4211.20833
1781103303	XAUUSD	M5	4124.86	4211.03917
1781103603	XAUUSD	M5	4129.11	4210.87000
1781103903	XAUUSD	M5	4126.63	4210.70083
1781104203	XAUUSD	M5	4123.79	4210.53167
1781104503	XAUUSD	M5	4115.89	4210.36250
1781104803	XAUUSD	M5	4130.25	4210.19333
1781105103	XAUUSD	M5	4127.72	4210.02417
1781105403	XAUUSD	M5	4128.18	4209.85500
1781105703	XAUUSD	M5	4124.65	4209.68583
1781106003	XAUUSD	M5	4128.75	4209.51667
1781106303	XAUUSD	M5	4118.32	4209.34750
1781106603	XAUUSD	M5	4120.30	4209.17833
1781106903	XAUUSD	M5	4128.99	4209.00917
1781107203	XAUUSD	M5	4126.73	4208.84000
1781107503	XAUUSD	M5	4130.25	4208.67083
1781107803	XAUUSD	M5	4129.23	4208.50167
1781108103	XAUUSD	M5	4132.52	4208.33250
1781108403	XAUUSD	M5	4129.82	4208.16333
1781108703	XAUUSD	M5	4127.54	4207.99417
1781109003	XAUUSD	M5	4129.31	4207.82500
1781109303	XAUUSD	M5	4127.92	4207.65583
1781109603	XAUUSD	M5	4122.36	4207.48667
1781109903	XAUUSD	M5	4120.51	4207.31750
1781110203	XAUUSD	M5	4120.31	4207.14833
1781110503	XAUUSD	M5	4121.98	4206.97917
1781110803	XAUUSD	M5	4132.17	4206.81000
1781111103	XAUUSD	M5	4120.20	4206.64083
1781111403	XAUUSD	M5	4118.08	4206.47167
1781111703	XAUUSD	M5	4113.91	4206.30250
1781112003	XAUUSD	M5	4111.84	4206.13333
1781112303	XAUUSD	M5	4110.89	4205.96417
1781112603	XAUUSD	M5	4111.19	4205.79500
1781112903	XAUUSD	M5	4105.31	4205.62583
1781113203	XAUUSD	M5	4102.34	4205.45667
1781113503	XAUUSD	M5	4111.41	4205.28750
1781113803	XAUUSD	M5	4109.83	4205.11833
1781114103	XAUUSD	M5	4111.66	4204.94917
1781114403	XAUUSD	M5	4119.80	4204.78000
1781114703	XAUUSD	M5	4114.49	4204.61083
1781115003	XAUUSD	M5	4115.96	4204.44167
1781115303	XAUUSD	M5	4112.66	4204.27250
1781115603	XAUUSD	M5	4112.79	4204.10333
1781115903	XAUUSD	M5	4112.47	4203.93417
1781116203	XAUUSD	M5	4109.23	4203.76500
1781116503	XAUUSD	M5	4107.46	4203.59583
1781116803	XAUUSD	M5	4104.98	4203.42667
1781117103	XAUUSD	M5	4104.41	4203.25750
1781117403	XAUUSD	M5	4101.49	4203.08833
1781117703	XAUUSD	M5	4101.23	4202.91917
1781118003	XAUUSD	M5	4096.25	4202.75000
1781118303	XAUUSD	M5	4095.13	4202.58083
1781118603	XAUUSD	M5	4089.00	4202.41167
1781118903	XAUUSD	M5	4089.85	4202.24250
1781119203	XAUUSD	M5	4084.95	4202.07333
1781119503	XAUUSD	M5	4084.73	4201.90417
1781119803	XAUUSD	M5	4086.30	4201.73500
1781120103	XAUUSD	M5	4086.38	4201.56583
1781120403	XAUUSD	M5	4091.63	4201.39667
1781120703	XAUUSD	M5	4088.42	4201.22750
1781121003	XAUUSD	M5	4087.29	4201.05833
1781121303	XAUUSD	M5	4082.84	4200.88917
1781121603	XAUUSD	M5	4077.59	4200.72000
1781121903	XAUUSD	M5	4071.12	4200.55083
1781122203	XAUUSD	M5	4072.13	4200.38167
1781122503	XAUUSD	M5	4073.98	4200.21250
1781122803	XAUUSD	M5	4076.46	4200.04333
1781123103	XAUUSD	M5	4078.46	4199.87417
1781123403	XAUUSD	M5	4076.13	4199.70500
1781123703	XAUUSD	M5	4076.47	4199.53583
1781124003	XAUUSD	M5	4072.83	4199.36667
1781124303	XAUUSD	M5	4067.94	4199.19750
1781124603	XAUUSD	M5	4069.09	4199.02833
1781124903	XAUUSD	M5	4071.24	4198.85917
1781128803	XAUUSD	M5	4063.41	4198.69000
1781129103	XAUUSD	M5	4050.98	4198.52083
1781129403	XAUUSD	M5	4056.10	4198.35167
1781129703	XAUUSD	M5	4047.61	4198.18250
1781130003	XAUUSD	M5	4038.36	4198.01333
1781130303	XAUUSD	M5	4044.93	4197.84417
1781130603	XAUUSD	M5	4050.73	4197.67500
1781130903	XAUUSD	M5	4065.45	4197.50583
1781131203	XAUUSD	M5	4062.93	4197.33667
1781131503	XAUUSD	M5	4062.10	4197.16750
1781131803	XAUUSD	M5	4053.82	4196.99833
1781132103	XAUUSD	M5	4046.54	4196.82917
1781132403	XAUUSD	M5	4049.66	4196.66000
1781132703	XAUUSD	M5	4040.57	4196.49083
1781133003	XAUUSD	M5	4030.16	4196.32167
1781133303	XAUUSD	M5	4039.13	4196.15250
1781133603	XAUUSD	M5	4043.53	4195.98333
1781133903	XAUUSD	M5	4061.60	4195.81417
1781134203	XAUUSD	M5	4058.03	4195.64500
1781134503	XAUUSD	M5	4060.76	4195.47583
1781134803	XAUUSD	M5	4056.24	4195.30667
1781135103	XAUUSD	M5	4050.19	4195.13750
1781135403	XAUUSD	M5	4051.02	4194.96833
1781135703	XAUUSD	M5	4047.12	4194.79917
1781136003	XAUUSD	M5	4043.72	4194.63000
1781136303	XAUUSD	M5	4043.09	4194.46083
1781136603	XAUUSD	M5	4052.25	4194.29167
1781136903	XAUUSD	M5	4065.20	4194.12250
1781137203	XAUUSD	M5	4061.46	4193.95333
1781137503	XAUUSD	M5	4067.63	4193.78417
1781137803	XAUUSD	M5	4064.22	4193.61500
1781138103	XAUUSD	M5	4063.45	4193.44583
1781138403	XAUUSD	M5	4063.41	4193.27667
1781138703	XAUUSD	M5	4071.43	4193.10750
1781139003	XAUUSD	M5	4069.26	4192.93833
1781139303	XAUUSD	M5	4075.79	4192.76917
1781139603	XAUUSD	M5	4079.27	4192.60000
1781139903	XAUUSD	M5	4078.72	4192.43083
1781140203	XAUUSD	M5	4086.85	4192.26167
1781140503	XAUUSD	M5	4094.24	4192.09250
1781140803	XAUUSD	M5	4102.65	4191.92333
1781141103	XAUUSD	M5	4104.59	4191.75417
1781141403	XAUUSD	M5	4111.11	4191.58500
1781141703	XAUUSD	M5	4114.95	4191.41583
1781142003	XAUUSD	M5	4113.80	4191.24667
1781142303	XAUUSD	M5	4111.01	4191.07750
1781142603	XAUUSD	M5	4103.99	4190.90833
1781142903	XAUUSD	M5	4101.95	4190.73917
1781143203	XAUUSD	M5	4100.85	4190.57000
1781143503	XAUUSD	M5	4094.68	4190.40083
1781143803	XAUUSD	M5	4089.56	4190.23167
1781144103	XAUUSD	M5	4093.93	4190.06250
1781144403	XAUUSD	M5	4090.07	4189.89333
1781144703	XAUUSD	M5	4082.25	4189.72417
1781145003	XAUUSD	M5	4073.00	4189.55500
1781145303	XAUUSD	M5	4066.73	4189.38583
1781145603	XAUUSD	M5	4059.48	4189.21667
1781145903	XAUUSD	M5	4054.88	4189.04750
1781146203	XAUUSD	M5	4062.64	4188.87833
1781146503	XAUUSD	M5	4067.81	4188.70917
1781146803	XAUUSD	M5	4075.02	4188.54000
1781147103	XAUUSD	M5	4076.54	4188.37083
1781147403	XAUUSD	M5	4065.66	4188.20167
1781147703	XAUUSD	M5	4065.61	4188.03250
1781148003	XAUUSD	M5	4062.83	4187.86333
1781148303	XAUUSD	M5	4063.38	4187.69417
1781148603	XAUUSD	M5	4067.28	4187.52500
1781148903	XAUUSD	M5	4070.49	4187.35583
1781149203	XAUUSD	M5	4067.40	4187.18667
1781149503	XAUUSD	M5	4065.66	4187.01750
1781149803	XAUUSD	M5	4073.08	4186.84833
1781150103	XAUUSD	M5	4072.81	4186.67917
1781150403	XAUUSD	M5	4072.71	4186.51000
1781150703	XAUUSD	M5	4080.02	4186.34083
1781151003	XAUUSD	M5	4082.89	4186.17167
1781151303	XAUUSD	M5	4081.75	4186.00250
1781151603	XAUUSD	M5	4081.29	4185.83333
1781151903	XAUUSD	M5	4077.64	4185.66417
1781152203	XAUUSD	M5	4077.79	4185.49500
1781152503	XAUUSD	M5	4078.71	4185.32583
1781152803	XAUUSD	M5	4082.01	4185.15667
1781153103	XAUUSD	M5	4083.50	4184.98750
1781153403	XAUUSD	M5	4083.79	4184.81833
1781153703	XAUUSD	M5	4082.73	4184.64917
1781154003	XAUUSD	M5	4077.83	4184.48000
1781154303	XAUUSD	M5	4079.61	4184.31083
1781154603	XAUUSD	M5	4077.44	4184.14167
1781154903	XAUUSD	M5	4078.60	4183.97250
