Cherry_B_timestamp	Cherry_B_symbol	Cherry_B_timeframe	Cherry_B_close	Cherry_B_Base_FL	Cherry_B_UOEDT	Cherry_B_LOEDT	Cherry_B_horiz_high_map	Cherry_B_horiz_low_map	Cherry_B_ssa	Cherry_B_ema_ssa	Cherry_B_crossing
1780296002	XAUUSD	M5	4504.63						4505.06623	4506.30375	0
1780296302	XAUUSD	M5	4504.57						4504.62977	4505.46676	0
1780296602	XAUUSD	M5	4503.61						4504.62604	4505.04640	0
1780296902	XAUUSD	M5	4501.73						4504.97530	4505.01085	0
1780297202	XAUUSD	M5	4507.76						4505.56619	4505.28852	1
1780297502	XAUUSD	M5	4506.26						4506.06976	4505.67914	0
1780297802	XAUUSD	M5	4507.28						4506.32940	4506.00427	0
1780298102	XAUUSD	M5	4506.80						4506.18693	4506.09560	0
1780298402	XAUUSD	M5	4505.18						4505.59418	4505.84489	1
1780298702	XAUUSD	M5	4503.96						4504.58536	4505.21513	0
1780299002	XAUUSD	M5	4504.72						4503.25829	4504.23671	0
1780299302	XAUUSD	M5	4503.53						4501.69873	4502.96772	0
1780299602	XAUUSD	M5	4498.19						4500.05976	4501.51374	0
1780299902	XAUUSD	M5	4494.58						4498.58295	4500.04834	0
1780300202	XAUUSD	M5	4495.46						4497.42527	4498.73681	0
1780300502	XAUUSD	M5	4503.08						4496.57520	4497.65601	0
1780300802	XAUUSD	M5	4495.80						4495.82394	4496.73997	0
1780301102	XAUUSD	M5	4493.96						4495.31087	4496.02542	0
1780301402	XAUUSD	M5	4495.74						4495.03822	4495.53182	0
1780301702	XAUUSD	M5	4494.96						4494.93729	4495.23455	0
1780302002	XAUUSD	M5	4492.84						4495.01525	4495.12490	0
1780302302	XAUUSD	M5	4496.04						4495.34282	4495.23386	1
1780302602	XAUUSD	M5	4495.84						4495.87286	4495.55336	0
1780302902	XAUUSD	M5	4494.74						4496.61744	4496.08540	0
1780303202	XAUUSD	M5	4500.03						4497.55912	4496.82226	0
1780303502	XAUUSD	M5	4501.32						4498.49915	4497.66070	0
1780303802	XAUUSD	M5	4497.19						4499.30589	4498.48330	0
1780304102	XAUUSD	M5	4498.02						4499.98530	4499.23430	0
1780304402	XAUUSD	M5	4500.50						4500.41763	4499.82596	0
1780304702	XAUUSD	M5	4499.49						4500.49436	4500.16016	0
1780305002	XAUUSD	M5	4499.51						4500.23303	4500.19659	0
1780305302	XAUUSD	M5	4505.66						4499.67739	4499.93699	1
1780305602	XAUUSD	M5	4499.68						4498.76772	4499.35236	0
1780305902	XAUUSD	M5	4496.39						4497.77992	4498.56614	0
1780306202	XAUUSD	M5	4490.65					4489.39000	4496.93452	4497.75033	0
1780306502	XAUUSD	M5	4497.93						4496.46277	4497.10655	0
1780306802	XAUUSD	M5	4498.33						4496.23974	4496.67314	0
1780307102	XAUUSD	M5	4495.45						4496.27156	4496.47235	0
1780307402	XAUUSD	M5	4497.96						4496.61577	4496.54406	1
1780307702	XAUUSD	M5	4496.01						4497.18786	4496.86596	0
1780308002	XAUUSD	M5	4498.16						4497.99618	4497.43107	0
1780308302	XAUUSD	M5	4500.16						4498.95635	4498.19371	0
1780308602	XAUUSD	M5	4501.59						4499.98231	4499.08801	0
1780308902	XAUUSD	M5	4499.96						4501.00780	4500.04791	0
1780309202	XAUUSD	M5	4500.45						4502.04705	4501.04748	0
1780309502	XAUUSD	M5	4500.91						4503.05071	4502.04910	0
1780309802	XAUUSD	M5	4504.91						4503.95829	4503.00369	0
1780310102	XAUUSD	M5	4503.77						4504.64591	4503.82480	0
1780310402	XAUUSD	M5	4505.87						4505.13121	4504.47801	0
1780310702	XAUUSD	M5	4509.50						4505.40193	4504.93997	0
1780311002	XAUUSD	M5	4507.30						4505.43205	4505.18601	0
1780311302	XAUUSD	M5	4503.99						4505.38707	4505.28654	0
1780311602	XAUUSD	M5	4500.22						4505.44285	4505.36469	0
1780311902	XAUUSD	M5	4505.76						4505.76411	4505.56440	0
1780312202	XAUUSD	M5	4504.85						4506.24591	4505.90516	0
1780312502	XAUUSD	M5	4509.85						4506.90415	4506.40465	0
1780312802	XAUUSD	M5	4508.61				4512.95000		4507.58379	4506.99422	0
1780313102	XAUUSD	M5	4510.76						4508.26622	4507.63022	0
1780313402	XAUUSD	M5	4506.76						4508.81482	4508.22252	0
1780313702	XAUUSD	M5	4510.33						4509.20732	4508.71492	0
1780314002	XAUUSD	M5	4507.21						4509.24055	4508.97773	0
1780314302	XAUUSD	M5	4508.66						4508.90262	4508.94018	1
1780314602	XAUUSD	M5	4507.46						4508.12874	4508.53446	0
1780314902	XAUUSD	M5	4505.87						4507.00846	4507.77146	0
1780315202	XAUUSD	M5	4505.97						4505.71516	4506.74331	0
1780315502	XAUUSD	M5	4507.66						4504.44322	4505.59327	0
1780315802	XAUUSD	M5	4503.36						4503.36612	4504.47970	0
1780316102	XAUUSD	M5	4503.39						4502.77880	4503.62925	0
1780316402	XAUUSD	M5	4501.86						4502.80805	4503.21865	0
1780316702	XAUUSD	M5	4505.59						4503.47050	4503.34457	1
1780317002	XAUUSD	M5	4500.84						4504.50518	4503.92488	0
1780317302	XAUUSD	M5	4503.25						4505.70754	4504.81621	0
1780317602	XAUUSD	M5	4507.89						4506.59769	4505.70695	0
1780317902	XAUUSD	M5	4506.83						4506.61574	4506.16134	0
1780318202	XAUUSD	M5	4505.63						4505.41349	4505.78741	1
1780318502	XAUUSD	M5	4501.96						4502.79004	4504.28873	0
1780318802	XAUUSD	M5	4501.78						4498.78987	4501.53930	0
1780319102	XAUUSD	M5	4501.18						4493.55563	4497.54746	0
1780319402	XAUUSD	M5	4484.29						4487.42488	4492.48617	0
1780319702	XAUUSD	M5	4482.30						4481.21600	4486.85108	0
1780320002	XAUUSD	M5	4465.93						4475.36634	4481.10871	0
1780320302	XAUUSD	M5	4465.06						4470.53462	4475.82167	0
1780320602	XAUUSD	M5	4466.12						4466.81841	4471.32004	0
1780320902	XAUUSD	M5	4472.88						4464.08684	4467.70344	0
1780321202	XAUUSD	M5	4467.35						4461.95103	4464.82723	0
1780321502	XAUUSD	M5	4464.61						4460.29816	4462.56269	0
1780321802	XAUUSD	M5	4454.78						4458.98350	4460.77310	0
1780322102	XAUUSD	M5	4450.49						4458.09649	4459.43479	0
1780322402	XAUUSD	M5	4454.50					4447.78000	4457.63695	4458.53587	0
1780322702	XAUUSD	M5	4460.39						4457.43062	4457.98324	0
1780323002	XAUUSD	M5	4461.22						4457.26652	4457.62488	0
1780323302	XAUUSD	M5	4457.21						4457.08620	4457.35554	0
1780323602	XAUUSD	M5	4455.26						4456.95208	4457.15381	0
1780323902	XAUUSD	M5	4456.22						4456.88043	4457.01712	0
1780324202	XAUUSD	M5	4458.65						4456.83817	4456.92764	0
1780324502	XAUUSD	M5	4455.49						4456.78441	4456.85603	0
1780324802	XAUUSD	M5	4459.94						4456.84657	4456.85130	0
1780325102	XAUUSD	M5	4454.72						4457.01199	4456.93164	1
1780325402	XAUUSD	M5	4456.05						4457.52204	4457.22684	0
1780325702	XAUUSD	M5	4458.70						4458.46097	4457.84391	0
1780326002	XAUUSD	M5	4460.24						4459.83192	4458.83791	0
1780326302	XAUUSD	M5	4462.37						4461.63852	4460.23822	0
1780326602	XAUUSD	M5	4464.35						4463.79866	4462.01844	0
1780326902	XAUUSD	M5	4465.36						4466.16013	4464.08929	0
1780327202	XAUUSD	M5	4467.08						4468.56164	4466.32546	0
1780327502	XAUUSD	M5	4468.79						4470.79437	4468.55992	0
1780327802	XAUUSD	M5	4477.14						4472.65145	4470.60568	0
1780328102	XAUUSD	M5	4476.86						4473.79095	4472.19832	0
1780328402	XAUUSD	M5	4472.38						4474.14836	4473.17334	0
1780328702	XAUUSD	M5	4469.80						4473.86999	4473.52166	0
1780329002	XAUUSD	M5	4471.29						4473.10440	4473.31303	1
1780329302	XAUUSD	M5	4474.21						4471.96889	4472.64096	0
1780329602	XAUUSD	M5	4473.38						4470.57132	4471.60614	0
1780329902	XAUUSD	M5	4468.79						4469.13811	4470.37212	0
1780330202	XAUUSD	M5	4467.37						4467.98877	4469.18044	0
1780330502	XAUUSD	M5	4466.78						4467.34775	4468.26410	0
1780330802	XAUUSD	M5	4468.60						4467.34426	4467.80418	0
1780331102	XAUUSD	M5	4467.98						4467.96117	4467.88267	1
1780331402	XAUUSD	M5	4469.44						4469.12767	4468.50517	0
1780331702	XAUUSD	M5	4469.22						4470.62535	4469.56526	0
1780332002	XAUUSD	M5	4468.06						4472.23310	4470.89918	0
1780332302	XAUUSD	M5	4471.96						4473.76219	4472.33069	0
1780332602	XAUUSD	M5	4480.10						4474.96616	4473.64842	0
1780332902	XAUUSD	M5	4480.11						4475.60908	4474.62875	0
1780333202	XAUUSD	M5	4476.29						4475.79642	4475.21259	0
1780333502	XAUUSD	M5	4473.44						4475.85105	4475.53182	0
1780333802	XAUUSD	M5	4475.05						4476.13307	4475.83244	0
1780334102	XAUUSD	M5	4475.82						4476.86118	4476.34681	0
1780334402	XAUUSD	M5	4475.15						4478.18936	4477.26809	0
1780334702	XAUUSD	M5	4482.93						4480.16390	4478.71600	0
1780335002	XAUUSD	M5	4481.31						4482.48045	4480.59823	0
1780335302	XAUUSD	M5	4482.83						4484.95708	4482.77765	0
1780335602	XAUUSD	M5	4491.56						4487.29258	4485.03512	0
1780335902	XAUUSD	M5	4491.51				4495.39000		4489.03939	4487.03725	0
1780336202	XAUUSD	M5	4491.45						4490.05936	4488.54831	0
1780336502	XAUUSD	M5	4487.55						4490.34732	4489.44782	0
1780336802	XAUUSD	M5	4486.86						4490.10785	4489.77783	0
1780337102	XAUUSD	M5	4489.80						4489.53306	4489.65545	1
1780337402	XAUUSD	M5	4488.66						4488.76604	4489.21074	0
1780337702	XAUUSD	M5	4489.22						4488.03330	4488.62202	0
1780338002	XAUUSD	M5	4489.16						4487.45707	4488.03955	0
1780338302	XAUUSD	M5	4486.64						4487.09570	4487.56762	0
1780338602	XAUUSD	M5	4486.10						4486.98685	4487.27724	0
1780338902	XAUUSD	M5	4486.06						4487.07139	4487.17431	0
1780339202	XAUUSD	M5	4487.92						4487.24996	4487.21214	1
1780339502	XAUUSD	M5	4488.60						4487.37230	4487.29222	0
1780339802	XAUUSD	M5	4487.17						4487.35042	4487.32132	0
1780340102	XAUUSD	M5	4486.70						4487.18957	4487.25545	1
1780340402	XAUUSD	M5	4487.83						4486.91087	4487.08316	0
1780340702	XAUUSD	M5	4485.27						4486.51288	4486.79802	0
1780341002	XAUUSD	M5	4485.38						4486.08431	4486.44117	0
1780341302	XAUUSD	M5	4485.87						4485.64207	4486.04162	0
1780341602	XAUUSD	M5	4485.77						4485.16627	4485.60394	0
1780341902	XAUUSD	M5	4484.68						4484.64258	4485.12326	0
1780342202	XAUUSD	M5	4483.89						4484.09600	4484.60963	0
1780342502	XAUUSD	M5	4484.35						4483.56490	4484.08727	0
1780342802	XAUUSD	M5	4483.47						4483.07097	4483.57912	0
1780343102	XAUUSD	M5	4483.59						4482.66758	4483.12335	0
1780343402	XAUUSD	M5	4480.17						4482.38293	4482.75314	0
1780343702	XAUUSD	M5	4481.15					4479.13000	4482.31354	4482.53334	0
1780344002	XAUUSD	M5	4482.97						4482.41500	4482.47417	0
1780344302	XAUUSD	M5	4483.43						4482.61334	4482.54376	1
1780344602	XAUUSD	M5	4483.53						4482.85055	4482.69716	0
1780344902	XAUUSD	M5	4482.96						4483.07393	4482.88554	0
1780345202	XAUUSD	M5	4482.58						4483.27383	4483.07968	0
1780345502	XAUUSD	M5	4483.12						4483.44255	4483.26112	0
1780345802	XAUUSD	M5	4484.64						4483.57501	4483.41807	0
1780346102	XAUUSD	M5	4484.05						4483.64811	4483.53309	0
1780346402	XAUUSD	M5	4482.61						4483.69485	4483.61397	0
1780346702	XAUUSD	M5	4483.92						4483.75566	4483.68482	0
1780347002	XAUUSD	M5	4483.20						4483.78661	4483.73571	0
1780347302	XAUUSD	M5	4484.87						4483.77991	4483.75781	0
1780351202	XAUUSD	M5	4483.02				4488.29000		4483.67180	4483.71481	1
1780351502	XAUUSD	M5	4482.41						4483.49933	4483.60707	0
1780351802	XAUUSD	M5	4484.52						4483.27679	4483.44193	0
1780352102	XAUUSD	M5	4484.15						4482.97208	4483.20701	0
1780352402	XAUUSD	M5	4482.75						4482.64060	4482.92380	0
1780352702	XAUUSD	M5	4481.46						4482.37506	4482.64943	0
1780353002	XAUUSD	M5	4481.24						4482.26809	4482.45876	0
1780353302	XAUUSD	M5	4482.83						4482.37379	4482.41628	0
1780353602	XAUUSD	M5	4481.54						4482.69018	4482.55323	1
1780353902	XAUUSD	M5	4484.15						4483.24112	4482.89717	0
1780354202	XAUUSD	M5	4483.97						4483.94766	4483.42242	0
1780354502	XAUUSD	M5	4485.93						4484.77247	4484.09744	0
1780354802	XAUUSD	M5	4486.37						4485.59533	4484.84638	0
1780355102	XAUUSD	M5	4485.28						4486.31637	4485.58138	0
1780355402	XAUUSD	M5	4486.09						4486.86787	4486.22462	0
1780355702	XAUUSD	M5	4486.57						4487.13517	4486.67990	0
1780356002	XAUUSD	M5	4487.62						4487.03109	4486.85549	0
1780356302	XAUUSD	M5	4487.23						4486.50096	4486.67823	1
1780356602	XAUUSD	M5	4484.81						4485.58495	4486.13159	0
1780356902	XAUUSD	M5	4484.52						4484.44869	4485.29014	0
1780357202	XAUUSD	M5	4483.42						4483.27413	4484.28213	0
1780357502	XAUUSD	M5	4480.11						4482.29781	4483.28997	0
1780357802	XAUUSD	M5	4484.77						4481.80996	4482.54997	0
1780358102	XAUUSD	M5	4484.50						4481.84874	4482.19935	0
1780358402	XAUUSD	M5	4484.56						4482.47964	4482.33950	1
1780358702	XAUUSD	M5	4478.56						4483.63632	4482.98791	0
1780359002	XAUUSD	M5	4481.37						4485.27021	4484.12906	0
1780359302	XAUUSD	M5	4485.31						4487.01132	4485.57019	0
1780359602	XAUUSD	M5	4489.79						4488.41382	4486.99201	0
1780359902	XAUUSD	M5	4493.81						4489.07309	4488.03255	0
1780360202	XAUUSD	M5	4489.19				4497.24000		4488.74708	4488.38982	0
1780360502	XAUUSD	M5	4489.28						4487.62161	4488.00571	1
1780360802	XAUUSD	M5	4487.07						4485.96668	4486.98620	0
1780361102	XAUUSD	M5	4481.45						4484.22206	4485.60413	0
1780361402	XAUUSD	M5	4481.85						4482.92003	4484.26208	0
1780361702	XAUUSD	M5	4481.97						4482.33779	4483.29993	0
1780362002	XAUUSD	M5	4481.84						4482.55367	4482.92680	0
1780362302	XAUUSD	M5	4479.46						4483.43052	4483.17866	1
1780362602	XAUUSD	M5	4489.76						4484.68424	4483.93145	0
1780362902	XAUUSD	M5	4486.18						4485.62943	4484.78044	0
1780363202	XAUUSD	M5	4483.16						4485.94525	4485.36284	0
1780363502	XAUUSD	M5	4486.57						4485.44993	4485.40639	0
1780363802	XAUUSD	M5	4487.29						4484.01403	4484.71021	1
1780364102	XAUUSD	M5	4482.07						4481.80450	4483.25736	0
1780364402	XAUUSD	M5	4479.93						4479.31668	4481.28702	0
1780364702	XAUUSD	M5	4475.58						4477.04770	4479.16736	0
1780365002	XAUUSD	M5	4473.82					4463.08000	4475.49430	4477.33083	0
1780365302	XAUUSD	M5	4474.02						4474.93372	4476.13228	0
1780365602	XAUUSD	M5	4473.35						4475.36934	4475.75081	0
1780365902	XAUUSD	M5	4474.71						4476.59815	4476.17448	1
1780366202	XAUUSD	M5	4480.71						4478.21363	4477.19405	0
1780366502	XAUUSD	M5	4480.96						4479.66277	4478.42841	0
1780366802	XAUUSD	M5	4484.01						4480.62110	4479.52476	0
1780367102	XAUUSD	M5	4482.02						4480.87553	4480.20014	0
1780367402	XAUUSD	M5	4481.28						4480.55557	4480.37786	0
1780367702	XAUUSD	M5	4478.82						4479.95280	4480.16533	1
1780368002	XAUUSD	M5	4476.61						4479.49894	4479.83214	0
1780368302	XAUUSD	M5	4474.78						4479.58352	4479.70783	0
1780368602	XAUUSD	M5	4478.82						4480.46335	4480.08559	1
1780368902	XAUUSD	M5	4485.96						4482.07709	4481.08134	0
1780369202	XAUUSD	M5	4488.07						4484.13176	4482.60655	0
1780369502	XAUUSD	M5	4486.66						4486.36914	4484.48784	0
1780369802	XAUUSD	M5	4488.37						4488.60117	4486.54451	0
1780370102	XAUUSD	M5	4490.03						4490.61263	4488.57857	0
1780370402	XAUUSD	M5	4490.11						4492.28390	4490.43124	0
1780370702	XAUUSD	M5	4495.22						4493.63210	4492.03167	0
1780371002	XAUUSD	M5	4493.68						4494.64204	4493.33686	0
1780371302	XAUUSD	M5	4494.62						4495.50699	4494.42192	0
1780371602	XAUUSD	M5	4497.40						4496.37552	4495.39872	0
1780371902	XAUUSD	M5	4498.19						4497.30806	4496.35339	0
1780372202	XAUUSD	M5	4497.54						4498.37311	4497.36325	0
1780372502	XAUUSD	M5	4499.44						4499.60796	4498.48560	0
1780372802	XAUUSD	M5	4500.34						4500.94467	4499.71514	0
1780373102	XAUUSD	M5	4502.18						4502.32543	4501.02029	0
1780373402	XAUUSD	M5	4504.66						4503.68734	4502.35381	0
1780373702	XAUUSD	M5	4507.76						4504.96993	4503.66187	0
1780374002	XAUUSD	M5	4505.71						4506.12667	4504.89427	0
1780374302	XAUUSD	M5	4504.77						4507.25601	4506.07514	0
1780374602	XAUUSD	M5	4507.79						4508.42651	4507.25083	0
1780374902	XAUUSD	M5	4509.05						4509.60624	4508.42853	0
1780375202	XAUUSD	M5	4510.48						4510.79200	4509.61026	0
1780375502	XAUUSD	M5	4512.66						4511.97420	4510.79223	0
1780375802	XAUUSD	M5	4512.94						4513.14906	4511.97065	0
1780376102	XAUUSD	M5	4517.46						4514.37057	4513.17061	0
1780376402	XAUUSD	M5	4515.87						4515.60100	4514.38580	0
1780376702	XAUUSD	M5	4516.02						4516.92654	4515.65617	0
1780377002	XAUUSD	M5	4518.72						4518.34969	4517.00293	0
1780377302	XAUUSD	M5	4518.63						4519.75351	4518.37822	0
1780377602	XAUUSD	M5	4518.83						4521.03404	4519.70613	0
1780377902	XAUUSD	M5	4519.74						4522.04754	4520.87684	0
1780378202	XAUUSD	M5	4524.86						4522.63859	4521.75771	0
1780378502	XAUUSD	M5	4523.66						4522.63340	4522.19555	0
1780378802	XAUUSD	M5	4524.50						4522.12382	4522.15969	1
1780379102	XAUUSD	M5	4523.48						4521.27090	4521.71529	0
1780379402	XAUUSD	M5	4519.58						4520.37061	4521.04295	0
1780379702	XAUUSD	M5	4517.08						4519.81314	4520.42804	0
1780380002	XAUUSD	M5	4520.52						4519.90731	4520.16768	0
1780380302	XAUUSD	M5	4520.88						4520.71567	4520.44168	1
1780380602	XAUUSD	M5	4519.01						4522.24248	4521.34208	0
1780380902	XAUUSD	M5	4520.32						4524.41515	4522.87861	0
1780381202	XAUUSD	M5	4529.47						4526.98692	4524.93277	0
1780381502	XAUUSD	M5	4533.17						4529.49368	4527.21322	0
1780381802	XAUUSD	M5	4535.55						4531.64469	4529.42896	0
1780382102	XAUUSD	M5	4534.04						4533.28504	4531.35700	0
1780382402	XAUUSD	M5	4532.84						4534.46613	4532.91156	0
1780382702	XAUUSD	M5	4533.70						4535.31378	4534.11267	0
1780383002	XAUUSD	M5	4532.85						4535.94228	4535.02748	0
1780383302	XAUUSD	M5	4536.04						4536.49608	4535.76178	0
1780383602	XAUUSD	M5	4536.05						4536.95311	4536.35745	0
1780383902	XAUUSD	M5	4537.81						4537.28547	4536.82146	0
1780384202	XAUUSD	M5	4539.99				4541.50000		4537.37283	4537.09714	0
1780384502	XAUUSD	M5	4539.36						4537.07653	4537.08683	1
1780384802	XAUUSD	M5	4536.88						4536.37395	4536.73039	0
1780385102	XAUUSD	M5	4534.03						4535.36886	4536.04963	0
1780385402	XAUUSD	M5	4533.68						4534.25991	4535.15477	0
1780385702	XAUUSD	M5	4532.98						4533.24732	4534.20104	0
1780386002	XAUUSD	M5	4531.79						4532.53399	4533.36752	0
1780386302	XAUUSD	M5	4531.72						4532.27494	4532.82123	0
1780386602	XAUUSD	M5	4530.68						4532.49582	4532.65852	0
1780386902	XAUUSD	M5	4535.08						4533.12516	4532.89184	1
1780387202	XAUUSD	M5	4534.26						4533.84797	4533.36991	0
1780387502	XAUUSD	M5	4535.66						4534.42814	4533.89902	0
1780387802	XAUUSD	M5	4534.86						4534.61211	4534.25557	0
1780388102	XAUUSD	M5	4532.60						4534.28080	4534.26818	0
1780388402	XAUUSD	M5	4534.21						4533.47659	4533.87238	1
1780388702	XAUUSD	M5	4531.23						4532.27821	4533.07530	0
1780389002	XAUUSD	M5	4532.02						4530.96459	4532.01994	0
1780389302	XAUUSD	M5	4530.23						4529.75213	4530.88604	0
1780389602	XAUUSD	M5	4528.82						4528.88539	4529.88572	0
1780389902	XAUUSD	M5	4529.56						4528.50753	4529.19663	0
1780390202	XAUUSD	M5	4527.87						4528.58002	4528.88832	0
1780390502	XAUUSD	M5	4526.73						4528.99348	4528.94090	1
1780390802	XAUUSD	M5	4527.29						4529.55694	4529.24892	0
1780391102	XAUUSD	M5	4529.00						4530.02742	4529.63817	0
1780391402	XAUUSD	M5	4533.96						4530.19351	4529.91584	0
1780391702	XAUUSD	M5	4534.61						4529.86893	4529.89238	1
1780392002	XAUUSD	M5	4529.21						4529.09617	4529.49428	0
1780392302	XAUUSD	M5	4526.71						4528.17634	4528.83531	0
1780392602	XAUUSD	M5	4525.65						4527.37816	4528.10673	0
1780392902	XAUUSD	M5	4524.42						4526.90296	4527.50485	0
1780393202	XAUUSD	M5	4525.59					4522.06000	4526.86376	4527.18430	0
1780393502	XAUUSD	M5	4526.33						4527.20344	4527.19387	1
1780393802	XAUUSD	M5	4530.63						4527.77914	4527.48650	0
1780394102	XAUUSD	M5	4530.00						4528.31285	4527.89968	0
1780394402	XAUUSD	M5	4528.38						4528.66945	4528.28457	0
1780394702	XAUUSD	M5	4529.43						4528.79838	4528.54148	0
1780395002	XAUUSD	M5	4529.02						4528.67453	4528.60800	0
1780395302	XAUUSD	M5	4529.09						4528.38895	4528.49848	1
1780395602	XAUUSD	M5	4525.31						4528.08127	4528.28987	0
1780395902	XAUUSD	M5	4528.40						4527.99004	4528.13996	0
1780396202	XAUUSD	M5	4528.00						4528.13173	4528.13584	0
1780396502	XAUUSD	M5	4526.79						4528.53364	4528.33474	1
1780396802	XAUUSD	M5	4528.78						4529.17746	4528.75610	0
1780397102	XAUUSD	M5	4530.66						4529.90913	4529.33261	0
1780397402	XAUUSD	M5	4532.31						4530.54987	4529.94124	0
1780397702	XAUUSD	M5	4533.21						4530.93656	4530.43890	0
1780398002	XAUUSD	M5	4531.18				4534.66000		4530.98555	4530.71222	0
1780398302	XAUUSD	M5	4529.87						4530.74419	4530.72820	0
1780398602	XAUUSD	M5	4528.84						4530.29438	4530.51129	1
1780398902	XAUUSD	M5	4527.94						4529.74708	4530.12919	0
1780399202	XAUUSD	M5	4528.69						4529.20451	4529.66685	0
1780399502	XAUUSD	M5	4529.61						4528.71897	4529.19291	0
1780399802	XAUUSD	M5	4529.97						4528.30710	4528.75000	0
1780400102	XAUUSD	M5	4527.51						4527.97157	4528.36079	0
1780400402	XAUUSD	M5	4526.92						4527.76676	4528.06378	0
1780400702	XAUUSD	M5	4529.16						4527.69120	4527.87749	0
1780401002	XAUUSD	M5	4528.59						4527.69367	4527.78558	0
1780401302	XAUUSD	M5	4527.54						4527.79184	4527.78871	1
1780401602	XAUUSD	M5	4527.77						4527.99269	4527.89070	0
1780401902	XAUUSD	M5	4527.38						4528.24095	4528.06582	0
1780402202	XAUUSD	M5	4526.39						4528.46330	4528.26456	0
1780402502	XAUUSD	M5	4526.83						4528.56971	4528.41714	0
1780402802	XAUUSD	M5	4531.02						4528.42568	4528.42141	0
1780403102	XAUUSD	M5	4529.35						4527.81646	4528.11893	1
1780403402	XAUUSD	M5	4528.14						4526.72264	4527.42079	0
1780403702	XAUUSD	M5	4524.85						4525.18134	4526.30107	0
1780404002	XAUUSD	M5	4524.94						4523.32786	4524.81446	0
1780404302	XAUUSD	M5	4520.36						4521.26838	4523.04142	0
1780404602	XAUUSD	M5	4514.99						4519.23255	4521.13699	0
1780404902	XAUUSD	M5	4514.15						4517.45639	4519.29669	0
1780405202	XAUUSD	M5	4520.30						4516.00530	4517.65099	0
1780405502	XAUUSD	M5	4516.53						4514.72934	4516.19017	0
1780405802	XAUUSD	M5	4514.00						4513.68257	4514.93637	0
1780406102	XAUUSD	M5	4512.77						4512.85500	4513.89568	0
1780406402	XAUUSD	M5	4513.13						4512.17239	4513.03404	0
1780406702	XAUUSD	M5	4510.63						4511.51114	4512.27259	0
1780407002	XAUUSD	M5	4508.20						4510.81267	4511.54263	0
1780407302	XAUUSD	M5	4510.83						4510.02088	4510.78176	0
1780407602	XAUUSD	M5	4508.45						4508.96711	4509.87443	0
1780407902	XAUUSD	M5	4509.75						4507.64294	4508.75869	0
1780408202	XAUUSD	M5	4504.95						4506.00255	4507.38062	0
1780408502	XAUUSD	M5	4502.66						4504.19836	4505.78949	0
1780408802	XAUUSD	M5	4502.34						4502.37953	4504.08451	0
1780409102	XAUUSD	M5	4502.91						4500.68080	4502.38265	0
1780409402	XAUUSD	M5	4504.29						4499.23834	4500.81050	0
1780409702	XAUUSD	M5	4495.96						4498.15992	4499.48521	0
1780410002	XAUUSD	M5	4493.20					4490.40000	4497.74902	4498.61711	0
1780410302	XAUUSD	M5	4495.44						4498.10367	4498.36039	0
1780410602	XAUUSD	M5	4499.49						4499.09365	4498.72702	1
1780410902	XAUUSD	M5	4502.34						4500.45872	4499.59287	0
1780411202	XAUUSD	M5	4504.56						4501.92321	4500.75804	0
1780411502	XAUUSD	M5	4503.83						4503.22368	4501.99086	0
1780411802	XAUUSD	M5	4504.17						4504.22023	4503.10554	0
1780412102	XAUUSD	M5	4504.12						4504.81686	4503.96120	0
1780412402	XAUUSD	M5	4502.75						4505.02003	4504.49062	0
1780412702	XAUUSD	M5	4506.75						4504.95332	4504.72197	0
1780413002	XAUUSD	M5	4503.46						4504.66924	4504.69560	1
1780413302	XAUUSD	M5	4504.37						4504.39394	4504.54477	0
1780413602	XAUUSD	M5	4503.51						4504.22816	4504.38646	0
1780413902	XAUUSD	M5	4505.39						4504.25563	4504.32105	0
1780414202	XAUUSD	M5	4506.30						4504.40545	4504.36325	1
1780414502	XAUUSD	M5	4504.50				4508.54000		4504.55314	4504.45819	0
1780414802	XAUUSD	M5	4502.49						4504.61219	4504.53519	0
1780415102	XAUUSD	M5	4505.30						4504.48692	4504.51106	1
1780415402	XAUUSD	M5	4503.84						4503.97268	4504.24187	0
1780415702	XAUUSD	M5	4502.11						4503.00375	4503.62281	0
1780416002	XAUUSD	M5	4500.82						4501.59054	4502.60668	0
1780416302	XAUUSD	M5	4502.10						4499.80023	4501.20345	0
1780416602	XAUUSD	M5	4498.19						4497.69528	4499.44937	0
1780416902	XAUUSD	M5	4494.83						4495.51418	4497.48177	0
1780417202	XAUUSD	M5	4494.66						4493.47599	4495.47888	0
1780417502	XAUUSD	M5	4490.57						4491.71546	4493.59717	0
1780417802	XAUUSD	M5	4489.69						4490.41550	4492.00634	0
1780418102	XAUUSD	M5	4487.69						4489.61560	4490.81097	0
1780418402	XAUUSD	M5	4489.81						4489.31334	4490.06215	0
1780418702	XAUUSD	M5	4490.93						4489.35072	4489.70644	0
1780419002	XAUUSD	M5	4489.49						4489.56942	4489.63793	0
1780419302	XAUUSD	M5	4491.97						4489.85299	4489.74546	1
1780419602	XAUUSD	M5	4490.45						4489.99310	4489.86928	0
1780419902	XAUUSD	M5	4487.06						4489.91835	4489.89381	0
1780420202	XAUUSD	M5	4489.63						4489.64852	4489.77117	1
1780420502	XAUUSD	M5	4487.21						4489.10480	4489.43798	0
1780420802	XAUUSD	M5	4488.20						4488.38340	4488.91069	0
