Support_timestamp	Support_symbol	Support_timeframe	Support_close	Best_Support
1781016903	XAUUSD	M5	4300.76	4191.44490
1781017203	XAUUSD	M5	4293.26	4191.19687
1781017503	XAUUSD	M5	4295.65	4190.94885
1781017803	XAUUSD	M5	4294.92	4190.70083
1781018103	XAUUSD	M5	4291.97	4190.45281
1781018403	XAUUSD	M5	4285.55	4190.20479
1781018703	XAUUSD	M5	4278.85	4189.95677
1781019003	XAUUSD	M5	4274.54	4189.70875
1781019303	XAUUSD	M5	4270.25	4189.46073
1781019603	XAUUSD	M5	4279.82	4189.21271
1781019903	XAUUSD	M5	4280.97	4188.96469
1781020203	XAUUSD	M5	4279.93	4188.71667
1781020503	XAUUSD	M5	4272.90	4188.46865
1781020803	XAUUSD	M5	4273.90	4188.22062
1781021103	XAUUSD	M5	4263.62	4187.97260
1781021403	XAUUSD	M5	4259.63	4187.72458
1781021703	XAUUSD	M5	4254.57	4187.47656
1781022003	XAUUSD	M5	4261.99	4187.22854
1781022303	XAUUSD	M5	4263.49	4186.98052
1781022603	XAUUSD	M5	4262.13	4186.73250
1781022903	XAUUSD	M5	4241.26	4186.48448
1781023203	XAUUSD	M5	4244.94	4186.23646
1781023503	XAUUSD	M5	4249.87	4185.98844
1781023803	XAUUSD	M5	4240.07	4185.74042
1781024103	XAUUSD	M5	4252.18	4185.49240
1781024403	XAUUSD	M5	4262.43	4185.24437
1781024703	XAUUSD	M5	4262.93	4184.99635
1781025003	XAUUSD	M5	4261.19	4184.74833
1781025303	XAUUSD	M5	4263.95	4184.50031
1781025603	XAUUSD	M5	4266.48	4184.25229
1781025903	XAUUSD	M5	4263.12	4184.00427
1781026203	XAUUSD	M5	4265.58	4183.75625
1781026503	XAUUSD	M5	4262.89	4183.50823
1781026803	XAUUSD	M5	4264.84	4183.26021
1781027103	XAUUSD	M5	4257.15	4183.01219
1781027403	XAUUSD	M5	4258.42	4182.76417
1781027703	XAUUSD	M5	4263.12	4182.51615
1781028003	XAUUSD	M5	4262.50	4182.26812
1781028303	XAUUSD	M5	4266.77	4182.02010
1781028603	XAUUSD	M5	4265.37	4181.77208
1781028903	XAUUSD	M5	4269.31	4181.52406
1781029203	XAUUSD	M5	4273.44	4181.27604
1781029503	XAUUSD	M5	4270.90	4181.02802
1781029803	XAUUSD	M5	4270.71	4180.78000
1781030103	XAUUSD	M5	4269.20	4180.53198
1781030403	XAUUSD	M5	4264.35	4180.28396
1781030703	XAUUSD	M5	4265.26	4180.03594
1781031003	XAUUSD	M5	4265.91	4179.78792
1781031303	XAUUSD	M5	4269.92	4179.53990
1781031603	XAUUSD	M5	4269.71	4179.29187
1781031903	XAUUSD	M5	4265.17	4179.04385
1781032203	XAUUSD	M5	4258.70	4178.79583
1781032503	XAUUSD	M5	4255.35	4178.54781
1781032803	XAUUSD	M5	4255.71	4178.29979
1781033103	XAUUSD	M5	4257.39	4178.05177
1781033403	XAUUSD	M5	4259.52	4177.80375
1781033703	XAUUSD	M5	4253.68	4177.55573
1781034003	XAUUSD	M5	4250.97	4177.30771
1781034303	XAUUSD	M5	4250.98	4177.05969
1781034603	XAUUSD	M5	4258.91	4176.81167
1781034903	XAUUSD	M5	4258.48	4176.56365
1781035203	XAUUSD	M5	4260.77	4176.31562
1781035503	XAUUSD	M5	4257.61	4176.06760
1781035803	XAUUSD	M5	4258.45	4175.81958
1781036103	XAUUSD	M5	4258.71	4175.57156
1781036403	XAUUSD	M5	4258.31	4175.32354
1781036703	XAUUSD	M5	4259.10	4175.07552
1781037003	XAUUSD	M5	4257.94	4174.82750
1781037303	XAUUSD	M5	4260.44	4174.57948
1781037603	XAUUSD	M5	4261.38	4174.33146
1781037903	XAUUSD	M5	4261.83	4174.08344
1781038203	XAUUSD	M5	4260.26	4173.83542
1781038503	XAUUSD	M5	4259.44	4173.58740
1781042403	XAUUSD	M5	4256.02	4173.33937
1781042703	XAUUSD	M5	4253.49	4173.09135
1781043003	XAUUSD	M5	4255.44	4172.84333
1781043303	XAUUSD	M5	4253.66	4172.59531
1781043603	XAUUSD	M5	4254.71	4172.34729
1781043903	XAUUSD	M5	4256.82	4172.09927
1781044203	XAUUSD	M5	4252.83	4171.85125
1781044503	XAUUSD	M5	4253.13	4171.60323
1781044803	XAUUSD	M5	4248.97	4171.35521
1781045103	XAUUSD	M5	4239.08	4171.10719
1781045403	XAUUSD	M5	4235.11	4170.85917
1781045703	XAUUSD	M5	4237.31	4170.61115
1781046003	XAUUSD	M5	4246.34	4170.36312
1781046303	XAUUSD	M5	4241.68	4170.11510
1781046603	XAUUSD	M5	4235.90	4169.86708
1781046903	XAUUSD	M5	4233.21	4169.61906
1781047203	XAUUSD	M5	4227.64	4169.37104
1781047503	XAUUSD	M5	4224.19	4169.12302
1781047803	XAUUSD	M5	4225.70	4168.87500
1781048103	XAUUSD	M5	4221.92	4168.62698
1781048403	XAUUSD	M5	4218.63	4168.37896
1781048703	XAUUSD	M5	4213.05	4168.13094
1781049003	XAUUSD	M5	4220.72	4167.88292
1781049303	XAUUSD	M5	4222.03	4167.63490
1781049603	XAUUSD	M5	4220.58	4167.38687
1781049903	XAUUSD	M5	4225.57	4167.13885
1781050203	XAUUSD	M5	4225.12	4166.89083
1781050503	XAUUSD	M5	4226.93	4166.64281
1781050803	XAUUSD	M5	4225.23	4166.39479
1781051103	XAUUSD	M5	4217.94	4166.14677
1781051403	XAUUSD	M5	4206.52	4165.89875
1781051703	XAUUSD	M5	4207.77	4165.65073
1781052003	XAUUSD	M5	4204.49	4165.40271
1781052303	XAUUSD	M5	4203.72	4165.15469
1781052603	XAUUSD	M5	4207.39	4164.90667
1781052903	XAUUSD	M5	4218.23	4164.65865
1781053203	XAUUSD	M5	4194.50	4164.41062
1781053503	XAUUSD	M5	4195.15	4164.16260
1781053803	XAUUSD	M5	4203.39	4163.91458
1781054103	XAUUSD	M5	4213.33	4163.66656
1781054403	XAUUSD	M5	4200.92	4163.41854
1781054703	XAUUSD	M5	4201.81	4163.17052
1781055003	XAUUSD	M5	4202.58	4162.92250
1781055303	XAUUSD	M5	4200.71	4162.67448
1781055603	XAUUSD	M5	4187.41	4162.42646
1781055903	XAUUSD	M5	4192.94	4162.17844
1781056203	XAUUSD	M5	4192.05	4161.93042
1781056503	XAUUSD	M5	4188.63	4161.68240
1781056803	XAUUSD	M5	4187.00	4161.43437
1781057103	XAUUSD	M5	4181.14	4161.18635
1781057403	XAUUSD	M5	4182.77	4160.93833
1781057703	XAUUSD	M5	4180.91	4160.69031
1781058003	XAUUSD	M5	4183.35	4160.44229
1781058303	XAUUSD	M5	4187.98	4160.19427
1781058603	XAUUSD	M5	4179.39	4159.94625
1781058903	XAUUSD	M5	4184.54	4159.69823
1781059203	XAUUSD	M5	4184.51	4159.45021
1781059503	XAUUSD	M5	4187.62	4159.20219
1781059803	XAUUSD	M5	4175.03	4158.95417
1781060103	XAUUSD	M5	4174.01	4158.70615
1781060403	XAUUSD	M5	4176.78	4158.45812
1781060703	XAUUSD	M5	4175.32	4158.21010
1781061003	XAUUSD	M5	4178.09	4157.96208
1781061303	XAUUSD	M5	4175.94	4157.71406
1781061603	XAUUSD	M5	4175.18	4157.46604
1781061903	XAUUSD	M5	4177.22	4157.21802
1781062203	XAUUSD	M5	4180.51	4156.97000
1781062503	XAUUSD	M5	4180.41	4156.72198
1781062803	XAUUSD	M5	4179.92	4156.47396
1781063103	XAUUSD	M5	4185.44	4156.22594
1781063403	XAUUSD	M5	4184.95	4155.97792
1781063703	XAUUSD	M5	4184.81	4155.72990
1781064003	XAUUSD	M5	4186.35	4155.48187
1781064303	XAUUSD	M5	4184.40	4155.23385
1781064603	XAUUSD	M5	4181.37	4154.98583
1781064903	XAUUSD	M5	4181.64	4154.73781
1781065203	XAUUSD	M5	4178.24	4154.48979
1781065503	XAUUSD	M5	4174.56	4154.24177
1781065803	XAUUSD	M5	4174.39	4153.99375
1781066103	XAUUSD	M5	4174.83	4153.74573
1781066403	XAUUSD	M5	4173.55	4153.49771
1781066703	XAUUSD	M5	4173.81	4153.24969
1781067003	XAUUSD	M5	4175.06	4153.00167
1781067303	XAUUSD	M5	4174.82	4152.75365
1781067603	XAUUSD	M5	4174.58	4152.50562
1781067903	XAUUSD	M5	4176.57	4152.25760
1781068203	XAUUSD	M5	4179.77	4152.00958
1781068503	XAUUSD	M5	4176.80	4151.76156
1781068803	XAUUSD	M5	4180.53	4151.51354
1781069103	XAUUSD	M5	4187.25	4151.26552
1781069403	XAUUSD	M5	4191.09	4151.01750
1781069703	XAUUSD	M5	4194.32	4150.76948
1781070003	XAUUSD	M5	4198.25	4150.52146
1781070303	XAUUSD	M5	4202.72	4150.27344
1781070603	XAUUSD	M5	4203.72	4150.02542
1781070903	XAUUSD	M5	4205.15	4149.77740
1781071203	XAUUSD	M5	4211.17	4149.52937
1781071503	XAUUSD	M5	4213.99	4149.28135
1781071803	XAUUSD	M5	4212.90	4149.03333
1781072103	XAUUSD	M5	4214.42	4148.78531
1781072403	XAUUSD	M5	4209.10	4148.53729
1781072703	XAUUSD	M5	4211.94	4148.28927
1781073003	XAUUSD	M5	4210.60	4148.04125
1781073303	XAUUSD	M5	4209.10	4147.79323
1781073603	XAUUSD	M5	4207.75	4147.54521
1781073903	XAUUSD	M5	4203.22	4147.29719
1781074203	XAUUSD	M5	4202.31	4147.04917
1781074503	XAUUSD	M5	4203.96	4146.80115
1781074803	XAUUSD	M5	4203.70	4146.55312
1781075103	XAUUSD	M5	4207.16	4146.30510
1781075403	XAUUSD	M5	4200.31	4146.05708
1781075703	XAUUSD	M5	4198.74	4145.80906
1781076003	XAUUSD	M5	4199.24	4145.56104
1781076303	XAUUSD	M5	4194.92	4145.31302
1781076603	XAUUSD	M5	4194.78	4145.06500
1781076903	XAUUSD	M5	4190.73	4144.81698
1781077203	XAUUSD	M5	4189.69	4144.56896
1781077503	XAUUSD	M5	4190.46	4144.32094
1781077803	XAUUSD	M5	4182.11	4144.07292
1781078103	XAUUSD	M5	4186.47	4143.82490
1781078403	XAUUSD	M5	4164.31	4143.57687
1781078703	XAUUSD	M5	4167.38	4143.32885
1781079003	XAUUSD	M5	4166.47	4143.08083
1781079303	XAUUSD	M5	4173.53	4142.83281
1781079603	XAUUSD	M5	4171.20	4142.58479
1781079903	XAUUSD	M5	4172.22	4142.33677
1781080203	XAUUSD	M5	4168.10	4142.08875
1781080503	XAUUSD	M5	4172.85	4141.84073
1781080803	XAUUSD	M5	4170.55	4141.59271
1781081103	XAUUSD	M5	4174.29	4141.34469
1781081403	XAUUSD	M5	4171.18	4141.09667
1781081703	XAUUSD	M5	4168.57	4140.84865
1781082003	XAUUSD	M5	4167.03	4140.60062
1781082303	XAUUSD	M5	4170.47	4140.35260
1781082603	XAUUSD	M5	4165.07	4140.10458
1781082903	XAUUSD	M5	4171.07	4139.85656
1781083203	XAUUSD	M5	4168.52	4139.60854
1781083503	XAUUSD	M5	4166.26	4139.36052
1781083803	XAUUSD	M5	4176.86	4139.11250
1781084103	XAUUSD	M5	4172.48	4138.86448
1781084403	XAUUSD	M5	4171.29	4138.61646
1781084703	XAUUSD	M5	4168.47	4138.36844
1781085003	XAUUSD	M5	4166.17	4138.12042
1781085303	XAUUSD	M5	4168.74	4137.87240
1781085603	XAUUSD	M5	4169.30	4137.62437
1781085903	XAUUSD	M5	4159.67	4137.37635
1781086203	XAUUSD	M5	4161.01	4137.12833
1781086503	XAUUSD	M5	4164.46	4136.88031
1781086803	XAUUSD	M5	4166.71	4136.63229
1781087103	XAUUSD	M5	4165.16	4136.38427
1781087403	XAUUSD	M5	4165.19	4136.13625
1781087703	XAUUSD	M5	4166.72	4135.88823
1781088003	XAUUSD	M5	4171.40	4135.64021
1781088303	XAUUSD	M5	4177.27	4135.39219
1781088603	XAUUSD	M5	4171.88	4135.14417
1781088903	XAUUSD	M5	4174.51	4134.89615
1781089203	XAUUSD	M5	4161.48	4134.64812
1781089503	XAUUSD	M5	4161.33	4134.40010
1781089803	XAUUSD	M5	4168.83	4134.15208
1781090103	XAUUSD	M5	4164.92	4133.90406
1781090403	XAUUSD	M5	4163.74	4133.65604
1781090703	XAUUSD	M5	4166.32	4133.40802
1781091003	XAUUSD	M5	4164.92	4133.16000
1781091303	XAUUSD	M5	4156.49	4132.91198
1781091603	XAUUSD	M5	4154.43	4132.66396
1781091903	XAUUSD	M5	4155.78	4132.41594
1781092203	XAUUSD	M5	4154.21	4132.16792
1781092503	XAUUSD	M5	4147.65	4131.91990
1781092803	XAUUSD	M5	4146.96	4131.67187
1781093103	XAUUSD	M5	4145.04	4131.42385
1781093403	XAUUSD	M5	4136.27	4131.17583
1781093703	XAUUSD	M5	4136.51	4130.92781
1781094003	XAUUSD	M5	4134.72	4130.67979
1781094303	XAUUSD	M5	4141.11	4130.43177
1781094603	XAUUSD	M5	4162.44	4130.18375
1781094903	XAUUSD	M5	4160.87	4129.93573
1781095203	XAUUSD	M5	4160.44	4129.68771
1781095503	XAUUSD	M5	4157.68	4129.43969
1781095803	XAUUSD	M5	4151.86	4129.19167
1781096103	XAUUSD	M5	4147.02	4128.94365
1781096403	XAUUSD	M5	4153.16	4128.69562
1781096703	XAUUSD	M5	4154.07	4128.44760
1781097003	XAUUSD	M5	4151.43	4128.19958
1781097303	XAUUSD	M5	4135.67	4127.95156
1781097603	XAUUSD	M5	4144.25	4127.70354
1781097903	XAUUSD	M5	4150.11	4127.45552
1781098203	XAUUSD	M5	4142.97	4127.20750
1781098503	XAUUSD	M5	4166.17	4126.95948
1781098803	XAUUSD	M5	4178.11	4126.71146
1781099103	XAUUSD	M5	4185.58	4126.46344
1781099403	XAUUSD	M5	4180.09	4126.21542
1781099703	XAUUSD	M5	4179.64	4125.96740
1781100003	XAUUSD	M5	4171.61	4125.71937
1781100303	XAUUSD	M5	4173.49	4125.47135
1781100603	XAUUSD	M5	4174.19	4125.22333
1781100903	XAUUSD	M5	4168.59	4124.97531
1781101203	XAUUSD	M5	4170.71	4124.72729
1781101503	XAUUSD	M5	4161.02	4124.47927
1781101803	XAUUSD	M5	4160.28	4124.23125
1781102103	XAUUSD	M5	4158.02	4123.98323
1781102403	XAUUSD	M5	4150.06	4123.73521
1781102703	XAUUSD	M5	4140.72	4123.48719
1781103003	XAUUSD	M5	4138.16	4123.23917
1781103303	XAUUSD	M5	4124.86	4122.99115
1781103603	XAUUSD	M5	4129.11	4122.74312
1781103903	XAUUSD	M5	4126.63	4122.49510
1781104203	XAUUSD	M5	4123.79	4122.24708
1781104503	XAUUSD	M5	4115.89	4121.99906
1781104803	XAUUSD	M5	4130.25	4121.75104
1781105103	XAUUSD	M5	4127.72	4121.50302
1781105403	XAUUSD	M5	4128.18	4121.25500
1781105703	XAUUSD	M5	4124.65	4121.00698
1781106003	XAUUSD	M5	4128.75	4120.75896
1781106303	XAUUSD	M5	4118.32	4120.51094
1781106603	XAUUSD	M5	4120.30	4120.26292
1781106903	XAUUSD	M5	4128.99	4120.01490
1781107203	XAUUSD	M5	4126.73	4119.76687
1781107503	XAUUSD	M5	4130.25	4119.51885
1781107803	XAUUSD	M5	4129.23	4119.27083
1781108103	XAUUSD	M5	4132.52	4119.02281
1781108403	XAUUSD	M5	4129.82	4118.77479
1781108703	XAUUSD	M5	4127.54	4118.52677
1781109003	XAUUSD	M5	4129.31	4118.27875
1781109303	XAUUSD	M5	4127.92	4118.03073
1781109603	XAUUSD	M5	4122.36	4117.78271
1781109903	XAUUSD	M5	4120.51	4117.53469
1781110203	XAUUSD	M5	4120.31	4117.28667
1781110503	XAUUSD	M5	4121.98	4117.03865
1781110803	XAUUSD	M5	4132.17	4116.79062
1781111103	XAUUSD	M5	4120.20	4116.54260
1781111403	XAUUSD	M5	4118.08	4116.29458
1781111703	XAUUSD	M5	4113.91	4116.04656
1781112003	XAUUSD	M5	4111.84	4115.79854
1781112303	XAUUSD	M5	4110.89	4115.55052
1781112603	XAUUSD	M5	4111.19	4115.30250
1781112903	XAUUSD	M5	4105.31	4115.05448
1781113203	XAUUSD	M5	4102.34	4114.80646
1781113503	XAUUSD	M5	4111.41	4114.55844
1781113803	XAUUSD	M5	4109.83	4114.31042
1781114103	XAUUSD	M5	4111.66	4114.06240
1781114403	XAUUSD	M5	4119.80	4113.81437
1781114703	XAUUSD	M5	4114.49	4113.56635
1781115003	XAUUSD	M5	4115.96	4113.31833
1781115303	XAUUSD	M5	4112.66	4113.07031
1781115603	XAUUSD	M5	4112.79	4112.82229
1781115903	XAUUSD	M5	4112.47	4112.57427
1781116203	XAUUSD	M5	4109.23	4112.32625
1781116503	XAUUSD	M5	4107.46	4112.07823
1781116803	XAUUSD	M5	4104.98	4111.83021
1781117103	XAUUSD	M5	4104.41	4111.58219
1781117403	XAUUSD	M5	4101.49	4111.33417
1781117703	XAUUSD	M5	4101.23	4111.08615
1781118003	XAUUSD	M5	4096.25	4110.83812
1781118303	XAUUSD	M5	4095.13	4110.59010
1781118603	XAUUSD	M5	4089.00	4110.34208
1781118903	XAUUSD	M5	4089.85	4110.09406
1781119203	XAUUSD	M5	4084.95	4109.84604
1781119503	XAUUSD	M5	4084.73	4109.59802
1781119803	XAUUSD	M5	4086.30	4109.35000
1781120103	XAUUSD	M5	4086.38	4109.10198
1781120403	XAUUSD	M5	4091.63	4108.85396
1781120703	XAUUSD	M5	4088.42	4108.60594
1781121003	XAUUSD	M5	4087.29	4108.35792
1781121303	XAUUSD	M5	4082.84	4108.10990
1781121603	XAUUSD	M5	4077.59	4107.86187
1781121903	XAUUSD	M5	4071.12	4107.61385
1781122203	XAUUSD	M5	4072.13	4107.36583
1781122503	XAUUSD	M5	4073.98	4107.11781
1781122803	XAUUSD	M5	4076.46	4106.86979
1781123103	XAUUSD	M5	4078.46	4106.62177
1781123403	XAUUSD	M5	4076.13	4106.37375
1781123703	XAUUSD	M5	4076.47	4106.12573
1781124003	XAUUSD	M5	4072.83	4105.87771
1781124303	XAUUSD	M5	4067.94	4105.62969
1781124603	XAUUSD	M5	4069.09	4105.38167
1781124903	XAUUSD	M5	4071.24	4105.13365
1781128803	XAUUSD	M5	4063.41	4104.88562
1781129103	XAUUSD	M5	4050.98	4104.63760
1781129403	XAUUSD	M5	4056.10	4104.38958
1781129703	XAUUSD	M5	4047.61	4104.14156
1781130003	XAUUSD	M5	4038.36	4103.89354
1781130303	XAUUSD	M5	4044.93	4103.64552
1781130603	XAUUSD	M5	4050.73	4103.39750
1781130903	XAUUSD	M5	4065.45	4103.14948
1781131203	XAUUSD	M5	4062.93	4102.90146
1781131503	XAUUSD	M5	4062.10	4102.65344
1781131803	XAUUSD	M5	4053.82	4102.40542
1781132103	XAUUSD	M5	4046.54	4102.15740
1781132403	XAUUSD	M5	4049.66	4101.90937
1781132703	XAUUSD	M5	4040.57	4101.66135
1781133003	XAUUSD	M5	4030.16	4101.41333
1781133303	XAUUSD	M5	4039.13	4101.16531
1781133603	XAUUSD	M5	4043.53	4100.91729
1781133903	XAUUSD	M5	4061.60	4100.66927
1781134203	XAUUSD	M5	4058.03	4100.42125
1781134503	XAUUSD	M5	4060.76	4100.17323
1781134803	XAUUSD	M5	4056.24	4099.92521
1781135103	XAUUSD	M5	4050.19	4099.67719
1781135403	XAUUSD	M5	4051.02	4099.42917
1781135703	XAUUSD	M5	4047.12	4099.18115
1781136003	XAUUSD	M5	4043.72	4098.93312
1781136303	XAUUSD	M5	4043.09	4098.68510
1781136603	XAUUSD	M5	4052.25	4098.43708
1781136903	XAUUSD	M5	4065.20	4098.18906
1781137203	XAUUSD	M5	4061.46	4097.94104
1781137503	XAUUSD	M5	4067.63	4097.69302
1781137803	XAUUSD	M5	4064.22	4097.44500
1781138103	XAUUSD	M5	4063.45	4097.19698
1781138403	XAUUSD	M5	4063.41	4096.94896
1781138703	XAUUSD	M5	4071.43	4096.70094
1781139003	XAUUSD	M5	4069.26	4096.45292
1781139303	XAUUSD	M5	4075.79	4096.20490
1781139603	XAUUSD	M5	4079.27	4095.95687
1781139903	XAUUSD	M5	4078.72	4095.70885
1781140203	XAUUSD	M5	4086.85	4095.46083
1781140503	XAUUSD	M5	4094.24	4095.21281
1781140803	XAUUSD	M5	4102.65	4094.96479
1781141103	XAUUSD	M5	4104.59	4094.71677
1781141403	XAUUSD	M5	4111.11	4094.46875
1781141703	XAUUSD	M5	4114.95	4094.22073
1781142003	XAUUSD	M5	4113.80	4093.97271
1781142303	XAUUSD	M5	4111.01	4093.72469
1781142603	XAUUSD	M5	4103.99	4093.47667
1781142903	XAUUSD	M5	4101.95	4093.22865
1781143203	XAUUSD	M5	4100.85	4092.98062
1781143503	XAUUSD	M5	4094.68	4092.73260
1781143803	XAUUSD	M5	4089.56	4092.48458
1781144103	XAUUSD	M5	4093.93	4092.23656
1781144403	XAUUSD	M5	4090.07	4091.98854
1781144703	XAUUSD	M5	4082.25	4091.74052
1781145003	XAUUSD	M5	4073.00	4091.49250
1781145303	XAUUSD	M5	4066.73	4091.24448
1781145603	XAUUSD	M5	4059.48	4090.99646
1781145903	XAUUSD	M5	4054.88	4090.74844
1781146203	XAUUSD	M5	4062.64	4090.50042
1781146503	XAUUSD	M5	4067.81	4090.25240
1781146803	XAUUSD	M5	4075.02	4090.00437
1781147103	XAUUSD	M5	4076.54	4089.75635
1781147403	XAUUSD	M5	4065.66	4089.50833
1781147703	XAUUSD	M5	4065.61	4089.26031
1781148003	XAUUSD	M5	4062.83	4089.01229
1781148303	XAUUSD	M5	4063.38	4088.76427
1781148603	XAUUSD	M5	4067.28	4088.51625
1781148903	XAUUSD	M5	4070.49	4088.26823
1781149203	XAUUSD	M5	4067.40	4088.02021
1781149503	XAUUSD	M5	4065.66	4087.77219
1781149803	XAUUSD	M5	4073.08	4087.52417
1781150103	XAUUSD	M5	4072.81	4087.27615
1781150403	XAUUSD	M5	4072.71	4087.02812
1781150703	XAUUSD	M5	4080.02	4086.78010
1781151003	XAUUSD	M5	4082.89	4086.53208
1781151303	XAUUSD	M5	4081.75	4086.28406
1781151603	XAUUSD	M5	4081.29	4086.03604
1781151903	XAUUSD	M5	4077.64	4085.78802
1781152203	XAUUSD	M5	4077.79	4085.54000
1781152503	XAUUSD	M5	4078.71	4085.29198
1781152803	XAUUSD	M5	4082.01	4085.04396
1781153103	XAUUSD	M5	4083.50	4084.79594
1781153403	XAUUSD	M5	4083.79	4084.54792
1781153703	XAUUSD	M5	4082.73	4084.29990
1781154003	XAUUSD	M5	4077.83	4084.05187
1781154303	XAUUSD	M5	4079.61	4083.80385
1781154603	XAUUSD	M5	4077.44	4083.55583
1781154903	XAUUSD	M5	4079.28	4083.30781
