No	TimeStamp	Symbol	Timeframe	Close	dual_tema_high	dual_tema_low
6480	2025.10.30 19:50	XAUUSD	M5	4000.32	4001.34	3996.96
6481	2025.10.30 19:55	XAUUSD	M5	4001.33	4001.68	3998.28
6482	2025.10.30 20:00	XAUUSD	M5	4002.37	4002.91	3999.59
6483	2025.10.30 20:05	XAUUSD	M5	4000.19	4002.84	3999.61
6484	2025.10.30 20:10	XAUUSD	M5	3995.52	4001.70	3997.90
6485	2025.10.30 20:15	XAUUSD	M5	3999.68	4001.40	3996.34
6486	2025.10.30 20:20	XAUUSD	M5	4001.29	4001.68	3997.50
6487	2025.10.30 20:25	XAUUSD	M5	4002.44	4002.59	3999.11
6488	2025.10.30 20:30	XAUUSD	M5	4004.87	4004.96	4000.73
6489	2025.10.30 20:35	XAUUSD	M5	4005.56	4005.92	4001.94
6490	2025.10.30 20:40	XAUUSD	M5	4010.19	4008.67	4004.12
6491	2025.10.30 20:45	XAUUSD	M5	4012.35	4013.86	4007.77
6492	2025.10.30 20:50	XAUUSD	M5	4010.82	4014.47	4009.33
6493	2025.10.30 20:55	XAUUSD	M5	4004.38	4013.75	4007.41
6494	2025.10.30 21:00	XAUUSD	M5	4001.17	4010.22	4004.88
6495	2025.10.30 21:05	XAUUSD	M5	4005.61	4008.66	4002.74
6496	2025.10.30 21:10	XAUUSD	M5	4005.51	4008.14	4003.23
6497	2025.10.30 21:15	XAUUSD	M5	4007.26	4007.77	4003.24
6498	2025.10.30 21:20	XAUUSD	M5	4008.46	4008.33	4004.95
6499	2025.10.30 21:25	XAUUSD	M5	4013.03	4010.57	4006.65
6500	2025.10.30 21:30	XAUUSD	M5	4015.42	4013.53	4009.90
6501	2025.10.30 21:35	XAUUSD	M5	4011.45	4015.97	4010.61
6502	2025.10.30 21:40	XAUUSD	M5	4011.01	4015.62	4009.62
6503	2025.10.30 21:45	XAUUSD	M5	4012.83	4014.86	4010.14
6504	2025.10.30 21:50	XAUUSD	M5	4015.29	4015.79	4011.01
6505	2025.10.30 21:55	XAUUSD	M5	4015.96	4017.04	4013.41
6506	2025.10.30 22:00	XAUUSD	M5	4020.97	4019.69	4014.94
6507	2025.10.30 22:05	XAUUSD	M5	4024.97	4023.13	4018.31
6508	2025.10.30 22:10	XAUUSD	M5	4024.96	4025.31	4021.93
6509	2025.10.30 22:15	XAUUSD	M5	4024.62	4026.55	4023.78
6510	2025.10.30 22:20	XAUUSD	M5	4021.70	4026.90	4022.49
6511	2025.10.30 22:25	XAUUSD	M5	4019.97	4025.37	4021.87
6512	2025.10.30 22:30	XAUUSD	M5	4024.03	4025.99	4021.54
6513	2025.10.30 22:35	XAUUSD	M5	4024.26	4025.60	4021.95
6514	2025.10.30 22:40	XAUUSD	M5	4024.64	4025.82	4022.28
6515	2025.10.30 22:45	XAUUSD	M5	4022.30	4025.94	4022.36
6516	2025.10.30 22:50	XAUUSD	M5	4023.90	4025.94	4022.55
6517	2025.10.30 22:55	XAUUSD	M5	4023.47	4025.91	4021.54
6518	2025.10.30 23:00	XAUUSD	M5	4025.98	4026.51	4022.21
6519	2025.10.30 23:05	XAUUSD	M5	4023.02	4026.85	4022.26
6520	2025.10.30 23:10	XAUUSD	M5	4023.44	4026.42	4022.06
6521	2025.10.30 23:15	XAUUSD	M5	4021.09	4025.18	4021.54
6522	2025.10.30 23:20	XAUUSD	M5	4018.54	4023.56	4019.91
6523	2025.10.30 23:25	XAUUSD	M5	4019.11	4021.68	4018.64
6524	2025.10.30 23:30	XAUUSD	M5	4017.28	4020.15	4017.09
6525	2025.10.30 23:35	XAUUSD	M5	4019.23	4019.09	4016.22
6526	2025.10.30 23:40	XAUUSD	M5	4020.10	4018.93	4016.79
6527	2025.10.30 23:45	XAUUSD	M5	4025.41	4021.49	4017.87
6528	2025.10.30 23:50	XAUUSD	M5	4024.81	4023.96	4021.00
6529	2025.10.30 23:55	XAUUSD	M5	4024.38	4025.42	4022.64
6530	2025.10.31 01:00	XAUUSD	M5	4020.85	4025.40	4016.40
6531	2025.10.31 01:05	XAUUSD	M5	4020.90	4023.66	4015.81
6532	2025.10.31 01:10	XAUUSD	M5	4022.06	4023.27	4017.06
6533	2025.10.31 01:15	XAUUSD	M5	4018.92	4022.61	4017.08
6534	2025.10.31 01:20	XAUUSD	M5	4017.83	4021.17	4016.66
6535	2025.10.31 01:25	XAUUSD	M5	4020.58	4021.31	4016.92
6536	2025.10.31 01:30	XAUUSD	M5	4025.59	4023.93	4018.55
6537	2025.10.31 01:35	XAUUSD	M5	4022.97	4025.56	4020.77
6538	2025.10.31 01:40	XAUUSD	M5	4024.14	4025.48	4021.48
6539	2025.10.31 01:45	XAUUSD	M5	4028.37	4027.13	4022.67
6540	2025.10.31 01:50	XAUUSD	M5	4039.01	4033.63	4025.47
6541	2025.10.31 01:55	XAUUSD	M5	4037.78	4040.94	4031.56
6542	2025.10.31 02:00	XAUUSD	M5	4032.04	4041.48	4032.22
6543	2025.10.31 02:05	XAUUSD	M5	4033.07	4040.07	4032.38
6544	2025.10.31 02:10	XAUUSD	M5	4027.39	4037.78	4026.85
6545	2025.10.31 02:15	XAUUSD	M5	4025.92	4034.09	4025.32
6546	2025.10.31 02:20	XAUUSD	M5	4030.64	4032.55	4025.35
6547	2025.10.31 02:25	XAUUSD	M5	4028.09	4032.16	4026.61
6548	2025.10.31 02:30	XAUUSD	M5	4033.58	4033.26	4026.62
6549	2025.10.31 02:35	XAUUSD	M5	4033.20	4034.10	4028.97
6550	2025.10.31 02:40	XAUUSD	M5	4032.05	4034.10	4030.57
6551	2025.10.31 02:45	XAUUSD	M5	4040.36	4037.25	4031.71
6552	2025.10.31 02:50	XAUUSD	M5	4040.57	4039.78	4034.77
6553	2025.10.31 02:55	XAUUSD	M5	4036.64	4041.97	4036.42
6554	2025.10.31 03:00	XAUUSD	M5	4032.29	4040.24	4034.80
6555	2025.10.31 03:05	XAUUSD	M5	4031.73	4037.07	4032.52
6556	2025.10.31 03:10	XAUUSD	M5	4032.04	4035.97	4031.46
6557	2025.10.31 03:15	XAUUSD	M5	4032.50	4034.84	4030.99
6558	2025.10.31 03:20	XAUUSD	M5	4032.53	4033.81	4030.54
6559	2025.10.31 03:25	XAUUSD	M5	4027.40	4033.11	4028.36
6560	2025.10.31 03:30	XAUUSD	M5	4030.29	4031.37	4027.24
6561	2025.10.31 03:35	XAUUSD	M5	4026.63	4030.61	4026.35
6562	2025.10.31 03:40	XAUUSD	M5	4027.93	4029.12	4025.82
6563	2025.10.31 03:45	XAUUSD	M5	4030.10	4029.18	4025.17
6564	2025.10.31 03:50	XAUUSD	M5	4026.99	4029.71	4025.44
6565	2025.10.31 03:55	XAUUSD	M5	4025.19	4028.47	4024.36
6566	2025.10.31 04:00	XAUUSD	M5	4026.00	4026.86	4021.59
6567	2025.10.31 04:05	XAUUSD	M5	4034.12	4030.84	4022.33
6568	2025.10.31 04:10	XAUUSD	M5	4032.75	4034.88	4026.90
6569	2025.10.31 04:15	XAUUSD	M5	4033.24	4035.05	4028.44
6570	2025.10.31 04:20	XAUUSD	M5	4033.22	4035.85	4030.87
6571	2025.10.31 04:25	XAUUSD	M5	4030.78	4035.57	4030.08
6572	2025.10.31 04:30	XAUUSD	M5	4029.78	4033.66	4029.22
6573	2025.10.31 04:35	XAUUSD	M5	4028.57	4031.96	4028.02
6574	2025.10.31 04:40	XAUUSD	M5	4024.00	4030.76	4025.82
6575	2025.10.31 04:45	XAUUSD	M5	4024.55	4027.89	4023.85
6576	2025.10.31 04:50	XAUUSD	M5	4016.15	4026.20	4018.13
6577	2025.10.31 04:55	XAUUSD	M5	4018.94	4023.11	4016.16
6578	2025.10.31 05:00	XAUUSD	M5	4014.13	4020.33	4013.76
6579	2025.10.31 05:05	XAUUSD	M5	4012.32	4017.06	4011.37
6580	2025.10.31 05:10	XAUUSD	M5	4009.73	4016.27	4009.04
6581	2025.10.31 05:15	XAUUSD	M5	4017.14	4015.56	4007.62
6582	2025.10.31 05:20	XAUUSD	M5	4014.72	4015.69	4009.78
6583	2025.10.31 05:25	XAUUSD	M5	4013.53	4014.97	4010.29
6584	2025.10.31 05:30	XAUUSD	M5	4010.31	4014.24	4008.51
6585	2025.10.31 05:35	XAUUSD	M5	4009.46	4011.83	4005.60
6586	2025.10.31 05:40	XAUUSD	M5	4003.06	4010.00	4002.75
6587	2025.10.31 05:45	XAUUSD	M5	4011.18	4010.26	4001.88
6588	2025.10.31 05:50	XAUUSD	M5	4010.88	4013.05	4005.12
6589	2025.10.31 05:55	XAUUSD	M5	4011.24	4012.17	4006.08
6590	2025.10.31 06:00	XAUUSD	M5	4004.82	4012.75	4005.19
6591	2025.10.31 06:05	XAUUSD	M5	4007.44	4010.18	4003.12
6592	2025.10.31 06:10	XAUUSD	M5	3994.15	4009.31	3996.84
6593	2025.10.31 06:15	XAUUSD	M5	3997.49	4003.61	3993.91
6594	2025.10.31 06:20	XAUUSD	M5	3998.93	4001.72	3994.18
6595	2025.10.31 06:25	XAUUSD	M5	4000.19	3999.99	3993.98
6596	2025.10.31 06:30	XAUUSD	M5	4001.47	3999.96	3995.29
6597	2025.10.31 06:35	XAUUSD	M5	4002.98	4000.98	3997.78
6598	2025.10.31 06:40	XAUUSD	M5	3998.15	4001.44	3997.82
6599	2025.10.31 06:45	XAUUSD	M5	3997.11	3999.48	3995.95
6600	2025.10.31 06:50	XAUUSD	M5	3996.69	3998.70	3995.85
6601	2025.10.31 06:55	XAUUSD	M5	3996.35	3997.83	3995.25
6602	2025.10.31 07:00	XAUUSD	M5	3995.50	3997.15	3994.71
6603	2025.10.31 07:05	XAUUSD	M5	3991.21	3996.26	3991.92
6604	2025.10.31 07:10	XAUUSD	M5	3991.65	3994.07	3990.20
6605	2025.10.31 07:15	XAUUSD	M5	3994.87	3994.42	3990.15
6606	2025.10.31 07:20	XAUUSD	M5	3996.15	3994.99	3991.16
6607	2025.10.31 07:25	XAUUSD	M5	4000.90	3997.66	3992.98
6608	2025.10.31 07:30	XAUUSD	M5	4000.73	4001.97	3996.41
6609	2025.10.31 07:35	XAUUSD	M5	4000.72	4002.31	3998.10
6610	2025.10.31 07:40	XAUUSD	M5	4000.43	4002.27	3999.28
6611	2025.10.31 07:45	XAUUSD	M5	4005.40	4004.98	4000.37
6612	2025.10.31 07:50	XAUUSD	M5	4006.91	4008.50	4003.38
6613	2025.10.31 07:55	XAUUSD	M5	4005.92	4009.41	4005.03
6614	2025.10.31 08:00	XAUUSD	M5	4000.68	4008.96	4003.92
6615	2025.10.31 08:05	XAUUSD	M5	3997.31	4006.29	4001.25
6616	2025.10.31 08:10	XAUUSD	M5	3997.20	4003.25	3999.16
6617	2025.10.31 08:15	XAUUSD	M5	3997.57	4000.62	3997.10
6618	2025.10.31 08:20	XAUUSD	M5	3996.17	3998.79	3995.44
6619	2025.10.31 08:25	XAUUSD	M5	4002.08	4000.38	3995.19
6620	2025.10.31 08:30	XAUUSD	M5	4001.43	4002.86	3997.25
6621	2025.10.31 08:35	XAUUSD	M5	4000.06	4002.66	3997.69
6622	2025.10.31 08:40	XAUUSD	M5	4006.66	4004.66	3998.51
6623	2025.10.31 08:45	XAUUSD	M5	4007.75	4008.17	4002.31
6624	2025.10.31 08:50	XAUUSD	M5	4007.56	4009.41	4004.53
6625	2025.10.31 08:55	XAUUSD	M5	4005.09	4009.42	4004.77
6626	2025.10.31 09:00	XAUUSD	M5	4009.36	4010.01	4004.18
6627	2025.10.31 09:05	XAUUSD	M5	4008.89	4012.13	4006.21
6628	2025.10.31 09:10	XAUUSD	M5	4009.79	4012.21	4007.28
6629	2025.10.31 09:15	XAUUSD	M5	4012.07	4014.15	4008.80
6630	2025.10.31 09:20	XAUUSD	M5	4011.58	4014.06	4008.35
6631	2025.10.31 09:25	XAUUSD	M5	4009.34	4014.12	4008.93
6632	2025.10.31 09:30	XAUUSD	M5	4009.68	4013.58	4009.13
6633	2025.10.31 09:35	XAUUSD	M5	4009.38	4013.17	4008.69
6634	2025.10.31 09:40	XAUUSD	M5	4010.38	4012.55	4008.48
6635	2025.10.31 09:45	XAUUSD	M5	4007.50	4011.68	4007.85
6636	2025.10.31 09:50	XAUUSD	M5	4008.54	4010.49	4006.75
6637	2025.10.31 09:55	XAUUSD	M5	4013.16	4012.27	4006.78
6638	2025.10.31 10:00	XAUUSD	M5	4015.55	4014.41	4007.17
6639	2025.10.31 10:05	XAUUSD	M5	4009.09	4015.84	4008.01
6640	2025.10.31 10:10	XAUUSD	M5	4015.80	4016.19	4007.86
6641	2025.10.31 10:15	XAUUSD	M5	4017.86	4018.52	4011.27
6642	2025.10.31 10:20	XAUUSD	M5	4020.75	4021.34	4014.89
6643	2025.10.31 10:25	XAUUSD	M5	4023.29	4023.15	4017.62
6644	2025.10.31 10:30	XAUUSD	M5	4020.94	4025.17	4020.10
6645	2025.10.31 10:35	XAUUSD	M5	4018.47	4024.11	4020.05
6646	2025.10.31 10:40	XAUUSD	M5	4012.41	4022.46	4016.99
6647	2025.10.31 10:45	XAUUSD	M5	4018.25	4021.56	4015.10
6648	2025.10.31 10:50	XAUUSD	M5	4017.50	4020.21	4015.26
6649	2025.10.31 10:55	XAUUSD	M5	4021.08	4021.93	4016.49
6650	2025.10.31 11:00	XAUUSD	M5	4023.06	4023.38	4017.89
6651	2025.10.31 11:05	XAUUSD	M5	4025.99	4025.24	4020.60
6652	2025.10.31 11:10	XAUUSD	M5	4023.11	4026.25	4022.31
6653	2025.10.31 11:15	XAUUSD	M5	4022.18	4025.12	4022.04
6654	2025.10.31 11:20	XAUUSD	M5	4021.25	4024.87	4021.60
6655	2025.10.31 11:25	XAUUSD	M5	4021.36	4023.99	4020.40
6656	2025.10.31 11:30	XAUUSD	M5	4019.29	4023.60	4019.92
6657	2025.10.31 11:35	XAUUSD	M5	4022.26	4022.86	4019.40
6658	2025.10.31 11:40	XAUUSD	M5	4019.86	4024.23	4019.45
6659	2025.10.31 11:45	XAUUSD	M5	4020.01	4022.65	4018.44
6660	2025.10.31 11:50	XAUUSD	M5	4007.76	4021.15	4012.69
6661	2025.10.31 11:55	XAUUSD	M5	4010.41	4015.99	4009.09
6662	2025.10.31 12:00	XAUUSD	M5	4012.28	4014.21	4007.62
6663	2025.10.31 12:05	XAUUSD	M5	4010.24	4012.66	4006.91
6664	2025.10.31 12:10	XAUUSD	M5	4006.55	4010.50	4005.66
6665	2025.10.31 12:15	XAUUSD	M5	4003.67	4008.27	4003.64
6666	2025.10.31 12:20	XAUUSD	M5	4002.74	4005.03	4000.20
6667	2025.10.31 12:25	XAUUSD	M5	4002.41	4003.61	3999.68
6668	2025.10.31 12:30	XAUUSD	M5	4006.50	4003.71	3998.73
6669	2025.10.31 12:35	XAUUSD	M5	4003.04	4004.19	3999.51
6670	2025.10.31 12:40	XAUUSD	M5	4004.18	4003.56	4000.24
6671	2025.10.31 12:45	XAUUSD	M5	4000.81	4003.83	3999.79
6672	2025.10.31 12:50	XAUUSD	M5	4003.25	4003.09	3999.62
6673	2025.10.31 12:55	XAUUSD	M5	4008.39	4005.80	4001.00
6674	2025.10.31 13:00	XAUUSD	M5	4012.20	4009.31	4004.40
6675	2025.10.31 13:05	XAUUSD	M5	4015.71	4013.17	4008.13
6676	2025.10.31 13:10	XAUUSD	M5	4016.05	4015.77	4012.18
6677	2025.10.31 13:15	XAUUSD	M5	4013.85	4017.18	4012.98
6678	2025.10.31 13:20	XAUUSD	M5	4011.65	4017.52	4013.29
6679	2025.10.31 13:25	XAUUSD	M5	4013.17	4017.73	4012.90
6680	2025.10.31 13:30	XAUUSD	M5	4010.93	4016.74	4012.54
6681	2025.10.31 13:35	XAUUSD	M5	4010.90	4014.74	4011.08
6682	2025.10.31 13:40	XAUUSD	M5	4010.28	4013.20	4010.39
6683	2025.10.31 13:45	XAUUSD	M5	4006.64	4011.93	4007.81
6684	2025.10.31 13:50	XAUUSD	M5	4005.88	4009.66	4006.37
6685	2025.10.31 13:55	XAUUSD	M5	4007.35	4008.64	4004.74
6686	2025.10.31 14:00	XAUUSD	M5	4008.56	4008.38	4005.30
6687	2025.10.31 14:05	XAUUSD	M5	4005.37	4008.48	4004.36
6688	2025.10.31 14:10	XAUUSD	M5	4005.90	4007.81	4003.94
6689	2025.10.31 14:15	XAUUSD	M5	4004.01	4007.13	4003.08
6690	2025.10.31 14:20	XAUUSD	M5	4004.45	4005.54	4001.99
6691	2025.10.31 14:25	XAUUSD	M5	4005.38	4006.26	4002.71
6692	2025.10.31 14:30	XAUUSD	M5	4003.43	4006.24	4002.63
6693	2025.10.31 14:35	XAUUSD	M5	4006.82	4006.38	4002.10
6694	2025.10.31 14:40	XAUUSD	M5	4008.63	4007.29	4003.64
6695	2025.10.31 14:45	XAUUSD	M5	4006.93	4008.64	4004.91
6696	2025.10.31 14:50	XAUUSD	M5	4008.78	4009.99	4005.86
6697	2025.10.31 14:55	XAUUSD	M5	4010.38	4010.51	4007.04
6698	2025.10.31 15:00	XAUUSD	M5	4010.87	4011.10	4008.39
6699	2025.10.31 15:05	XAUUSD	M5	4010.46	4011.65	4009.64
6700	2025.10.31 15:10	XAUUSD	M5	4012.58	4012.80	4010.48
6701	2025.10.31 15:15	XAUUSD	M5	4013.07	4013.94	4011.70
6702	2025.10.31 15:20	XAUUSD	M5	4024.40	4019.72	4012.70
6703	2025.10.31 15:25	XAUUSD	M5	4019.76	4023.44	4016.74
6704	2025.10.31 15:30	XAUUSD	M5	4018.10	4023.14	4017.66
6705	2025.10.31 15:35	XAUUSD	M5	4025.98	4026.08	4018.25
6706	2025.10.31 15:40	XAUUSD	M5	4029.40	4030.68	4022.47
6707	2025.10.31 15:45	XAUUSD	M5	4031.98	4034.93	4026.54
6708	2025.10.31 15:50	XAUUSD	M5	4025.66	4035.60	4027.24
6709	2025.10.31 15:55	XAUUSD	M5	4022.97	4032.36	4025.53
6710	2025.10.31 16:00	XAUUSD	M5	4026.94	4030.79	4023.92
6711	2025.10.31 16:05	XAUUSD	M5	4029.48	4030.75	4024.36
6712	2025.10.31 16:10	XAUUSD	M5	4031.24	4033.45	4027.11
6713	2025.10.31 16:15	XAUUSD	M5	4029.14	4033.30	4028.55
6714	2025.10.31 16:20	XAUUSD	M5	4031.23	4032.86	4028.23
6715	2025.10.31 16:25	XAUUSD	M5	4026.64	4032.46	4027.51
6716	2025.10.31 16:30	XAUUSD	M5	4021.98	4030.67	4023.90
6717	2025.10.31 16:35	XAUUSD	M5	4019.67	4027.40	4019.94
6718	2025.10.31 16:40	XAUUSD	M5	4016.06	4023.48	4015.93
6719	2025.10.31 16:45	XAUUSD	M5	4019.22	4022.15	4014.83
6720	2025.10.31 16:50	XAUUSD	M5	4014.58	4020.32	4011.61
6721	2025.10.31 16:55	XAUUSD	M5	4016.54	4018.17	4010.36
6722	2025.10.31 17:00	XAUUSD	M5	4025.78	4021.35	4012.09
6723	2025.10.31 17:05	XAUUSD	M5	4021.37	4023.60	4015.60
6724	2025.10.31 17:10	XAUUSD	M5	4019.86	4024.14	4016.70
6725	2025.10.31 17:15	XAUUSD	M5	4025.31	4024.56	4017.66
6726	2025.10.31 17:20	XAUUSD	M5	4023.96	4025.12	4018.33
6727	2025.10.31 17:25	XAUUSD	M5	4015.36	4024.57	4016.71
6728	2025.10.31 17:30	XAUUSD	M5	4020.31	4023.08	4014.79
6729	2025.10.31 17:35	XAUUSD	M5	4016.00	4022.05	4014.11
6730	2025.10.31 17:40	XAUUSD	M5	4016.96	4019.70	4013.90
6731	2025.10.31 17:45	XAUUSD	M5	4014.42	4017.93	4012.66
6732	2025.10.31 17:50	XAUUSD	M5	4019.12	4017.95	4011.51
6733	2025.10.31 17:55	XAUUSD	M5	4020.74	4019.64	4014.24
6734	2025.10.31 18:00	XAUUSD	M5	4014.07	4020.01	4012.09
6735	2025.10.31 18:05	XAUUSD	M5	4012.85	4017.59	4010.69
6736	2025.10.31 18:10	XAUUSD	M5	4017.17	4017.04	4010.11
6737	2025.10.31 18:15	XAUUSD	M5	4016.00	4017.82	4012.02
6738	2025.10.31 18:20	XAUUSD	M5	4018.19	4017.79	4013.39
6739	2025.10.31 18:25	XAUUSD	M5	4017.97	4018.20	4014.33
6740	2025.10.31 18:30	XAUUSD	M5	4021.45	4019.72	4015.40
6741	2025.10.31 18:35	XAUUSD	M5	4019.90	4021.30	4017.50
6742	2025.10.31 18:40	XAUUSD	M5	4020.79	4022.16	4018.09
6743	2025.10.31 18:45	XAUUSD	M5	4016.83	4022.12	4016.37
6744	2025.10.31 18:50	XAUUSD	M5	4020.95	4022.48	4016.42
6745	2025.10.31 18:55	XAUUSD	M5	4013.02	4022.22	4014.26
6746	2025.10.31 19:00	XAUUSD	M5	4005.91	4019.05	4009.66
6747	2025.10.31 19:05	XAUUSD	M5	3998.29	4013.12	4003.15
6748	2025.10.31 19:10	XAUUSD	M5	3979.18	4005.45	3990.04
6749	2025.10.31 19:15	XAUUSD	M5	3978.81	3992.63	3978.84
6750	2025.10.31 19:20	XAUUSD	M5	3985.94	3986.90	3974.75
6751	2025.10.31 19:25	XAUUSD	M5	3986.03	3985.42	3974.63
6752	2025.10.31 19:30	XAUUSD	M5	3986.77	3985.15	3977.07
6753	2025.10.31 19:35	XAUUSD	M5	3987.94	3985.03	3978.43
6754	2025.10.31 19:40	XAUUSD	M5	3984.56	3985.18	3978.71
6755	2025.10.31 19:45	XAUUSD	M5	3986.34	3984.38	3979.78
6756	2025.10.31 19:50	XAUUSD	M5	3980.82	3984.24	3979.46
6757	2025.10.31 19:55	XAUUSD	M5	3980.69	3982.65	3978.74
6758	2025.10.31 20:00	XAUUSD	M5	3988.27	3985.27	3979.16
6759	2025.10.31 20:05	XAUUSD	M5	3986.17	3987.04	3981.57
6760	2025.10.31 20:10	XAUUSD	M5	3983.05	3986.70	3981.69
6761	2025.10.31 20:15	XAUUSD	M5	3983.10	3986.46	3981.65
6762	2025.10.31 20:20	XAUUSD	M5	3985.88	3986.66	3982.33
6763	2025.10.31 20:25	XAUUSD	M5	3984.73	3987.29	3983.38
6764	2025.10.31 20:30	XAUUSD	M5	3986.22	3988.07	3982.37
6765	2025.10.31 20:35	XAUUSD	M5	3989.12	3989.17	3983.67
6766	2025.10.31 20:40	XAUUSD	M5	3998.60	3994.61	3986.32
6767	2025.10.31 20:45	XAUUSD	M5	4001.07	4000.07	3992.06
6768	2025.10.31 20:50	XAUUSD	M5	3998.48	4002.26	3996.17
6769	2025.10.31 20:55	XAUUSD	M5	3997.50	4002.68	3998.22
6770	2025.10.31 21:00	XAUUSD	M5	3997.40	4002.48	3998.45
6771	2025.10.31 21:05	XAUUSD	M5	3999.34	4002.94	3999.30
6772	2025.10.31 21:10	XAUUSD	M5	4006.71	4006.21	4000.37
6773	2025.10.31 21:15	XAUUSD	M5	4009.00	4009.12	4003.97
6774	2025.10.31 21:20	XAUUSD	M5	4009.17	4010.85	4006.93
6775	2025.10.31 21:25	XAUUSD	M5	4008.57	4011.75	4008.86
6776	2025.10.31 21:30	XAUUSD	M5	4005.84	4011.64	4008.10
6777	2025.10.31 21:35	XAUUSD	M5	4004.86	4010.38	4007.45
6778	2025.10.31 21:40	XAUUSD	M5	4003.90	4008.57	4005.97
6779	2025.10.31 21:45	XAUUSD	M5	4003.12	4007.69	4004.93
6780	2025.10.31 21:50	XAUUSD	M5	4000.23	4005.87	4002.57
6781	2025.10.31 21:55	XAUUSD	M5	3999.78	4003.69	4000.96
6782	2025.10.31 22:00	XAUUSD	M5	4001.90	4003.58	3999.67
6783	2025.10.31 22:05	XAUUSD	M5	4003.92	4004.11	4000.05
6784	2025.10.31 22:10	XAUUSD	M5	4000.25	4004.13	3999.63
6785	2025.10.31 22:15	XAUUSD	M5	3991.69	4002.14	3995.22
6786	2025.10.31 22:20	XAUUSD	M5	3994.11	3998.18	3992.38
6787	2025.10.31 22:25	XAUUSD	M5	4001.55	3999.26	3991.95
6788	2025.10.31 22:30	XAUUSD	M5	3998.06	3999.78	3993.62
6789	2025.10.31 22:35	XAUUSD	M5	3996.12	3998.57	3993.57
6790	2025.10.31 22:40	XAUUSD	M5	3999.24	3998.36	3994.28
6791	2025.10.31 22:45	XAUUSD	M5	3998.31	3999.16	3995.57
6792	2025.10.31 22:50	XAUUSD	M5	3996.89	3999.19	3995.65
6793	2025.10.31 22:55	XAUUSD	M5	4001.23	4000.43	3995.96
6794	2025.10.31 23:00	XAUUSD	M5	3998.82	4000.84	3996.68
6795	2025.10.31 23:05	XAUUSD	M5	3998.21	3999.93	3997.26
6796	2025.10.31 23:10	XAUUSD	M5	3998.43	3999.49	3996.81
6797	2025.10.31 23:15	XAUUSD	M5	3997.81	3999.23	3997.06
6798	2025.10.31 23:20	XAUUSD	M5	3999.19	3999.20	3997.33
6799	2025.10.31 23:25	XAUUSD	M5	4001.98	4000.58	3998.01
6800	2025.10.31 23:30	XAUUSD	M5	4003.03	4002.96	3999.95
6801	2025.10.31 23:35	XAUUSD	M5	4006.21	4004.90	4001.83
6802	2025.10.31 23:40	XAUUSD	M5	4003.71	4006.27	4003.00
6803	2025.10.31 23:45	XAUUSD	M5	4002.92	4005.85	4003.16
6804	2025.10.31 23:50	XAUUSD	M5	4003.46	4005.61	4003.15
6805	2025.10.31 23:55	XAUUSD	M5	4001.56	4005.16	4002.79
6806	2025.11.03 01:00	XAUUSD	M5	3995.64	4002.14	3993.78
6807	2025.11.03 01:05	XAUUSD	M5	3992.85	3999.42	3991.62
6808	2025.11.03 01:10	XAUUSD	M5	3996.48	3997.54	3990.91
6809	2025.11.03 01:15	XAUUSD	M5	3993.99	3997.67	3990.95
6810	2025.11.03 01:20	XAUUSD	M5	3993.93	3995.72	3989.04
6811	2025.11.03 01:25	XAUUSD	M5	3994.86	3995.26	3990.59
6812	2025.11.03 01:30	XAUUSD	M5	3991.20	3994.99	3990.02
6813	2025.11.03 01:35	XAUUSD	M5	3987.64	3993.17	3986.47
6814	2025.11.03 01:40	XAUUSD	M5	3979.04	3989.82	3981.70
6815	2025.11.03 01:45	XAUUSD	M5	3981.19	3984.81	3978.67
6816	2025.11.03 01:50	XAUUSD	M5	3980.77	3983.70	3976.92
6817	2025.11.03 01:55	XAUUSD	M5	3980.42	3982.20	3976.21
6818	2025.11.03 02:00	XAUUSD	M5	3979.71	3983.78	3975.94
6819	2025.11.03 02:05	XAUUSD	M5	3978.28	3981.31	3976.04
6820	2025.11.03 02:10	XAUUSD	M5	3968.41	3979.75	3970.85
6821	2025.11.03 02:15	XAUUSD	M5	3963.68	3973.97	3965.75
6822	2025.11.03 02:20	XAUUSD	M5	3971.47	3972.19	3962.68
6823	2025.11.03 02:25	XAUUSD	M5	3970.84	3971.22	3964.62
6824	2025.11.03 02:30	XAUUSD	M5	3966.88	3969.80	3962.93
6825	2025.11.03 02:35	XAUUSD	M5	3973.80	3970.83	3963.64
6826	2025.11.03 02:40	XAUUSD	M5	3972.81	3973.45	3966.86
6827	2025.11.03 02:45	XAUUSD	M5	3974.00	3974.74	3968.83
6828	2025.11.03 02:50	XAUUSD	M5	3968.20	3975.14	3968.35
6829	2025.11.03 02:55	XAUUSD	M5	3970.21	3973.85	3968.22
6830	2025.11.03 03:00	XAUUSD	M5	3970.33	3973.94	3967.03
6831	2025.11.03 03:05	XAUUSD	M5	3984.35	3979.95	3968.03
6832	2025.11.03 03:10	XAUUSD	M5	3986.66	3985.12	3975.30
6833	2025.11.03 03:15	XAUUSD	M5	3993.28	3990.56	3981.84
6834	2025.11.03 03:20	XAUUSD	M5	3992.00	3993.64	3986.33
6835	2025.11.03 03:25	XAUUSD	M5	3998.41	3998.37	3990.19
6836	2025.11.03 03:30	XAUUSD	M5	4000.00	4002.22	3995.96
