Most_Recent_timestamp	Most_Recent_symbol	Most_Recent_timeframe	Most_Recent_close	Most_Recent_Base_FL	Most_Recent_UOEDT	Most_Recent_LOEDT	Most_Recent_horiz_high_map	Most_Recent_horiz_low_map	Most_Recent_ssa	Most_Recent_ema_ssa	Most_Recent_crossing
1780303202	XAUUSD	M5	4500.03						4497.55743	4496.82113	0
1780303502	XAUUSD	M5	4501.32						4498.49769	4497.65941	0
1780303802	XAUUSD	M5	4497.19						4499.30516	4498.48229	0
1780304102	XAUUSD	M5	4498.02						4499.98523	4499.23376	0
1780304402	XAUUSD	M5	4500.50						4500.41776	4499.82576	0
1780304702	XAUUSD	M5	4499.49						4500.49458	4500.16017	0
1780305002	XAUUSD	M5	4499.51						4500.23322	4500.19670	0
1780305302	XAUUSD	M5	4505.66						4499.67740	4499.93705	1
1780305602	XAUUSD	M5	4499.68						4498.76806	4499.35255	0
1780305902	XAUUSD	M5	4496.39						4497.78072	4498.56664	0
1780306202	XAUUSD	M5	4490.65					4489.39000	4496.93574	4497.75119	0
1780306502	XAUUSD	M5	4497.93						4496.46363	4497.10741	0
1780306802	XAUUSD	M5	4498.33						4496.24023	4496.67382	0
1780307102	XAUUSD	M5	4495.45						4496.27192	4496.47287	0
1780307402	XAUUSD	M5	4497.96						4496.61598	4496.54443	1
1780307702	XAUUSD	M5	4496.01						4497.18805	4496.86624	0
1780308002	XAUUSD	M5	4498.16						4497.99607	4497.43115	0
1780308302	XAUUSD	M5	4500.16						4498.95591	4498.19353	0
1780308602	XAUUSD	M5	4501.59						4499.98153	4499.08753	0
1780308902	XAUUSD	M5	4499.96						4501.00691	4500.04722	0
1780309202	XAUUSD	M5	4500.45						4502.04626	4501.04674	0
1780309502	XAUUSD	M5	4500.91						4503.05025	4502.04850	0
1780309802	XAUUSD	M5	4504.91						4503.95799	4503.00324	0
1780310102	XAUUSD	M5	4503.77						4504.64598	4503.82461	0
1780310402	XAUUSD	M5	4505.87						4505.13156	4504.47808	0
1780310702	XAUUSD	M5	4509.50						4505.40285	4504.94047	0
1780311002	XAUUSD	M5	4507.30						4505.43394	4505.18720	0
1780311302	XAUUSD	M5	4503.99						4505.39011	4505.28866	0
1780311602	XAUUSD	M5	4500.22						4505.44636	4505.36751	0
1780311902	XAUUSD	M5	4505.76						4505.76664	4505.56707	0
1780312202	XAUUSD	M5	4504.85						4506.24635	4505.90671	0
1780312502	XAUUSD	M5	4509.85						4506.90173	4506.40422	0
1780312802	XAUUSD	M5	4508.61				4512.95000		4507.57914	4506.99168	0
1780313102	XAUUSD	M5	4510.76						4508.26100	4507.62634	0
1780313402	XAUUSD	M5	4506.76						4508.81115	4508.21875	0
1780313702	XAUUSD	M5	4510.33						4509.20598	4508.71236	0
1780314002	XAUUSD	M5	4507.21						4509.24156	4508.97696	0
1780314302	XAUUSD	M5	4508.66						4508.90493	4508.94095	1
1780314602	XAUUSD	M5	4507.46						4508.13122	4508.53608	0
1780314902	XAUUSD	M5	4505.87						4507.01024	4507.77316	0
1780315202	XAUUSD	M5	4505.97						4505.71578	4506.74447	0
1780315502	XAUUSD	M5	4507.66						4504.44255	4505.59351	0
1780315802	XAUUSD	M5	4503.36						4503.36443	4504.47897	0
1780316102	XAUUSD	M5	4503.39						4502.77604	4503.62751	0
1780316402	XAUUSD	M5	4501.86						4502.80498	4503.21624	0
1780316702	XAUUSD	M5	4505.59						4503.46783	4503.34203	1
1780317002	XAUUSD	M5	4500.84						4504.50391	4503.92297	0
1780317302	XAUUSD	M5	4503.25						4505.70761	4504.81529	0
1780317602	XAUUSD	M5	4507.89						4506.59864	4505.70697	0
1780317902	XAUUSD	M5	4506.83						4506.61686	4506.16192	0
1780318202	XAUUSD	M5	4505.63						4505.41414	4505.78803	1
1780318502	XAUUSD	M5	4501.96						4502.78967	4504.28885	0
1780318802	XAUUSD	M5	4501.78						4498.78849	4501.53867	0
1780319102	XAUUSD	M5	4501.18						4493.55356	4497.54612	0
1780319402	XAUUSD	M5	4484.29						4487.42333	4492.48472	0
1780319702	XAUUSD	M5	4482.30						4481.21516	4486.84994	0
1780320002	XAUUSD	M5	4465.93						4475.36662	4481.10828	0
1780320302	XAUUSD	M5	4465.06						4470.53517	4475.82172	0
1780320602	XAUUSD	M5	4466.12						4466.81890	4471.32031	0
1780320902	XAUUSD	M5	4472.88						4464.08737	4467.70384	0
1780321202	XAUUSD	M5	4467.35						4461.95257	4464.82821	0
1780321502	XAUUSD	M5	4464.61						4460.30111	4462.56466	0
1780321802	XAUUSD	M5	4454.78						4458.98778	4460.77622	0
1780322102	XAUUSD	M5	4450.49						4458.10077	4459.43850	0
1780322402	XAUUSD	M5	4454.50					4447.78000	4457.63952	4458.53901	0
1780322702	XAUUSD	M5	4460.39						4457.43054	4457.98478	0
1780323002	XAUUSD	M5	4461.22						4457.26416	4457.62447	0
1780323302	XAUUSD	M5	4457.21						4457.08289	4457.35368	0
1780323602	XAUUSD	M5	4455.26						4456.94891	4457.15129	0
1780323902	XAUUSD	M5	4456.22						4456.87804	4457.01467	0
1780324202	XAUUSD	M5	4458.65						4456.83707	4456.92587	0
1780324502	XAUUSD	M5	4455.49						4456.78514	4456.85551	0
1780324802	XAUUSD	M5	4459.94						4456.84891	4456.85221	0
1780325102	XAUUSD	M5	4454.72						4457.01582	4456.93401	1
1780325402	XAUUSD	M5	4456.05						4457.52640	4457.23021	0
1780325702	XAUUSD	M5	4458.70						4458.46498	4457.84759	0
1780326002	XAUUSD	M5	4460.24						4459.83440	4458.84100	0
1780326302	XAUUSD	M5	4462.37						4461.63907	4460.24003	0
1780326602	XAUUSD	M5	4464.35						4463.79737	4462.01870	0
1780326902	XAUUSD	M5	4465.36						4466.15744	4464.08807	0
1780327202	XAUUSD	M5	4467.08						4468.55834	4466.32320	0
1780327502	XAUUSD	M5	4468.79						4470.79155	4468.55738	0
1780327802	XAUUSD	M5	4477.14						4472.64997	4470.60368	0
1780328102	XAUUSD	M5	4476.86						4473.79143	4472.19755	0
1780328402	XAUUSD	M5	4472.38						4474.15020	4473.17388	0
1780328702	XAUUSD	M5	4469.80						4473.87213	4473.52301	0
1780329002	XAUUSD	M5	4471.29						4473.10547	4473.31424	1
1780329302	XAUUSD	M5	4474.21						4471.96870	4472.64147	0
1780329602	XAUUSD	M5	4473.38						4470.57040	4471.60593	0
1780329902	XAUUSD	M5	4468.79						4469.13705	4470.37149	0
1780330202	XAUUSD	M5	4467.37						4467.98744	4469.17947	0
1780330502	XAUUSD	M5	4466.78						4467.34611	4468.26279	0
1780330802	XAUUSD	M5	4468.60						4467.34241	4467.80260	0
1780331102	XAUUSD	M5	4467.98						4467.95984	4467.88122	1
1780331402	XAUUSD	M5	4469.44						4469.12757	4468.50440	0
1780331702	XAUUSD	M5	4469.22						4470.62676	4469.56558	0
1780332002	XAUUSD	M5	4468.06						4472.23559	4470.90059	0
1780332302	XAUUSD	M5	4471.96						4473.76471	4472.33265	0
1780332602	XAUUSD	M5	4480.10						4474.96782	4473.65023	0
1780332902	XAUUSD	M5	4480.11						4475.60979	4474.63001	0
1780333202	XAUUSD	M5	4476.29						4475.79632	4475.21317	0
1780333502	XAUUSD	M5	4473.44						4475.85012	4475.53164	0
1780333802	XAUUSD	M5	4475.05						4476.13137	4475.83151	0
1780334102	XAUUSD	M5	4475.82						4476.85899	4476.34525	0
1780334402	XAUUSD	M5	4475.15						4478.18727	4477.26626	0
1780334702	XAUUSD	M5	4482.93						4480.16240	4478.71433	0
1780335002	XAUUSD	M5	4481.31						4482.48017	4480.59725	0
1780335302	XAUUSD	M5	4482.83						4484.95791	4482.77758	0
1780335602	XAUUSD	M5	4491.56						4487.29406	4485.03582	0
1780335902	XAUUSD	M5	4491.51				4495.39000		4489.04139	4487.03860	0
1780336202	XAUUSD	M5	4491.45						4490.06158	4488.55009	0
1780336502	XAUUSD	M5	4487.55						4490.34935	4489.44972	0
1780336802	XAUUSD	M5	4486.86						4490.10897	4489.77935	0
1780337102	XAUUSD	M5	4489.80						4489.53251	4489.65593	1
1780337402	XAUUSD	M5	4488.66						4488.76377	4489.20985	0
1780337702	XAUUSD	M5	4489.22						4488.02998	4488.61992	0
1780338002	XAUUSD	M5	4489.16						4487.45382	4488.03687	0
1780338302	XAUUSD	M5	4486.64						4487.09357	4487.56522	0
1780338602	XAUUSD	M5	4486.10						4486.98614	4487.27568	0
1780338902	XAUUSD	M5	4486.06						4487.07196	4487.17382	0
1780339202	XAUUSD	M5	4487.92						4487.25147	4487.21264	1
1780339502	XAUUSD	M5	4488.60						4487.37432	4487.29348	0
1780339802	XAUUSD	M5	4487.17						4487.35239	4487.32293	0
1780340102	XAUUSD	M5	4486.70						4487.19083	4487.25688	1
1780340402	XAUUSD	M5	4487.83						4486.91104	4487.08396	0
1780340702	XAUUSD	M5	4485.27						4486.51202	4486.79799	0
1780341002	XAUUSD	M5	4485.38						4486.08266	4486.44033	0
1780341302	XAUUSD	M5	4485.87						4485.64028	4486.04030	0
1780341602	XAUUSD	M5	4485.77						4485.16488	4485.60259	0
1780341902	XAUUSD	M5	4484.68						4484.64175	4485.12217	0
1780342202	XAUUSD	M5	4483.89						4484.09569	4484.60893	0
1780342502	XAUUSD	M5	4484.35						4483.56505	4484.08699	0
1780342802	XAUUSD	M5	4483.47						4483.07159	4483.57929	0
1780343102	XAUUSD	M5	4483.59						4482.66848	4483.12389	0
1780343402	XAUUSD	M5	4480.17						4482.38400	4482.75394	0
1780343702	XAUUSD	M5	4481.15					4479.13000	4482.31449	4482.53422	0
1780344002	XAUUSD	M5	4482.97						4482.41565	4482.47494	0
1780344302	XAUUSD	M5	4483.43						4482.61392	4482.54443	1
1780344602	XAUUSD	M5	4483.53						4482.85136	4482.69789	0
1780344902	XAUUSD	M5	4482.96						4483.07484	4482.88637	0
1780345202	XAUUSD	M5	4482.58						4483.27463	4483.08050	0
1780345502	XAUUSD	M5	4483.12						4483.44277	4483.26164	0
1780345802	XAUUSD	M5	4484.64						4483.57452	4483.41808	0
1780346102	XAUUSD	M5	4484.05						4483.64712	4483.53260	0
1780346402	XAUUSD	M5	4482.61						4483.69384	4483.61322	0
1780346702	XAUUSD	M5	4483.92						4483.75485	4483.68403	0
1780347002	XAUUSD	M5	4483.20						4483.78609	4483.73506	0
1780347302	XAUUSD	M5	4484.87						4483.77946	4483.75726	0
1780351202	XAUUSD	M5	4483.02				4488.29000		4483.67134	4483.71430	1
1780351502	XAUUSD	M5	4482.41						4483.49893	4483.60662	0
1780351802	XAUUSD	M5	4484.52						4483.27671	4483.44167	0
1780352102	XAUUSD	M5	4484.15						4482.97270	4483.20718	0
1780352402	XAUUSD	M5	4482.75						4482.64218	4482.92468	0
1780352702	XAUUSD	M5	4481.46						4482.37733	4482.65101	0
1780353002	XAUUSD	M5	4481.24						4482.27036	4482.46068	0
1780353302	XAUUSD	M5	4482.83						4482.37524	4482.41796	0
1780353602	XAUUSD	M5	4481.54						4482.69052	4482.55424	1
1780353902	XAUUSD	M5	4484.15						4483.23989	4482.89706	0
1780354202	XAUUSD	M5	4483.97						4483.94517	4483.42112	0
1780354502	XAUUSD	M5	4485.93						4484.76947	4484.09529	0
1780354802	XAUUSD	M5	4486.37						4485.59275	4484.84402	0
1780355102	XAUUSD	M5	4485.28						4486.31484	4485.57943	0
1780355402	XAUUSD	M5	4486.09						4486.86773	4486.22358	0
1780355702	XAUUSD	M5	4486.57						4487.13645	4486.68002	0
1780356002	XAUUSD	M5	4487.62						4487.03357	4486.85679	0
1780356302	XAUUSD	M5	4487.23						4486.50427	4486.68053	1
1780356602	XAUUSD	M5	4484.81						4485.58828	4486.13441	0
1780356902	XAUUSD	M5	4484.52						4484.45095	4485.29268	0
1780357202	XAUUSD	M5	4483.42						4483.27444	4484.28356	0
1780357502	XAUUSD	M5	4480.11						4482.29579	4483.28967	0
1780357802	XAUUSD	M5	4484.77						4481.80579	4482.54773	0
1780358102	XAUUSD	M5	4484.50						4481.84375	4482.19574	0
1780358402	XAUUSD	M5	4484.56						4482.47551	4482.33563	1
1780358702	XAUUSD	M5	4478.56						4483.63454	4482.98508	0
1780359002	XAUUSD	M5	4481.37						4485.27106	4484.12807	0
1780359302	XAUUSD	M5	4485.31						4487.01448	4485.57128	0
1780359602	XAUUSD	M5	4489.79						4488.41835	4486.99481	0
1780359902	XAUUSD	M5	4493.81						4489.07770	4488.03626	0
1780360202	XAUUSD	M5	4489.19				4497.24000		4488.75044	4488.39335	0
1780360502	XAUUSD	M5	4489.28						4487.62252	4488.00793	1
1780360802	XAUUSD	M5	4487.07						4485.96491	4486.98642	0
1780361102	XAUUSD	M5	4481.45						4484.21806	4485.60224	0
1780361402	XAUUSD	M5	4481.85						4482.91452	4484.25838	0
1780361702	XAUUSD	M5	4481.97						4482.33223	4483.29531	0
1780362002	XAUUSD	M5	4481.84						4482.54951	4482.92241	0
1780362302	XAUUSD	M5	4479.46						4483.42895	4483.17568	1
1780362602	XAUUSD	M5	4489.76						4484.68546	4483.93057	0
1780362902	XAUUSD	M5	4486.18						4485.63364	4484.78211	0
1780363202	XAUUSD	M5	4483.16						4485.95127	4485.36669	0
1780363502	XAUUSD	M5	4486.57						4485.45588	4485.41129	0
1780363802	XAUUSD	M5	4487.29						4484.01818	4484.71473	1
1780364102	XAUUSD	M5	4482.07						4481.80592	4483.26033	0
1780364402	XAUUSD	M5	4479.93						4479.31505	4481.28769	0
1780364702	XAUUSD	M5	4475.58						4477.04368	4479.16568	0
1780365002	XAUUSD	M5	4473.82					4463.08000	4475.48894	4477.32731	0
1780365302	XAUUSD	M5	4474.02						4474.92854	4476.12792	0
1780365602	XAUUSD	M5	4473.35						4475.36581	4475.74687	0
1780365902	XAUUSD	M5	4474.71						4476.59721	4476.17204	1
1780366202	XAUUSD	M5	4480.71						4478.21535	4477.19370	0
1780366502	XAUUSD	M5	4480.96						4479.66690	4478.43030	0
1780366802	XAUUSD	M5	4484.01						4480.62659	4479.52844	0
1780367102	XAUUSD	M5	4482.02						4480.88100	4480.20472	0
1780367402	XAUUSD	M5	4481.28						4480.55937	4480.38205	0
1780367702	XAUUSD	M5	4478.82						4479.95398	4480.16801	1
1780368002	XAUUSD	M5	4476.61						4479.49747	4479.83274	0
1780368302	XAUUSD	M5	4474.78						4479.58004	4479.70639	0
1780368602	XAUUSD	M5	4478.82						4480.45884	4480.08261	1
1780368902	XAUUSD	M5	4485.96						4482.07292	4481.07777	0
1780369202	XAUUSD	M5	4488.07						4484.12944	4482.60360	0
1780369502	XAUUSD	M5	4486.66						4486.36950	4484.48655	0
1780369802	XAUUSD	M5	4488.37						4488.60391	4486.54523	0
1780370102	XAUUSD	M5	4490.03						4490.61674	4488.58099	0
1780370402	XAUUSD	M5	4490.11						4492.28827	4490.43463	0
1780370702	XAUUSD	M5	4495.22						4493.63547	4492.03505	0
1780371002	XAUUSD	M5	4493.68						4494.64389	4493.33947	0
1780371302	XAUUSD	M5	4494.62						4495.50692	4494.42319	0
1780371602	XAUUSD	M5	4497.40						4496.37380	4495.39850	0
1780371902	XAUUSD	M5	4498.19						4497.30520	4496.35185	0
1780372202	XAUUSD	M5	4497.54						4498.37005	4497.36095	0
1780372502	XAUUSD	M5	4499.44						4499.60522	4498.48309	0
1780372802	XAUUSD	M5	4500.34						4500.94264	4499.71286	0
1780373102	XAUUSD	M5	4502.18						4502.32416	4501.01851	0
1780373402	XAUUSD	M5	4504.66						4503.68695	4502.35273	0
1780373702	XAUUSD	M5	4507.76						4504.97050	4503.66162	0
1780374002	XAUUSD	M5	4505.71						4506.12837	4504.89499	0
1780374302	XAUUSD	M5	4504.77						4507.25844	4506.07671	0
1780374602	XAUUSD	M5	4507.79						4508.42884	4507.25278	0
1780374902	XAUUSD	M5	4509.05						4509.60783	4508.43030	0
1780375202	XAUUSD	M5	4510.48						4510.79257	4509.61144	0
1780375502	XAUUSD	M5	4512.66						4511.97360	4510.79252	0
1780375802	XAUUSD	M5	4512.94						4513.14756	4511.97004	0
1780376102	XAUUSD	M5	4517.46						4514.36845	4513.16924	0
1780376402	XAUUSD	M5	4515.87						4515.59900	4514.38412	0
1780376702	XAUUSD	M5	4516.02						4516.92507	4515.65460	0
1780377002	XAUUSD	M5	4518.72						4518.34893	4517.00176	0
1780377302	XAUUSD	M5	4518.63						4519.75374	4518.37775	0
1780377602	XAUUSD	M5	4518.83						4521.03528	4519.70651	0
1780377902	XAUUSD	M5	4519.74						4522.04943	4520.87797	0
1780378202	XAUUSD	M5	4524.86						4522.64022	4521.75909	0
1780378502	XAUUSD	M5	4523.66						4522.63431	4522.19670	0
1780378802	XAUUSD	M5	4524.50						4522.12364	4522.16017	1
1780379102	XAUUSD	M5	4523.48						4521.26980	4521.71498	0
1780379402	XAUUSD	M5	4519.58						4520.36916	4521.04207	0
1780379702	XAUUSD	M5	4517.08						4519.81187	4520.42697	0
1780380002	XAUUSD	M5	4520.52						4519.90648	4520.16673	0
1780380302	XAUUSD	M5	4520.88						4520.71576	4520.44124	1
1780380602	XAUUSD	M5	4519.01						4522.24360	4521.34242	0
1780380902	XAUUSD	M5	4520.32						4524.41681	4522.87961	0
1780381202	XAUUSD	M5	4529.47						4526.98830	4524.93396	0
1780381502	XAUUSD	M5	4533.17						4529.49464	4527.21430	0
1780381802	XAUUSD	M5	4535.55						4531.64525	4529.42977	0
1780382102	XAUUSD	M5	4534.04						4533.28529	4531.35753	0
1780382402	XAUUSD	M5	4532.84						4534.46595	4532.91174	0
1780382702	XAUUSD	M5	4533.70						4535.31276	4534.11225	0
1780383002	XAUUSD	M5	4532.85						4535.94023	4535.02624	0
1780383302	XAUUSD	M5	4536.04						4536.49329	4535.75977	0
1780383602	XAUUSD	M5	4536.05						4536.95053	4536.35515	0
1780383902	XAUUSD	M5	4537.81						4537.28390	4536.81952	0
1780384202	XAUUSD	M5	4539.99				4541.50000		4537.37286	4537.09619	0
1780384502	XAUUSD	M5	4539.36						4537.07825	4537.08722	1
1780384802	XAUUSD	M5	4536.88						4536.37685	4536.73203	0
1780385102	XAUUSD	M5	4534.03						4535.37186	4536.05195	0
1780385402	XAUUSD	M5	4533.68						4534.26186	4535.15690	0
1780385702	XAUUSD	M5	4532.98						4533.24764	4534.20227	0
1780386002	XAUUSD	M5	4531.79						4532.53267	4533.36747	0
1780386302	XAUUSD	M5	4531.72						4532.27230	4532.81988	0
1780386602	XAUUSD	M5	4530.68						4532.49272	4532.65630	0
1780386902	XAUUSD	M5	4535.08						4533.12263	4532.88947	1
1780387202	XAUUSD	M5	4534.26						4533.84697	4533.36822	0
1780387502	XAUUSD	M5	4535.66						4534.42884	4533.89853	0
1780387802	XAUUSD	M5	4534.86						4534.61434	4534.25644	0
1780388102	XAUUSD	M5	4532.60						4534.28375	4534.27009	0
1780388402	XAUUSD	M5	4534.21						4533.47893	4533.87451	1
1780388702	XAUUSD	M5	4531.23						4532.27901	4533.07676	0
1780389002	XAUUSD	M5	4532.02						4530.96333	4532.02004	0
1780389302	XAUUSD	M5	4530.23						4529.74918	4530.88461	0
1780389602	XAUUSD	M5	4528.82						4528.88176	4529.88319	0
1780389902	XAUUSD	M5	4529.56						4528.50472	4529.19396	0
1780390202	XAUUSD	M5	4527.87						4528.57939	4528.88667	0
1780390502	XAUUSD	M5	4526.73						4528.99532	4528.94100	1
1780390802	XAUUSD	M5	4527.29						4529.56048	4529.25074	0
1780391102	XAUUSD	M5	4529.00						4530.03130	4529.64102	0
1780391402	XAUUSD	M5	4533.96						4530.19653	4529.91877	0
1780391702	XAUUSD	M5	4534.61						4529.87063	4529.89470	1
1780392002	XAUUSD	M5	4529.21						4529.09646	4529.49558	0
1780392302	XAUUSD	M5	4526.71						4528.17531	4528.83544	0
1780392602	XAUUSD	M5	4525.65						4527.37609	4528.10577	0
1780392902	XAUUSD	M5	4524.42						4526.90047	4527.50312	0
1780393202	XAUUSD	M5	4525.59					4522.06000	4526.86144	4527.18228	0
1780393502	XAUUSD	M5	4526.33						4527.20187	4527.19207	1
1780393802	XAUUSD	M5	4530.63						4527.77867	4527.48537	0
1780394102	XAUUSD	M5	4530.00						4528.31367	4527.89952	0
1780394402	XAUUSD	M5	4528.38						4528.67135	4528.28544	0
1780394702	XAUUSD	M5	4529.43						4528.80067	4528.54306	0
1780395002	XAUUSD	M5	4529.02						4528.67664	4528.60985	0
1780395302	XAUUSD	M5	4529.09						4528.39041	4528.50013	1
1780395602	XAUUSD	M5	4525.31						4528.08205	4528.29109	0
1780395902	XAUUSD	M5	4528.40						4527.99014	4528.14062	0
1780396202	XAUUSD	M5	4528.00						4528.13138	4528.13600	0
1780396502	XAUUSD	M5	4526.79						4528.53280	4528.33440	1
1780396802	XAUUSD	M5	4528.78						4529.17612	4528.75526	0
1780397102	XAUUSD	M5	4530.66						4529.90752	4529.33139	0
1780397402	XAUUSD	M5	4532.31						4530.54847	4529.93993	0
1780397702	XAUUSD	M5	4533.21						4530.93577	4530.43785	0
1780398002	XAUUSD	M5	4531.18				4534.66000		4530.98581	4530.71183	0
1780398302	XAUUSD	M5	4529.87						4530.74538	4530.72861	0
1780398602	XAUUSD	M5	4528.84						4530.29588	4530.51224	1
1780398902	XAUUSD	M5	4527.94						4529.74818	4530.13021	0
1780399202	XAUUSD	M5	4528.69						4529.20464	4529.66742	0
1780399502	XAUUSD	M5	4529.61						4528.71820	4529.19281	0
1780399802	XAUUSD	M5	4529.97						4528.30598	4528.74940	0
1780400102	XAUUSD	M5	4527.51						4527.97080	4528.36010	0
1780400402	XAUUSD	M5	4526.92						4527.76659	4528.06335	0
1780400702	XAUUSD	M5	4529.16						4527.69132	4527.87733	0
1780401002	XAUUSD	M5	4528.59						4527.69392	4527.78563	0
1780401302	XAUUSD	M5	4527.54						4527.79220	4527.78891	1
1780401602	XAUUSD	M5	4527.77						4527.99298	4527.89095	0
1780401902	XAUUSD	M5	4527.38						4528.24094	4528.06594	0
1780402202	XAUUSD	M5	4526.39						4528.46268	4528.26431	0
1780402502	XAUUSD	M5	4526.83						4528.56823	4528.41627	0
1780402802	XAUUSD	M5	4531.02						4528.42345	4528.41986	0
1780403102	XAUUSD	M5	4529.35						4527.81424	4528.11705	1
1780403402	XAUUSD	M5	4528.14						4526.72114	4527.41910	0
1780403702	XAUUSD	M5	4524.85						4525.18116	4526.30013	0
1780404002	XAUUSD	M5	4524.94						4523.32879	4524.81446	0
1780404302	XAUUSD	M5	4520.36						4521.27024	4523.04235	0
1780404602	XAUUSD	M5	4514.99						4519.23463	4521.13849	0
1780404902	XAUUSD	M5	4514.15						4517.45783	4519.29816	0
1780405202	XAUUSD	M5	4520.30						4516.00538	4517.65177	0
1780405502	XAUUSD	M5	4516.53						4514.72844	4516.19010	0
1780405802	XAUUSD	M5	4514.00						4513.68129	4514.93570	0
1780406102	XAUUSD	M5	4512.77						4512.85394	4513.89482	0
1780406402	XAUUSD	M5	4513.13						4512.17184	4513.03333	0
1780406702	XAUUSD	M5	4510.63						4511.51130	4512.27231	0
1780407002	XAUUSD	M5	4508.20						4510.81340	4511.54286	0
1780407302	XAUUSD	M5	4510.83						4510.02184	4510.78235	0
1780407602	XAUUSD	M5	4508.45						4508.96813	4509.87524	0
1780407902	XAUUSD	M5	4509.75						4507.64387	4508.75955	0
1780408202	XAUUSD	M5	4504.95						4506.00352	4507.38154	0
1780408502	XAUUSD	M5	4502.66						4504.19910	4505.79032	0
1780408802	XAUUSD	M5	4502.34						4502.37975	4504.08503	0
1780409102	XAUUSD	M5	4502.91						4500.68048	4502.38276	0
1780409402	XAUUSD	M5	4504.29						4499.23796	4500.81036	0
1780409702	XAUUSD	M5	4495.96						4498.16005	4499.48520	0
1780410002	XAUUSD	M5	4493.20					4490.40000	4497.74936	4498.61728	0
1780410302	XAUUSD	M5	4495.44						4498.10380	4498.36054	0
1780410602	XAUUSD	M5	4499.49						4499.09335	4498.72695	1
1780410902	XAUUSD	M5	4502.34						4500.45819	4499.59257	0
1780411202	XAUUSD	M5	4504.56						4501.92293	4500.75775	0
1780411502	XAUUSD	M5	4503.83						4503.22413	4501.99094	0
1780411802	XAUUSD	M5	4504.17						4504.22166	4503.10630	0
1780412102	XAUUSD	M5	4504.12						4504.81888	4503.96259	0
1780412402	XAUUSD	M5	4502.75						4505.02182	4504.49220	0
1780412702	XAUUSD	M5	4506.75						4504.95395	4504.72308	0
1780413002	XAUUSD	M5	4503.46						4504.66873	4504.69590	1
1780413302	XAUUSD	M5	4504.37						4504.39223	4504.54407	0
1780413602	XAUUSD	M5	4503.51						4504.22564	4504.38485	0
1780413902	XAUUSD	M5	4505.39						4504.25299	4504.31892	0
1780414202	XAUUSD	M5	4506.30						4504.40355	4504.36123	1
1780414502	XAUUSD	M5	4504.50				4508.54000		4504.55230	4504.45677	0
1780414802	XAUUSD	M5	4502.49						4504.61241	4504.53459	0
1780415102	XAUUSD	M5	4505.30						4504.48789	4504.51124	1
1780415402	XAUUSD	M5	4503.84						4503.97420	4504.24272	0
1780415702	XAUUSD	M5	4502.11						4503.00524	4503.62398	0
1780416002	XAUUSD	M5	4500.82						4501.59146	4502.60772	0
1780416302	XAUUSD	M5	4502.10						4499.80023	4501.20398	0
1780416602	XAUUSD	M5	4498.19						4497.69450	4499.44924	0
1780416902	XAUUSD	M5	4494.83						4495.51301	4497.48113	0
1780417202	XAUUSD	M5	4494.66						4493.47462	4495.47787	0
1780417502	XAUUSD	M5	4490.57						4491.71434	4493.59611	0
1780417802	XAUUSD	M5	4489.69						4490.41482	4492.00546	0
1780418102	XAUUSD	M5	4487.69						4489.61532	4490.81039	0
1780418402	XAUUSD	M5	4489.81						4489.31312	4490.06176	0
1780418702	XAUUSD	M5	4490.93						4489.35047	4489.70611	0
1780419002	XAUUSD	M5	4489.49						4489.56946	4489.63779	0
1780419302	XAUUSD	M5	4491.97						4489.85361	4489.74570	1
1780419602	XAUUSD	M5	4490.45						4489.99438	4489.87004	0
1780419902	XAUUSD	M5	4487.06						4489.92012	4489.89508	0
1780420202	XAUUSD	M5	4489.63						4489.65019	4489.77263	1
1780420502	XAUUSD	M5	4487.21						4489.10590	4489.43927	0
1780420802	XAUUSD	M5	4488.20						4488.38346	4488.91136	0
1780421102	XAUUSD	M5	4491.17						4487.53533	4488.22335	0
1780421402	XAUUSD	M5	4488.53						4486.59092	4487.40713	0
1780421702	XAUUSD	M5	4482.92						4485.72952	4486.56833	0
1780422002	XAUUSD	M5	4484.56						4485.17591	4485.87212	0
1780422302	XAUUSD	M5	4485.95						4484.94077	4485.40645	0
1780422602	XAUUSD	M5	4483.81						4484.97860	4485.19252	0
1780422902	XAUUSD	M5	4484.61						4485.28105	4485.23679	1
1780423202	XAUUSD	M5	4486.52						4485.72578	4485.48128	0
1780423502	XAUUSD	M5	4487.56						4486.15171	4485.81650	0
1780423802	XAUUSD	M5	4485.19						4486.44133	4486.12891	0
1780424102	XAUUSD	M5	4484.93						4486.59888	4486.36390	0
1780424402	XAUUSD	M5	4487.61						4486.61669	4486.49029	0
1780424702	XAUUSD	M5	4488.45						4486.46854	4486.47942	1
1780425002	XAUUSD	M5	4488.20						4486.21107	4486.34524	0
1780425302	XAUUSD	M5	4485.41						4485.94763	4486.14644	0
1780425602	XAUUSD	M5	4480.54					4478.74000	4485.83506	4485.99075	0
1780425902	XAUUSD	M5	4486.63						4486.05107	4486.02091	1
1780426202	XAUUSD	M5	4487.59						4486.44445	4486.23268	0
1780426502	XAUUSD	M5	4487.36						4486.92530	4486.57899	0
1780426802	XAUUSD	M5	4488.74						4487.40399	4486.99149	0
1780427102	XAUUSD	M5	4488.51						4487.74815	4487.36982	0
1780427402	XAUUSD	M5	4487.26						4487.88467	4487.62724	0
1780427702	XAUUSD	M5	4486.72						4487.80506	4487.71615	0
