Non_B_timestamp	Non_B_symbol	Non_B_timeframe	Non_B_close	Non_B_Base_FL	Non_B_UOEDT	Non_B_LOEDT	Non_B_horiz_high_map	Non_B_horiz_low_map	Non_B_ssa	Non_B_ema_ssa	Non_B_crossing
1780313103	XAUUSD	M5	4510.76						4508.26621	4507.63022	0
1780313403	XAUUSD	M5	4506.76						4508.81480	4508.22251	0
1780313703	XAUUSD	M5	4510.33						4509.20730	4508.71490	0
1780314003	XAUUSD	M5	4507.21						4509.24053	4508.97772	0
1780314303	XAUUSD	M5	4508.66						4508.90262	4508.94017	1
1780314603	XAUUSD	M5	4507.46						4508.12874	4508.53445	0
1780314903	XAUUSD	M5	4505.87						4507.00847	4507.77146	0
1780315203	XAUUSD	M5	4505.97						4505.71516	4506.74331	0
1780315503	XAUUSD	M5	4507.66						4504.44322	4505.59326	0
1780315803	XAUUSD	M5	4503.36						4503.36613	4504.47970	0
1780316103	XAUUSD	M5	4503.39						4502.77882	4503.62926	0
1780316403	XAUUSD	M5	4501.86						4502.80809	4503.21868	0
1780316703	XAUUSD	M5	4505.59						4503.47055	4503.34461	1
1780317003	XAUUSD	M5	4500.84						4504.50521	4503.92491	0
1780317303	XAUUSD	M5	4503.25						4505.70755	4504.81623	0
1780317603	XAUUSD	M5	4507.89						4506.59767	4505.70695	0
1780317903	XAUUSD	M5	4506.83						4506.61571	4506.16133	0
1780318203	XAUUSD	M5	4505.63						4505.41347	4505.78740	1
1780318503	XAUUSD	M5	4501.96						4502.79003	4504.28872	0
1780318803	XAUUSD	M5	4501.78						4498.78988	4501.53930	0
1780319103	XAUUSD	M5	4501.18						4493.55564	4497.54747	0
1780319403	XAUUSD	M5	4484.29						4487.42488	4492.48618	0
1780319703	XAUUSD	M5	4482.30						4481.21600	4486.85109	0
1780320003	XAUUSD	M5	4465.93						4475.36634	4481.10871	0
1780320303	XAUUSD	M5	4465.06						4470.53462	4475.82167	0
1780320603	XAUUSD	M5	4466.12						4466.81843	4471.32005	0
1780320903	XAUUSD	M5	4472.88						4464.08686	4467.70346	0
1780321203	XAUUSD	M5	4467.35						4461.95105	4464.82725	0
1780321503	XAUUSD	M5	4464.61						4460.29815	4462.56270	0
1780321803	XAUUSD	M5	4454.78						4458.98347	4460.77309	0
1780322103	XAUUSD	M5	4450.49						4458.09644	4459.43477	0
1780322403	XAUUSD	M5	4454.50					4447.78000	4457.63691	4458.53584	0
1780322703	XAUUSD	M5	4460.39						4457.43059	4457.98321	0
1780323003	XAUUSD	M5	4461.22						4457.26651	4457.62486	0
1780323303	XAUUSD	M5	4457.21						4457.08620	4457.35553	0
1780323603	XAUUSD	M5	4455.26						4456.95208	4457.15380	0
1780323903	XAUUSD	M5	4456.22						4456.88041	4457.01711	0
1780324203	XAUUSD	M5	4458.65						4456.83814	4456.92762	0
1780324503	XAUUSD	M5	4455.49						4456.78438	4456.85600	0
1780324803	XAUUSD	M5	4459.94						4456.84655	4456.85127	0
1780325103	XAUUSD	M5	4454.72						4457.01200	4456.93164	1
1780325403	XAUUSD	M5	4456.05						4457.52207	4457.22685	0
1780325703	XAUUSD	M5	4458.70						4458.46102	4457.84393	0
1780326003	XAUUSD	M5	4460.24						4459.83195	4458.83794	0
1780326303	XAUUSD	M5	4462.37						4461.63853	4460.23824	0
1780326603	XAUUSD	M5	4464.35						4463.79866	4462.01845	0
1780326903	XAUUSD	M5	4465.36						4466.16012	4464.08929	0
1780327203	XAUUSD	M5	4467.08						4468.56165	4466.32547	0
1780327503	XAUUSD	M5	4468.79						4470.79439	4468.55993	0
1780327803	XAUUSD	M5	4477.14						4472.65147	4470.60570	0
1780328103	XAUUSD	M5	4476.86						4473.79096	4472.19833	0
1780328403	XAUUSD	M5	4472.38						4474.14835	4473.17334	0
1780328703	XAUUSD	M5	4469.80						4473.86998	4473.52166	0
1780329003	XAUUSD	M5	4471.29						4473.10439	4473.31303	1
1780329303	XAUUSD	M5	4474.21						4471.96889	4472.64096	0
1780329603	XAUUSD	M5	4473.38						4470.57133	4471.60614	0
1780329903	XAUUSD	M5	4468.79						4469.13812	4470.37213	0
1780330203	XAUUSD	M5	4467.37						4467.98878	4469.18046	0
1780330503	XAUUSD	M5	4466.78						4467.34776	4468.26411	0
1780330803	XAUUSD	M5	4468.60						4467.34427	4467.80419	0
1780331103	XAUUSD	M5	4467.98						4467.96118	4467.88268	1
1780331403	XAUUSD	M5	4469.44						4469.12767	4468.50518	0
1780331703	XAUUSD	M5	4469.22						4470.62533	4469.56525	0
1780332003	XAUUSD	M5	4468.06						4472.23308	4470.89917	0
1780332303	XAUUSD	M5	4471.96						4473.76216	4472.33066	0
1780332603	XAUUSD	M5	4480.10						4474.96614	4473.64840	0
1780332903	XAUUSD	M5	4480.11						4475.60907	4474.62874	0
1780333203	XAUUSD	M5	4476.29						4475.79642	4475.21258	0
1780333503	XAUUSD	M5	4473.44						4475.85105	4475.53182	0
1780333803	XAUUSD	M5	4475.05						4476.13306	4475.83244	0
1780334103	XAUUSD	M5	4475.82						4476.86118	4476.34681	0
1780334403	XAUUSD	M5	4475.15						4478.18937	4477.26809	0
1780334703	XAUUSD	M5	4482.93						4480.16392	4478.71600	0
1780335003	XAUUSD	M5	4481.31						4482.48047	4480.59824	0
1780335303	XAUUSD	M5	4482.83						4484.95709	4482.77766	0
1780335603	XAUUSD	M5	4491.56						4487.29258	4485.03512	0
1780335903	XAUUSD	M5	4491.51				4495.39000		4489.03938	4487.03725	0
1780336203	XAUUSD	M5	4491.45						4490.05935	4488.54830	0
1780336503	XAUUSD	M5	4487.55						4490.34731	4489.44781	0
1780336803	XAUUSD	M5	4486.86						4490.10784	4489.77782	0
1780337103	XAUUSD	M5	4489.80						4489.53307	4489.65544	1
1780337403	XAUUSD	M5	4488.66						4488.76605	4489.21075	0
1780337703	XAUUSD	M5	4489.22						4488.03332	4488.62204	0
1780338003	XAUUSD	M5	4489.16						4487.45709	4488.03957	0
1780338303	XAUUSD	M5	4486.64						4487.09571	4487.56764	0
1780338603	XAUUSD	M5	4486.10						4486.98684	4487.27724	0
1780338903	XAUUSD	M5	4486.06						4487.07139	4487.17431	0
1780339203	XAUUSD	M5	4487.92						4487.24996	4487.21214	1
1780339503	XAUUSD	M5	4488.60						4487.37231	4487.29222	0
1780339803	XAUUSD	M5	4487.17						4487.35043	4487.32132	0
1780340103	XAUUSD	M5	4486.70						4487.18958	4487.25545	1
1780340403	XAUUSD	M5	4487.83						4486.91087	4487.08316	0
1780340703	XAUUSD	M5	4485.27						4486.51287	4486.79801	0
1780341003	XAUUSD	M5	4485.38						4486.08430	4486.44116	0
1780341303	XAUUSD	M5	4485.87						4485.64206	4486.04161	0
1780341603	XAUUSD	M5	4485.77						4485.16626	4485.60393	0
1780341903	XAUUSD	M5	4484.68						4484.64258	4485.12326	0
1780342203	XAUUSD	M5	4483.89						4484.09601	4484.60963	0
1780342503	XAUUSD	M5	4484.35						4483.56490	4484.08727	0
1780342803	XAUUSD	M5	4483.47						4483.07097	4483.57912	0
1780343103	XAUUSD	M5	4483.59						4482.66758	4483.12335	0
1780343403	XAUUSD	M5	4480.17						4482.38292	4482.75314	0
1780343703	XAUUSD	M5	4481.15					4479.13000	4482.31354	4482.53334	0
1780344003	XAUUSD	M5	4482.97						4482.41501	4482.47417	0
1780344303	XAUUSD	M5	4483.43						4482.61335	4482.54376	1
1780344603	XAUUSD	M5	4483.53						4482.85056	4482.69716	0
1780344903	XAUUSD	M5	4482.96						4483.07393	4482.88554	0
1780345203	XAUUSD	M5	4482.58						4483.27382	4483.07968	0
1780345503	XAUUSD	M5	4483.12						4483.44254	4483.26111	0
1780345803	XAUUSD	M5	4484.64						4483.57501	4483.41806	0
1780346103	XAUUSD	M5	4484.05						4483.64812	4483.53309	0
1780346403	XAUUSD	M5	4482.61						4483.69486	4483.61397	0
1780346703	XAUUSD	M5	4483.92						4483.75566	4483.68482	0
1780347003	XAUUSD	M5	4483.20						4483.78660	4483.73571	0
1780347303	XAUUSD	M5	4484.87						4483.77990	4483.75781	0
1780351203	XAUUSD	M5	4483.02				4488.29000		4483.67180	4483.71481	1
1780351503	XAUUSD	M5	4482.41						4483.49933	4483.60707	0
1780351803	XAUUSD	M5	4484.52						4483.27679	4483.44193	0
1780352103	XAUUSD	M5	4484.15						4482.97208	4483.20700	0
1780352403	XAUUSD	M5	4482.75						4482.64059	4482.92380	0
1780352703	XAUUSD	M5	4481.46						4482.37506	4482.64943	0
1780353003	XAUUSD	M5	4481.24						4482.26809	4482.45876	0
1780353303	XAUUSD	M5	4482.83						4482.37380	4482.41628	0
1780353603	XAUUSD	M5	4481.54						4482.69019	4482.55324	1
1780353903	XAUUSD	M5	4484.15						4483.24112	4482.89718	0
1780354203	XAUUSD	M5	4483.97						4483.94767	4483.42242	0
1780354503	XAUUSD	M5	4485.93						4484.77246	4484.09744	0
1780354803	XAUUSD	M5	4486.37						4485.59532	4484.84638	0
1780355103	XAUUSD	M5	4485.28						4486.31636	4485.58137	0
1780355403	XAUUSD	M5	4486.09						4486.86787	4486.22462	0
1780355703	XAUUSD	M5	4486.57						4487.13517	4486.67989	0
1780356003	XAUUSD	M5	4487.62						4487.03109	4486.85549	0
1780356303	XAUUSD	M5	4487.23						4486.50095	4486.67822	1
1780356603	XAUUSD	M5	4484.81						4485.58493	4486.13158	0
1780356903	XAUUSD	M5	4484.52						4484.44868	4485.29013	0
1780357203	XAUUSD	M5	4483.42						4483.27413	4484.28213	0
1780357503	XAUUSD	M5	4480.11						4482.29782	4483.28998	0
1780357803	XAUUSD	M5	4484.77						4481.80998	4482.54998	0
1780358103	XAUUSD	M5	4484.50						4481.84876	4482.19937	0
1780358403	XAUUSD	M5	4484.56						4482.47965	4482.33951	1
1780358703	XAUUSD	M5	4478.56						4483.63632	4482.98791	0
1780359003	XAUUSD	M5	4481.37						4485.27020	4484.12906	0
1780359303	XAUUSD	M5	4485.31						4487.01130	4485.57018	0
1780359603	XAUUSD	M5	4489.79						4488.41380	4486.99199	0
1780359903	XAUUSD	M5	4493.81						4489.07308	4488.03254	0
1780360203	XAUUSD	M5	4489.19				4497.24000		4488.74708	4488.38981	0
1780360503	XAUUSD	M5	4489.28						4487.62161	4488.00571	1
1780360803	XAUUSD	M5	4487.07						4485.96668	4486.98620	0
1780361103	XAUUSD	M5	4481.45						4484.22206	4485.60413	0
1780361403	XAUUSD	M5	4481.85						4482.92003	4484.26208	0
1780361703	XAUUSD	M5	4481.97						4482.33781	4483.29994	0
1780362003	XAUUSD	M5	4481.84						4482.55370	4482.92682	0
1780362303	XAUUSD	M5	4479.46						4483.43055	4483.17869	1
1780362603	XAUUSD	M5	4489.76						4484.68426	4483.93147	0
1780362903	XAUUSD	M5	4486.18						4485.62942	4484.78045	0
1780363203	XAUUSD	M5	4483.16						4485.94522	4485.36283	0
1780363503	XAUUSD	M5	4486.57						4485.44990	4485.40636	0
1780363803	XAUUSD	M5	4487.29						4484.01400	4484.71018	1
1780364103	XAUUSD	M5	4482.07						4481.80449	4483.25734	0
1780364403	XAUUSD	M5	4479.93						4479.31670	4481.28702	0
1780364703	XAUUSD	M5	4475.58						4477.04773	4479.16738	0
1780365003	XAUUSD	M5	4473.82					4463.08000	4475.49432	4477.33085	0
1780365303	XAUUSD	M5	4474.02						4474.93373	4476.13229	0
1780365603	XAUUSD	M5	4473.35						4475.36932	4475.75081	0
1780365903	XAUUSD	M5	4474.71						4476.59813	4476.17447	1
1780366203	XAUUSD	M5	4480.71						4478.21362	4477.19404	0
1780366503	XAUUSD	M5	4480.96						4479.66277	4478.42841	0
1780366803	XAUUSD	M5	4484.01						4480.62110	4479.52475	0
1780367103	XAUUSD	M5	4482.02						4480.87552	4480.20014	0
1780367403	XAUUSD	M5	4481.28						4480.55555	4480.37784	0
1780367703	XAUUSD	M5	4478.82						4479.95278	4480.16531	1
1780368003	XAUUSD	M5	4476.61						4479.49893	4479.83212	0
1780368303	XAUUSD	M5	4474.78						4479.58352	4479.70782	0
1780368603	XAUUSD	M5	4478.82						4480.46336	4480.08559	1
1780368903	XAUUSD	M5	4485.96						4482.07711	4481.08135	0
1780369203	XAUUSD	M5	4488.07						4484.13178	4482.60656	0
1780369503	XAUUSD	M5	4486.66						4486.36915	4484.48786	0
1780369803	XAUUSD	M5	4488.37						4488.60116	4486.54451	0
1780370103	XAUUSD	M5	4490.03						4490.61262	4488.57856	0
1780370403	XAUUSD	M5	4490.11						4492.28388	4490.43122	0
1780370703	XAUUSD	M5	4495.22						4493.63209	4492.03165	0
1780371003	XAUUSD	M5	4493.68						4494.64205	4493.33685	0
1780371303	XAUUSD	M5	4494.62						4495.50700	4494.42193	0
1780371603	XAUUSD	M5	4497.40						4496.37554	4495.39873	0
1780371903	XAUUSD	M5	4498.19						4497.30807	4496.35340	0
1780372203	XAUUSD	M5	4497.54						4498.37311	4497.36326	0
1780372503	XAUUSD	M5	4499.44						4499.60795	4498.48560	0
1780372803	XAUUSD	M5	4500.34						4500.94467	4499.71513	0
1780373103	XAUUSD	M5	4502.18						4502.32544	4501.02028	0
1780373403	XAUUSD	M5	4504.66						4503.68735	4502.35382	0
1780373703	XAUUSD	M5	4507.76						4504.96994	4503.66188	0
1780374003	XAUUSD	M5	4505.71						4506.12668	4504.89428	0
1780374303	XAUUSD	M5	4504.77						4507.25601	4506.07514	0
1780374603	XAUUSD	M5	4507.79						4508.42651	4507.25083	0
1780374903	XAUUSD	M5	4509.05						4509.60623	4508.42853	0
1780375203	XAUUSD	M5	4510.48						4510.79200	4509.61026	0
1780375503	XAUUSD	M5	4512.66						4511.97421	4510.79223	0
1780375803	XAUUSD	M5	4512.94						4513.14908	4511.97065	0
1780376103	XAUUSD	M5	4517.46						4514.37058	4513.17062	0
1780376403	XAUUSD	M5	4515.87						4515.60100	4514.38581	0
1780376703	XAUUSD	M5	4516.02						4516.92654	4515.65617	0
1780377003	XAUUSD	M5	4518.72						4518.34969	4517.00293	0
1780377303	XAUUSD	M5	4518.63						4519.75351	4518.37822	0
1780377603	XAUUSD	M5	4518.83						4521.03404	4519.70613	0
1780377903	XAUUSD	M5	4519.74						4522.04753	4520.87683	0
1780378203	XAUUSD	M5	4524.86						4522.63857	4521.75770	0
1780378503	XAUUSD	M5	4523.66						4522.63338	4522.19554	0
1780378803	XAUUSD	M5	4524.50						4522.12381	4522.15968	1
1780379103	XAUUSD	M5	4523.48						4521.27089	4521.71528	0
1780379403	XAUUSD	M5	4519.58						4520.37061	4521.04295	0
1780379703	XAUUSD	M5	4517.08						4519.81314	4520.42804	0
1780380003	XAUUSD	M5	4520.52						4519.90732	4520.16768	0
1780380303	XAUUSD	M5	4520.88						4520.71568	4520.44168	1
1780380603	XAUUSD	M5	4519.01						4522.24248	4521.34208	0
1780380903	XAUUSD	M5	4520.32						4524.41515	4522.87861	0
1780381203	XAUUSD	M5	4529.47						4526.98692	4524.93277	0
1780381503	XAUUSD	M5	4533.17						4529.49368	4527.21322	0
1780381803	XAUUSD	M5	4535.55						4531.64469	4529.42895	0
1780382103	XAUUSD	M5	4534.04						4533.28503	4531.35699	0
1780382403	XAUUSD	M5	4532.84						4534.46613	4532.91156	0
1780382703	XAUUSD	M5	4533.70						4535.31378	4534.11267	0
1780383003	XAUUSD	M5	4532.85						4535.94228	4535.02748	0
1780383303	XAUUSD	M5	4536.04						4536.49609	4535.76178	0
1780383603	XAUUSD	M5	4536.05						4536.95312	4536.35745	0
1780383903	XAUUSD	M5	4537.81						4537.28547	4536.82146	0
1780384203	XAUUSD	M5	4539.99				4541.50000		4537.37283	4537.09714	0
1780384503	XAUUSD	M5	4539.36						4537.07653	4537.08684	1
1780384803	XAUUSD	M5	4536.88						4536.37396	4536.73040	0
1780385103	XAUUSD	M5	4534.03						4535.36887	4536.04963	0
1780385403	XAUUSD	M5	4533.68						4534.25992	4535.15477	0
1780385703	XAUUSD	M5	4532.98						4533.24732	4534.20105	0
1780386003	XAUUSD	M5	4531.79						4532.53399	4533.36752	0
1780386303	XAUUSD	M5	4531.72						4532.27495	4532.82124	0
1780386603	XAUUSD	M5	4530.68						4532.49583	4532.65853	0
1780386903	XAUUSD	M5	4535.08						4533.12517	4532.89185	1
1780387203	XAUUSD	M5	4534.26						4533.84797	4533.36991	0
1780387503	XAUUSD	M5	4535.66						4534.42812	4533.89902	0
1780387803	XAUUSD	M5	4534.86						4534.61209	4534.25555	0
1780388103	XAUUSD	M5	4532.60						4534.28078	4534.26817	0
1780388403	XAUUSD	M5	4534.21						4533.47657	4533.87237	1
1780388703	XAUUSD	M5	4531.23						4532.27821	4533.07529	0
1780389003	XAUUSD	M5	4532.02						4530.96459	4532.01994	0
1780389303	XAUUSD	M5	4530.23						4529.75215	4530.88604	0
1780389603	XAUUSD	M5	4528.82						4528.88541	4529.88573	0
1780389903	XAUUSD	M5	4529.56						4528.50754	4529.19663	0
1780390203	XAUUSD	M5	4527.87						4528.58002	4528.88832	0
1780390503	XAUUSD	M5	4526.73						4528.99347	4528.94090	1
1780390803	XAUUSD	M5	4527.29						4529.55694	4529.24892	0
1780391103	XAUUSD	M5	4529.00						4530.02742	4529.63817	0
1780391403	XAUUSD	M5	4533.96						4530.19350	4529.91584	0
1780391703	XAUUSD	M5	4534.61						4529.86893	4529.89238	1
1780392003	XAUUSD	M5	4529.21						4529.09616	4529.49427	0
1780392303	XAUUSD	M5	4526.71						4528.17634	4528.83531	0
1780392603	XAUUSD	M5	4525.65						4527.37815	4528.10673	0
1780392903	XAUUSD	M5	4524.42						4526.90296	4527.50484	0
1780393203	XAUUSD	M5	4525.59					4522.06000	4526.86376	4527.18430	0
1780393503	XAUUSD	M5	4526.33						4527.20345	4527.19387	1
1780393803	XAUUSD	M5	4530.63						4527.77914	4527.48651	0
1780394103	XAUUSD	M5	4530.00						4528.31286	4527.89968	0
1780394403	XAUUSD	M5	4528.38						4528.66945	4528.28457	0
1780394703	XAUUSD	M5	4529.43						4528.79837	4528.54147	0
1780395003	XAUUSD	M5	4529.02						4528.67452	4528.60799	0
1780395303	XAUUSD	M5	4529.09						4528.38894	4528.49847	1
1780395603	XAUUSD	M5	4525.31						4528.08127	4528.28987	0
1780395903	XAUUSD	M5	4528.40						4527.99005	4528.13996	0
1780396203	XAUUSD	M5	4528.00						4528.13174	4528.13585	0
1780396503	XAUUSD	M5	4526.79						4528.53365	4528.33475	1
1780396803	XAUUSD	M5	4528.78						4529.17746	4528.75611	0
1780397103	XAUUSD	M5	4530.66						4529.90913	4529.33262	0
1780397403	XAUUSD	M5	4532.31						4530.54986	4529.94124	0
1780397703	XAUUSD	M5	4533.21						4530.93654	4530.43889	0
1780398003	XAUUSD	M5	4531.18				4534.66000		4530.98554	4530.71222	0
1780398303	XAUUSD	M5	4529.87						4530.74419	4530.72820	0
1780398603	XAUUSD	M5	4528.84						4530.29439	4530.51129	1
1780398903	XAUUSD	M5	4527.94						4529.74708	4530.12919	0
1780399203	XAUUSD	M5	4528.69						4529.20450	4529.66685	0
1780399503	XAUUSD	M5	4529.61						4528.71896	4529.19290	0
1780399803	XAUUSD	M5	4529.97						4528.30710	4528.75000	0
1780400103	XAUUSD	M5	4527.51						4527.97157	4528.36079	0
1780400403	XAUUSD	M5	4526.92						4527.76677	4528.06378	0
1780400703	XAUUSD	M5	4529.16						4527.69121	4527.87750	0
1780401003	XAUUSD	M5	4528.59						4527.69368	4527.78559	0
1780401303	XAUUSD	M5	4527.54						4527.79185	4527.78872	1
1780401603	XAUUSD	M5	4527.77						4527.99269	4527.89071	0
1780401903	XAUUSD	M5	4527.38						4528.24095	4528.06583	0
1780402203	XAUUSD	M5	4526.39						4528.46330	4528.26456	0
1780402503	XAUUSD	M5	4526.83						4528.56971	4528.41714	0
1780402803	XAUUSD	M5	4531.02						4528.42568	4528.42141	0
1780403103	XAUUSD	M5	4529.35						4527.81645	4528.11893	1
1780403403	XAUUSD	M5	4528.14						4526.72264	4527.42078	0
1780403703	XAUUSD	M5	4524.85						4525.18134	4526.30106	0
1780404003	XAUUSD	M5	4524.94						4523.32786	4524.81446	0
1780404303	XAUUSD	M5	4520.36						4521.26839	4523.04142	0
1780404603	XAUUSD	M5	4514.99						4519.23256	4521.13699	0
1780404903	XAUUSD	M5	4514.15						4517.45640	4519.29670	0
1780405203	XAUUSD	M5	4520.30						4516.00531	4517.65101	0
1780405503	XAUUSD	M5	4516.53						4514.72935	4516.19018	0
1780405803	XAUUSD	M5	4514.00						4513.68258	4514.93638	0
1780406103	XAUUSD	M5	4512.77						4512.85501	4513.89569	0
1780406403	XAUUSD	M5	4513.13						4512.17239	4513.03404	0
1780406703	XAUUSD	M5	4510.63						4511.51113	4512.27259	0
1780407003	XAUUSD	M5	4508.20						4510.81266	4511.54262	0
1780407303	XAUUSD	M5	4510.83						4510.02087	4510.78175	0
1780407603	XAUUSD	M5	4508.45						4508.96710	4509.87442	0
1780407903	XAUUSD	M5	4509.75						4507.64293	4508.75868	0
1780408203	XAUUSD	M5	4504.95						4506.00253	4507.38060	0
1780408503	XAUUSD	M5	4502.66						4504.19835	4505.78948	0
1780408803	XAUUSD	M5	4502.34						4502.37952	4504.08450	0
1780409103	XAUUSD	M5	4502.91						4500.68079	4502.38264	0
1780409403	XAUUSD	M5	4504.29						4499.23834	4500.81049	0
1780409703	XAUUSD	M5	4495.96						4498.15993	4499.48521	0
1780410003	XAUUSD	M5	4493.20					4490.40000	4497.74903	4498.61712	0
1780410303	XAUUSD	M5	4495.44						4498.10368	4498.36040	0
1780410603	XAUUSD	M5	4499.49						4499.09364	4498.72702	1
1780410903	XAUUSD	M5	4502.34						4500.45871	4499.59286	0
1780411203	XAUUSD	M5	4504.56						4501.92319	4500.75803	0
1780411503	XAUUSD	M5	4503.83						4503.22367	4501.99085	0
1780411803	XAUUSD	M5	4504.17						4504.22022	4503.10554	0
1780412103	XAUUSD	M5	4504.12						4504.81686	4503.96120	0
1780412403	XAUUSD	M5	4502.75						4505.02002	4504.49061	0
1780412703	XAUUSD	M5	4506.75						4504.95332	4504.72197	0
1780413003	XAUUSD	M5	4503.46						4504.66924	4504.69560	1
1780413303	XAUUSD	M5	4504.37						4504.39395	4504.54478	0
1780413603	XAUUSD	M5	4503.51						4504.22818	4504.38648	0
1780413903	XAUUSD	M5	4505.39						4504.25566	4504.32107	0
1780414203	XAUUSD	M5	4506.30						4504.40547	4504.36327	1
1780414503	XAUUSD	M5	4504.50				4508.54000		4504.55315	4504.45821	0
1780414803	XAUUSD	M5	4502.49						4504.61219	4504.53520	0
1780415103	XAUUSD	M5	4505.30						4504.48692	4504.51106	1
1780415403	XAUUSD	M5	4503.84						4503.97267	4504.24187	0
1780415703	XAUUSD	M5	4502.11						4503.00375	4503.62281	0
1780416003	XAUUSD	M5	4500.82						4501.59054	4502.60667	0
1780416303	XAUUSD	M5	4502.10						4499.80023	4501.20345	0
1780416603	XAUUSD	M5	4498.19						4497.69528	4499.44937	0
1780416903	XAUUSD	M5	4494.83						4495.51418	4497.48177	0
1780417203	XAUUSD	M5	4494.66						4493.47598	4495.47888	0
1780417503	XAUUSD	M5	4490.57						4491.71546	4493.59717	0
1780417803	XAUUSD	M5	4489.69						4490.41551	4492.00634	0
1780418103	XAUUSD	M5	4487.69						4489.61561	4490.81097	0
1780418403	XAUUSD	M5	4489.81						4489.31335	4490.06216	0
1780418703	XAUUSD	M5	4490.93						4489.35072	4489.70644	0
1780419003	XAUUSD	M5	4489.49						4489.56942	4489.63793	0
1780419303	XAUUSD	M5	4491.97						4489.85299	4489.74546	1
1780419603	XAUUSD	M5	4490.45						4489.99308	4489.86927	0
1780419903	XAUUSD	M5	4487.06						4489.91833	4489.89380	0
1780420203	XAUUSD	M5	4489.63						4489.64851	4489.77115	1
1780420503	XAUUSD	M5	4487.21						4489.10479	4489.43797	0
1780420803	XAUUSD	M5	4488.20						4488.38340	4488.91068	0
1780421103	XAUUSD	M5	4491.17						4487.53626	4488.22347	0
1780421403	XAUUSD	M5	4488.53						4486.59232	4487.40790	0
1780421703	XAUUSD	M5	4482.92						4485.73079	4486.56934	0
1780422003	XAUUSD	M5	4484.56						4485.17701	4485.87318	0
1780422303	XAUUSD	M5	4485.95						4484.94141	4485.40729	0
1780422603	XAUUSD	M5	4483.81						4484.97846	4485.19288	0
1780422903	XAUUSD	M5	4484.61						4485.28008	4485.23648	1
1780423203	XAUUSD	M5	4486.52						4485.72420	4485.48034	0
1780423503	XAUUSD	M5	4487.56						4486.14981	4485.81508	0
1780423803	XAUUSD	M5	4485.19						4486.43942	4486.12725	0
1780424103	XAUUSD	M5	4484.93						4486.59743	4486.36234	0
1780424403	XAUUSD	M5	4487.61						4486.61623	4486.48928	0
1780424703	XAUUSD	M5	4488.45						4486.46909	4486.47919	1
1780425003	XAUUSD	M5	4488.20						4486.21220	4486.34569	0
1780425303	XAUUSD	M5	4485.41						4485.94891	4486.14730	0
1780425603	XAUUSD	M5	4480.54					4478.74000	4485.83641	4485.99186	0
1780425903	XAUUSD	M5	4486.63						4486.05265	4486.02225	1
1780426203	XAUUSD	M5	4487.59						4486.44579	4486.23402	0
1780426503	XAUUSD	M5	4487.36						4486.92605	4486.58004	0
1780426803	XAUUSD	M5	4488.74						4487.40398	4486.99201	0
1780427103	XAUUSD	M5	4488.51						4487.74727	4487.36964	0
1780427403	XAUUSD	M5	4487.26						4487.88294	4487.62629	0
1780427703	XAUUSD	M5	4486.72						4487.80298	4487.71463	0
1780428003	XAUUSD	M5	4486.28						4487.53745	4487.62604	1
1780428303	XAUUSD	M5	4489.56						4487.16606	4487.39605	0
1780428603	XAUUSD	M5	4486.46						4486.71144	4487.05375	0
1780428903	XAUUSD	M5	4484.45						4486.36549	4486.70962	0
1780429203	XAUUSD	M5	4487.34						4486.27865	4486.49413	0
1780429503	XAUUSD	M5	4487.00						4486.43184	4486.46299	0
1780429803	XAUUSD	M5	4486.28						4486.83557	4486.64928	1
1780430103	XAUUSD	M5	4488.00						4487.44751	4487.04839	0
1780430403	XAUUSD	M5	4487.44						4488.12573	4487.58706	0
1780430703	XAUUSD	M5	4488.07						4488.78135	4488.18420	0
1780431003	XAUUSD	M5	4489.87						4489.31640	4488.75030	0
1780431303	XAUUSD	M5	4490.42						4489.62346	4489.18688	0
1780431603	XAUUSD	M5	4489.45						4489.69441	4489.44065	0
1780431903	XAUUSD	M5	4489.82						4489.60736	4489.52400	0
1780432203	XAUUSD	M5	4489.64						4489.43391	4489.47895	1
1780432503	XAUUSD	M5	4489.63						4489.25348	4489.36622	0
1780432803	XAUUSD	M5	4488.99						4489.12852	4489.24737	0
1780433103	XAUUSD	M5	4488.79						4489.10139	4489.17438	0
1780433403	XAUUSD	M5	4487.64						4489.15894	4489.16666	0
1780433703	XAUUSD	M5	4487.91						4489.28139	4489.22402	1
1780437603	XAUUSD	M5	4490.22						4489.40923	4489.31663	0
1780437903	XAUUSD	M5	4492.07				4493.14000		4489.45848	4489.38755	0
1780438203	XAUUSD	M5	4489.57						4489.39560	4489.39158	0
1780438503	XAUUSD	M5	4489.23						4489.33537	4489.36347	1
1780438803	XAUUSD	M5	4488.85						4489.34564	4489.35456	0
1780439103	XAUUSD	M5	4490.42						4489.46327	4489.40891	1
1780439403	XAUUSD	M5	4488.46						4489.61303	4489.51097	0
1780439703	XAUUSD	M5	4488.78						4489.72657	4489.61877	0
1780440003	XAUUSD	M5	4489.09						4489.58698	4489.60288	1
1780440303	XAUUSD	M5	4488.83						4488.94413	4489.27350	0
1780440603	XAUUSD	M5	4486.93						4487.58656	4488.43003	0
1780440903	XAUUSD	M5	4484.91						4485.43931	4486.93467	0
1780441203	XAUUSD	M5	4484.96						4482.56622	4484.75045	0
1780441503	XAUUSD	M5	4482.26						4479.14614	4481.94829	0
